A,B,cluster_id,cluster_label,rms_kappa,rms_gamma,pearson_kappa,pearson_gamma,ssim_kappa,ssim_gamma,kappa_bias,gamma_bias,std_resid_kappa,std_resid_gamma,max_conservation_error,runtime_seconds
1.0,0.0,MACS1149,MACS J1149,0.08327742392685923,0.11704020936219105,0.23911900847125556,0.008170083053282583,0.09601373008645635,0.01124098962943528,-0.033313169778973736,-0.0954782322314809,0.07632405947780226,0.06769281924618678,2.220446049250313e-16,0.23348887998145074
1.0,0.0,AbellS1063,Abell S1063,0.126077414545249,0.06860991439339473,0.09346934011095223,0.08103140360220153,-0.03055547736471414,0.08688438898390699,-0.050951379383086595,-0.026318632511446893,0.11532333414090727,0.0633612652635375,2.220446049250313e-16,0.2182826610514894
1.0,0.0,Abell370,Abell 370,0.16048382659710878,0.08956506092904033,0.20631671653200134,0.01287153576071917,-0.029172744707107526,0.04055346396815385,-0.06460093858657537,-0.026506934474409223,0.14690737671398396,0.08555280570496845,2.220446049250313e-16,0.2397335449932143
1.0,0.25,Abell2744,Abell 2744,0.14151571731803506,0.05648141386331613,0.023380930107797335,0.08303505252457742,-0.012417348997147198,0.09476384652548321,-0.058051309274963124,-0.00750104852566605,0.12906100781994764,0.05598110737574599,2.220446049250313e-16,0.22280042304191738
1.0,0.25,MACS0416,MACS J0416,0.17179211383396825,0.06311113969701945,0.018337622225699082,0.12529744863208966,0.0010003529643070734,0.13427330707063892,-0.09705173036448701,-0.021444659676734323,0.14175151501413316,0.05935606561427188,2.220446049250313e-16,0.2330377990147099
1.0,0.25,MACS1149,MACS J1149,0.0827765539521401,0.1178494298131063,0.2376985539800237,-0.005722811827984824,0.09611881886146738,0.007893203238016273,-0.0331560220369675,-0.09644123605823912,0.07584613429091616,0.06773164766070043,2.220446049250313e-16,0.22078858700115234
1.0,0.25,AbellS1063,Abell S1063,0.12431555903022472,0.06825064805610863,0.098548141742689,0.08375043691477958,-0.03192725403327251,0.0889213309151988,-0.05084800074608662,-0.02765421259864215,0.11344090548441185,0.062397079143401465,2.220446049250313e-16,0.23229679698124528
1.0,0.25,Abell370,Abell 370,0.15960939257423398,0.0890024121032733,0.20124645350669237,0.025822672456319008,-0.03585030026559427,0.0514807505782185,-0.0658457876489965,-0.029258355140024023,0.14539425864455305,0.08405580298052669,2.220446049250313e-16,0.21516768296714872
1.0,0.5,Abell2744,Abell 2744,0.13989696057451279,0.05618225145471146,0.02095357061978703,0.08236006923316277,-0.01173258724612844,0.09395358789141661,-0.05804186125726504,-0.00932951889252729,0.1272882630872901,0.05540221526035222,2.220446049250313e-16,0.23309203912504017
1.0,0.5,MACS0416,MACS J0416,0.17081872917677793,0.06301111807575659,0.01165719482058969,0.13948557453469082,0.0008993272632205274,0.14694815338772518,-0.09665223918532907,-0.02259976909902681,0.1408452444991713,0.05881880173743436,2.220446049250313e-16,0.21728517801966518
1.0,0.5,MACS1149,MACS J1149,0.08246665209961095,0.11850268536455216,0.23548113694577066,-0.020830152422641992,0.09577987939509787,0.004693138327974437,-0.03302810413609478,-0.09715397660336844,0.075563834244257,0.06785271747514744,2.220446049250313e-16,0.23046693112701178
1.0,0.5,AbellS1063,Abell S1063,0.1227000352541738,0.0678596209492412,0.10339683814108096,0.08651609321796302,-0.0337719135298446,0.09103655200761389,-0.05088094706410515,-0.028685644499989178,0.11165315883231976,0.06149847115981775,2.220446049250313e-16,0.21750750904902816
1.0,0.5,Abell370,Abell 370,0.15946499630985522,0.08879898289434615,0.19504483619347446,0.03569914926099118,-0.042973423900498936,0.05925133967434112,-0.06729688857556167,-0.031552476456988686,0.14456906251390916,0.08300422032946009,2.220446049250313e-16,0.23623917694203556
1.0,0.75,Abell2744,Abell 2744,0.13849450980430691,0.05625295832417043,0.020565514680429282,0.08283929531013483,-0.011481538454631441,0.09388138955629452,-0.05786680810446408,-0.010845104046099511,0.1258259184974876,0.055197636167232125,2.220446049250313e-16,0.21898822311777622
1.0,0.75,MACS0416,MACS J0416,0.17005160491728813,0.0630638344283462,0.004880351880735023,0.1525610776959398,0.0007388640148755265,0.15846478933304242,-0.09608900293790718,-0.023442805349444644,0.1403012895498267,0.05854470164031851,2.220446049250313e-16,0.2377814200008288
1.0,0.75,MACS1149,MACS J1149,0.0823408268789601,0.1189647558082007,0.2323629768014963,-0.03596416745447646,0.09546191396882715,0.0017265847294854768,-0.032883274142253366,-0.09758608455786796,0.07548974799796519,0.06804093786221252,2.220446049250313e-16,0.21895968297030777
1.0,0.75,AbellS1063,Abell S1063,0.12148918227092784,0.06754496427688515,0.10600416397058454,0.09026711566154341,-0.03445726079335436,0.09410133376003142,-0.05080029417855133,-0.02936101883142848,0.11035828704828365,0.06082970304338329,2.220446049250313e-16,0.23141729412600398
1.0,0.75,Abell370,Abell 370,0.15967644955892385,0.08868085994054563,0.1871836705828179,0.04785748394963842,-0.04801087928167084,0.06855145747278259,-0.06854617475733342,-0.03341225678074582,0.14421508405808547,0.08214569992770268,2.220446049250313e-16,0.21827678102999926
1.0,1.0,Abell2744,Abell 2744,0.1375952416905116,0.05637375296103332,0.0189211632919067,0.08819981796779179,-0.01054439025858125,0.10239021461011133,-0.057470125149825156,-0.011742923762077924,0.12501853962966347,0.055137135983197735,2.220446049250313e-16,0.23626112600322813
1.0,1.0,MACS0416,MACS J0416,0.16948346449478432,0.06325000958116449,-0.0006016020277915769,0.16250533402589376,0.0005116688543880258,0.16707984699098397,-0.09570447080893645,-0.023947715051785765,0.1398760129698307,0.058541187687096624,2.220446049250313e-16,0.219954214990139
1.0,1.0,MACS1149,MACS J1149,0.08240809804393368,0.11919125497276659,0.2265789820339618,-0.049791506396957265,0.09469975633006489,-0.000929497694883647,-0.03268390737723264,-0.09770273473979262,0.07564956590605833,0.06826954581911891,2.220446049250313e-16,0.23228413600008935
1.0,1.0,AbellS1063,Abell S1063,0.1206439120824025,0.06730372209311714,0.10927404085768974,0.0945651034031047,-0.036027751372081425,0.09775723727078016,-0.050904302076717034,-0.029713364115712335,0.10937872532000364,0.0603896265969135,2.220446049250313e-16,0.21821089112199843
1.0,1.0,Abell370,Abell 370,0.16006798431467884,0.08861524151816035,0.18185620660227259,0.058279820018040454,-0.05244853266693186,0.07636928741618829,-0.06967642893328996,-0.03467857223747249,0.14410744204817622,0.08154788566782276,2.220446049250313e-16,0.23465028312057257
