cluster_id,model,stage_id,rank,peak_index_y,peak_index_x,peak_value,common_peak_fraction
Abell2744,A8,S00,21,63,56,0.04205574393250155,0.9047619047619048
Abell2744,A8,S01,1,33,32,0.18047074062350163,0.9047619047619048
Abell2744,A8,S01,2,35,35,0.14619398996487515,0.9047619047619048
Abell2744,A8,S01,3,31,37,0.07239466950417535,0.9047619047619048
Abell2744,A8,S01,4,41,32,0.05598621221086895,0.9047619047619048
Abell2744,A8,S01,5,63,9,0.05532477200528399,0.9047619047619048
Abell2744,A8,S01,6,32,45,0.05407229691447396,0.9047619047619048
Abell2744,A8,S01,7,14,32,0.05383297641630219,0.9047619047619048
Abell2744,A8,S01,8,63,31,0.05201270647771791,0.9047619047619048
Abell2744,A8,S01,9,53,36,0.05136537263877405,0.9047619047619048
Abell2744,A8,S01,10,46,25,0.049784356300397306,0.9047619047619048
Abell2744,A8,S01,11,36,29,0.04902401338913709,0.9047619047619048
Abell2744,A8,S01,12,45,34,0.04846716703402007,0.9047619047619048
Abell2744,A8,S01,13,11,32,0.04828712764592852,0.9047619047619048
Abell2744,A8,S01,14,29,28,0.046062014438978116,0.9047619047619048
Abell2744,A8,S01,15,39,33,0.04568129165248939,0.9047619047619048
Abell2744,A8,S01,16,8,14,0.04404698157829125,0.9047619047619048
Abell2744,A8,S01,17,32,40,0.04382884615745246,0.9047619047619048
Abell2744,A8,S01,18,11,16,0.043769219852022326,0.9047619047619048
Abell2744,A8,S01,19,26,7,0.04274899860873603,0.9047619047619048
Abell2744,A8,S01,20,7,28,0.04207369949314031,0.9047619047619048
Abell2744,A8,S01,21,63,56,0.04205574393250155,0.9047619047619048
Abell2744,A8,S02,1,33,31,1.1778375806354457,0.7619047619047619
Abell2744,A8,S02,2,36,36,1.0077002086050502,0.7619047619047619
Abell2744,A8,S02,3,30,30,0.9684048412060301,0.7619047619047619
Abell2744,A8,S02,4,32,33,0.8563834448959727,0.7619047619047619
Abell2744,A8,S02,5,30,63,0.5628095568358479,0.7619047619047619
Abell2744,A8,S02,6,63,14,0.49855529310535723,0.7619047619047619
Abell2744,A8,S02,7,63,10,0.48887067845301707,0.7619047619047619
Abell2744,A8,S02,8,63,55,0.48135437503563233,0.7619047619047619
Abell2744,A8,S02,9,29,37,0.4669448890537289,0.7619047619047619
Abell2744,A8,S02,10,63,8,0.462990107629165,0.7619047619047619
Abell2744,A8,S02,11,63,32,0.42555605820463094,0.7619047619047619
Abell2744,A8,S02,12,16,32,0.42142950622916187,0.7619047619047619
Abell2744,A8,S02,13,31,45,0.41956791767412094,0.7619047619047619
Abell2744,A8,S02,14,46,26,0.3962077425488422,0.7619047619047619
Abell2744,A8,S02,15,27,33,0.38408556040151653,0.7619047619047619
Abell2744,A8,S02,16,53,35,0.3716090193040315,0.7619047619047619
Abell2744,A8,S02,17,58,32,0.36199960954475385,0.7619047619047619
Abell2744,A8,S02,18,36,17,0.35720460207894206,0.7619047619047619
Abell2744,A8,S02,19,63,17,0.3548385799392976,0.7619047619047619
Abell2744,A8,S02,20,54,63,0.3530154339372882,0.7619047619047619
Abell2744,A8,S02,21,45,33,0.3458241637351651,0.7619047619047619
Abell2744,A8,S02,22,30,26,0.34438271929740766,0.7619047619047619
Abell2744,A8,S02,23,31,38,0.3338656307566844,0.7619047619047619
Abell2744,A8,S02,24,8,28,0.3264394680872629,0.7619047619047619
Abell2744,A8,S02,25,36,46,0.3260699027805604,0.7619047619047619
Abell2744,A8,S02,26,51,37,0.3244907439695849,0.7619047619047619
Abell2744,A8,S02,27,36,26,0.32376912068043723,0.7619047619047619
Abell2744,A8,S02,28,49,36,0.3231942586986609,0.7619047619047619
Abell2744,A8,S02,29,55,16,0.321051200672756,0.7619047619047619
Abell2744,A8,S02,30,48,30,0.32004072266812356,0.7619047619047619
Abell2744,A8,S02,31,24,37,0.31822703516221884,0.7619047619047619
Abell2744,A8,S02,32,50,30,0.316210465999798,0.7619047619047619
Abell2744,A8,S02,33,25,8,0.3161114602758437,0.7619047619047619
Abell2744,A8,S02,34,58,30,0.314867710845761,0.7619047619047619
Abell2744,A8,S02,35,36,9,0.3139092613820861,0.7619047619047619
Abell2744,A8,S02,36,51,56,0.3114655218920752,0.7619047619047619
Abell2744,A8,A8-S03,1,33,32,0.15541861510596866,0.7619047619047619
Abell2744,A8,A8-S03,2,35,35,0.1303667600531078,0.7619047619047619
Abell2744,A8,A8-S03,3,31,37,0.06820254260899428,0.7619047619047619
Abell2744,A8,A8-S03,4,41,32,0.0519443123232014,0.7619047619047619
Abell2744,A8,A8-S03,5,14,32,0.0494924637450219,0.7619047619047619
Abell2744,A8,A8-S03,6,63,31,0.04789742954303539,0.7619047619047619
Abell2744,A8,A8-S03,7,53,36,0.0473070355795891,0.7619047619047619
Abell2744,A8,A8-S03,8,63,9,0.047130925569310186,0.7619047619047619
Abell2744,A8,A8-S03,9,46,25,0.046864106584295157,0.7619047619047619
Abell2744,A8,A8-S03,10,32,45,0.0461083900574736,0.7619047619047619
Abell2744,A8,A8-S03,11,44,33,0.0451446534418807,0.7619047619047619
Abell2744,A8,A8-S03,12,11,32,0.04496139409596518,0.7619047619047619
Abell2744,A8,A8-S03,13,36,29,0.044637275487091684,0.7619047619047619
Abell2744,A8,A8-S03,14,39,33,0.04430247384875691,0.7619047619047619
Abell2744,A8,A8-S03,15,8,14,0.04275634483697704,0.7619047619047619
Abell2744,A8,A8-S03,16,29,27,0.042684756623332494,0.7619047619047619
Abell2744,A8,A8-S03,17,32,43,0.04113806870629919,0.7619047619047619
Abell2744,A8,A8-S03,18,10,15,0.040848290714445346,0.7619047619047619
Abell2744,A8,A8-S04,1,33,32,0.15434741087156245,0.7619047619047619
Abell2744,A8,A8-S04,2,35,35,0.12979346845100873,0.7619047619047619
Abell2744,A8,A8-S04,3,31,37,0.06791404480428129,0.7619047619047619
Abell2744,A8,A8-S04,4,41,32,0.05177364108320504,0.7619047619047619
Abell2744,A8,A8-S04,5,14,32,0.04927256445896216,0.7619047619047619
Abell2744,A8,A8-S04,6,63,31,0.04766942962580861,0.7619047619047619
Abell2744,A8,A8-S04,7,53,36,0.04700361906304909,0.7619047619047619
Abell2744,A8,A8-S04,8,63,9,0.04673299076313489,0.7619047619047619
Abell2744,A8,A8-S04,9,46,25,0.04658984052222598,0.7619047619047619
Abell2744,A8,A8-S04,10,32,45,0.04578107573393989,0.7619047619047619
Abell2744,A8,A8-S04,11,44,33,0.04497142358513572,0.7619047619047619
Abell2744,A8,A8-S04,12,11,32,0.044711502750071984,0.7619047619047619
Abell2744,A8,A8-S04,13,36,29,0.04439981902604127,0.7619047619047619
Abell2744,A8,A8-S04,14,39,33,0.04413070377661081,0.7619047619047619
Abell2744,A8,A8-S04,15,8,14,0.042605177269603875,0.7619047619047619
Abell2744,A8,A8-S04,16,29,28,0.04249982127632582,0.7619047619047619
Abell2744,A8,A8-S04,17,32,43,0.04099636310486106,0.7619047619047619
Abell2744,A8,A8-S04,18,10,15,0.040695714885374025,0.7619047619047619
Abell2744,A8,A8-S05,1,32,32,0.15172952520673863,0.7619047619047619
Abell2744,A8,A8-S05,2,35,35,0.13075905901136195,0.7619047619047619
Abell2744,A8,A8-S05,3,31,37,0.0654174021313124,0.7619047619047619
Abell2744,A8,A8-S05,4,41,32,0.05159628834484023,0.7619047619047619
Abell2744,A8,A8-S05,5,14,32,0.04859298216550637,0.7619047619047619
Abell2744,A8,A8-S05,6,63,31,0.045987127032430665,0.7619047619047619
Abell2744,A8,A8-S05,7,32,45,0.0458750608023304,0.7619047619047619
Abell2744,A8,A8-S05,8,63,9,0.04503595705406415,0.7619047619047619
Abell2744,A8,A8-S05,9,45,34,0.04502352936671002,0.7619047619047619
Abell2744,A8,A8-S05,10,53,36,0.04399114175326402,0.7619047619047619
Abell2744,A8,A8-S05,11,46,25,0.04339604414794035,0.7619047619047619
Abell2744,A8,A8-S05,12,29,28,0.04335763867410338,0.7619047619047619
Abell2744,A8,A8-S05,13,36,29,0.043097820271015955,0.7619047619047619
Abell2744,A8,A8-S05,14,11,32,0.04279354704677382,0.7619047619047619
Abell2744,A8,A8-S05,15,8,14,0.04055315735374597,0.7619047619047619
Abell2744,A8,A8-S05,16,11,16,0.04003651922849286,0.7619047619047619
Abell2744,A8,A8-S06,1,32,32,0.1511222530117772,0.7619047619047619
Abell2744,A8,A8-S06,2,35,35,0.1299901734267519,0.7619047619047619
Abell2744,A8,A8-S06,3,31,37,0.06520366908725125,0.7619047619047619
Abell2744,A8,A8-S06,4,41,32,0.05139725387148775,0.7619047619047619
Abell2744,A8,A8-S06,5,14,32,0.04836813796271909,0.7619047619047619
Abell2744,A8,A8-S06,6,63,31,0.045772597540712265,0.7619047619047619
Abell2744,A8,A8-S06,7,32,45,0.045506839285713904,0.7619047619047619
Abell2744,A8,A8-S06,8,44,34,0.044780482363894,0.7619047619047619
Abell2744,A8,A8-S06,9,63,9,0.044659226785924266,0.7619047619047619
Abell2744,A8,A8-S06,10,53,36,0.04376390822926451,0.7619047619047619
Abell2744,A8,A8-S06,11,46,25,0.04322472041955634,0.7619047619047619
Abell2744,A8,A8-S06,12,29,28,0.04318780605193863,0.7619047619047619
Abell2744,A8,A8-S06,13,36,29,0.042906626411991146,0.7619047619047619
Abell2744,A8,A8-S06,14,11,32,0.04262561889483744,0.7619047619047619
Abell2744,A8,A8-S06,15,8,14,0.04046237436557419,0.7619047619047619
Abell2744,A8,A8-S06,16,11,16,0.03986183259689211,0.7619047619047619
Abell2744,A8,A8-S07,1,6,7,0.0001235387395578304,0.9047619047619048
Abell2744,A8,A8-S07,2,20,18,0.00010766542011889946,0.9047619047619048
Abell2744,A8,A8-S07,3,33,32,0.00010342863555348886,0.9047619047619048
Abell2744,A8,A8-S07,4,6,26,0.00010106334842516843,0.9047619047619048
Abell2744,A8,A8-S07,5,54,63,0.00010102230060367633,0.9047619047619048
Abell2744,A8,A8-S07,6,56,16,9.870307816933467e-05,0.9047619047619048
Abell2744,A8,A8-S07,7,17,34,9.579839694945255e-05,0.9047619047619048
Abell2744,A8,A8-S07,8,11,63,9.453305080477457e-05,0.9047619047619048
Abell2744,A8,A8-S07,9,35,36,9.277603674873216e-05,0.9047619047619048
Abell2744,A8,A8-S07,10,50,58,9.254054438861213e-05,0.9047619047619048
Abell2744,A8,A8-S07,11,60,34,8.951714544806396e-05,0.9047619047619048
Abell2744,A8,A8-S07,12,57,50,8.945477661686212e-05,0.9047619047619048
Abell2744,A8,A8-S07,13,12,4,8.917367841661467e-05,0.9047619047619048
Abell2744,A8,A8-S07,14,33,25,8.76149896016921e-05,0.9047619047619048
Abell2744,A8,A8-S07,15,37,17,8.65969008588729e-05,0.9047619047619048
Abell2744,A8,A8-S07,16,44,37,8.654417664745677e-05,0.9047619047619048
Abell2744,A8,A8-S07,17,57,41,8.643698796568035e-05,0.9047619047619048
Abell2744,A8,A8-S07,18,5,13,8.509220921501474e-05,0.9047619047619048
Abell2744,A8,A8-S07,19,38,22,8.446287466890839e-05,0.9047619047619048
Abell2744,A8,A8-S07,20,7,48,8.413638278798995e-05,0.9047619047619048
Abell2744,A8,A8-S07,21,46,25,8.41280025667409e-05,0.9047619047619048
Abell2744,A8,A8-S07,22,37,52,8.391653120600239e-05,0.9047619047619048
Abell2744,A8,A8-S07,23,8,50,8.378414391038018e-05,0.9047619047619048
Abell2744,A8,A8-S07,24,63,21,8.302194022995679e-05,0.9047619047619048
Abell2744,A8,A8-S07,25,52,28,8.259110602337213e-05,0.9047619047619048
Abell2744,A8,A8-S07,26,16,47,8.176709125878433e-05,0.9047619047619048
Abell2744,A8,A8-S07,27,10,36,8.163169080291442e-05,0.9047619047619048
Abell2744,A8,A8-S07,28,53,36,8.099277084461458e-05,0.9047619047619048
Abell2744,A8,A8-S07,29,47,50,8.026202659043095e-05,0.9047619047619048
Abell2744,A8,A8-S07,30,24,63,8.008001758409633e-05,0.9047619047619048
Abell2744,A8,A8-S07,31,34,46,8.001870932410894e-05,0.9047619047619048
Abell2744,A8,A8-S07,32,49,36,7.985382868239818e-05,0.9047619047619048
Abell2744,A8,A8-S07,33,36,27,7.983381689838035e-05,0.9047619047619048
Abell2744,A8,A8-S07,34,45,12,7.974722014641428e-05,0.9047619047619048
Abell2744,A8,A8-S07,35,20,22,7.951224230728048e-05,0.9047619047619048
Abell2744,A8,A8-S07,36,6,55,7.947958618903903e-05,0.9047619047619048
Abell2744,A8,A8-S07,37,30,63,7.873219191154666e-05,0.9047619047619048
Abell2744,A8,A8-S07,38,25,35,7.868883325549024e-05,0.9047619047619048
Abell2744,A8,A8-S07,39,26,12,7.857745242177035e-05,0.9047619047619048
Abell2744,A8,A8-S07,40,59,32,7.826006012525379e-05,0.9047619047619048
Abell2744,A8,A8-S07,41,30,35,7.815628553656998e-05,0.9047619047619048
Abell2744,A8,A8-S07,42,49,24,7.791329935662507e-05,0.9047619047619048
Abell2744,A8,A8-S07,43,59,21,7.751663349156637e-05,0.9047619047619048
Abell2744,A8,A8-S07,44,4,62,7.749001705885419e-05,0.9047619047619048
Abell2744,A8,A8-S07,45,20,7,7.74425881910694e-05,0.9047619047619048
Abell2744,A8,A8-S07,46,63,43,7.735068294841678e-05,0.9047619047619048
Abell2744,A8,A8-S07,47,8,15,7.729158772851915e-05,0.9047619047619048
Abell2744,A8,A8-S07,48,20,28,7.697372625788563e-05,0.9047619047619048
Abell2744,A8,A8-S07,49,20,54,7.685199572051304e-05,0.9047619047619048
Abell2744,A8,A8-S07,50,38,41,7.681824349957002e-05,0.9047619047619048
Abell2744,A8,A8-S07,51,15,33,7.624003635262907e-05,0.9047619047619048
Abell2744,A8,A8-S07,52,43,14,7.591321547660499e-05,0.9047619047619048
Abell2744,A8,A8-S07,53,49,40,7.43391360387306e-05,0.9047619047619048
Abell2744,A8,A8-S07,54,8,45,7.420741083602494e-05,0.9047619047619048
Abell2744,A8,A8-S07,55,46,32,7.409773524743895e-05,0.9047619047619048
Abell2744,A8,A8-S07,56,55,29,7.401345875404579e-05,0.9047619047619048
Abell2744,A8,A8-S07,57,10,15,7.254088767663769e-05,0.9047619047619048
Abell2744,A8,A8-S07,58,44,44,7.236215964241564e-05,0.9047619047619048
Abell2744,A8,A8-S07,59,23,58,7.212187950310192e-05,0.9047619047619048
Abell2744,A8,A8-S07,60,39,16,7.16916819870881e-05,0.9047619047619048
Abell2744,A8,A8-S07,61,5,2,7.150362420486264e-05,0.9047619047619048
Abell2744,A8,A8-S07,62,2,40,7.12368079528826e-05,0.9047619047619048
Abell2744,A8,A8-S07,63,15,23,7.116926156040312e-05,0.9047619047619048
Abell2744,A8,A8-S07,64,2,42,7.112440646110097e-05,0.9047619047619048
Abell2744,A8,A8-S07,65,49,2,7.103363502003746e-05,0.9047619047619048
Abell2744,A8,A8-S07,66,22,3,7.097930745447136e-05,0.9047619047619048
Abell2744,A8,A8-S07,67,46,38,7.063159530336896e-05,0.9047619047619048
Abell2744,A8,A8-S07,68,31,17,7.030002860018511e-05,0.9047619047619048
Abell2744,A8,A8-S07,69,36,62,7.01030002569842e-05,0.9047619047619048
Abell2744,A8,A8-S07,70,27,59,6.998129483069644e-05,0.9047619047619048
Abell2744,A8,A8-S07,71,21,56,6.996844161727319e-05,0.9047619047619048
Abell2744,A8,A8-S07,72,41,11,6.980991283232451e-05,0.9047619047619048
Abell2744,A8,A8-S07,73,29,21,6.966321731143632e-05,0.9047619047619048
Abell2744,A8,A8-S07,74,13,54,6.946421547094474e-05,0.9047619047619048
Abell2744,A8,A8-S07,75,28,24,6.937376745546051e-05,0.9047619047619048
Abell2744,A8,A8-S07,76,51,1,6.894550664774879e-05,0.9047619047619048
Abell2744,A8,A8-S08,1,25,3,3.0320707043737432e-05,0.7619047619047619
Abell2744,A8,A8-S08,2,20,25,2.8502618831444403e-05,0.7619047619047619
Abell2744,A8,A8-S08,3,50,33,2.83189991867685e-05,0.7619047619047619
Abell2744,A8,A8-S08,4,19,7,2.6179830654994903e-05,0.7619047619047619
Abell2744,A8,A8-S08,5,31,14,2.5964425690026812e-05,0.7619047619047619
Abell2744,A8,A8-S08,6,35,17,2.4530273819341398e-05,0.7619047619047619
Abell2744,A8,A8-S08,7,43,39,2.3757020004902235e-05,0.7619047619047619
Abell2744,A8,A8-S08,8,60,1,2.3681291050266627e-05,0.7619047619047619
Abell2744,A8,A8-S08,9,10,22,2.348072428809307e-05,0.7619047619047619
Abell2744,A8,A8-S08,10,8,9,2.3357470278950026e-05,0.7619047619047619
Abell2744,A8,A8-S08,11,31,34,2.2723769052222708e-05,0.7619047619047619
Abell2744,A8,A8-S08,12,29,30,2.2567930265119374e-05,0.7619047619047619
Abell2744,A8,A8-S08,13,27,54,2.2503341780388948e-05,0.7619047619047619
Abell2744,A8,A8-S08,14,32,44,2.240683719108779e-05,0.7619047619047619
Abell2744,A8,A8-S08,15,13,20,2.2115867902157234e-05,0.7619047619047619
Abell2744,A8,A8-S08,16,48,23,2.2114868743398947e-05,0.7619047619047619
Abell2744,A8,A8-S08,17,36,42,2.1955115444488752e-05,0.7619047619047619
Abell2744,A8,A8-S08,18,52,45,2.194207835170435e-05,0.7619047619047619
Abell2744,A8,A8-S08,19,23,59,2.18967277729818e-05,0.7619047619047619
Abell2744,A8,A8-S08,20,15,16,2.146106650477136e-05,0.7619047619047619
Abell2744,A8,A8-S08,21,38,39,2.131724512398404e-05,0.7619047619047619
Abell2744,A8,A8-S08,22,58,32,2.1091285391984027e-05,0.7619047619047619
Abell2744,A8,A8-S08,23,50,56,2.1058193885524156e-05,0.7619047619047619
Abell2744,A8,A8-S08,24,1,3,2.084872391011764e-05,0.7619047619047619
Abell2744,A8,A8-S08,25,45,62,2.084708811332048e-05,0.7619047619047619
Abell2744,A8,A8-S08,26,1,56,2.0806269737518685e-05,0.7619047619047619
Abell2744,A8,A8-S08,27,6,51,2.041349653314596e-05,0.7619047619047619
Abell2744,A8,A8-S08,28,48,12,2.0312788537935927e-05,0.7619047619047619
Abell2744,A8,A8-S08,29,4,51,2.0170842645812798e-05,0.7619047619047619
Abell2744,A8,A8-S08,30,37,13,2.015348076643803e-05,0.7619047619047619
Abell2744,A8,A8-S08,31,37,7,2.0023305759166322e-05,0.7619047619047619
Abell2744,A8,A8-S08,32,3,43,1.996108560146272e-05,0.7619047619047619
Abell2744,A8,A8-S08,33,30,59,1.9913459828040022e-05,0.7619047619047619
Abell2744,A8,A8-S08,34,48,25,1.9770432772498514e-05,0.7619047619047619
Abell2744,A8,A8-S08,35,3,14,1.9477919144842872e-05,0.7619047619047619
Abell2744,A8,A8-S08,36,4,16,1.9448709292675162e-05,0.7619047619047619
Abell2744,A8,A8-S08,37,52,4,1.9333089430486507e-05,0.7619047619047619
Abell2744,A8,A8-S08,38,52,25,1.9288313581967277e-05,0.7619047619047619
Abell2744,A8,A8-S08,39,4,30,1.9182848941746145e-05,0.7619047619047619
Abell2744,A8,A8-S08,40,48,39,1.9087185790089126e-05,0.7619047619047619
Abell2744,A8,A8-S08,41,55,47,1.8611451151320222e-05,0.7619047619047619
Abell2744,A8,A8-S08,42,63,46,1.8600336009410408e-05,0.7619047619047619
Abell2744,A8,A8-S08,43,45,3,1.8592979103485792e-05,0.7619047619047619
Abell2744,A8,A8-S08,44,52,18,1.8467299036370357e-05,0.7619047619047619
Abell2744,A8,A8-S08,45,56,59,1.843259259248916e-05,0.7619047619047619
Abell2744,A8,A8-S08,46,58,52,1.829849627406429e-05,0.7619047619047619
Abell2744,A8,A8-S08,47,57,44,1.8263593790536134e-05,0.7619047619047619
Abell2744,A8,A8-S08,48,38,43,1.8133844771213855e-05,0.7619047619047619
Abell2744,A8,A8-S08,49,18,17,1.7997502058684537e-05,0.7619047619047619
Abell2744,A8,A8-S08,50,55,17,1.7927530193962362e-05,0.7619047619047619
Abell2744,A8,A8-S08,51,19,4,1.7885986936382617e-05,0.7619047619047619
Abell2744,A8,A8-S08,52,38,50,1.774987135585188e-05,0.7619047619047619
Abell2744,A8,A8-S08,53,56,49,1.772164954929844e-05,0.7619047619047619
Abell2744,A8,A8-S08,54,24,28,1.7714156808795593e-05,0.7619047619047619
Abell2744,A8,A8-S08,55,41,46,1.7648880780046165e-05,0.7619047619047619
Abell2744,A8,A8-S08,56,7,30,1.7629170395188367e-05,0.7619047619047619
Abell2744,A8,A8-S08,57,25,61,1.731638348937889e-05,0.7619047619047619
Abell2744,A8,A8-S08,58,17,58,1.7267492962655982e-05,0.7619047619047619
Abell2744,A8,A8-S08,59,30,44,1.7260168222395877e-05,0.7619047619047619
Abell2744,A8,A8-S08,60,20,40,1.721252338225861e-05,0.7619047619047619
Abell2744,A8,A8-S08,61,23,22,1.7165352312014543e-05,0.7619047619047619
Abell2744,A8,A8-S08,62,16,61,1.7113434705494454e-05,0.7619047619047619
Abell2744,A8,A8-S08,63,16,40,1.7100525581469387e-05,0.7619047619047619
Abell2744,A8,A8-S08,64,54,10,1.7085040535378338e-05,0.7619047619047619
Abell2744,A8,A8-S08,65,45,1,1.7027033625853165e-05,0.7619047619047619
Abell2744,A8,A8-S08,66,49,4,1.7007382774143072e-05,0.7619047619047619
Abell2744,A8,A8-S08,67,62,54,1.699680748114138e-05,0.7619047619047619
Abell2744,A8,A8-S08,68,18,42,1.6948667405141373e-05,0.7619047619047619
Abell2744,A8,A8-S08,69,35,39,1.68509845988252e-05,0.7619047619047619
Abell2744,A8,A8-S08,70,58,10,1.6751128674333744e-05,0.7619047619047619
Abell2744,A8,A8-S08,71,26,21,1.6697545564790253e-05,0.7619047619047619
Abell2744,A8,A8-S08,72,45,5,1.6640772135306383e-05,0.7619047619047619
Abell2744,A8,A8-S08,73,21,38,1.6531881044562713e-05,0.7619047619047619
Abell2744,A8,A8-S08,74,18,32,1.650597140489011e-05,0.7619047619047619
Abell2744,A8,A8-S08,75,62,20,1.6448418427154625e-05,0.7619047619047619
Abell2744,A8,A8-S08,76,7,37,1.641360292909175e-05,0.7619047619047619
Abell2744,A8,A8-S08,77,36,46,1.625396242442179e-05,0.7619047619047619
Abell2744,A8,A8-S09,1,6,7,0.0001531880370517097,0.9047619047619048
Abell2744,A8,A8-S09,2,20,18,0.00013350512094743532,0.9047619047619048
Abell2744,A8,A8-S09,3,33,32,0.0001282515080863262,0.9047619047619048
Abell2744,A8,A8-S09,4,6,26,0.00012531855204720886,0.9047619047619048
Abell2744,A8,A8-S09,5,54,63,0.00012526765274855866,0.9047619047619048
Abell2744,A8,A8-S09,6,56,16,0.000122391816929975,0.9047619047619048
Abell2744,A8,A8-S09,7,17,34,0.00011879001221732117,0.9047619047619048
Abell2744,A8,A8-S09,8,11,63,0.00011722098299792047,0.9047619047619048
Abell2744,A8,A8-S09,9,35,36,0.00011504228556842787,0.9047619047619048
Abell2744,A8,A8-S09,10,50,58,0.00011475027504187904,0.9047619047619048
Abell2744,A8,A8-S09,11,60,34,0.0001110012603555993,0.9047619047619048
Abell2744,A8,A8-S09,12,57,50,0.00011092392300490902,0.9047619047619048
Abell2744,A8,A8-S09,13,12,4,0.0001105753612366022,0.9047619047619048
Abell2744,A8,A8-S09,14,33,25,0.0001086425871060982,0.9047619047619048
Abell2744,A8,A8-S09,15,37,17,0.0001073801570650024,0.9047619047619048
