cluster_id,model,observable,metric,value,sign,reciprocal,d_alpha,d_3alpha,d_6alpha,nearest_target,log_distance,alpha_input_dependency
MACS0416,A8,A8-slow_pre,snapshot_19_median_|Δ|_vs_GR_kappa,0.04463270722226578,+,22.40509398231468,0.7864879004582584,0.309366645738596,0.008336650074614831,6alpha,0.008336650074614831,indirect
MACS0416,A8,A8-fast_post,snapshot_0_median_|Δ|_vs_GR_kappa,0.04488955287076625,+,22.276898210123125,0.7889799500065605,0.3118586952868981,0.01082869962291687,6alpha,0.01082869962291687,indirect
MACS0416,A8,A8-fast_post,snapshot_1_median_|Δ|_vs_GR_kappa,0.04489508135265756,+,22.27415498247683,0.7890334333047329,0.31191217858507037,0.010882182921089199,6alpha,0.010882182921089199,indirect
MACS0416,A8,A8-fast_post,snapshot_2_median_|Δ|_vs_GR_kappa,0.044868466198703286,+,22.28736760404126,0.7887758941331786,0.31165463941351607,0.010624643749534892,6alpha,0.010624643749534892,indirect
MACS0416,A8,A8-fast_post,snapshot_3_median_|Δ|_vs_GR_kappa,0.044854525381556515,+,22.29429453312607,0.7886409360828026,0.3115196813631401,0.010489685699158903,6alpha,0.010489685699158903,indirect
MACS0416,A8,A8-fast_post,snapshot_4_median_|Δ|_vs_GR_kappa,0.04486058709713826,+,22.29128205198616,0.7886996234000068,0.3115783686803444,0.010548373016363197,6alpha,0.010548373016363197,indirect
MACS0416,A8,A8-fast_post,snapshot_5_median_|Δ|_vs_GR_kappa,0.044854607986848316,+,22.294253475433493,0.788641735890382,0.3115204811707195,0.010490485506738324,6alpha,0.010490485506738324,indirect
MACS0416,A8,A8-fast_post,snapshot_6_median_|Δ|_vs_GR_kappa,0.04485420427207969,+,22.2944541371001,0.7886378269968884,0.3115165722772259,0.010486576613244722,6alpha,0.010486576613244722,indirect
MACS0416,A8,A8-fast_post,snapshot_7_median_|Δ|_vs_GR_kappa,0.04487283072475397,+,22.285199838047053,0.7888181375516807,0.31169688283201824,0.010666887168037025,6alpha,0.010666887168037025,indirect
MACS0416,A8,A8-fast_post,snapshot_8_median_|Δ|_vs_GR_kappa,0.044923457965098265,+,22.260085160339074,0.7893078489588226,0.3121865942391601,0.0111565985751789,6alpha,0.0111565985751789,indirect
MACS0416,A8,A8-fast_post,snapshot_9_median_|Δ|_vs_GR_kappa,0.044883809935126376,+,22.279748565136696,0.788924385077638,0.31180313035797547,0.010773134693994282,6alpha,0.010773134693994282,indirect
MACS0416,A8,A8-fast_post,snapshot_10_median_|Δ|_vs_GR_kappa,0.04488911376602308,+,22.27711612245969,0.788975701764209,0.3118544470445464,0.01082445138056522,6alpha,0.01082445138056522,indirect
MACS0416,A8,A8-fast_post,snapshot_11_median_|Δ|_vs_GR_kappa,0.04487482918270149,+,22.284207387812934,0.7888374788751193,0.31171622415545686,0.010686228491475689,6alpha,0.010686228491475689,indirect
MACS0416,A8,A8-fast_post,snapshot_12_median_|Δ|_vs_GR_kappa,0.04480621261112649,+,22.318333590901975,0.7881729057697882,0.31105165105012567,0.010021655386144466,6alpha,0.010021655386144466,indirect
MACS0416,A8,A8-fast_post,snapshot_13_median_|Δ|_vs_GR_kappa,0.04474066103336451,+,22.35103319672163,0.7875370668526116,0.3104158121329493,0.009385816468968067,6alpha,0.009385816468968067,indirect
MACS0416,A8,A8-fast_post,snapshot_14_median_|Δ|_vs_GR_kappa,0.04472236746095411,+,22.36017583087642,0.7873594561055449,0.3102382013858825,0.009208205721901277,6alpha,0.009208205721901277,indirect
MACS0416,A8,A8-fast_post,snapshot_15_median_|Δ|_vs_GR_kappa,0.04475289953671259,+,22.344920895676495,0.7876558489073227,0.3105345941876603,0.009504598523679093,6alpha,0.009504598523679093,indirect
MACS0416,A8,A8-fast_post,snapshot_16_median_|Δ|_vs_GR_kappa,0.04481455151456917,+,22.314180689165234,0.7882537249816318,0.3111324702619694,0.010102474597988185,6alpha,0.010102474597988185,indirect
MACS0416,A8,A8-fast_post,snapshot_17_median_|Δ|_vs_GR_kappa,0.04484587054798743,+,22.29859712345081,0.7885571293964763,0.3114358746768138,0.010405879012832554,6alpha,0.010405879012832554,indirect
MACS0416,A8,A8-fast_post,snapshot_18_median_|Δ|_vs_GR_kappa,0.04479752409406769,+,22.32266225026541,0.78808868216115,0.3109674274414876,0.009937431777506367,6alpha,0.009937431777506367,indirect
MACS0416,A8,A8-fast_post,snapshot_19_median_|Δ|_vs_GR_kappa,0.044829839740927,+,22.30657093085834,0.7884018567792083,0.3112806020595458,0.010250606395564554,6alpha,0.010250606395564554,indirect
MACS0416,A8,A8-slow_post,snapshot_0_median_|Δ|_vs_GR_kappa,0.04490962679733323,+,22.266940772248432,0.7891741164948426,0.3120528617751802,0.011022866111199032,6alpha,0.011022866111199032,indirect
MACS0416,A8,A8-slow_post,snapshot_1_median_|Δ|_vs_GR_kappa,0.04493212819273624,+,22.25578979278486,0.7893916597087761,0.3122704049891137,0.011240409325132506,6alpha,0.011240409325132506,indirect
MACS0416,A8,A8-slow_post,snapshot_2_median_|Δ|_vs_GR_kappa,0.04495638816725541,+,22.243779822338205,0.7896260828308224,0.3125048281111598,0.011474832447178627,6alpha,0.011474832447178627,indirect
MACS0416,A8,A8-slow_post,snapshot_3_median_|Δ|_vs_GR_kappa,0.044932685307603616,+,22.25551384597033,0.7893970445063019,0.31227578978663934,0.011245794122658116,6alpha,0.011245794122658116,indirect
MACS0416,A8,A8-slow_post,snapshot_4_median_|Δ|_vs_GR_kappa,0.04492245413751243,+,22.260582579457772,0.7892981444153185,0.3121768896956561,0.011146894031674914,6alpha,0.011146894031674914,indirect
MACS0416,A8,A8-slow_post,snapshot_5_median_|Δ|_vs_GR_kappa,0.04490498464568052,+,22.269242666274724,0.7891292226670715,0.3120079679474091,0.010977972283427905,6alpha,0.010977972283427905,indirect
MACS0416,A8,A8-slow_post,snapshot_6_median_|Δ|_vs_GR_kappa,0.044880028897050325,+,22.281625582146706,0.7888877983185458,0.3117665435988834,0.010736547934902209,6alpha,0.010736547934902209,indirect
MACS0416,A8,A8-slow_post,snapshot_7_median_|Δ|_vs_GR_kappa,0.04480368302961608,+,22.319593666863977,0.788148386529275,0.3110271318096125,0.009997136145631306,6alpha,0.009997136145631306,indirect
MACS0416,A8,A8-slow_post,snapshot_8_median_|Δ|_vs_GR_kappa,0.04478800583996796,+,22.327406216144123,0.7879963966045102,0.31087514188484766,0.009845146220866473,6alpha,0.009845146220866473,indirect
MACS0416,A8,A8-slow_post,snapshot_9_median_|Δ|_vs_GR_kappa,0.04475826835926373,+,22.342240588336516,0.7877079463174198,0.31058669159775737,0.009556695933776156,6alpha,0.009556695933776156,indirect
MACS0416,A8,A8-slow_post,snapshot_10_median_|Δ|_vs_GR_kappa,0.044759714193759736,+,22.341518886182186,0.7877219751845929,0.31060072046493037,0.009570724800949186,6alpha,0.009570724800949186,indirect
MACS0416,A8,A8-slow_post,snapshot_11_median_|Δ|_vs_GR_kappa,0.044740665998083684,+,22.351030716503676,0.7875371150447925,0.31041586032512997,0.009385864661148779,6alpha,0.009385864661148779,indirect
MACS0416,A8,A8-slow_post,snapshot_12_median_|Δ|_vs_GR_kappa,0.04472571994693209,+,22.358499789081513,0.7873920105447458,0.3102707558250834,0.009240760161102207,6alpha,0.009240760161102207,indirect
MACS0416,A8,A8-slow_post,snapshot_13_median_|Δ|_vs_GR_kappa,0.0447152274624389,+,22.3637462392427,0.7872901147516055,0.31016886003194305,0.009138864367961849,6alpha,0.009138864367961849,indirect
MACS0416,A8,A8-slow_post,snapshot_14_median_|Δ|_vs_GR_kappa,0.0447167039981539,+,22.36300779326858,0.7873044552964856,0.3101832005768232,0.009153204912842019,6alpha,0.009153204912842019,indirect
MACS0416,A8,A8-slow_post,snapshot_15_median_|Δ|_vs_GR_kappa,0.04472379916012108,+,22.359460036473628,0.7873733589718499,0.31025210425218747,0.009222108588206284,6alpha,0.009222108588206284,indirect
MACS0416,A8,A8-slow_post,snapshot_16_median_|Δ|_vs_GR_kappa,0.0446911837747284,+,22.37577785007055,0.7870565287927349,0.30993527407307253,0.00890527840909134,6alpha,0.00890527840909134,indirect
MACS0416,A8,A8-slow_post,snapshot_17_median_|Δ|_vs_GR_kappa,0.044667371535110544,+,22.387706409228837,0.7868250674743033,0.3097038127546408,0.008673817090659645,6alpha,0.008673817090659645,indirect
MACS0416,A8,A8-slow_post,snapshot_18_median_|Δ|_vs_GR_kappa,0.04463270722226578,+,22.40509398231468,0.7864879004582584,0.309366645738596,0.008336650074614831,6alpha,0.008336650074614831,indirect
MACS0416,A8,A8-slow_post,snapshot_19_median_|Δ|_vs_GR_kappa,0.044626571636056725,+,22.40817439787453,0.7864281945930057,0.3093069398733433,0.008276944209362102,6alpha,0.008276944209362102,indirect
MACS1149,C10,kappa,median_fractional_residual_vs_GR,-0.48544347520569503,-,-2.059972068995827,1.8229733385964317,1.3458520838767694,1.044822088212788,6alpha,1.044822088212788,indirect
MACS1149,C10,gamma1,median_fractional_residual_vs_GR,-0.7418856366784672,-,-1.347916647203401,2.0071716334176384,1.5300503786979758,1.2290203830339945,6alpha,1.2290203830339945,indirect
MACS1149,C10,gamma2,median_fractional_residual_vs_GR,-1.0063109400859926,-,-0.9937286381031957,2.1395668645776076,1.6624456098579452,1.3614156141939642,6alpha,1.3614156141939642,indirect
MACS1149,A8,kappa,median_fractional_residual_vs_GR,0.8585855218242415,+,1.1647063391836545,2.0706182312138997,1.593496976494237,1.2924669808302558,6alpha,1.2924669808302558,indirect
MACS1149,A8,gamma1,median_fractional_residual_vs_GR,-0.09858425066173909,-,-10.14360806404246,1.130642210157615,0.6535209554379525,0.3524909597739714,6alpha,0.3524909597739714,indirect
MACS1149,A8,gamma2,median_fractional_residual_vs_GR,-0.6678543419001605,-,-1.4973324829405585,1.9615164242224807,1.4843951695028181,1.183365173838837,6alpha,1.183365173838837,indirect
MACS1149,A8,A8-fast_pre,snapshot_0_median_|Δ|_vs_GR_kappa,0.02935670558719379,+,34.063767715006406,0.6045419878425337,0.1274207331228712,0.17360926254111,3alpha,0.1274207331228712,indirect
MACS1149,A8,A8-fast_pre,snapshot_1_median_|Δ|_vs_GR_kappa,0.029405462579936877,+,34.007286818956295,0.6052626861565116,0.12814143143684914,0.17288856422713203,3alpha,0.12814143143684914,indirect
MACS1149,A8,A8-fast_pre,snapshot_2_median_|Δ|_vs_GR_kappa,0.029406299726015953,+,34.00631869079717,0.6052750499391448,0.1281537952194824,0.1728762004444988,3alpha,0.1281537952194824,indirect
MACS1149,A8,A8-fast_pre,snapshot_3_median_|Δ|_vs_GR_kappa,0.029397204908157948,+,34.016839462261,0.6051407100127846,0.1280194552931221,0.1730105403708591,3alpha,0.1280194552931221,indirect
MACS1149,A8,A8-fast_pre,snapshot_4_median_|Δ|_vs_GR_kappa,0.029434990855420683,+,33.973171757104254,0.6056985756655329,0.12857732094587046,0.17245267471811074,3alpha,0.12857732094587046,indirect
MACS1149,A8,A8-fast_pre,snapshot_5_median_|Δ|_vs_GR_kappa,0.029502695574857164,+,33.89520789592601,0.6066963684451626,0.12957511372550023,0.17145488193848096,3alpha,0.12957511372550023,indirect
MACS1149,A8,A8-fast_pre,snapshot_6_median_|Δ|_vs_GR_kappa,0.029562899987030652,+,33.8261808022455,0.6075817045803272,0.13046044986066482,0.17056954580331635,3alpha,0.13046044986066482,indirect
MACS1149,A8,A8-fast_pre,snapshot_7_median_|Δ|_vs_GR_kappa,0.029555788653052882,+,33.83431962309379,0.6074772227932155,0.13035596807355304,0.17067402759042816,3alpha,0.13035596807355304,indirect
MACS1149,A8,A8-fast_pre,snapshot_8_median_|Δ|_vs_GR_kappa,0.02961994060597281,+,33.76104001364377,0.6084188537767234,0.131297599057061,0.16973239660692016,3alpha,0.131297599057061,indirect
MACS1149,A8,A8-fast_pre,snapshot_9_median_|Δ|_vs_GR_kappa,0.029610835286576563,+,33.77142151924801,0.6082853289345678,0.13116407421490534,0.16986592144907586,3alpha,0.13116407421490534,indirect
MACS1149,A8,A8-fast_pre,snapshot_10_median_|Δ|_vs_GR_kappa,0.02957048515729723,+,33.81750399699566,0.6076931204108637,0.1305718656912012,0.17045812997278,3alpha,0.1305718656912012,indirect
MACS1149,A8,A8-fast_pre,snapshot_11_median_|Δ|_vs_GR_kappa,0.02949624285182294,+,33.90262295518758,0.6066013707352744,0.12948011601561196,0.17154987964836926,3alpha,0.12948011601561196,indirect
MACS1149,A8,A8-fast_pre,snapshot_12_median_|Δ|_vs_GR_kappa,0.029432858729014702,+,33.97563278534705,0.6056671163633917,0.12854586164372916,0.17248413402025203,3alpha,0.12854586164372916,indirect
MACS1149,A8,A8-fast_pre,snapshot_13_median_|Δ|_vs_GR_kappa,0.02942678184825054,+,33.98264904252353,0.6055774401177825,0.12845618539811993,0.17257381026586124,3alpha,0.12845618539811993,indirect
MACS1149,A8,A8-fast_pre,snapshot_14_median_|Δ|_vs_GR_kappa,0.029478112866936787,+,33.923474155688545,0.6063343478048795,0.12921309308521695,0.17181690257876425,3alpha,0.12921309308521695,indirect
MACS1149,A8,A8-fast_pre,snapshot_15_median_|Δ|_vs_GR_kappa,0.02952367356817719,+,33.871123716727254,0.6070050652956093,0.12988381057594683,0.17114618508803436,3alpha,0.12988381057594683,indirect
MACS1149,A8,A8-fast_pre,snapshot_16_median_|Δ|_vs_GR_kappa,0.02954587842673096,+,33.84566827078232,0.6073315769304498,0.1302103222107874,0.1708196734531938,3alpha,0.1302103222107874,indirect
MACS1149,A8,A8-fast_pre,snapshot_17_median_|Δ|_vs_GR_kappa,0.029545586097190678,+,33.84600314613777,0.6073272799610899,0.13020602524142755,0.17082397042255365,3alpha,0.13020602524142755,indirect
MACS1149,A8,A8-fast_pre,snapshot_18_median_|Δ|_vs_GR_kappa,0.029548103305796394,+,33.84311979861773,0.6073642791675693,0.13024302444790692,0.17078697121607428,3alpha,0.13024302444790692,indirect
MACS1149,A8,A8-fast_pre,snapshot_19_median_|Δ|_vs_GR_kappa,0.029550209647442517,+,33.84070745794343,0.6073952368213023,0.13027398210163973,0.17075601356234146,3alpha,0.13027398210163973,indirect
MACS1149,A8,A8-slow_pre,snapshot_0_median_|Δ|_vs_GR_kappa,0.029497550080074146,+,33.90112050951339,0.6066206175742371,0.12949936285457464,0.17153063280940653,3alpha,0.12949936285457464,indirect
MACS1149,A8,A8-slow_pre,snapshot_1_median_|Δ|_vs_GR_kappa,0.029542363517444867,+,33.84969518127744,0.6072799082512367,0.13015865353157424,0.17087134213240696,3alpha,0.13015865353157424,indirect
MACS1149,A8,A8-slow_pre,snapshot_2_median_|Δ|_vs_GR_kappa,0.02952562290627141,+,33.86888748035844,0.6070337391944882,0.12991248447482576,0.17111751118915544,3alpha,0.12991248447482576,indirect
MACS1149,A8,A8-slow_pre,snapshot_3_median_|Δ|_vs_GR_kappa,0.029504453212738774,+,33.89318869221553,0.6067222409860014,0.129600986266339,0.17142900939764222,3alpha,0.129600986266339,indirect
MACS1149,A8,A8-slow_pre,snapshot_4_median_|Δ|_vs_GR_kappa,0.029452241206652345,+,33.95327347020814,0.6059530190245688,0.1288317643049063,0.17219823135907486,3alpha,0.1288317643049063,indirect
MACS1149,A8,A8-slow_pre,snapshot_5_median_|Δ|_vs_GR_kappa,0.029486726867030178,+,33.913564042203824,0.6064612374140487,0.12933998269438624,0.17169001296959494,3alpha,0.12933998269438624,indirect
MACS1149,A8,A8-slow_pre,snapshot_6_median_|Δ|_vs_GR_kappa,0.029509514378388644,+,33.8873756842421,0.6067967330565687,0.12967547833690624,0.17135451732707493,3alpha,0.12967547833690624,indirect
MACS1149,A8,A8-slow_pre,snapshot_7_median_|Δ|_vs_GR_kappa,0.029530259571334847,+,33.86356958984216,0.6071019348752957,0.12998068015563322,0.17104931550834798,3alpha,0.12998068015563322,indirect
MACS1149,A8,A8-slow_pre,snapshot_8_median_|Δ|_vs_GR_kappa,0.029544002118837745,+,33.84781777287998,0.6073039962294187,0.13018274150975617,0.17084725415422503,3alpha,0.13018274150975617,indirect
MACS1149,A8,A8-slow_pre,snapshot_9_median_|Δ|_vs_GR_kappa,0.029545928974476266,+,33.845610366960074,0.6073323199304638,0.13021106521080128,0.17081893045317992,3alpha,0.13021106521080128,indirect
MACS1149,A8,A8-slow_pre,snapshot_10_median_|Δ|_vs_GR_kappa,0.029542037936354182,+,33.85006823680936,0.6072751219432563,0.13015386722359382,0.17087612844038738,3alpha,0.13015386722359382,indirect
MACS1149,A8,A8-slow_pre,snapshot_11_median_|Δ|_vs_GR_kappa,0.02953546803708964,+,33.85759788008891,0.6071785277840411,0.1300572730643788,0.17097272259960242,3alpha,0.1300572730643788,indirect
MACS1149,A8,A8-slow_pre,snapshot_12_median_|Δ|_vs_GR_kappa,0.029542369151596755,+,33.84968872565694,0.6072799910774074,0.13015873635774486,0.17087125930623634,3alpha,0.13015873635774486,indirect
MACS1149,A8,A8-slow_pre,snapshot_13_median_|Δ|_vs_GR_kappa,0.029510099413147528,+,33.8867038704205,0.6068053429864272,0.12968408826676484,0.17134590739721633,3alpha,0.12968408826676484,indirect
MACS1149,A8,A8-slow_pre,snapshot_14_median_|Δ|_vs_GR_kappa,0.029474725351869922,+,33.92737296317363,0.6062844374308594,0.1291631827111969,0.17186681295278428,3alpha,0.1291631827111969,indirect
MACS1149,A8,A8-slow_pre,snapshot_15_median_|Δ|_vs_GR_kappa,0.029439016428367534,+,33.9685261711528,0.6057579663610435,0.12863671164138107,0.17239328402260012,3alpha,0.12863671164138107,indirect
MACS1149,A8,A8-slow_pre,snapshot_16_median_|Δ|_vs_GR_kappa,0.029448861935909634,+,33.95716962429066,0.6059031863878361,0.12878193166817375,0.17224806399580744,3alpha,0.12878193166817375,indirect
MACS1149,A8,A8-slow_pre,snapshot_17_median_|Δ|_vs_GR_kappa,0.029444419313048677,+,33.96229313840932,0.6058376642584377,0.12871640953877517,0.17231358612520606,3alpha,0.12871640953877517,indirect
MACS1149,A8,A8-slow_pre,snapshot_18_median_|Δ|_vs_GR_kappa,0.029442478517085334,+,33.96453187253596,0.6058090372799841,0.1286877825603218,0.1723422131036594,3alpha,0.1286877825603218,indirect
MACS1149,A8,A8-slow_pre,snapshot_19_median_|Δ|_vs_GR_kappa,0.029466664085025247,+,33.936654556977594,0.6061656426836344,0.12904438796397194,0.17198560770000923,3alpha,0.12904438796397194,indirect
MACS1149,A8,A8-fast_post,snapshot_0_median_|Δ|_vs_GR_kappa,0.029405462579936877,+,34.007286818956295,0.6052626861565116,0.12814143143684914,0.17288856422713203,3alpha,0.12814143143684914,indirect
MACS1149,A8,A8-fast_post,snapshot_1_median_|Δ|_vs_GR_kappa,0.029406299726015953,+,34.00631869079717,0.6052750499391448,0.1281537952194824,0.1728762004444988,3alpha,0.1281537952194824,indirect
MACS1149,A8,A8-fast_post,snapshot_2_median_|Δ|_vs_GR_kappa,0.029397204908157948,+,34.016839462261,0.6051407100127846,0.1280194552931221,0.1730105403708591,3alpha,0.1280194552931221,indirect
MACS1149,A8,A8-fast_post,snapshot_3_median_|Δ|_vs_GR_kappa,0.029434990855420683,+,33.973171757104254,0.6056985756655329,0.12857732094587046,0.17245267471811074,3alpha,0.12857732094587046,indirect
MACS1149,A8,A8-fast_post,snapshot_4_median_|Δ|_vs_GR_kappa,0.029502695574857164,+,33.89520789592601,0.6066963684451626,0.12957511372550023,0.17145488193848096,3alpha,0.12957511372550023,indirect
MACS1149,A8,A8-fast_post,snapshot_5_median_|Δ|_vs_GR_kappa,0.029562899987030652,+,33.8261808022455,0.6075817045803272,0.13046044986066482,0.17056954580331635,3alpha,0.13046044986066482,indirect
MACS1149,A8,A8-fast_post,snapshot_6_median_|Δ|_vs_GR_kappa,0.029555788653052882,+,33.83431962309379,0.6074772227932155,0.13035596807355304,0.17067402759042816,3alpha,0.13035596807355304,indirect
MACS1149,A8,A8-fast_post,snapshot_7_median_|Δ|_vs_GR_kappa,0.02961994060597281,+,33.76104001364377,0.6084188537767234,0.131297599057061,0.16973239660692016,3alpha,0.131297599057061,indirect
MACS1149,A8,A8-fast_post,snapshot_8_median_|Δ|_vs_GR_kappa,0.029610835286576563,+,33.77142151924801,0.6082853289345678,0.13116407421490534,0.16986592144907586,3alpha,0.13116407421490534,indirect
MACS1149,A8,A8-fast_post,snapshot_9_median_|Δ|_vs_GR_kappa,0.02957048515729723,+,33.81750399699566,0.6076931204108637,0.1305718656912012,0.17045812997278,3alpha,0.1305718656912012,indirect
MACS1149,A8,A8-fast_post,snapshot_10_median_|Δ|_vs_GR_kappa,0.02949624285182294,+,33.90262295518758,0.6066013707352744,0.12948011601561196,0.17154987964836926,3alpha,0.12948011601561196,indirect
MACS1149,A8,A8-fast_post,snapshot_11_median_|Δ|_vs_GR_kappa,0.029432858729014702,+,33.97563278534705,0.6056671163633917,0.12854586164372916,0.17248413402025203,3alpha,0.12854586164372916,indirect
MACS1149,A8,A8-fast_post,snapshot_12_median_|Δ|_vs_GR_kappa,0.02942678184825054,+,33.98264904252353,0.6055774401177825,0.12845618539811993,0.17257381026586124,3alpha,0.12845618539811993,indirect
MACS1149,A8,A8-fast_post,snapshot_13_median_|Δ|_vs_GR_kappa,0.029478112866936787,+,33.923474155688545,0.6063343478048795,0.12921309308521695,0.17181690257876425,3alpha,0.12921309308521695,indirect
MACS1149,A8,A8-fast_post,snapshot_14_median_|Δ|_vs_GR_kappa,0.02952367356817719,+,33.871123716727254,0.6070050652956093,0.12988381057594683,0.17114618508803436,3alpha,0.12988381057594683,indirect
MACS1149,A8,A8-fast_post,snapshot_15_median_|Δ|_vs_GR_kappa,0.02954587842673096,+,33.84566827078232,0.6073315769304498,0.1302103222107874,0.1708196734531938,3alpha,0.1302103222107874,indirect
MACS1149,A8,A8-fast_post,snapshot_16_median_|Δ|_vs_GR_kappa,0.029545586097190678,+,33.84600314613777,0.6073272799610899,0.13020602524142755,0.17082397042255365,3alpha,0.13020602524142755,indirect
MACS1149,A8,A8-fast_post,snapshot_17_median_|Δ|_vs_GR_kappa,0.029548103305796394,+,33.84311979861773,0.6073642791675693,0.13024302444790692,0.17078697121607428,3alpha,0.13024302444790692,indirect
MACS1149,A8,A8-fast_post,snapshot_18_median_|Δ|_vs_GR_kappa,0.029550209647442517,+,33.84070745794343,0.6073952368213023,0.13027398210163973,0.17075601356234146,3alpha,0.13027398210163973,indirect
MACS1149,A8,A8-fast_post,snapshot_19_median_|Δ|_vs_GR_kappa,0.029551909832535812,+,33.838760529075124,0.6074202234380576,0.13029896871839508,0.17073102694558612,3alpha,0.13029896871839508,indirect
MACS1149,A8,A8-slow_post,snapshot_0_median_|Δ|_vs_GR_kappa,0.029542363517444867,+,33.84969518127744,0.6072799082512367,0.13015865353157424,0.17087134213240696,3alpha,0.13015865353157424,indirect
MACS1149,A8,A8-slow_post,snapshot_1_median_|Δ|_vs_GR_kappa,0.02952562290627141,+,33.86888748035844,0.6070337391944882,0.12991248447482576,0.17111751118915544,3alpha,0.12991248447482576,indirect
MACS1149,A8,A8-slow_post,snapshot_2_median_|Δ|_vs_GR_kappa,0.029504453212738774,+,33.89318869221553,0.6067222409860014,0.129600986266339,0.17142900939764222,3alpha,0.129600986266339,indirect
MACS1149,A8,A8-slow_post,snapshot_3_median_|Δ|_vs_GR_kappa,0.029452241206652345,+,33.95327347020814,0.6059530190245688,0.1288317643049063,0.17219823135907486,3alpha,0.1288317643049063,indirect
MACS1149,A8,A8-slow_post,snapshot_4_median_|Δ|_vs_GR_kappa,0.029486726867030178,+,33.913564042203824,0.6064612374140487,0.12933998269438624,0.17169001296959494,3alpha,0.12933998269438624,indirect
MACS1149,A8,A8-slow_post,snapshot_5_median_|Δ|_vs_GR_kappa,0.029509514378388644,+,33.8873756842421,0.6067967330565687,0.12967547833690624,0.17135451732707493,3alpha,0.12967547833690624,indirect
MACS1149,A8,A8-slow_post,snapshot_6_median_|Δ|_vs_GR_kappa,0.029530259571334847,+,33.86356958984216,0.6071019348752957,0.12998068015563322,0.17104931550834798,3alpha,0.12998068015563322,indirect
MACS1149,A8,A8-slow_post,snapshot_7_median_|Δ|_vs_GR_kappa,0.029544002118837745,+,33.84781777287998,0.6073039962294187,0.13018274150975617,0.17084725415422503,3alpha,0.13018274150975617,indirect
MACS1149,A8,A8-slow_post,snapshot_8_median_|Δ|_vs_GR_kappa,0.029545928974476266,+,33.845610366960074,0.6073323199304638,0.13021106521080128,0.17081893045317992,3alpha,0.13021106521080128,indirect
MACS1149,A8,A8-slow_post,snapshot_9_median_|Δ|_vs_GR_kappa,0.029542037936354182,+,33.85006823680936,0.6072751219432563,0.13015386722359382,0.17087612844038738,3alpha,0.13015386722359382,indirect
MACS1149,A8,A8-slow_post,snapshot_10_median_|Δ|_vs_GR_kappa,0.02953546803708964,+,33.85759788008891,0.6071785277840411,0.1300572730643788,0.17097272259960242,3alpha,0.1300572730643788,indirect
MACS1149,A8,A8-slow_post,snapshot_11_median_|Δ|_vs_GR_kappa,0.029542369151596755,+,33.84968872565694,0.6072799910774074,0.13015873635774486,0.17087125930623634,3alpha,0.13015873635774486,indirect
MACS1149,A8,A8-slow_post,snapshot_12_median_|Δ|_vs_GR_kappa,0.029510099413147528,+,33.8867038704205,0.6068053429864272,0.12968408826676484,0.17134590739721633,3alpha,0.12968408826676484,indirect
MACS1149,A8,A8-slow_post,snapshot_13_median_|Δ|_vs_GR_kappa,0.029474725351869922,+,33.92737296317363,0.6062844374308594,0.1291631827111969,0.17186681295278428,3alpha,0.1291631827111969,indirect
MACS1149,A8,A8-slow_post,snapshot_14_median_|Δ|_vs_GR_kappa,0.029439016428367534,+,33.9685261711528,0.6057579663610435,0.12863671164138107,0.17239328402260012,3alpha,0.12863671164138107,indirect
MACS1149,A8,A8-slow_post,snapshot_15_median_|Δ|_vs_GR_kappa,0.029448861935909634,+,33.95716962429066,0.6059031863878361,0.12878193166817375,0.17224806399580744,3alpha,0.12878193166817375,indirect
MACS1149,A8,A8-slow_post,snapshot_16_median_|Δ|_vs_GR_kappa,0.029444419313048677,+,33.96229313840932,0.6058376642584377,0.12871640953877517,0.17231358612520606,3alpha,0.12871640953877517,indirect
MACS1149,A8,A8-slow_post,snapshot_17_median_|Δ|_vs_GR_kappa,0.029442478517085334,+,33.96453187253596,0.6058090372799841,0.1286877825603218,0.1723422131036594,3alpha,0.1286877825603218,indirect
MACS1149,A8,A8-slow_post,snapshot_18_median_|Δ|_vs_GR_kappa,0.029466664085025247,+,33.936654556977594,0.6061656426836344,0.12904438796397194,0.17198560770000923,3alpha,0.12904438796397194,indirect
MACS1149,A8,A8-slow_post,snapshot_19_median_|Δ|_vs_GR_kappa,0.029496887818625,+,33.90188165439533,0.6066108669433913,0.1294896122237288,0.1715403834402524,3alpha,0.1294896122237288,indirect
AbellS1063,C10,kappa,median_fractional_residual_vs_GR,-1.0524176744798321,-,-0.950193088019222,2.1590228035293983,1.681901548809736,1.3808715531457547,6alpha,1.3808715531457547,indirect
AbellS1063,C10,gamma1,median_fractional_residual_vs_GR,-1.0287866876055092,-,-0.972018798500873,2.149160006330088,1.6720387516104256,1.3710087559464443,6alpha,1.3710087559464443,indirect
AbellS1063,C10,gamma2,median_fractional_residual_vs_GR,-0.8870313039246018,-,-1.1273559293517341,2.084773617083001,1.6076523623633383,1.3066223666993573,6alpha,1.3066223666993573,indirect
AbellS1063,A8,kappa,median_fractional_residual_vs_GR,-0.3416214880480061,-,-2.927216334411247,1.6703798505105019,1.1932585957908395,0.8922286001268582,6alpha,0.8922286001268582,indirect
AbellS1063,A8,gamma1,median_fractional_residual_vs_GR,-0.685259670004406,-,-1.4593008224073223,1.9726898432173876,1.4955685884977252,1.194538592833744,6alpha,1.194538592833744,indirect
