cluster_id,model,stage_id,observable,bin_index,k,P_stage,P_gr,D_P
MACS0416,C10,C10-S05,,1,1.301710338687908,0.0,0.0,1.6697661589903545
MACS0416,C10,C10-S05,,2,1.548003196440262,0.0,0.0,1.6697661589903545
MACS0416,C10,C10-S05,,3,1.8408964152537144,0.0,0.0,1.6697661589903545
MACS0416,C10,C10-S05,,4,2.189207115002721,0.34995853963289253,787.189329564421,1.6697661589903545
MACS0416,C10,C10-S05,,5,2.6034206773758157,0.0,0.0,1.6697661589903545
MACS0416,C10,C10-S05,,6,3.0960063928805237,1.1152499365886757,508.82015673363696,1.6697661589903545
MACS0416,C10,C10-S05,,7,3.681792830507429,0.0,0.0,1.6697661589903545
MACS0416,C10,C10-S05,,8,4.378414230005442,1.4849970728105994,290.7371440773423,1.6697661589903545
MACS0416,C10,C10-S05,,9,5.206841354751632,1.3654377596432485,246.1610189233058,1.6697661589903545
MACS0416,C10,C10-S05,,10,6.192012785761049,0.9253420307149405,135.44631001854577,1.6697661589903545
MACS0416,C10,C10-S05,,11,7.363585661014858,1.1564541026895623,97.57975028575925,1.6697661589903545
MACS0416,C10,C10-S05,,12,8.756828460010883,2.1523620710126825,79.05779043304962,1.6697661589903545
MACS0416,C10,C10-S05,,13,10.413682709503263,1.899287634943904,44.53982173687385,1.6697661589903545
MACS0416,C10,C10-S05,,14,12.384025571522095,2.442327029436524,31.181572029169697,1.6697661589903545
MACS0416,C10,C10-S05,,15,14.727171322029715,1.8527876396159746,16.168589460378602,1.6697661589903545
MACS0416,C10,C10-S05,,16,17.513656920021766,1.3089131616854912,10.173535509717802,1.6697661589903545
MACS0416,C10,C10-S05,,17,20.82736541900653,0.6995239238829464,5.9489155924468236,1.6697661589903545
MACS0416,C10,C10-S05,,18,24.768051143044197,0.4378738453284239,2.962797138480938,1.6697661589903545
MACS0416,C10,C10-S05,,19,29.454342644059437,0.16918582624627176,1.6370348359640985,1.6697661589903545
MACS0416,C10,C10-S06,,0,1.0946035575013604,3.2102404909316324,658.6800724310642,0.9865231600666359
MACS0416,C10,C10-S06,,1,1.301710338687908,0.0,0.0,0.9865231600666359
MACS0416,C10,C10-S06,,2,1.548003196440262,0.0,0.0,0.9865231600666359
MACS0416,C10,C10-S06,,3,1.8408964152537144,0.0,0.0,0.9865231600666359
MACS0416,C10,C10-S06,,4,2.189207115002721,13.665650591063836,787.189329564421,0.9865231600666359
MACS0416,C10,C10-S06,,5,2.6034206773758157,0.0,0.0,0.9865231600666359
MACS0416,C10,C10-S06,,6,3.0960063928805237,17.95285527636814,508.82015673363696,0.9865231600666359
MACS0416,C10,C10-S06,,7,3.681792830507429,0.0,0.0,0.9865231600666359
MACS0416,C10,C10-S06,,8,4.378414230005442,17.30127530570569,290.7371440773423,0.9865231600666359
MACS0416,C10,C10-S06,,9,5.206841354751632,17.92981841792143,246.1610189233058,0.9865231600666359
MACS0416,C10,C10-S06,,10,6.192012785761049,14.817937264271803,135.44631001854577,0.9865231600666359
MACS0416,C10,C10-S06,,11,7.363585661014858,10.383571777044457,97.57975028575925,0.9865231600666359
MACS0416,C10,C10-S06,,12,8.756828460010883,13.574699958127166,79.05779043304962,0.9865231600666359
MACS0416,C10,C10-S06,,13,10.413682709503263,9.710560513854766,44.53982173687385,0.9865231600666359
MACS0416,C10,C10-S06,,14,12.384025571522095,7.869525089010282,31.181572029169697,0.9865231600666359
MACS0416,C10,C10-S06,,15,14.727171322029715,4.216907939414649,16.168589460378602,0.9865231600666359
MACS0416,C10,C10-S06,,16,17.513656920021766,2.4758788436808024,10.173535509717802,0.9865231600666359
MACS0416,C10,C10-S06,,17,20.82736541900653,1.048774600761929,5.9489155924468236,0.9865231600666359
MACS0416,C10,C10-S06,,18,24.768051143044197,0.44183857220264044,2.962797138480938,0.9865231600666359
MACS0416,C10,C10-S06,,19,29.454342644059437,0.18546595181759365,1.6370348359640985,0.9865231600666359
MACS0416,C10,S13_P0,,0,1.0946035575013604,45.3444247387457,658.6800724310642,0.9731394943335642
MACS0416,C10,S13_P0,,1,1.301710338687908,0.0,0.0,0.9731394943335642
MACS0416,C10,S13_P0,,2,1.548003196440262,0.0,0.0,0.9731394943335642
MACS0416,C10,S13_P0,,3,1.8408964152537144,0.0,0.0,0.9731394943335642
MACS0416,C10,S13_P0,,4,2.189207115002721,53.974096618922914,787.189329564421,0.9731394943335642
MACS0416,C10,S13_P0,,5,2.6034206773758157,0.0,0.0,0.9731394943335642
MACS0416,C10,S13_P0,,6,3.0960063928805237,26.040790242349722,508.82015673363696,0.9731394943335642
MACS0416,C10,S13_P0,,7,3.681792830507429,0.0,0.0,0.9731394943335642
MACS0416,C10,S13_P0,,8,4.378414230005442,24.109455838455386,290.7371440773423,0.9731394943335642
MACS0416,C10,S13_P0,,9,5.206841354751632,12.565778723005725,246.1610189233058,0.9731394943335642
MACS0416,C10,S13_P0,,10,6.192012785761049,9.882854752930237,135.44631001854577,0.9731394943335642
MACS0416,C10,S13_P0,,11,7.363585661014858,5.9508262688860265,97.57975028575925,0.9731394943335642
MACS0416,C10,S13_P0,,12,8.756828460010883,2.990420359122775,79.05779043304962,0.9731394943335642
MACS0416,C10,S13_P0,,13,10.413682709503263,2.011798508218777,44.53982173687385,0.9731394943335642
MACS0416,C10,S13_P0,,14,12.384025571522095,2.341226017272062,31.181572029169697,0.9731394943335642
MACS0416,C10,S13_P0,,15,14.727171322029715,1.7950320382235843,16.168589460378602,0.9731394943335642
MACS0416,C10,S13_P0,,16,17.513656920021766,1.2560362116030943,10.173535509717802,0.9731394943335642
MACS0416,C10,S13_P0,,17,20.82736541900653,0.7235047567358496,5.9489155924468236,0.9731394943335642
MACS0416,C10,S13_P0,,18,24.768051143044197,0.49767040054504563,2.962797138480938,0.9731394943335642
MACS0416,C10,S13_P0,,19,29.454342644059437,0.2414540412594357,1.6370348359640985,0.9731394943335642
MACS0416,C10,S13_P3,,0,1.0946035575013604,0.09203982176021927,658.6800724310642,2.1427589078946894
MACS0416,C10,S13_P3,,1,1.301710338687908,0.0,0.0,2.1427589078946894
MACS0416,C10,S13_P3,,2,1.548003196440262,0.0,0.0,2.1427589078946894
MACS0416,C10,S13_P3,,3,1.8408964152537144,0.0,0.0,2.1427589078946894
MACS0416,C10,S13_P3,,4,2.189207115002721,0.2571803920184708,787.189329564421,2.1427589078946894
MACS0416,C10,S13_P3,,5,2.6034206773758157,0.0,0.0,2.1427589078946894
MACS0416,C10,S13_P3,,6,3.0960063928805237,0.2521206760335245,508.82015673363696,2.1427589078946894
MACS0416,C10,S13_P3,,7,3.681792830507429,0.0,0.0,2.1427589078946894
MACS0416,C10,S13_P3,,8,4.378414230005442,0.2928314135238913,290.7371440773423,2.1427589078946894
MACS0416,C10,S13_P3,,9,5.206841354751632,0.29379742335144543,246.1610189233058,2.1427589078946894
MACS0416,C10,S13_P3,,10,6.192012785761049,0.3957897465262578,135.44631001854577,2.1427589078946894
MACS0416,C10,S13_P3,,11,7.363585661014858,0.34642435009179956,97.57975028575925,2.1427589078946894
MACS0416,C10,S13_P3,,12,8.756828460010883,0.3366333818422059,79.05779043304962,2.1427589078946894
MACS0416,C10,S13_P3,,13,10.413682709503263,0.4200264262704383,44.53982173687385,2.1427589078946894
MACS0416,C10,S13_P3,,14,12.384025571522095,0.3358624551252587,31.181572029169697,2.1427589078946894
MACS0416,C10,S13_P3,,15,14.727171322029715,0.2874297069529516,16.168589460378602,2.1427589078946894
MACS0416,C10,S13_P3,,16,17.513656920021766,0.2927857051187184,10.173535509717802,2.1427589078946894
MACS0416,C10,S13_P3,,17,20.82736541900653,0.21520233594551283,5.9489155924468236,2.1427589078946894
MACS0416,C10,S13_P3,,18,24.768051143044197,0.18898818518484384,2.962797138480938,2.1427589078946894
MACS0416,C10,S13_P3,,19,29.454342644059437,0.10672069749793016,1.6370348359640985,2.1427589078946894
MACS0416,C10,S13_P4,,0,1.0946035575013604,41.69812248447593,658.6800724310642,0.9710276816277092
MACS0416,C10,S13_P4,,1,1.301710338687908,0.0,0.0,0.9710276816277092
MACS0416,C10,S13_P4,,2,1.548003196440262,0.0,0.0,0.9710276816277092
MACS0416,C10,S13_P4,,3,1.8408964152537144,0.0,0.0,0.9710276816277092
MACS0416,C10,S13_P4,,4,2.189207115002721,50.434144789397926,787.189329564421,0.9710276816277092
MACS0416,C10,S13_P4,,5,2.6034206773758157,0.0,0.0,0.9710276816277092
MACS0416,C10,S13_P4,,6,3.0960063928805237,24.169999324289478,508.82015673363696,0.9710276816277092
MACS0416,C10,S13_P4,,7,3.681792830507429,0.0,0.0,0.9710276816277092
MACS0416,C10,S13_P4,,8,4.378414230005442,22.7948727488086,290.7371440773423,0.9710276816277092
MACS0416,C10,S13_P4,,9,5.206841354751632,12.14121508791212,246.1610189233058,0.9710276816277092
MACS0416,C10,S13_P4,,10,6.192012785761049,9.329345073391274,135.44631001854577,0.9710276816277092
MACS0416,C10,S13_P4,,11,7.363585661014858,5.447948281969584,97.57975028575925,0.9710276816277092
MACS0416,C10,S13_P4,,12,8.756828460010883,2.9746003635920193,79.05779043304962,0.9710276816277092
MACS0416,C10,S13_P4,,13,10.413682709503263,2.037063728320461,44.53982173687385,0.9710276816277092
MACS0416,C10,S13_P4,,14,12.384025571522095,2.39035826008804,31.181572029169697,0.9710276816277092
MACS0416,C10,S13_P4,,15,14.727171322029715,1.8768803670605685,16.168589460378602,0.9710276816277092
MACS0416,C10,S13_P4,,16,17.513656920021766,1.3583128220480538,10.173535509717802,0.9710276816277092
MACS0416,C10,S13_P4,,17,20.82736541900653,0.8316883158542213,5.9489155924468236,0.9710276816277092
MACS0416,C10,S13_P4,,18,24.768051143044197,0.6219520969547032,2.962797138480938,0.9710276816277092
MACS0416,C10,S13_P4,,19,29.454342644059437,0.3225356999568082,1.6370348359640985,0.9710276816277092
MACS0416,C10,S19,kappa,0,1.0946035575013604,4.288727698464282,658.6800724310642,0.9378012494438668
MACS0416,C10,S19,kappa,1,1.301710338687908,0.0,0.0,0.9378012494438668
MACS0416,C10,S19,kappa,2,1.548003196440262,0.0,0.0,0.9378012494438668
MACS0416,C10,S19,kappa,3,1.8408964152537144,0.0,0.0,0.9378012494438668
MACS0416,C10,S19,kappa,4,2.189207115002721,5.340609290262649,787.189329564421,0.9378012494438668
MACS0416,C10,S19,kappa,5,2.6034206773758157,0.0,0.0,0.9378012494438668
MACS0416,C10,S19,kappa,6,3.0960063928805237,10.714087201123762,508.82015673363696,0.9378012494438668
MACS0416,C10,S19,kappa,7,3.681792830507429,0.0,0.0,0.9378012494438668
MACS0416,C10,S19,kappa,8,4.378414230005442,23.392690062533816,290.7371440773423,0.9378012494438668
MACS0416,C10,S19,kappa,9,5.206841354751632,28.7240900470237,246.1610189233058,0.9378012494438668
MACS0416,C10,S19,kappa,10,6.192012785761049,10.643170389396882,135.44631001854577,0.9378012494438668
MACS0416,C10,S19,kappa,11,7.363585661014858,7.9792878351803855,97.57975028575925,0.9378012494438668
MACS0416,C10,S19,kappa,12,8.756828460010883,13.01392300860884,79.05779043304962,0.9378012494438668
MACS0416,C10,S19,kappa,13,10.413682709503263,26.74230500218549,44.53982173687385,0.9378012494438668
MACS0416,C10,S19,kappa,14,12.384025571522095,55.28565816231304,31.181572029169697,0.9378012494438668
MACS0416,C10,S19,kappa,15,14.727171322029715,28.358090667991497,16.168589460378602,0.9378012494438668
MACS0416,C10,S19,kappa,16,17.513656920021766,7.853280513656923,10.173535509717802,0.9378012494438668
MACS0416,C10,S19,kappa,17,20.82736541900653,5.99062125744496,5.9489155924468236,0.9378012494438668
MACS0416,C10,S19,kappa,18,24.768051143044197,3.938643850036933,2.962797138480938,0.9378012494438668
MACS0416,C10,S19,kappa,19,29.454342644059437,2.120530087112694,1.6370348359640985,0.9378012494438668
MACS0416,C10,S20,gamma1,0,1.0946035575013604,1.0452203747097937,658.6800724310642,1.3396681002946103
MACS0416,C10,S20,gamma1,1,1.301710338687908,0.0,0.0,1.3396681002946103
MACS0416,C10,S20,gamma1,2,1.548003196440262,0.0,0.0,1.3396681002946103
MACS0416,C10,S20,gamma1,3,1.8408964152537144,0.0,0.0,1.3396681002946103
MACS0416,C10,S20,gamma1,4,2.189207115002721,1.3284612257870387,787.189329564421,1.3396681002946103
MACS0416,C10,S20,gamma1,5,2.6034206773758157,0.0,0.0,1.3396681002946103
MACS0416,C10,S20,gamma1,6,3.0960063928805237,2.69467767932767,508.82015673363696,1.3396681002946103
MACS0416,C10,S20,gamma1,7,3.681792830507429,0.0,0.0,1.3396681002946103
MACS0416,C10,S20,gamma1,8,4.378414230005442,5.845938991480954,290.7371440773423,1.3396681002946103
MACS0416,C10,S20,gamma1,9,5.206841354751632,7.178450086766749,246.1610189233058,1.3396681002946103
MACS0416,C10,S20,gamma1,10,6.192012785761049,2.656042941361393,135.44631001854577,1.3396681002946103
MACS0416,C10,S20,gamma1,11,7.363585661014858,1.9948943794212897,97.57975028575925,1.3396681002946103
MACS0416,C10,S20,gamma1,12,8.756828460010883,3.2659586381085393,79.05779043304962,1.3396681002946103
MACS0416,C10,S20,gamma1,13,10.413682709503263,6.707435054240053,44.53982173687385,1.3396681002946103
MACS0416,C10,S20,gamma1,14,12.384025571522095,13.8150039438111,31.181572029169697,1.3396681002946103
MACS0416,C10,S20,gamma1,15,14.727171322029715,7.081191443039744,16.168589460378602,1.3396681002946103
MACS0416,C10,S20,gamma1,16,17.513656920021766,1.9633862537639155,10.173535509717802,1.3396681002946103
MACS0416,C10,S20,gamma1,17,20.82736541900653,1.5001194930393684,5.9489155924468236,1.3396681002946103
MACS0416,C10,S20,gamma1,18,24.768051143044197,0.983782847195533,2.962797138480938,1.3396681002946103
MACS0416,C10,S20,gamma1,19,29.454342644059437,0.5287232145249393,1.6370348359640985,1.3396681002946103
MACS0416,C10,S20,gamma2,0,1.0946035575013604,0.45772380905231674,658.6800724310642,1.722763588141899
MACS0416,C10,S20,gamma2,1,1.301710338687908,0.0,0.0,1.722763588141899
MACS0416,C10,S20,gamma2,2,1.548003196440262,0.0,0.0,1.722763588141899
MACS0416,C10,S20,gamma2,3,1.8408964152537144,0.0,0.0,1.722763588141899
MACS0416,C10,S20,gamma2,4,2.189207115002721,1.1536615072180156,787.189329564421,1.722763588141899
MACS0416,C10,S20,gamma2,5,2.6034206773758157,0.0,0.0,1.722763588141899
MACS0416,C10,S20,gamma2,6,3.0960063928805237,2.5581654622234904,508.82015673363696,1.722763588141899
MACS0416,C10,S20,gamma2,7,3.681792830507429,0.0,0.0,1.722763588141899
MACS0416,C10,S20,gamma2,8,4.378414230005442,3.2796918148663488,290.7371440773423,1.722763588141899
MACS0416,C10,S20,gamma2,9,5.206841354751632,2.57206090059399,246.1610189233058,1.722763588141899
MACS0416,C10,S20,gamma2,10,6.192012785761049,1.2499768184741384,135.44631001854577,1.722763588141899
MACS0416,C10,S20,gamma2,11,7.363585661014858,1.0491006967889145,97.57975028575925,1.722763588141899
MACS0416,C10,S20,gamma2,12,8.756828460010883,1.5133182159674106,79.05779043304962,1.722763588141899
MACS0416,C10,S20,gamma2,13,10.413682709503263,2.0845015489206453,44.53982173687385,1.722763588141899
MACS0416,C10,S20,gamma2,14,12.384025571522095,1.018750602922958,31.181572029169697,1.722763588141899
MACS0416,C10,S20,gamma2,15,14.727171322029715,0.49937819296489705,16.168589460378602,1.722763588141899
MACS0416,C10,S20,gamma2,16,17.513656920021766,0.3121814251749324,10.173535509717802,1.722763588141899
MACS0416,C10,S20,gamma2,17,20.82736541900653,0.13574665508779862,5.9489155924468236,1.722763588141899
MACS0416,C10,S20,gamma2,18,24.768051143044197,0.06108918284197029,2.962797138480938,1.722763588141899
MACS0416,C10,S20,gamma2,19,29.454342644059437,0.024947170973610756,1.6370348359640985,1.722763588141899
MACS0416,C10,S20,gamma_mag,0,1.0946035575013604,5.644997354253258,658.6800724310642,1.2754048826015476
MACS0416,C10,S20,gamma_mag,1,1.301710338687908,0.0,0.0,1.2754048826015476
MACS0416,C10,S20,gamma_mag,2,1.548003196440262,0.0,0.0,1.2754048826015476
MACS0416,C10,S20,gamma_mag,3,1.8408964152537144,0.0,0.0,1.2754048826015476
MACS0416,C10,S20,gamma_mag,4,2.189207115002721,11.181499438099031,787.189329564421,1.2754048826015476
MACS0416,C10,S20,gamma_mag,5,2.6034206773758157,0.0,0.0,1.2754048826015476
MACS0416,C10,S20,gamma_mag,6,3.0960063928805237,10.376422980486677,508.82015673363696,1.2754048826015476
MACS0416,C10,S20,gamma_mag,7,3.681792830507429,0.0,0.0,1.2754048826015476
MACS0416,C10,S20,gamma_mag,8,4.378414230005442,7.3261780224745126,290.7371440773423,1.2754048826015476
MACS0416,C10,S20,gamma_mag,9,5.206841354751632,4.757081963351073,246.1610189233058,1.2754048826015476
MACS0416,C10,S20,gamma_mag,10,6.192012785761049,5.0188051618600715,135.44631001854577,1.2754048826015476
MACS0416,C10,S20,gamma_mag,11,7.363585661014858,3.2478868786538455,97.57975028575925,1.2754048826015476
MACS0416,C10,S20,gamma_mag,12,8.756828460010883,1.729069024132119,79.05779043304962,1.2754048826015476
MACS0416,C10,S20,gamma_mag,13,10.413682709503263,1.3085745788178595,44.53982173687385,1.2754048826015476
MACS0416,C10,S20,gamma_mag,14,12.384025571522095,0.9236594382983501,31.181572029169697,1.2754048826015476
MACS0416,C10,S20,gamma_mag,15,14.727171322029715,0.8809815140830424,16.168589460378602,1.2754048826015476
MACS0416,C10,S20,gamma_mag,16,17.513656920021766,0.5824745815868353,10.173535509717802,1.2754048826015476
MACS0416,C10,S20,gamma_mag,17,20.82736541900653,0.4734121850377748,5.9489155924468236,1.2754048826015476
MACS0416,C10,S20,gamma_mag,18,24.768051143044197,1.024784048536297,2.962797138480938,1.2754048826015476
MACS0416,C10,S20,gamma_mag,19,29.454342644059437,0.5008656649346478,1.6370348359640985,1.2754048826015476
MACS0416,A8,S00,,0,1.0946035575013604,21.520470697268987,658.6800724310642,1.2790650923705877
MACS0416,A8,S00,,1,1.301710338687908,0.0,0.0,1.2790650923705877
MACS0416,A8,S00,,2,1.548003196440262,0.0,0.0,1.2790650923705877
MACS0416,A8,S00,,3,1.8408964152537144,0.0,0.0,1.2790650923705877
MACS0416,A8,S00,,4,2.189207115002721,25.683911556401256,787.189329564421,1.2790650923705877
MACS0416,A8,S00,,5,2.6034206773758157,0.0,0.0,1.2790650923705877
MACS0416,A8,S00,,6,3.0960063928805237,16.690412328566417,508.82015673363696,1.2790650923705877
MACS0416,A8,S00,,7,3.681792830507429,0.0,0.0,1.2790650923705877
MACS0416,A8,S00,,8,4.378414230005442,9.403077307177098,290.7371440773423,1.2790650923705877
MACS0416,A8,S00,,9,5.206841354751632,7.988322984029597,246.1610189233058,1.2790650923705877
MACS0416,A8,S00,,10,6.192012785761049,4.394300539672987,135.44631001854577,1.2790650923705877
MACS0416,A8,S00,,11,7.363585661014858,3.1281364717249596,97.57975028575925,1.2790650923705877
MACS0416,A8,S00,,12,8.756828460010883,2.526738927292703,79.05779043304962,1.2790650923705877
MACS0416,A8,S00,,13,10.413682709503263,1.4294850556478607,44.53982173687385,1.2790650923705877
MACS0416,A8,S00,,14,12.384025571522095,1.0290791570357554,31.181572029169697,1.2790650923705877
MACS0416,A8,S00,,15,14.727171322029715,0.5149630127977978,16.168589460378602,1.2790650923705877
MACS0416,A8,S00,,16,17.513656920021766,0.35004086489345015,10.173535509717802,1.2790650923705877
MACS0416,A8,S00,,17,20.82736541900653,0.19594345517053555,5.9489155924468236,1.2790650923705877
MACS0416,A8,S00,,18,24.768051143044197,0.10869155335495868,2.962797138480938,1.2790650923705877
MACS0416,A8,S00,,19,29.454342644059437,0.06777515983953815,1.6370348359640985,1.2790650923705877
MACS0416,A8,S01,,0,1.0946035575013604,21.520470697268987,658.6800724310642,1.2790650923705877
MACS0416,A8,S01,,1,1.301710338687908,0.0,0.0,1.2790650923705877
MACS0416,A8,S01,,2,1.548003196440262,0.0,0.0,1.2790650923705877
MACS0416,A8,S01,,3,1.8408964152537144,0.0,0.0,1.2790650923705877
MACS0416,A8,S01,,4,2.189207115002721,25.683911556401256,787.189329564421,1.2790650923705877
MACS0416,A8,S01,,5,2.6034206773758157,0.0,0.0,1.2790650923705877
MACS0416,A8,S01,,6,3.0960063928805237,16.690412328566417,508.82015673363696,1.2790650923705877
MACS0416,A8,S01,,7,3.681792830507429,0.0,0.0,1.2790650923705877
MACS0416,A8,S01,,8,4.378414230005442,9.403077307177098,290.7371440773423,1.2790650923705877
MACS0416,A8,S01,,9,5.206841354751632,7.988322984029597,246.1610189233058,1.2790650923705877
MACS0416,A8,S01,,10,6.192012785761049,4.394300539672987,135.44631001854577,1.2790650923705877
MACS0416,A8,S01,,11,7.363585661014858,3.1281364717249596,97.57975028575925,1.2790650923705877
MACS0416,A8,S01,,12,8.756828460010883,2.526738927292703,79.05779043304962,1.2790650923705877
MACS0416,A8,S01,,13,10.413682709503263,1.4294850556478607,44.53982173687385,1.2790650923705877
MACS0416,A8,S01,,14,12.384025571522095,1.0290791570357554,31.181572029169697,1.2790650923705877
MACS0416,A8,S01,,15,14.727171322029715,0.5149630127977978,16.168589460378602,1.2790650923705877
MACS0416,A8,S01,,16,17.513656920021766,0.35004086489345015,10.173535509717802,1.2790650923705877
MACS0416,A8,S01,,17,20.82736541900653,0.19594345517053555,5.9489155924468236,1.2790650923705877
MACS0416,A8,S01,,18,24.768051143044197,0.10869155335495868,2.962797138480938,1.2790650923705877
MACS0416,A8,S01,,19,29.454342644059437,0.06777515983953815,1.6370348359640985,1.2790650923705877
MACS0416,A8,S02,,0,1.0946035575013604,1014.7450771563717,658.6800724310642,0.3010049433980644
MACS0416,A8,S02,,1,1.301710338687908,0.0,0.0,0.3010049433980644
MACS0416,A8,S02,,2,1.548003196440262,0.0,0.0,0.3010049433980644
MACS0416,A8,S02,,3,1.8408964152537144,0.0,0.0,0.3010049433980644
MACS0416,A8,S02,,4,2.189207115002721,1255.4904942470257,787.189329564421,0.3010049433980644
MACS0416,A8,S02,,5,2.6034206773758157,0.0,0.0,0.3010049433980644
MACS0416,A8,S02,,6,3.0960063928805237,691.4169123508998,508.82015673363696,0.3010049433980644
MACS0416,A8,S02,,7,3.681792830507429,0.0,0.0,0.3010049433980644
MACS0416,A8,S02,,8,4.378414230005442,513.1276406609835,290.7371440773423,0.3010049433980644
MACS0416,A8,S02,,9,5.206841354751632,277.72056340917237,246.1610189233058,0.3010049433980644
MACS0416,A8,S02,,10,6.192012785761049,207.5810606945252,135.44631001854577,0.3010049433980644
MACS0416,A8,S02,,11,7.363585661014858,160.1448468817612,97.57975028575925,0.3010049433980644
MACS0416,A8,S02,,12,8.756828460010883,77.87181050465833,79.05779043304962,0.3010049433980644
MACS0416,A8,S02,,13,10.413682709503263,46.77116096876722,44.53982173687385,0.3010049433980644
MACS0416,A8,S02,,14,12.384025571522095,47.32966166498699,31.181572029169697,0.3010049433980644
MACS0416,A8,S02,,15,14.727171322029715,40.261020368024916,16.168589460378602,0.3010049433980644
MACS0416,A8,S02,,16,17.513656920021766,28.099491889818697,10.173535509717802,0.3010049433980644
MACS0416,A8,S02,,17,20.82736541900653,16.205436406611934,5.9489155924468236,0.3010049433980644
MACS0416,A8,S02,,18,24.768051143044197,13.5549524422728,2.962797138480938,0.3010049433980644
MACS0416,A8,S02,,19,29.454342644059437,9.215349740945618,1.6370348359640985,0.3010049433980644
MACS0416,A8,A8-S03,,0,1.0946035575013604,21.703950556256512,658.6800724310642,1.3532337976710953
MACS0416,A8,A8-S03,,1,1.301710338687908,0.0,0.0,1.3532337976710953
MACS0416,A8,A8-S03,,2,1.548003196440262,0.0,0.0,1.3532337976710953
MACS0416,A8,A8-S03,,3,1.8408964152537144,0.0,0.0,1.3532337976710953
MACS0416,A8,A8-S03,,4,2.189207115002721,25.457966578812844,787.189329564421,1.3532337976710953
MACS0416,A8,A8-S03,,5,2.6034206773758157,0.0,0.0,1.3532337976710953
MACS0416,A8,A8-S03,,6,3.0960063928805237,16.572126165227846,508.82015673363696,1.3532337976710953
MACS0416,A8,A8-S03,,7,3.681792830507429,0.0,0.0,1.3532337976710953
MACS0416,A8,A8-S03,,8,4.378414230005442,9.124565469456778,290.7371440773423,1.3532337976710953
MACS0416,A8,A8-S03,,9,5.206841354751632,7.616856740493238,246.1610189233058,1.3532337976710953
MACS0416,A8,A8-S03,,10,6.192012785761049,4.073173194563468,135.44631001854577,1.3532337976710953
MACS0416,A8,A8-S03,,11,7.363585661014858,2.8438382452697923,97.57975028575925,1.3532337976710953
MACS0416,A8,A8-S03,,12,8.756828460010883,2.1904111903875823,79.05779043304962,1.3532337976710953
MACS0416,A8,A8-S03,,13,10.413682709503263,1.1780338874119485,44.53982173687385,1.3532337976710953
MACS0416,A8,A8-S03,,14,12.384025571522095,0.8077801502350157,31.181572029169697,1.3532337976710953
MACS0416,A8,A8-S03,,15,14.727171322029715,0.37199705828911733,16.168589460378602,1.3532337976710953
MACS0416,A8,A8-S03,,16,17.513656920021766,0.244874539345072,10.173535509717802,1.3532337976710953
MACS0416,A8,A8-S03,,17,20.82736541900653,0.1204734144003687,5.9489155924468236,1.3532337976710953
MACS0416,A8,A8-S03,,18,24.768051143044197,0.06751404351074337,2.962797138480938,1.3532337976710953
MACS0416,A8,A8-S03,,19,29.454342644059437,0.04346307352336629,1.6370348359640985,1.3532337976710953
MACS0416,A8,A8-S04,,0,1.0946035575013604,21.70297724819873,658.6800724310642,1.3586319655473809
MACS0416,A8,A8-S04,,1,1.301710338687908,0.0,0.0,1.3586319655473809
MACS0416,A8,A8-S04,,2,1.548003196440262,0.0,0.0,1.3586319655473809
MACS0416,A8,A8-S04,,3,1.8408964152537144,0.0,0.0,1.3586319655473809
MACS0416,A8,A8-S04,,4,2.189207115002721,25.43641372094186,787.189329564421,1.3586319655473809
MACS0416,A8,A8-S04,,5,2.6034206773758157,0.0,0.0,1.3586319655473809
MACS0416,A8,A8-S04,,6,3.0960063928805237,16.554693285445065,508.82015673363696,1.3586319655473809
MACS0416,A8,A8-S04,,7,3.681792830507429,0.0,0.0,1.3586319655473809
MACS0416,A8,A8-S04,,8,4.378414230005442,9.109969657690874,290.7371440773423,1.3586319655473809
MACS0416,A8,A8-S04,,9,5.206841354751632,7.596320059645767,246.1610189233058,1.3586319655473809
MACS0416,A8,A8-S04,,10,6.192012785761049,4.055709355457435,135.44631001854577,1.3586319655473809
MACS0416,A8,A8-S04,,11,7.363585661014858,2.8302242266780993,97.57975028575925,1.3586319655473809
MACS0416,A8,A8-S04,,12,8.756828460010883,2.1743025250003303,79.05779043304962,1.3586319655473809
MACS0416,A8,A8-S04,,13,10.413682709503263,1.1656660062467807,44.53982173687385,1.3586319655473809
MACS0416,A8,A8-S04,,14,12.384025571522095,0.7959435834331732,31.181572029169697,1.3586319655473809
MACS0416,A8,A8-S04,,15,14.727171322029715,0.36514656981007576,16.168589460378602,1.3586319655473809
MACS0416,A8,A8-S04,,16,17.513656920021766,0.2388269935174721,10.173535509717802,1.3586319655473809
MACS0416,A8,A8-S04,,17,20.82736541900653,0.1167087475141177,5.9489155924468236,1.3586319655473809
MACS0416,A8,A8-S04,,18,24.768051143044197,0.064923177795503,2.962797138480938,1.3586319655473809
MACS0416,A8,A8-S04,,19,29.454342644059437,0.04152297205540995,1.6370348359640985,1.3586319655473809
MACS0416,A8,A8-S05,,0,1.0946035575013604,21.48741717351895,658.6800724310642,1.3990479717931534
MACS0416,A8,A8-S05,,1,1.301710338687908,0.0,0.0,1.3990479717931534
MACS0416,A8,A8-S05,,2,1.548003196440262,0.0,0.0,1.3990479717931534
MACS0416,A8,A8-S05,,3,1.8408964152537144,0.0,0.0,1.3990479717931534
