cluster,model,stage_id,timestep,smoothing,norm_mode,pearson,spearman,ssim,amplitude_ratio,variance_ratio,mean_bias,sign_agreement,normalized_rms_difference,n_finite
MACS1149,A8,A8-S04,-1,S0,N0,0.9677914074264387,0.9270297701749068,0.18066111171796234,5.638750133519671,32.655271645193245,-0.038064649643528056,0.751953125,0.05962925270370199,4096
MACS1149,A8,A8-S04,-1,S0,N1,0.9677914074264387,0.9270297701749068,0.9716068718706187,0.9999999999999999,0.9999999999999997,-1.6154612370034016e-16,0.914794921875,0.014004943060975494,4096
MACS1149,A8,A8-S04,-1,S0,N2,0.9677914074264387,0.9270299495127208,0.9717538680780207,0.9999999999999999,1.0270405715889799,0.011853040545805797,0.751953125,0.013957251864836134,4096
MACS1149,A8,A8-S04,-1,S1,N0,0.994576213567897,0.9869986413213546,0.14925112217261188,5.592050342014616,31.92075155427526,-0.038064810742057614,0.968505859375,0.09638985025818309,4096
MACS1149,A8,A8-S04,-1,S1,N1,0.9945762135678969,0.9869986413213546,0.9948608338351798,1.0,0.9999999999999998,-1.0755285551056204e-16,0.95751953125,0.008607082910661585,4096
MACS1149,A8,A8-S04,-1,S1,N2,0.9945762135678969,0.9869986413213546,0.9948167520481365,1.0000000000000002,1.0207772046014185,0.0070831286849845874,0.968505859375,0.008644591456880991,4096
MACS1149,A8,A8-S05,-1,S0,N0,0.9892417228402456,0.9723732058605041,0.17999447028247811,5.733737615744253,34.54144625227973,-0.03808166586477828,0.77294921875,0.05965048160145387,4096
MACS1149,A8,A8-S05,-1,S0,N1,0.9892417228402458,0.9723732058605041,0.990516159898926,0.9999999999999999,0.9999999999999999,-1.8062808193608504e-16,0.960205078125,0.008094067799045536,4096
MACS1149,A8,A8-S05,-1,S0,N2,0.9892417228402456,0.9723732392134958,0.9898700306829293,0.9999999999999999,1.0506665051211863,0.021549152030740183,0.77294921875,0.008254997057944137,4096
MACS1149,A8,A8-S05,-1,S1,N0,0.9986875779520255,0.9970822285984294,0.14881097321684253,5.614561792126541,32.314075320352906,-0.038081846042624976,0.986328125,0.09642283601451698,4096
MACS1149,A8,A8-S05,-1,S1,N1,0.9986875779520252,0.9970822285984294,0.9987564490107882,1.0,1.0,-2.205267218835516e-16,0.978515625,0.00423390837328137,4096
MACS1149,A8,A8-S05,-1,S1,N2,0.9986875779520255,0.9970822285984294,0.9986274206661155,1.0000000000000002,1.025085289276641,0.0085073573717868,0.986328125,0.004442543346230541,4096
MACS1149,A8,A8-S06,-1,S0,N0,0.9885324749659653,0.9715481043598416,0.17973116428161862,5.740953673532126,34.70072578032758,-0.03808124660210652,0.772705078125,0.05967270504447691,4096
MACS1149,A8,A8-S06,-1,S0,N1,0.9885324749659654,0.9715481043598416,0.9898909302890343,0.9999999999999999,0.9999999999999997,-1.5916087892087205e-16,0.959228515625,0.008356613612978769,4096
MACS1149,A8,A8-S06,-1,S0,N2,0.9885324749659652,0.9715481352681113,0.9891909147690641,1.0,1.0528596296630046,0.022420175832267217,0.772705078125,0.00852297700287127,4096
MACS1149,A8,A8-S06,-1,S1,N0,0.9985816390378887,0.9968708375117123,0.1486966399805991,5.6173870061981255,32.38480053792285,-0.0380814248914998,0.986083984375,0.09643482118798245,4096
MACS1149,A8,A8-S06,-1,S1,N1,0.9985816390378887,0.9968708375117123,0.9986560693793471,1.0,0.9999999999999998,-3.2526065174565133e-18,0.978271484375,0.004401473395077945,4096
MACS1149,A8,A8-S06,-1,S1,N2,0.9985816390378888,0.9968708375117123,0.9985144790644452,1.0,1.0262957627453475,0.008904876632951758,0.986083984375,0.0046205630681811095,4096
MACS1149,A8,A8-S07,-1,S0,N0,0.06336889816901498,0.043088290614681876,0.010110302875417863,2142.6628401484827,2687153.508919546,-0.046454343788516116,0.3916015625,0.07212896138196076,4096
MACS1149,A8,A8-S07,-1,S0,N1,0.063368898169015,0.043088290614681876,0.17432322373251488,1.0,1.0,-6.938893903907228e-17,0.52197265625,0.07552309180644874,4096
MACS1149,A8,A8-S07,-1,S0,N2,0.06336889816901499,0.04308889219089328,0.01241180312912852,0.9999999999999999,0.585308460125843,-0.6317091080718148,0.3916015625,0.09908945326361286,4096
MACS1149,A8,A8-S07,-1,S1,N0,0.053996254423029626,0.05149582859196982,0.001659153221263348,5452.203499863858,14773289.592048006,-0.046454651330738866,0.51025390625,0.11729465140103236,4096
MACS1149,A8,A8-S07,-1,S1,N1,0.05399625442302962,0.05149582859196982,0.10363903484724502,1.0,1.0,-6.938893903907228e-17,0.522705078125,0.11367137785297109,4096
MACS1149,A8,A8-S07,-1,S1,N2,0.05399625442302961,0.05149582859196982,0.009977933736026344,1.0,0.49697334565822043,-0.6750682273307025,0.51025390625,0.16060812786022557,4096
MACS1149,A8,A8-S08,-1,S0,N0,-0.06336889816901499,-0.043088290614681876,0.010102197749796394,8927.761833952012,46651970.64096433,-0.04645485829423204,0.385009765625,0.07213130880695684,4096
MACS1149,A8,A8-S08,-1,S0,N1,-0.063368898169015,-0.043088290614681876,0.06259892277019985,0.9999999999999999,0.9999999999999999,-7.979727989493313e-17,0.47802734375,0.08047063909092336,4096
MACS1149,A8,A8-S08,-1,S0,N2,-0.06336889816901499,-0.04308889219089328,0.00033314734753953643,0.9999999999999997,0.585308460125843,-0.6563599233124408,0.385009765625,0.10484617223229642,4096
MACS1149,A8,A8-S08,-1,S1,N0,-0.053996254423029626,-0.05149582859196982,0.0016561696478431158,22717.51458276607,256480722.08416674,-0.046455166369371574,0.48974609375,0.11729631872295179,4096
MACS1149,A8,A8-S08,-1,S1,N1,-0.05399625442302962,-0.05149582859196982,0.001313573757783545,1.0,1.0,-8.673617379884035e-17,0.477294921875,0.11998424693677588,4096
MACS1149,A8,A8-S08,-1,S1,N2,-0.05399625442302962,-0.05149582859196982,0.0005559467971967118,1.0,0.49697334565822043,-0.744257567066313,0.48974609375,0.17099248974065737,4096
MACS1149,A8,A8-S09,-1,S0,N0,0.06336889816901499,0.043088290614681876,0.0101118709388245,1727.9539033455505,1747628.4527312343,-0.04645424420676465,0.3916015625,0.07212850982324044,4096
MACS1149,A8,A8-S09,-1,S0,N1,0.063368898169015,0.043088290614681876,0.17432322373251488,0.9999999999999999,0.9999999999999999,-6.245004513516506e-17,0.52197265625,0.07552309180644874,4096
MACS1149,A8,A8-S09,-1,S0,N2,0.06336889816901499,0.04308889219089328,0.012411803129128521,1.0,0.5853084601258433,-0.6317091080718148,0.3916015625,0.09908945326361285,4096
MACS1149,A8,A8-S09,-1,S1,N0,0.053996254423029626,0.05149582859196982,0.0016597308071789909,4396.938306341821,9608018.72531738,-0.04645455164584221,0.51025390625,0.11729432939161703,4096
MACS1149,A8,A8-S09,-1,S1,N1,0.05399625442302962,0.05149582859196982,0.10363903484724502,1.0,1.0,-4.85722573273506e-17,0.522705078125,0.11367137785297107,4096
MACS1149,A8,A8-S09,-1,S1,N2,0.053996254423029626,0.05149582859196982,0.00997793373602635,1.0,0.49697334565822043,-0.6750682273307025,0.51025390625,0.16060812786022557,4096
MACS1149,A8,A8-S10,-1,S0,N0,0.9803498207241619,0.9526151371815882,0.180216350382949,5.697202229269119,33.816311842780266,-0.03807294812281728,0.762451171875,0.05964718303116775,4096
MACS1149,A8,A8-S10,-1,S0,N1,0.9803498207241619,0.9526151371815882,0.9826776020507593,1.0,1.0000000000000002,-1.5785983631388945e-16,0.937255859375,0.010939027952206073,4096
MACS1149,A8,A8-S10,-1,S0,N2,0.9803498207241617,0.9526152368913173,0.9823812803270883,0.9999999999999999,1.0418446565731896,0.017996616117779807,0.762451171875,0.010962343278483172,4096
MACS1149,A8,A8-S10,-1,S1,N0,0.996999261188895,0.9928509856504044,0.14897726159693783,5.605860604807066,32.179114239932865,-0.03807311781677871,0.97802734375,0.09641137823335257,4096
MACS1149,A8,A8-S10,-1,S1,N1,0.9969992611888949,0.9928509856504044,0.9971567288718789,1.0,0.9999999999999998,-5.334274688628682e-17,0.9677734375,0.0064020460544907945,4096
MACS1149,A8,A8-S10,-1,S1,N2,0.9969992611888948,0.9928509856504044,0.9970568395298943,1.0,1.0239753375055902,0.008141829276869152,0.97802734375,0.006508660924549578,4096
MACS1149,A8,A8-S11,-1,S0,N0,0.9806268494812742,0.9525526942693372,0.1804694503450971,5.688937840198603,33.641218597430104,-0.03807310145682313,0.761962890625,0.059626401284540234,4096
MACS1149,A8,A8-S11,-1,S0,N1,0.9806268494812743,0.9525526942693372,0.9829218136839828,0.9999999999999999,0.9999999999999997,-2.1250362580715887e-17,0.9375,0.01086164489151822,4096
MACS1149,A8,A8-S11,-1,S0,N2,0.9806268494812742,0.9525527986938871,0.9826766721039065,0.9999999999999999,1.03946373455612,0.01702417715524851,0.761962890625,0.010878446092996144,4096
MACS1149,A8,A8-S11,-1,S1,N0,0.9970676606496273,0.9929684637929143,0.14908744423393136,5.603066140884974,32.11176469121401,-0.038073272180034604,0.978271484375,0.09639997786531007,4096
MACS1149,A8,A8-S11,-1,S1,N1,0.9970676606496274,0.9929684637929143,0.9972215389816957,1.0000000000000002,1.0000000000000002,-8.500145032286355e-17,0.96826171875,0.006328660672913409,4096
MACS1149,A8,A8-S11,-1,S1,N2,0.9970676606496274,0.9929684637929143,0.997132503472509,1.0,1.022851707647679,0.007770798382483983,0.978271484375,0.006426091477121764,4096
MACS1149,A8,A8-S12,-1,S0,N0,-0.3942548671478989,-0.30340204007712246,0.008520367145635485,22.62092556795156,299.4605184544479,-0.04645524980071068,0.36328125,0.07315608028995936,4096
MACS1149,A8,A8-S12,-1,S0,N1,-0.39425486714789904,-0.30340204007712246,-0.18046605156280984,0.9999999999999999,0.9999999999999999,-1.0755285551056204e-16,0.384521484375,0.09214389328390869,4096
MACS1149,A8,A8-S12,-1,S0,N2,-0.3942548671478989,-0.3034028524232866,-0.010891303593114106,0.9999999999999999,0.5852195564780702,-0.6441885256601502,0.36328125,0.11638365039477623,4096
MACS1149,A8,A8-S12,-1,S1,N0,-0.583077754203292,-0.49332887220480276,0.0014296364052477264,92.56889337818775,4253.4699315290945,-0.04645554359759059,0.5439453125,0.11782279947244462,4096
MACS1149,A8,A8-S12,-1,S1,N1,-0.5830777542032921,-0.49332887220480276,-0.4901649698821575,1.0,1.0,-9.367506770274758e-17,0.2958984375,0.14704688174901087,4096
MACS1149,A8,A8-S12,-1,S1,N2,-0.5830777542032921,-0.49332887220480276,-0.01071655161992608,1.0,0.4963787981065403,-0.7103373061875164,0.5439453125,0.19706292232348702,4096
MACS1149,A8,A8-P5,-1,S0,N0,0.9803498207241619,0.9526151371815882,0.180216350382949,5.697202229269119,33.816311842780266,-0.03807294812281728,0.762451171875,0.05964718303116775,4096
MACS1149,A8,A8-P5,-1,S0,N1,0.9803498207241619,0.9526151371815882,0.9826776020507593,1.0,1.0000000000000002,-1.5785983631388945e-16,0.937255859375,0.010939027952206073,4096
MACS1149,A8,A8-P5,-1,S0,N2,0.9803498207241617,0.9526152368913173,0.9823812803270883,0.9999999999999999,1.0418446565731896,0.017996616117779807,0.762451171875,0.010962343278483172,4096
MACS1149,A8,A8-P5,-1,S1,N0,0.996999261188895,0.9928509856504044,0.14897726159693783,5.605860604807066,32.179114239932865,-0.03807311781677871,0.97802734375,0.09641137823335257,4096
MACS1149,A8,A8-P5,-1,S1,N1,0.9969992611888949,0.9928509856504044,0.9971567288718789,1.0,0.9999999999999998,-5.334274688628682e-17,0.9677734375,0.0064020460544907945,4096
MACS1149,A8,A8-P5,-1,S1,N2,0.9969992611888948,0.9928509856504044,0.9970568395298943,1.0,1.0239753375055902,0.008141829276869152,0.97802734375,0.006508660924549578,4096
MACS1149,A8,A8-P6,-1,S0,N0,0.06336889816901499,0.043088290614681876,0.010362146519424851,53.56657100371207,1679.4709430747164,-0.04643816175390213,0.3916015625,0.07206743233697781,4096
MACS1149,A8,A8-P6,-1,S0,N1,0.063368898169015,0.043088290614681876,0.17432322373251488,1.0,1.0000000000000002,-1.2836953722228372e-16,0.52197265625,0.07552309180644873,4096
MACS1149,A8,A8-P6,-1,S0,N2,0.06336889816901498,0.04308889219089328,0.012411803129128525,1.0,0.585308460125843,-0.6317091080718148,0.3916015625,0.09908945326361285,4096
MACS1149,A8,A8-P6,-1,S1,N0,0.05399625442302963,0.05149582859196982,0.0017535131999426416,136.30508749659646,9233.305995030003,-0.046438452535032745,0.51025390625,0.11724529693556543,4096
MACS1149,A8,A8-P6,-1,S1,N1,0.053996254423029626,0.05149582859196982,0.10363903484724503,1.0000000000000002,1.0000000000000002,-6.245004513516506e-17,0.522705078125,0.11367137785297107,4096
MACS1149,A8,A8-P6,-1,S1,N2,0.05399625442302964,0.05149582859196982,0.009977933736026349,1.0,0.49697334565822054,-0.6750682273307025,0.51025390625,0.16060812786022555,4096
MACS1149,A8,S13_P0,-1,S0,N0,0.552715599605686,0.3853717634117164,0.5862050928749005,0.8698242774024895,1.0047317430946399,0.015563048053561037,0.776611328125,0.0544022129519932,4096
MACS1149,A8,S13_P0,-1,S0,N1,0.5527155996056862,0.3853717634117164,0.6057013897249864,0.9999999999999999,0.9999999999999999,-9.8879238130678e-17,0.632568359375,0.05219000633017299,4096
MACS1149,A8,S13_P0,-1,S0,N2,0.5527155996056861,0.3853715756919988,0.6058860278007532,0.9999999999999999,1.3279663595241378,0.10383677684691885,0.776611328125,0.049728982208449464,4096
MACS1149,A8,S13_P0,-1,S1,N0,0.8060769840825045,0.6352904030667486,0.7819308938250132,0.8801637407820554,1.257552361474262,0.015512581476411777,1.0,0.05669792273487891,4096
MACS1149,A8,S13_P0,-1,S1,N1,0.8060769840825043,0.6352904030667486,0.8162533472770521,1.0,1.0,-3.3306690738754696e-16,0.7080078125,0.05146587663761724,4096
MACS1149,A8,S13_P0,-1,S1,N2,0.8060769840825045,0.6352904030667486,0.7892337435689329,1.0,1.6233012769364796,0.12353372244751429,1.0,0.05103862639514117,4096
MACS1149,A8,S13_P3,-1,S0,N0,0.00546633817575657,-0.011100751194588912,0.010248537059194145,8.296431178206754,40.28158816593805,-0.04642486379572641,0.388671875,0.07259770427873254,4096
MACS1149,A8,S13_P3,-1,S0,N1,0.005466338175756543,-0.011100751194588912,0.13460040634201914,0.9999999999999999,0.9999999999999999,-1.0408340855860843e-16,0.498291015625,0.07782250699997026,4096
MACS1149,A8,S13_P3,-1,S0,N2,0.005466338175756585,-0.011099775401303196,0.01367548376079475,0.9999999999999999,0.5852264618492492,-0.6405960270214279,0.388671875,0.1016816729911766,4096
MACS1149,A8,S13_P3,-1,S1,N0,-0.11592847328743829,-0.006005508950308499,0.0016486115345734635,30.06349049894896,448.7148032267305,-0.0464257814784165,0.53515625,0.11764177658844453,4096
MACS1149,A8,S13_P3,-1,S1,N1,-0.11592847328743829,-0.006005508950308499,-0.03327535877348733,1.0000000000000002,1.0000000000000002,-6.245004513516506e-17,0.49072265625,0.12345903434770461,4096
MACS1149,A8,S13_P3,-1,S1,N2,-0.11592847328743834,-0.006005508950308499,-0.00015807146609700021,1.0000000000000002,0.4964683782646872,-0.696213379867784,0.53515625,0.1717595022584715,4096
MACS1149,A8,S13_P4,-1,S0,N0,0.5285523152610468,0.38067773216252665,0.5676543910347497,0.8746446484442185,1.0012283018352726,0.014864203526197491,0.774169921875,0.055588905003911594,4096
MACS1149,A8,S13_P4,-1,S0,N1,0.5285523152610471,0.38067773216252665,0.584400513977091,0.9999999999999999,0.9999999999999999,-7.28583859910259e-17,0.631103515625,0.05358117426766282,4096
MACS1149,A8,S13_P4,-1,S0,N2,0.528552315261047,0.38067750812122647,0.5862022464640819,1.0,1.3087895866721944,0.09950725938046731,0.774169921875,0.0510811835915687,4096
MACS1149,A8,S13_P4,-1,S1,N0,0.8024404110425116,0.6383914535232382,0.7793729211031527,0.8932276957913781,1.3152838834749938,0.014811676000103432,1.0,0.056296026686597785,4096
MACS1149,A8,S13_P4,-1,S1,N1,0.8024404110425116,0.6383914535232382,0.8128076081505243,1.0,1.0,-3.8163916471489756e-17,0.7099609375,0.05194619640811853,4096
MACS1149,A8,S13_P4,-1,S1,N2,0.8024404110425116,0.6383914535232382,0.7843553753624828,1.0000000000000002,1.6485234814101353,0.12633653755962465,1.0,0.05152918137390361,4096
MACS1149,C10,S19_kappa,-1,S0,N0,0.21088311696503098,0.16532236998099095,0.12151367825437759,1.0027973602826383,0.6105522212314998,-0.018981609389716738,0.4201388888888889,0.5706679881746001,288
MACS1149,C10,S19_kappa,-1,S0,N1,0.21088311696503093,0.16532236998099095,0.0038840256147859424,0.9999999999999999,0.9999999999999997,0.2501362693840954,0.5381944444444444,0.4614378075153908,288
MACS1149,C10,S19_kappa,-1,S0,N2,0.21088311696503095,0.16532236998099095,0.12155164941525798,0.9999999999999999,0.6071506320143168,-0.26262503387118885,0.4201388888888889,0.5719026901074217,288
MACS1149,C10,S19_kappa,-1,S1,N0,0.6022444891747951,0.3306743270463285,0.45580445096159355,1.7711560199672998,1.795028807489983,-0.008020924154333928,0.6015625,0.34231714463824475,128
MACS1149,C10,S19_kappa,-1,S1,N1,0.6022444891747951,0.3306743270463285,0.0008981452831564261,1.0,0.9999999999999998,0.5416175243884507,0.625,0.5417332498960343,128
MACS1149,C10,S19_kappa,-1,S1,N2,0.6022444891747952,0.3306743270463285,0.33871944059179043,1.0,0.5722130834305718,0.03597363392010399,0.6015625,0.6199818059965277,128
MACS1149,C10,S20_gamma1,-1,S0,N0,-0.2911145439527475,-0.25700430817951286,0.0011601793343843662,37.833703710757725,1484.4423199594128,0.39435698851625095,0.3888888888888889,0.26458432272823285,288
MACS1149,C10,S20_gamma1,-1,S0,N1,-0.2911145439527475,-0.25700430817951286,-0.0023936959008777937,0.9999999999999999,0.9999999999999999,0.29637687911404825,0.3958333333333333,0.6884889664514019,288
MACS1149,C10,S20_gamma1,-1,S0,N2,-0.29111454395274755,-0.25700430817951286,0.15399548603029967,1.0,1.0370641233289786,0.47444741552145825,0.3888888888888889,0.7120866791941173,288
MACS1149,C10,S20_gamma1,-1,S1,N0,-0.019855907677257867,0.11564388390404688,-0.00029468802515356606,66.69475497669023,5117.956281149201,0.39802633042193886,0.4296875,0.3365634221194745,128
MACS1149,C10,S20_gamma1,-1,S1,N1,-0.019855907677257832,0.11564388390404688,-2.349253874218285e-05,1.0,0.9999999999999998,0.3304946994368685,0.53125,0.8908469053259646,128
MACS1149,C10,S20_gamma1,-1,S1,N2,-0.01985590767725789,0.11564388390404688,0.002944265316395275,0.9999999999999999,1.1505704316460397,0.6797860175771404,0.4296875,0.9706177582639293,128
MACS1149,C10,S20_gamma2,-1,S0,N0,-0.12224112974021624,-0.08152034127854872,6.659001005562567e-05,100.40412010549059,10188.637790882314,-0.6729426066972244,0.5347222222222222,0.2729469450192045,288
MACS1149,C10,S20_gamma2,-1,S0,N1,-0.12224112974021624,-0.08152034127854872,-0.0005242845871386568,0.9999999999999999,0.9999999999999999,-0.4619825229234049,0.4791666666666667,0.47378339786042584,288
MACS1149,C10,S20_gamma2,-1,S0,N2,-0.12224112974021627,-0.08152034127854872,-0.03987752245909365,1.0,1.0106785628387587,-0.3859089217127331,0.5347222222222222,0.462816165560962,288
MACS1149,C10,S20_gamma2,-1,S1,N0,-0.17567164223111756,-0.14633308917780627,0.00010777545143252053,184.70278157449846,36215.81848965366,-0.4717297960313071,0.484375,0.2792470165561714,128
MACS1149,C10,S20_gamma2,-1,S1,N1,-0.1756716422311175,-0.14633308917780627,-0.0006238194103319101,1.0,0.9999999999999998,-0.35673280064703267,0.4609375,0.5713293243390833,128
MACS1149,C10,S20_gamma2,-1,S1,N2,-0.17567164223111756,-0.14633308917780627,-0.11415360092033779,0.9999999999999999,1.0615768351664532,-0.1489184761916974,0.484375,0.5381251205544718,128
MACS1149,C10,S20_gamma_mag,-1,S0,N0,0.22042227089541075,0.2412218833013837,0.0022483482805423236,50.169761641525675,2218.4427488429637,-0.9535268192517776,1.0,0.37403116782384144,288
MACS1149,C10,S20_gamma_mag,-1,S0,N1,0.2204222708954107,0.2412218833013837,0.0011005494815461315,1.0000000000000002,1.0000000000000004,0.4965027273050905,0.6423611111111112,0.42685633808155604,288
MACS1149,C10,S20_gamma_mag,-1,S0,N2,0.22042227089541072,0.2412218833013837,0.1809020093051377,1.0,0.8813819454783858,0.26469211094601247,1.0,0.43812657732501875,288
MACS1149,C10,S20_gamma_mag,-1,S1,N0,0.601535784089428,0.5871234663980955,0.0033770038942221607,66.55374764920691,7643.261534335266,-0.8131429098146368,1.0,0.41192556720255097,128
MACS1149,C10,S20_gamma_mag,-1,S1,N1,0.601535784089428,0.5871234663980955,0.0006993509184744274,1.0000000000000002,1.0000000000000004,0.6923211074275764,0.625,0.4882572789815065,128
MACS1149,C10,S20_gamma_mag,-1,S1,N2,0.6015357840894278,0.5871234663980955,0.42223622012348805,0.9999999999999999,1.725574399683327,0.4566455959330719,1.0,0.4684724261535383,128
MACS1149,A8,S19_kappa,-1,S0,N0,0.1782583086367432,0.1817392667253415,0.030565414587980684,0.20793238940579192,0.02660065418985593,0.04398129359832928,0.4444444444444444,2.5990228613152113,288
MACS1149,A8,S19_kappa,-1,S0,N1,0.17825830863674322,0.1817392667253415,0.0023580574161832487,1.0000000000000002,1.0000000000000004,0.2501362693840954,0.5659722222222222,0.46914848747652094,288
MACS1149,A8,S19_kappa,-1,S0,N2,0.17825830863674316,0.1817392667253415,0.11333500580567589,0.9999999999999999,0.6152449093980843,-0.23176873516134056,0.4444444444444444,0.572679432108388,288
MACS1149,A8,S19_kappa,-1,S1,N0,0.5589946372805987,0.3781759293169749,0.07918181962111859,0.36168817503910594,0.074128953958402,0.04226158138000561,0.6015625,1.9704224928044112,128
MACS1149,A8,S19_kappa,-1,S1,N1,0.5589946372805988,0.3781759293169749,0.0012262461983105935,1.0,0.9999999999999998,0.5416175243884506,0.640625,0.5513792532463851,128
MACS1149,A8,S19_kappa,-1,S1,N2,0.5589946372805987,0.3781759293169749,0.3163555479511795,1.0,0.5666556863962927,0.02409499349382646,0.6015625,0.6341799425811437,128
MACS1149,A8,S20_gamma1,-1,S0,N0,-0.20761999816074553,-0.18759670295664893,0.023628502707374845,7.87776047516709,65.15838574799233,0.42523715214688435,0.3923611111111111,0.2894449528952956,288
MACS1149,A8,S20_gamma1,-1,S0,N1,-0.20761999816074544,-0.18759670295664893,-0.001235970300875457,0.9999999999999999,0.9999999999999997,0.29637687911404825,0.4652777777777778,0.6743189382162359,288
MACS1149,A8,S20_gamma1,-1,S0,N2,-0.20761999816074556,-0.18759670295664893,0.11659068353296918,1.0,1.0499407039303086,0.5034465751782603,0.3923611111111111,0.7024201380954023,288
MACS1149,A8,S20_gamma1,-1,S1,N0,0.019857807415528134,0.12466810108038821,-0.0031653708534192665,13.685720917492205,212.51459905170347,0.4223528413633104,0.4453125,0.35294935386639853,128
MACS1149,A8,S20_gamma1,-1,S1,N1,0.01985780741552813,0.12466810108038821,0.00014546763039530321,1.0,1.0,0.3304946994368686,0.5703125,0.8832481434243928,128
MACS1149,A8,S20_gamma1,-1,S1,N2,0.01985780741552812,0.12466810108038821,-0.01935550881627172,0.9999999999999999,1.1346277759356729,0.6625059869174729,0.4453125,0.9602701787534924,128
MACS1149,A8,S20_gamma2,-1,S0,N0,-0.14448239177748357,-0.12128911822978833,-0.0003804876871951464,17.391351999931533,305.38586221603515,-0.6663234893859484,0.4930555555555556,0.27448860037914297,288
MACS1149,A8,S20_gamma2,-1,S0,N1,-0.14448239177748354,-0.12128911822978833,-0.0005025684025194994,0.9999999999999999,0.9999999999999999,-0.4619825229234049,0.4479166666666667,0.47728839029245684,288
MACS1149,A8,S20_gamma2,-1,S0,N2,-0.1444823917774836,-0.12128911822978833,-0.04621026015683635,1.0,1.009676473925059,-0.39057261963357937,0.4930555555555556,0.4670663847143226,288
MACS1149,A8,S20_gamma2,-1,S1,N0,-0.22795451052819715,-0.18169176890679362,-0.00045731208662292224,32.62404950627501,1104.2238774454468,-0.4661701359828268,0.5,0.2802744644139508,128
MACS1149,A8,S20_gamma2,-1,S1,N1,-0.22795451052819715,-0.18169176890679362,-0.0007993468673869295,1.0,1.0000000000000002,-0.3567328006470327,0.4609375,0.5802741183005892,128
MACS1149,A8,S20_gamma2,-1,S1,N2,-0.22795451052819715,-0.18169176890679362,-0.13309484597176133,0.9999999999999999,1.0374839791260129,-0.1989563642428794,0.5,0.5556201252694899,128
MACS1149,A8,S20_gamma_mag,-1,S0,N0,0.12692386817356563,0.14466008785149642,0.018495866563758446,10.166301432926769,122.44493026583172,-0.8243508657324814,1.0,0.34010781229931186,288
MACS1149,A8,S20_gamma_mag,-1,S0,N1,0.12692386817356557,0.14466008785149642,0.0005002528072138026,1.0000000000000002,1.0000000000000004,0.4965027273050904,0.6284722222222222,0.44372719915986214,288
MACS1149,A8,S20_gamma_mag,-1,S0,N2,0.1269238681735656,0.14466008785149642,0.1125878273028273,1.0,1.1847176080176012,0.328147737165879,1.0,0.4302824543471231,288
MACS1149,A8,S20_gamma_mag,-1,S1,N0,0.4456381937754053,0.2587667093938839,0.03603257335293551,12.420170169895991,540.6392794351527,-0.6953255652825107,1.0,0.36439152832832605,128
MACS1149,A8,S20_gamma_mag,-1,S1,N1,0.44563819377540526,0.2587667093938839,0.0008579480899346245,1.0,1.0,0.6923211074275766,0.6171875,0.516848655963262,128
MACS1149,A8,S20_gamma_mag,-1,S1,N2,0.44563819377540526,0.2587667093938839,0.34802470554691445,0.9999999999999999,3.5047133528298917,0.5049319532901508,1.0,0.47991348317493693,128
MACS1149,C10,S15_Dx,-1,S0,N0,-0.06878958975732866,0.013178400549495253,0.0021237689211623637,0.057029150126469544,0.002047272381984179,0.2889277707165788,0.253662109375,1.2581879298758778,4096
MACS1149,C10,S15_Dx,-1,S0,N1,-0.06878958975732867,0.013178400549495253,0.05782037212520243,1.0,1.0000000000000002,-9.020562075079397e-17,0.556396484375,0.08067548428698836,4096
MACS1149,C10,S15_Dx,-1,S0,N2,-0.06878958975732868,0.013178389722869678,0.030304298891418488,0.9999999999999999,0.6294798441215165,-0.37886947279355565,0.253662109375,0.09569046365395126,4096
MACS1149,C10,S15_Dx,-1,S1,N0,-0.09108384294732527,-0.003130453999945015,0.002240975717021274,0.05419439562249002,0.0015796646603735444,0.288927466249681,0.125,2.15161602008998,4096
MACS1149,C10,S15_Dx,-1,S1,N1,-0.09108384294732526,-0.003130453999945015,-0.03382779518526472,0.9999999999999998,0.9999999999999996,-5.204170427930421e-17,0.56103515625,0.12207697485222235,4096
MACS1149,C10,S15_Dx,-1,S1,N2,-0.09108384294732523,-0.003130453999945015,-0.02661030814942882,1.0,0.5378437764277363,-0.4320025708135063,0.125,0.1542434585951912,4096
MACS1149,C10,S15_Dy,-1,S0,N0,-0.14176645044239233,-0.02499913317146201,0.013996709476919753,11.502213567913548,78.17189599566876,-0.045841815122097326,0.233154296875,0.0726834238431506,4096
MACS1149,C10,S15_Dy,-1,S0,N1,-0.14176645044239233,-0.02499913317146201,-0.006511571320593839,0.9999999999999999,0.9999999999999997,-1.1102230246251565e-16,0.5400390625,0.08338426642417422,4096
MACS1149,C10,S15_Dy,-1,S0,N2,-0.14176645044239233,-0.0249986950423722,-0.008023093731437822,1.0,0.5908643552197294,-0.546292594880291,0.233154296875,0.1042774844531102,4096
MACS1149,C10,S15_Dy,-1,S1,N0,-0.16013913502661337,-0.035955026036707374,0.0033296398901640776,12.19993130898022,74.85683430760915,-0.04584217472587375,0.078369140625,0.117986292967504,4096
MACS1149,C10,S15_Dy,-1,S1,N1,-0.16013913502661337,-0.035955026036707374,-0.09925932074370108,1.0000000000000002,1.0000000000000002,-8.326672684688674e-17,0.5419921875,0.12588086973075188,4096
