launch,launch_label,nphotons,method,method_label,runtime_seconds,kappa_min,kappa_max,kappa_mean,kappa_std,kappa_dynamic_range,kappa_n_finite,gamma_min,gamma_max,gamma_mean,gamma_std,gamma_dynamic_range,gamma_n_finite,deflection_x_max,deflection_y_max,max_conservation_error,method_metadata_json
A,1D edge launch (control),20000,triangulation,Delaunay triangulation area method,0.07504325197078288,-21007745590.03845,-894064272.3806188,-5153552732.549861,5018836409.911531,20113681317.65783,24,6118645990.811823,184078045536.30576,42692588708.436485,38942086459.96885,177959399545.49393,24,4.739951099256176,0.08216327482044072,2.220446049250313e-16,"{""formula"": ""kappa = 1 - sqrt(det(C_f)/det(C_i))""}"
B,Uniform Cartesian 2D grid,2000,histogram,Histogram occupancy (current control),0.0005762969376519322,-0.5,-0.5,-0.5,0.0,0.0,288,0.0,6.7367527864160195,0.16873288440368844,0.8789288009772782,6.7367527864160195,4096,4.7399763673551165,0.08843012302259741,2.220446049250313e-16,"{""bins"": 64, ""edges_extent"": 8.0}"
B,Uniform Cartesian 2D grid,2000,kernel,Gaussian KDE (Scott bandwidth),0.12215720501262695,-0.5,15852812325.225985,481132754.95426947,2632858967.316265,15852812325.725985,928,0.0,6.717711699967724,0.1124687184534556,0.7171590569590381,6.717711699967724,4096,4.73998374414265,0.10573895898576409,2.220446049250313e-16,"{""h_init"": [0.24385181606980078, 0.4878350383159831], ""h_final"": [0.2438352977129843, 0.48964833321791135], ""n_photons"": 2000}"
B,Uniform Cartesian 2D grid,2000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.03463832102715969,-0.5214150961257247,0.5083001320917262,-0.027075563151419478,0.152356974832233,1.0297152282174509,247,0.0014221949204454175,0.27894335142066673,0.0774523347071689,0.059249804673344904,0.2775211565002213,247,4.739983772299951,0.10574340456032938,2.220446049250313e-16,"{""fit_per_bin"": [{""bin"": [20, 0], ""n_photons"": 8, ""det_J"": 0.817555942389039}, {""bin"": [20, 1], ""n_photons"": 6, ""det_J"": 0.7974406876926071}, {""bin"": [20, 2], ""n_photons"": 8, ""det_J"": 0.8211585722573098}, {""bin"": [20, 3], ""n_photons"": 8, ""det_J"": 0.9828514844698968}, {""bin"": [20, 4], ""n_photons"": 8, ""det_J"": 1.007088064679716}, {""bin"": [20, 5], ""n_photons"": 6, ""det_J"": 0.9754183699768746}, {""bin"": [20, 6], ""n_photons"": 8, ""det_J"": 0.8092496486931419}, {""bin"": [20, 7], ""n_photons"": 8, ""det_J"": 0.9293752331996226}, {""bin"": [20, 8], ""n_photons"": 8, ""det_J"": 0.9868523232015853}, {""bin"": [20, 10], ""n_photons"": 8, ""det_J"": 1.0896937792737766}, {""bin"": [20, 11], ""n_photons"": 8, ""det_J"": 1.2314678605929943}, {""bin"": [21, 0], ""n_photons"": 8, ""det_J"": 1.299508141863767}, {""bin"": [21, 1], ""n_photons"": 6, ""det_J"": 1.3618637541321712}, {""bin"": [21, 2], ""n_photons"": 8, ""det_J"": 1.1810132213999656}, {""bin"": [21, 3], ""n_photons"": 8, ""det_J"": 1.0727052950713114}, {""bin"": [21, 4], ""n_photons"": 8, ""det_J"": 0.9050597251163564}, {""bin"": [21, 5], ""n_photons"": 6, ""det_J"": 0.7526797110631438}, {""bin"": [21, 6], ""n_photons"": 8, ""det_J"": 0.5944024430060656}, {""bin"": [21, 7], ""n_photons"": 7, ""det_J"": 0.8289861610383386}, {""bin"": [21, 8], ""n_photons"": 8, ""det_J"": 1.000608171906833}, {""bin"": [21, 9], ""n_photons"": 6, ""det_J"": 1.098410707548837}, {""bin"": [21, 10], ""n_photons"": 8, ""det_J"": 1.0766285705600203}, {""bin"": [21, 11], ""n_photons"": 8, ""det_J"": 1.0822202133860432}, {""bin"": [22, 0], ""n_photons"": 8, ""det_J"": 0.9470920785114807}, {""bin"": [22, 1], ""n_photons"": 6, ""det_J"": 0.811138802477153}, {""bin"": [22, 2], ""n_photons"": 8, ""det_J"": 0.7780512569997943}, {""bin"": [22, 3], ""n_photons"": 8, ""det_J"": 0.9354272163044932}, {""bin"": [22, 4], ""n_photons"": 7, ""det_J"": 1.099290612839986}, {""bin"": [22, 5], ""n_photons"": 6, ""det_J"": 1.1954503766787055}, {""bin"": [22, 6], ""n_photons"": 8, ""det_J"": 1.2780170837146791}, {""bin"": [22, 7], ""n_photons"": 8, ""det_J"": 1.1863061994872468}, {""bin"": [22, 8], ""n_photons"": 8, ""det_J"": 1.1926420733232828}, {""bin"": [22, 9], ""n_photons"": 6, ""det_J"": 1.1967267401546844}, {""bin"": [22, 10], ""n_photons"": 8, ""det_J"": 1.273190585003019}, {""bin"": [22, 11], ""n_photons"": 8, ""det_J"": 1.0344051073777598}, {""bin"": [24, 0], ""n_photons"": 8, ""det_J"": 0.9925800819081482}, {""bin"": [24, 1], ""n_photons"": 6, ""det_J"": 0.9901428684400696}, {""bin"": [24, 2], ""n_photons"": 7, ""det_J"": 0.9749155557769714}, {""bin"": [24, 3], ""n_photons"": 8, ""det_J"": 0.9899051200529368}, {""bin"": [24, 4], ""n_photons"": 8, ""det_J"": 0.9967014601456586}, {""bin"": [24, 5], ""n_photons"": 6, ""det_J"": 0.9989749609353218}, {""bin"": [24, 6], ""n_photons"": 8, ""det_J"": 0.9858702679718225}, {""bin"": [24, 7], ""n_photons"": 8, ""det_J"": 0.9870702707878745}, {""bin"": [24, 8], ""n_photons"": 8, ""det_J"": 0.9956295751181848}, {""bin"": [24, 9], ""n_photons"": 6, ""det_J"": 0.9911767186070642}, {""bin"": [24, 10], ""n_photons"": 8, ""det_J"": 1.0018663360942008}, {""bin"": [24, 11], ""n_photons"": 7, ""det_J"": 0.9408557317470087}, {""bin"": [25, 0], ""n_photons"": 8, ""det_J"": 1.0045102519623708}, {""bin"": [25, 1], ""n_photons"": 6, ""det_J"": 1.0022456856543969}, {""bin"": [25, 2], ""n_photons"": 8, ""det_J"": 0.9941892014448963}, {""bin"": [25, 3], ""n_photons"": 8, ""det_J"": 0.995799561892411}, {""bin"": [25, 4], ""n_photons"": 8, ""det_J"": 0.9992388696539944}, {""bin"": [25, 5], ""n_photons"": 6, ""det_J"": 1.0102600030971365}, {""bin"": [25, 6], ""n_photons"": 8, ""det_J"": 0.9936074482965243}, {""bin"": [25, 7], ""n_photons"": 8, ""det_J"": 0.9942760965843849}, {""bin"": [25, 8], ""n_photons"": 8, ""det_J"": 0.9945772944587219}, {""bin"": [25, 10], ""n_photons"": 8, ""det_J"": 0.9939707775084591}, {""bin"": [25, 11], ""n_photons"": 8, ""det_J"": 0.9937996990287606}, {""bin"": [26, 0], ""n_photons"": 8, ""det_J"": 1.2098815473682025}, {""bin"": [26, 1], ""n_photons"": 6, ""det_J"": 1.03316048750434}, {""bin"": [26, 2], ""n_photons"": 8, ""det_J"": 0.9830165985406744}, {""bin"": [26, 3], ""n_photons"": 8, ""det_J"": 1.0647382034657649}, {""bin"": [26, 4], ""n_photons"": 8, ""det_J"": 1.1935479970251583}, {""bin"": [26, 5], ""n_photons"": 6, ""det_J"": 0.9973306328316407}, {""bin"": [26, 6], ""n_photons"": 8, ""det_J"": 0.9640891636691157}, {""bin"": [26, 7], ""n_photons"": 7, ""det_J"": 0.98337761117559}, {""bin"": [26, 8], ""n_photons"": 8, ""det_J"": 0.9403043770304051}, {""bin"": [26, 9], ""n_photons"": 6, ""det_J"": 0.962107910637204}, {""bin"": [26, 10], ""n_photons"": 8, ""det_J"": 0.9767456812468037}, {""bin"": [26, 11], ""n_photons"": 8, ""det_J"": 1.003928294807261}, {""bin"": [27, 0], ""n_photons"": 8, ""det_J"": 1.04009676532965}, {""bin"": [27, 1], ""n_photons"": 6, ""det_J"": 1.1030000411244436}, {""bin"": [27, 2], ""n_photons"": 8, ""det_J"": 1.2518515023625845}, {""bin"": [27, 3], ""n_photons"": 8, ""det_J"": 1.0963670162384822}, {""bin"": [27, 4], ""n_photons"": 7, ""det_J"": 0.9720919811772138}, {""bin"": [27, 5], ""n_photons"": 6, ""det_J"": 1.0512508147006105}, {""bin"": [27, 6], ""n_photons"": 8, ""det_J"": 1.2781497199811855}, {""bin"": [27, 7], ""n_photons"": 8, ""det_J"": 1.4666293156241514}, {""bin"": [27, 8], ""n_photons"": 8, ""det_J"": 1.369401302270062}, {""bin"": [27, 9], ""n_photons"": 6, ""det_J"": 1.368939136162632}, {""bin"": [27, 10], ""n_photons"": 8, ""det_J"": 1.1946303145648278}, {""bin"": [27, 11], ""n_photons"": 8, ""det_J"": 1.2586895908511548}, {""bin"": [28, 0], ""n_photons"": 8, ""det_J"": 1.0841997407351094}, {""bin"": [28, 1], ""n_photons"": 6, ""det_J"": 1.048152462430921}, {""bin"": [28, 2], ""n_photons"": 7, ""det_J"": 1.0116637511176216}, {""bin"": [28, 3], ""n_photons"": 8, ""det_J"": 0.9445716990104748}, {""bin"": [28, 4], ""n_photons"": 8, ""det_J"": 0.9523759160966585}, {""bin"": [28, 5], ""n_photons"": 6, ""det_J"": 1.0022537191908587}, {""bin"": [28, 6], ""n_photons"": 8, ""det_J"": 1.0538255845095474}, {""bin"": [28, 7], ""n_photons"": 8, ""det_J"": 1.098313117879457}, {""bin"": [28, 8], ""n_photons"": 8, ""det_J"": 1.0655599629523014}, {""bin"": [28, 9], ""n_photons"": 6, ""det_J"": 1.0451670239459012}, {""bin"": [28, 10], ""n_photons"": 8, ""det_J"": 1.1593889651745994}, {""bin"": [28, 11], ""n_photons"": 8, ""det_J"": 1.1913256754397281}, {""bin"": [29, 0], ""n_photons"": 8, ""det_J"": 0.9434303418896978}, {""bin"": [29, 1], ""n_photons"": 6, ""det_J"": 0.9548368113182397}, {""bin"": [29, 2], ""n_photons"": 8, ""det_J"": 0.9558083409993929}, {""bin"": [29, 3], ""n_photons"": 8, ""det_J"": 1.0396003560990756}, {""bin"": [29, 4], ""n_photons"": 8, ""det_J"": 1.0135445514546266}, {""bin"": [29, 5], ""n_photons"": 6, ""det_J"": 0.9830290509411597}, {""bin"": [29, 6], ""n_photons"": 8, ""det_J"": 0.9465988776422031}, {""bin"": [29, 7], ""n_photons"": 8, ""det_J"": 0.9245348541538476}, {""bin"": [29, 8], ""n_photons"": 8, ""det_J"": 0.9306565193681876}, {""bin"": [29, 9], ""n_photons"": 6, ""det_J"": 0.9043002159378792}, {""bin"": [29, 10], ""n_photons"": 8, ""det_J"": 0.9181323599845512}, {""bin"": [29, 11], ""n_photons"": 7, ""det_J"": 0.894986847440989}, {""bin"": [30, 0], ""n_photons"": 8, ""det_J"": 0.9992831214274909}, {""bin"": [30, 1], ""n_photons"": 6, ""det_J"": 1.0019197303082015}, {""bin"": [30, 2], ""n_photons"": 8, ""det_J"": 1.0029745643126533}, {""bin"": [30, 3], ""n_photons"": 8, ""det_J"": 1.0021551793957617}, {""bin"": [30, 4], ""n_photons"": 8, ""det_J"": 1.003758899174916}, {""bin"": [30, 5], ""n_photons"": 6, ""det_J"": 1.0011622753265235}, {""bin"": [30, 6], ""n_photons"": 8, ""det_J"": 1.000472379203908}, {""bin"": [30, 7], ""n_photons"": 8, ""det_J"": 0.9955108551908555}, {""bin"": [30, 8], ""n_photons"": 8, ""det_J"": 0.9948669839213196}, {""bin"": [30, 10], ""n_photons"": 8, ""det_J"": 0.998163583793605}, {""bin"": [30, 11], ""n_photons"": 8, ""det_J"": 1.0096526008306013}, {""bin"": [31, 0], ""n_photons"": 8, ""det_J"": 1.0100155467220129}, {""bin"": [31, 1], ""n_photons"": 6, ""det_J"": 0.9860709741569996}, {""bin"": [31, 2], ""n_photons"": 8, ""det_J"": 0.9892610194719228}, {""bin"": [31, 3], ""n_photons"": 8, ""det_J"": 0.9913417649606654}, {""bin"": [31, 4], ""n_photons"": 8, ""det_J"": 0.992928721066949}, {""bin"": [31, 5], ""n_photons"": 6, ""det_J"": 0.9930419009468615}, {""bin"": [31, 6], ""n_photons"": 8, ""det_J"": 0.9898448119127602}, {""bin"": [31, 7], ""n_photons"": 7, ""det_J"": 0.995683121406037}, {""bin"": [31, 8], ""n_photons"": 8, ""det_J"": 0.9844026875560122}, {""bin"": [31, 9], ""n_photons"": 6, ""det_J"": 0.9832334758958602}, {""bin"": [31, 10], ""n_photons"": 8, ""det_J"": 0.9877156269388792}, {""bin"": [31, 11], ""n_photons"": 8, ""det_J"": 0.9910137659105582}, {""bin"": [33, 0], ""n_photons"": 8, ""det_J"": 1.0470761779409394}, {""bin"": [33, 1], ""n_photons"": 6, ""det_J"": 1.1958920153805792}, {""bin"": [33, 2], ""n_photons"": 7, ""det_J"": 1.2133891398593792}, {""bin"": [33, 3], ""n_photons"": 8, ""det_J"": 1.1951038929755002}, {""bin"": [33, 4], ""n_photons"": 8, ""det_J"": 1.0920806976700397}, {""bin"": [33, 5], ""n_photons"": 6, ""det_J"": 0.904673955050407}, {""bin"": [33, 6], ""n_photons"": 8, ""det_J"": 0.88452582210454}, {""bin"": [33, 7], ""n_photons"": 8, ""det_J"": 0.7604018601803957}, {""bin"": [33, 8], ""n_photons"": 8, ""det_J"": 0.8717067508653289}, {""bin"": [33, 9], ""n_photons"": 6, ""det_J"": 1.147193941088463}, {""bin"": [33, 10], ""n_photons"": 8, ""det_J"": 1.1927504134016356}, {""bin"": [33, 11], ""n_photons"": 8, ""det_J"": 1.1582769109978974}, {""bin"": [34, 0], ""n_photons"": 8, ""det_J"": 0.6528902951384071}, {""bin"": [34, 1], ""n_photons"": 6, ""det_J"": 1.01135732550516}, {""bin"": [34, 2], ""n_photons"": 8, ""det_J"": 1.3026030905748875}, {""bin"": [34, 3], ""n_photons"": 8, ""det_J"": 1.5214150961257247}, {""bin"": [34, 4], ""n_photons"": 8, ""det_J"": 1.1271675734832416}, {""bin"": [34, 5], ""n_photons"": 6, ""det_J"": 0.8177139155390977}, {""bin"": [34, 6], ""n_photons"": 8, ""det_J"": 0.6792401863282862}, {""bin"": [34, 7], ""n_photons"": 8, ""det_J"": 0.7415217778197294}, {""bin"": [34, 8], ""n_photons"": 8, ""det_J"": 1.0441900034286113}, {""bin"": [34, 9], ""n_photons"": 6, ""det_J"": 1.07838809533749}, {""bin"": [34, 10], ""n_photons"": 8, ""det_J"": 1.1522952622535236}, {""bin"": [34, 11], ""n_photons"": 7, ""det_J"": 1.1094195452017248}, {""bin"": [35, 0], ""n_photons"": 8, ""det_J"": 1.0084598980566217}, {""bin"": [35, 1], ""n_photons"": 6, ""det_J"": 0.952460193264708}, {""bin"": [35, 2], ""n_photons"": 8, ""det_J"": 0.9527507030535017}, {""bin"": [35, 3], ""n_photons"": 8, ""det_J"": 0.7461015553422473}, {""bin"": [35, 4], ""n_photons"": 8, ""det_J"": 0.9996347493193494}, {""bin"": [35, 5], ""n_photons"": 6, ""det_J"": 1.1695569076564962}, {""bin"": [35, 6], ""n_photons"": 8, ""det_J"": 1.2663299156255878}, {""bin"": [35, 7], ""n_photons"": 8, ""det_J"": 1.4033978683624073}, {""bin"": [35, 8], ""n_photons"": 8, ""det_J"": 1.0273879643926513}, {""bin"": [35, 10], ""n_photons"": 8, ""det_J"": 0.6356418296830477}, {""bin"": [35, 11], ""n_photons"": 8, ""det_J"": 0.788389724840803}, {""bin"": [36, 0], ""n_photons"": 8, ""det_J"": 1.362823405541157}, {""bin"": [36, 1], ""n_photons"": 6, ""det_J"": 0.8650802925227955}, {""bin"": [36, 2], ""n_photons"": 8, ""det_J"": 0.6499803669916296}, {""bin"": [36, 3], ""n_photons"": 8, ""det_J"": 0.49169986790827386}, {""bin"": [36, 4], ""n_photons"": 8, ""det_J"": 0.7003440466160067}, {""bin"": [36, 5], ""n_photons"": 6, ""det_J"": 0.8899579321335319}, {""bin"": [36, 6], ""n_photons"": 8, ""det_J"": 1.047993823129528}, {""bin"": [36, 7], ""n_photons"": 7, ""det_J"": 1.1573281993326106}, {""bin"": [36, 8], ""n_photons"": 8, ""det_J"": 1.2531113340335869}, {""bin"": [36, 9], ""n_photons"": 6, ""det_J"": 0.9470503701063135}, {""bin"": [36, 10], ""n_photons"": 8, ""det_J"": 0.9809121931257302}, {""bin"": [36, 11], ""n_photons"": 8, ""det_J"": 1.0561244003917039}, {""bin"": [37, 0], ""n_photons"": 8, ""det_J"": 1.4741183237435664}, {""bin"": [37, 1], ""n_photons"": 6, ""det_J"": 1.3763384903218292}, {""bin"": [37, 2], ""n_photons"": 8, ""det_J"": 1.1047144183080648}, {""bin"": [37, 3], ""n_photons"": 8, ""det_J"": 1.0758945624410388}, {""bin"": [37, 4], ""n_photons"": 7, ""det_J"": 1.079263157328211}, {""bin"": [37, 5], ""n_photons"": 6, ""det_J"": 1.046296117062473}, {""bin"": [37, 6], ""n_photons"": 8, ""det_J"": 0.9216815399580162}, {""bin"": [37, 7], ""n_photons"": 8, ""det_J"": 0.9651202101190219}, {""bin"": [37, 8], ""n_photons"": 8, ""det_J"": 1.2802547368763415}, {""bin"": [37, 9], ""n_photons"": 6, ""det_J"": 1.4900762786419979}, {""bin"": [37, 10], ""n_photons"": 8, ""det_J"": 1.4878122297852256}, {""bin"": [37, 11], ""n_photons"": 8, ""det_J"": 1.2668596017143774}, {""bin"": [38, 0], ""n_photons"": 8, ""det_J"": 0.8125080492573411}, {""bin"": [38, 1], ""n_photons"": 6, ""det_J"": 0.9653521626093359}, {""bin"": [38, 2], ""n_photons"": 7, ""det_J"": 1.0185699363497176}, {""bin"": [38, 3], ""n_photons"": 8, ""det_J"": 1.2993427783968148}, {""bin"": [38, 4], ""n_photons"": 8, ""det_J"": 1.3595076219409892}, {""bin"": [38, 5], ""n_photons"": 6, ""det_J"": 1.1804030340827718}, {""bin"": [38, 6], ""n_photons"": 8, ""det_J"": 0.9922539710609724}, {""bin"": [38, 7], ""n_photons"": 8, ""det_J"": 0.874786936648146}, {""bin"": [38, 8], ""n_photons"": 8, ""det_J"": 0.9534737743884252}, {""bin"": [38, 9], ""n_photons"": 6, ""det_J"": 1.083548896975953}, {""bin"": [38, 10], ""n_photons"": 8, ""det_J"": 1.251623797019837}, {""bin"": [38, 11], ""n_photons"": 7, ""det_J"": 1.155492873788169}, {""bin"": [40, 0], ""n_photons"": 8, ""det_J"": 0.9989131375392865}, {""bin"": [40, 1], ""n_photons"": 6, ""det_J"": 0.9973226043232908}, {""bin"": [40, 2], ""n_photons"": 8, ""det_J"": 0.9957794832097032}, {""bin"": [40, 3], ""n_photons"": 8, ""det_J"": 1.0009258865414932}, {""bin"": [40, 4], ""n_photons"": 8, ""det_J"": 1.0038691355095763}, {""bin"": [40, 5], ""n_photons"": 6, ""det_J"": 1.001966476038144}, {""bin"": [40, 6], ""n_photons"": 8, ""det_J"": 0.9993221732479741}, {""bin"": [40, 7], ""n_photons"": 8, ""det_J"": 1.000106033113262}, {""bin"": [40, 8], ""n_photons"": 8, ""det_J"": 1.0015334694728395}, {""bin"": [40, 10], ""n_photons"": 8, ""det_J"": 0.9997328307184802}, {""bin"": [40, 11], ""n_photons"": 8, ""det_J"": 1.0035160274824326}, {""bin"": [41, 0], ""n_photons"": 8, ""det_J"": 0.9971916363595194}, {""bin"": [41, 1], ""n_photons"": 6, ""det_J"": 0.993318678651708}, {""bin"": [41, 2], ""n_photons"": 8, ""det_J"": 0.9913829296760388}, {""bin"": [41, 3], ""n_photons"": 8, ""det_J"": 0.987466492880879}, {""bin"": [41, 4], ""n_photons"": 8, ""det_J"": 0.9888356837290565}, {""bin"": [41, 5], ""n_photons"": 6, ""det_J"": 0.9876873424261582}, {""bin"": [41, 6], ""n_photons"": 8, ""det_J"": 0.9857658245534148}, {""bin"": [41, 7], ""n_photons"": 7, ""det_J"": 0.9930167463723959}, {""bin"": [41, 8], ""n_photons"": 8, ""det_J"": 1.001509139458557}, {""bin"": [41, 9], ""n_photons"": 6, ""det_J"": 0.982387246981802}, {""bin"": [41, 10], ""n_photons"": 8, ""det_J"": 0.9835583668072186}, {""bin"": [41, 11], ""n_photons"": 8, ""det_J"": 0.9856256149319325}, {""bin"": [42, 0], ""n_photons"": 8, ""det_J"": 0.980302123979331}, {""bin"": [42, 1], ""n_photons"": 6, ""det_J"": 0.9825899746497566}, {""bin"": [42, 2], ""n_photons"": 8, ""det_J"": 0.992407361197814}, {""bin"": [42, 3], ""n_photons"": 8, ""det_J"": 0.9965552197725234}, {""bin"": [42, 4], ""n_photons"": 7, ""det_J"": 0.9837628232064467}, {""bin"": [42, 5], ""n_photons"": 6, ""det_J"": 0.9896714666807206}, {""bin"": [42, 6], ""n_photons"": 8, ""det_J"": 0.9877321474181966}, {""bin"": [42, 7], ""n_photons"": 8, ""det_J"": 1.0009996138791364}, {""bin"": [42, 8], ""n_photons"": 8, ""det_J"": 0.9912103201911352}, {""bin"": [42, 9], ""n_photons"": 6, ""det_J"": 0.9866156155426505}, {""bin"": [42, 10], ""n_photons"": 8, ""det_J"": 0.9906686052518436}, {""bin"": [42, 11], ""n_photons"": 8, ""det_J"": 0.9945883558275204}, {""bin"": [43, 0], ""n_photons"": 8, ""det_J"": 0.9081158394008617}, {""bin"": [43, 1], ""n_photons"": 6, ""det_J"": 0.935734310892206}, {""bin"": [43, 2], ""n_photons"": 7, ""det_J"": 0.977004793946084}, {""bin"": [43, 3], ""n_photons"": 8, ""det_J"": 1.0096480679433633}, {""bin"": [43, 4], ""n_photons"": 8, ""det_J"": 1.0315856958042091}, {""bin"": [43, 5], ""n_photons"": 6, ""det_J"": 1.0430371507286644}, {""bin"": [43, 6], ""n_photons"": 8, ""det_J"": 0.9923931071396361}, {""bin"": [43, 7], ""n_photons"": 8, ""det_J"": 1.0467874853684604}, {""bin"": [43, 8], ""n_photons"": 8, ""det_J"": 1.0110398166341596}, {""bin"": [43, 9], ""n_photons"": 6, ""det_J"": 1.0010855320137209}, {""bin"": [43, 10], ""n_photons"": 8, ""det_J"": 0.9982071132520626}, {""bin"": [43, 11], ""n_photons"": 7, ""det_J"": 1.0199074193624678}]}"
B,Uniform Cartesian 2D grid,2000,area,Finite area distortion (initial vs final spread),0.032003508997149765,-0.5221307849911843,0.4970030627906993,-0.02987841376884477,0.1515966601099603,1.0191338477818834,247,1.4942407816631587e-05,0.26108345523731424,0.048937509838168164,0.059595861057409265,0.2610685128294976,247,4.739983772299951,0.10574340456032938,2.220446049250313e-16,"{""formula"": ""kappa = 1 - sqrt(det(C_f)/det(C_i))""}"
B,Uniform Cartesian 2D grid,2000,divergence,Displacement divergence (∇·d),0.0005482370033860207,-4.835285870665039,0.15578768541602872,-0.39413641934124954,1.3101498705987058,4.9910735560810675,288,0.002934617316273091,6.718153962094527,0.8096678101835422,1.7591760849806495,6.715219344778253,288,4.73998377229995,0.10574340456032941,2.220446049250313e-16,"{""formula"": ""kappa = 0.5 * div(x_final - x_initial)""}"
B,Uniform Cartesian 2D grid,2000,knn,Adaptive k-nearest-neighbour density,0.0046042760368436575,-0.23925214259181798,0.42190556071094565,-0.010966858802517597,0.14035500527901965,0.6611577033027636,288,0.0,6.718153962094527,0.11247481339369747,0.7171572978180807,6.718153962094527,4096,4.73998377229995,0.10574340456032941,2.220446049250313e-16,"{""k_neighbours"": 8}"
B,Uniform Cartesian 2D grid,2000,voronoi,Voronoi area method,0.07409557001665235,-133.75368576782884,-1.2027194468126872,-16.207379599376182,30.506486245414898,132.55096632101615,288,0.0,6.718153962094527,0.11247481339369747,0.7171572978180807,6.718153962094527,4096,4.73998377229995,0.10574340456032941,2.220446049250313e-16,"{""method"": ""Voronoi (final positions) vs uniform initial 1D spacing"", ""A_init_uniform"": 0.0029348007337001835, ""A_fin_mean"": 0.052668233522315304, ""A_fin_std"": 0.20899511307139645}"
B,Uniform Cartesian 2D grid,2000,triangulation,Delaunay triangulation area method,0.009937440976500511,-0.4584116420575133,0.34525402266586025,-0.00475856687605415,0.121869206049225,0.8036656647233735,288,0.0,6.718153962094527,0.11247481339369747,0.7171572978180807,6.718153962094527,4096,4.73998377229995,0.10574340456032941,2.220446049250313e-16,"{""n_triangles"": 3827, ""formula"": ""kappa = 1 - A_final / A_initial per triangle""}"
B,Uniform Cartesian 2D grid,5000,histogram,Histogram occupancy (current control),0.0007895099697634578,-0.5,-0.5,-0.5,0.0,0.0,288,0.0,6.7402941162979735,0.17299315626915462,0.8966372116017387,6.7402941162979735,4096,4.739967371947656,0.08946520524658033,2.220446049250313e-16,"{""bins"": 64, ""edges_extent"": 8.0}"
B,Uniform Cartesian 2D grid,5000,kernel,Gaussian KDE (Scott bandwidth),0.3536149439169094,-0.5,990799926.2336936,31396429.033994105,161702693.79396588,990799926.7336936,822,0.0,6.7155016132917265,0.11255164569544783,0.7171359434794184,6.7155016132917265,4096,4.73998006627247,0.09059192513197542,2.220446049250313e-16,"{""h_init"": [0.2094128368648567, 0.4188129891525044], ""h_final"": [0.20939983584766297, 0.4205983318805674], ""n_photons"": 5000}"
