launch,launch_label,nphotons,method,method_label,runtime_seconds,rms_kappa,rms_gamma1,rms_gamma2,rms_gamma,pearson_kappa,pearson_gamma,ssim_kappa,ssim_gamma,predicted_kappa_min,predicted_kappa_max,predicted_kappa_mean,predicted_kappa_std,predicted_gamma_min,predicted_gamma_max,predicted_gamma_mean,predicted_gamma_std,predicted_kappa_finite_pixels,predicted_gamma_finite_pixels
C,Hexagonal packing,5000,kernel,Gaussian KDE (Scott bandwidth),0.3535179760074243,124235689.50240551,0.5139354563894123,0.5696513647100521,0.7558331813909723,0.008154394884117537,-0.0020725702871298092,0.02777356319084166,0.0621275556149254,-0.5,1373860285.2637773,22484526.48462303,122184093.14391193,0.0,6.759284304871411,0.1187452159013454,0.7534509384942056,822,4096
C,Hexagonal packing,5000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.04537230706773698,0.15096397918211477,0.08790128780013177,0.08590365210588832,0.058333178977443424,0.03868324132272145,0.10248728322930681,-4.7627272430040444e-05,0.11164597312698565,-0.4078754440662353,0.4326269520590922,-0.0002287272913182935,0.13337317196003748,0.002529819613485553,0.24663135993093005,0.07716719863467608,0.048479986810664503,288,288
C,Hexagonal packing,5000,area,Finite area distortion (initial vs final spread),0.042143877944909036,0.15256800153073805,0.08468104629828538,0.048839634277724295,0.057291139627748976,0.011867460274530242,0.057718511354593466,-0.008847733975273928,0.06602653007391217,-0.42570450005740645,0.34297794586686625,-0.013670736182381574,0.12802925727372277,0.00017565869902375075,0.2119007873880489,0.050620806317312445,0.04065378326636588,288,288
C,Hexagonal packing,5000,divergence,Displacement divergence (∇·d),0.0008857209468260407,1.363087544333755,1.340892512504031,1.4618617167084682,1.9495473904408607,-0.010373510211726413,0.07529275171790126,-0.002577163185369496,0.0028046111077520003,-4.818091240487862,0.1339987951336392,-0.38074582735775714,1.2922433863319407,0.000498955896136517,6.758746649555992,0.8195984934608433,1.802965480193836,298,298
C,Hexagonal packing,5000,knn,Adaptive k-nearest-neighbour density,0.011845382978208363,0.22738912010797888,0.5139453370009339,0.5696334877127053,0.7558266037424195,-0.11953032637999099,-0.002084669185395462,0.04133835285949554,0.06211829025847468,-0.7285398158641497,0.2402107365992467,-0.12704338637269644,0.12741749702351596,0.0,6.758746649555992,0.11874429938128839,0.753443902847138,298,4096
C,Hexagonal packing,5000,voronoi,Voronoi area method,0.1780187669210136,226.55653260230517,0.5139453370009339,0.5696334877127053,0.7558266037424195,0.046250034737093444,-0.002084669185395462,0.05131279458038192,0.06211829025847468,-3038.7417347764135,1.0,-40.56031901331219,222.89024562854974,0.0,6.758746649555992,0.11874429938128839,0.753443902847138,298,4096
C,Hexagonal packing,5000,triangulation,Delaunay triangulation area method,0.01684253301937133,0.13244362124282952,0.5139453370009339,0.5696334877127053,0.7558266037424195,0.047288528413979396,-0.002084669185395462,-0.005927271602608892,0.06211829025847468,-0.4070163989316647,0.28583744897097985,-0.0031479873255308775,0.11085249729627482,0.0,6.758746649555992,0.11874429938128839,0.753443902847138,298,4096
C,Hexagonal packing,10000,histogram,Histogram occupancy (current control),0.0011671739630401134,0.5492095784855976,0.7718033477715622,0.5197897528761634,0.908237662032393,nan,0.009995367541769022,-0.011845695927446323,0.036896201241421,-0.5,-0.5,-0.5,0.0,0.0,6.738629946586689,0.17525265127982192,0.9022921523960706,312,4096
C,Hexagonal packing,10000,kernel,Gaussian KDE (Scott bandwidth),0.8820394040085375,46847.894207917496,0.5128691853639067,0.5396186798798912,0.7342159079232956,0.04983058319296981,-0.010125404003780461,0.003958039992649944,0.06480042269658974,-0.5,321145.07017338247,10013.726186037553,45765.18057989138,0.0,6.740994205795038,0.11736428153141429,0.7315191365766401,730,4096
C,Hexagonal packing,10000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.05861724598798901,0.15299135116526807,0.09034461622545654,0.0782542572642206,0.05595850274640547,0.036739390025388154,0.11431032808883089,0.0019112703451884313,0.1251290006394409,-0.4892795706657602,0.4202526545477676,0.001027575053768548,0.1360310482526467,0.003462096430829145,0.24558100479449635,0.07276383031600228,0.046222476436663565,288,288
C,Hexagonal packing,10000,area,Finite area distortion (initial vs final spread),0.056135187041945755,0.15549397213572685,0.08715221076252924,0.048839634277724295,0.05739441490607371,0.012885086443427635,0.06694341907097272,-0.011448701733368096,0.08106759114299678,-0.5340705888376087,0.3137165389886667,-0.014114004486012306,0.13137114664202307,0.00043492564456226734,0.2662831986924017,0.05184293592065564,0.04179357388524013,288,288
C,Hexagonal packing,10000,divergence,Displacement divergence (∇·d),0.0010698529658839107,1.3255888989233262,1.3066562790328895,1.378084992252493,1.8693422665393418,0.07651579208928276,0.04502824537293869,-0.0045043587349640766,0.0028847697000137767,-4.814788803622162,0.13255321870166492,-0.3639613893797119,1.263606336389199,0.001043368679099181,6.742362835321902,0.7812762654386661,1.7306616693563655,312,312
C,Hexagonal packing,10000,knn,Adaptive k-nearest-neighbour density,0.024485234986059368,0.14684716136258616,0.512869287593621,0.5396085772185057,0.7342075937473979,-0.08600644971102839,-0.01012412835552532,-0.053678302444471554,0.06482607116138235,-0.44990727000905706,0.3249985377372439,0.046698548940539146,0.1304881222563722,0.0,6.742362835321902,0.11737015024448302,0.7315105162181895,312,4096
C,Hexagonal packing,10000,voronoi,Voronoi area method,0.3626445790287107,421.8237535313301,0.512869287593621,0.5396085772185057,0.7342075937473979,0.1023165250885314,-0.01012412835552532,0.0007221293359897644,0.06482607116138235,-2138.9030450523924,-1.110823690436841,-121.53574130066082,403.92798213723466,0.0,6.742362835321902,0.11737015024448302,0.7315105162181895,312,4096
C,Hexagonal packing,10000,triangulation,Delaunay triangulation area method,0.0320922959363088,0.13562651246283483,0.512869287593621,0.5396085772185057,0.7342075937473979,-0.04117860167207082,-0.01012412835552532,0.01746255603203963,0.06482607116138235,-0.4394334715954973,0.2739639653577882,-0.023387012131505194,0.09912232013499721,0.0,6.742362835321902,0.11737015024448302,0.7315105162181895,312,4096
C,Hexagonal packing,20000,histogram,Histogram occupancy (current control),0.0020147140603512526,0.5492095784855976,0.7719754663410483,0.5405992483341465,0.91988998413708,nan,0.014491270847667216,-0.011845695927446323,0.03614454142468747,-0.5,-0.5,-0.5,0.0,0.0,6.748909240444987,0.1772187849066531,0.9139918773530853,312,4096
C,Hexagonal packing,20000,kernel,Gaussian KDE (Scott bandwidth),2.443500285036862,1198605.9994407052,0.5129085278637884,0.5395832934199586,0.7342227167776659,0.05434772411133753,-0.010140752381773076,0.0023124807135998754,0.06481897389272163,-0.5,6922083.719824937,240951.42684724543,1174137.4632577458,0.0,6.741794661393817,0.11732972319059726,0.7315272985200564,690,4096
C,Hexagonal packing,20000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.08787579601630569,0.14993448229541592,0.08882661431356065,0.07679729400786996,0.056472150621061895,0.05694233912721285,0.10011077677888186,-0.004052106722997875,0.10970645577151647,-0.41573852623731056,0.37016452535766675,-0.0021781655906698,0.13252734248417333,0.0030724970113585265,0.2297344122086174,0.0699638720711375,0.046345148045465454,288,288
C,Hexagonal packing,20000,area,Finite area distortion (initial vs final spread),0.0858414409449324,0.1535243313243985,0.08613268679637635,0.048839634277724295,0.05893281355124014,0.035631520374667845,0.04402905573815115,-0.022237955186867532,0.05375498263726258,-0.4468457306781295,0.30458401538666624,-0.017314604916741798,0.12875653832535444,4.0734970729761066e-05,0.22398936790681467,0.049908384171269596,0.04215883908460965,288,288
C,Hexagonal packing,20000,divergence,Displacement divergence (∇·d),0.0015913289971649647,1.3253147484071854,1.3068753976948535,1.3778923556532168,1.8693828818038978,0.07659568274939095,0.04490305825567988,-0.004495672754190803,0.0028852468174092984,-4.802069611591775,0.12805563043491464,-0.363831946205174,1.2633644808134863,0.0021784508428855094,6.742982642181675,0.7808236293616251,1.7308866676361365,312,312
C,Hexagonal packing,20000,knn,Adaptive k-nearest-neighbour density,0.04829144000541419,0.19602396885867274,0.5129134942604648,0.5395707148819068,0.7342159287007933,-0.13992694528804633,-0.010138333590201522,0.004182353162965816,0.06484111671156384,-1.6385908585583895,0.20187336417354546,-0.034194460166920675,0.16161492397810315,0.0,6.742982642181675,0.11733574529815041,0.7315202469332623,312,4096
C,Hexagonal packing,20000,voronoi,Voronoi area method,0.7228397961007431,643.2008333049138,0.5129134942604648,0.5395707148819068,0.7342159287007933,0.0879306980760288,-0.010138333590201522,0.0006519444492471244,0.06484111671156384,-3147.3983942639466,-1.094968392065841,-182.29622195072332,616.8182276158327,0.0,6.742982642181675,0.11733574529815041,0.7315202469332623,312,4096
C,Hexagonal packing,20000,triangulation,Delaunay triangulation area method,0.06468400603625923,0.13549061982025798,0.5129134942604648,0.5395707148819068,0.7342159287007933,-0.046414857987174256,-0.010138333590201522,0.021688221355649115,0.06484111671156384,-0.4726755515564976,0.20229584367545164,-0.029951721777130035,0.09380875295992813,0.0,6.742982642181675,0.11733574529815041,0.7315202469332623,312,4096
D,Jittered Cartesian grid (seed=123456),2000,histogram,Histogram occupancy (current control),0.0005921379197388887,0.5505492985012602,0.7710673208500916,0.5707854755322752,0.9374902057292069,nan,0.014085995882506601,-0.011968768960794716,0.03459163737945308,-0.5,-0.5,-0.5,0.0,0.0,6.742601418262611,0.1787663765620078,0.9315286986103979,288,4096
D,Jittered Cartesian grid (seed=123456),2000,kernel,Gaussian KDE (Scott bandwidth),0.1223651779582724,2550303657.6131845,0.5151895582001413,0.5185142561463185,0.7195648546185707,-0.028454335613603086,-0.008998475464297512,0.0046364860333518625,0.06769880898630537,-0.5,16648258753.053623,447007945.4309519,2510823100.6578293,0.0,6.710257973317829,0.11255350423039233,0.7171283813808553,928,4096
D,Jittered Cartesian grid (seed=123456),2000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.03452264401130378,0.16289572676514735,0.10036545968255552,0.08513386309479617,0.06384244687167882,0.12271368464269852,0.12231397109965697,0.03585834898793325,0.13269949973679682,-0.5126506586224813,0.656152975315387,0.009073537459781126,0.1549979058153779,0.0034518904317724763,0.35143189553265625,0.08320493342300929,0.05576744483950839,253,253
D,Jittered Cartesian grid (seed=123456),2000,area,Finite area distortion (initial vs final spread),0.03178185108117759,0.16213791674994407,0.09447389355393296,0.04876327938714316,0.05944520609770368,0.09738664227673637,0.10331468717080877,-0.01668909822790949,0.1132369876825741,-0.560862329797106,0.3739143790159031,-0.005608703921760953,0.148100603803134,0.00021798680443818608,0.27841318608799426,0.05669541380258241,0.04795861817691277,253,253
D,Jittered Cartesian grid (seed=123456),2000,divergence,Displacement divergence (∇·d),0.0005682070041075349,1.3887169642166681,1.3709601906871582,1.3773919666089098,1.9073319473607047,-0.0935680121492112,0.023680515384138828,-0.000858184074485798,0.002500017022646853,-4.820190063410032,0.13472076388383442,-0.3941932742776799,1.3099565347072617,0.0019866675859490836,6.710985435017065,0.8108296304786253,1.7585251629987193,288,288
D,Jittered Cartesian grid (seed=123456),2000,knn,Adaptive k-nearest-neighbour density,0.004696576041169465,0.14890242976217147,0.5151944606769979,0.5185041375938373,0.7195601423891156,-0.16029417628308062,-0.008996457897495216,0.08420784022468035,0.06771329241533948,-0.4172675462163322,0.25745745989767055,-0.019929100581628455,0.1107354045627185,0.0,6.710985435017065,0.11255635882793225,0.7171235917010153,288,4096
D,Jittered Cartesian grid (seed=123456),2000,voronoi,Voronoi area method,0.07253731100354344,40.7876709422028,0.5151944606769979,0.5185041375938373,0.7195601423891156,-0.05689104547797798,-0.008996457897495216,0.0024378781435006277,0.06771329241533948,-308.253419040497,-1.0624022236751482,-13.183610014612855,38.578685536647576,0.0,6.710985435017065,0.11255635882793225,0.7171235917010153,288,4096
D,Jittered Cartesian grid (seed=123456),2000,triangulation,Delaunay triangulation area method,0.004867797950282693,0.17163598576334765,0.5151944606769979,0.5185041375938373,0.7195601423891156,0.05942944938985277,-0.008996457897495216,-0.05940219644651272,0.06771329241533948,-1.5960432073999102,0.2844164704817196,-0.01784153510695227,0.1513481345827798,0.0,6.710985435017065,0.11255635882793225,0.7171235917010153,288,4096
D,Jittered Cartesian grid (seed=123456),5000,histogram,Histogram occupancy (current control),0.0008138389093801379,0.5505492985012602,0.7787606060615133,0.5898895107374943,0.954474304380457,nan,0.010036086299537523,-0.011968768960794716,0.03251686555463088,-0.5,-0.5,-0.5,0.0,0.0,6.755812872843323,0.1858446783607025,0.9476715575494593,288,4096
D,Jittered Cartesian grid (seed=123456),5000,kernel,Gaussian KDE (Scott bandwidth),0.35325939604081213,156963622.03231713,0.5151674751678311,0.5184867172108351,0.7195449095805339,0.000780194554330055,-0.009017025602083041,0.005583230443058034,0.06780274705644339,-0.5,1118348815.8039055,29809925.35775147,154106933.63650143,0.0,6.714981182799874,0.11249034895247387,0.7171108443105169,822,4096
D,Jittered Cartesian grid (seed=123456),5000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.04552153602708131,0.15865245116767507,0.0930379358322505,0.08076250470484758,0.05884862159185868,0.05795489872906701,0.1160548743693106,-0.0020566995672273184,0.12430859437743909,-0.3992999174816023,0.493498753519638,-0.0012661511925887497,0.14292812098648972,0.008698298700392222,0.2556635316025746,0.07580521297557721,0.04986310562049328,288,288
D,Jittered Cartesian grid (seed=123456),5000,area,Finite area distortion (initial vs final spread),0.04237852792721242,0.16037502549567575,0.08991158015797646,0.048839634277724295,0.06015373061572217,0.03656710197394517,0.06881884892635226,-0.01949307883466474,0.07641810732940957,-0.41159370491991787,0.36665688250346073,-0.01609041336617214,0.13761214019761409,0.00012291492871246978,0.23167529528921643,0.052550691284016876,0.0461055217857488,288,288
D,Jittered Cartesian grid (seed=123456),5000,divergence,Displacement divergence (∇·d),0.0007369379745796323,1.3887308494805144,1.3708398813809883,1.3772505026048691,1.9072244983902389,-0.09328122971195948,0.023531027987968803,-0.0008539511701145255,0.002504193033919705,-4.811202914745145,0.12223785380121396,-0.3942636014221896,1.3099640191029198,0.0012630994994979976,6.715713748037211,0.8100055611668204,1.7587496189868703,288,288
D,Jittered Cartesian grid (seed=123456),5000,knn,Adaptive k-nearest-neighbour density,0.011688209953717887,0.16071484993882773,0.5151716331830914,0.518477350832038,0.7195396263578927,-0.10126964136440804,-0.009010061406391632,0.05217340698051453,0.06781697072787247,-0.5690837547201361,0.25376128873613213,-0.028166686373540237,0.1238548955449726,0.0,6.715713748037211,0.11249834125474203,0.7171054210204567,288,4096
D,Jittered Cartesian grid (seed=123456),5000,voronoi,Voronoi area method,0.1807254459708929,38.66319952343147,0.5151716331830914,0.518477350832038,0.7195396263578927,0.00942938963731973,-0.009010061406391632,0.0006236928978873235,0.06781697072787247,-231.61922485316555,-0.9615647452789869,-15.045895492395788,35.595882117007456,0.0,6.715713748037211,0.11249834125474203,0.7171054210204567,288,4096
D,Jittered Cartesian grid (seed=123456),5000,triangulation,Delaunay triangulation area method,0.01213063602335751,0.15039397854060074,0.5151716331830914,0.518477350832038,0.7195396263578927,0.017375699881496325,-0.009010061406391632,-0.019546137359801798,0.06781697072787247,-0.480530910004702,0.24147046588541352,-0.023703245470378505,0.12029094541004069,0.0,6.715713748037211,0.11249834125474203,0.7171054210204567,288,4096
D,Jittered Cartesian grid (seed=123456),10000,histogram,Histogram occupancy (current control),0.0012440250720828772,0.5505492985012602,0.7786052618645377,0.5701872436319626,0.943219664888451,nan,0.009031560790301133,-0.011968768960794716,0.03347389076051069,-0.5,-0.5,-0.5,0.0,0.0,6.744945250166916,0.18258947632001526,0.9366659052671144,288,4096
D,Jittered Cartesian grid (seed=123456),10000,kernel,Gaussian KDE (Scott bandwidth),0.8872467580949888,64015.10048840569,0.5151565453658008,0.5185162479939108,0.7195566439774428,0.04404416338979613,-0.008956115386264311,0.001624609593118626,0.06774925875211919,-0.5,344883.98841124814,13527.694531870793,62569.451422766266,0.0,6.7118033134277075,0.11246729325716745,0.7171262509576616,734,4096
D,Jittered Cartesian grid (seed=123456),10000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.06324798695277423,0.15011203166102705,0.08937779012116796,0.07781951918937617,0.05670116334017664,0.06911215556998668,0.07142584102216869,-0.005709095589313079,0.08218383196542056,-0.4524509201316427,0.3690711247912949,-0.002560775450560743,0.13330603733123356,0.00487517408375432,0.22577368302533313,0.07137335817403298,0.0455147640658516,288,288
D,Jittered Cartesian grid (seed=123456),10000,area,Finite area distortion (initial vs final spread),0.05687514098826796,0.15327220409884929,0.08598442649353623,0.048839634277724295,0.059786821184786725,0.04514374101478916,0.011019822537810213,-0.02878894249325613,0.025420450585770284,-0.48334030537936634,0.31439714986553413,-0.018337827846846826,0.12847852393006876,4.219134781213718e-05,0.24099674605265953,0.049944999395365064,0.04215097407066634,288,288
D,Jittered Cartesian grid (seed=123456),10000,divergence,Displacement divergence (∇·d),0.0011376339243724942,1.388789264596659,1.37077481889618,1.3773806030099986,1.9072644979255093,-0.09338855425544239,0.02385148374235686,-0.000854387728028811,0.002504942915934617,-4.813709377114466,0.12836600035938509,-0.39429512856487064,1.3100089504521948,0.0020321214022212468,6.712506219501936,0.809622334569791,1.7589659856125417,288,288
D,Jittered Cartesian grid (seed=123456),10000,knn,Adaptive k-nearest-neighbour density,0.024401411996223032,0.17010592943767733,0.5151598841728161,0.5185008881569093,0.7195472852654522,-0.1363540626613597,-0.008954206636062154,0.08597811079989656,0.06776385685742708,-0.5203172022654888,0.25379127072081936,-0.039069308808018316,0.12699475438412847,0.0,6.712506219501936,0.1124714266361458,0.7171167323338731,288,4096
D,Jittered Cartesian grid (seed=123456),10000,voronoi,Voronoi area method,0.36246622900944203,36.344525785740196,0.5151598841728161,0.5185008881569093,0.7195472852654522,0.010507339162686332,-0.008954206636062154,0.0004931968018615173,0.06776385685742708,-209.85727424240275,-1.181790532647391,-14.406948614366236,33.3471081228354,0.0,6.712506219501936,0.1124714266361458,0.7171167323338731,288,4096
D,Jittered Cartesian grid (seed=123456),10000,triangulation,Delaunay triangulation area method,0.024086078978143632,0.2626088736942357,0.5151598841728161,0.5185008881569093,0.7195472852654522,-0.028661797535919943,-0.008954206636062154,-0.08945456456466325,0.06776385685742708,-3.5162643208722515,0.21724604357454425,-0.05225289949291175,0.2343467203418535,0.0,6.712506219501936,0.1124714266361458,0.7171167323338731,288,4096
D,Jittered Cartesian grid (seed=123456),20000,histogram,Histogram occupancy (current control),0.002135965973138809,0.5505492985012602,0.7714784475416616,0.5507388298779697,0.9259532348706792,nan,0.006568716153230059,-0.011968768960794716,0.0347599411184211,-0.5,-0.5,-0.5,0.0,0.0,6.733573378653965,0.17973166564650364,0.9194967368791143,288,4096
D,Jittered Cartesian grid (seed=123456),20000,kernel,Gaussian KDE (Scott bandwidth),2.3643152610166,1570957.688600456,0.5151693457824302,0.5185158283167989,0.719565970558319,0.04988978762991803,-0.008951783891280965,0.002280695993115968,0.06777408533996593,-0.5,8894717.422766441,305073.4360833094,1541051.0363019176,0.0,6.713057557624906,0.1124563272313912,0.7171363373085664,687,4096
D,Jittered Cartesian grid (seed=123456),20000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.08675225591287017,0.15272184404403233,0.08970068636699403,0.07703333825928581,0.05612258723453964,0.025662440324364457,0.10917866857669055,-0.00085571357920018,0.11839136206024956,-0.41454573447511534,0.4188036387152879,-0.0009798548968284555,0.1343609983481141,0.0035538490129682506,0.22845923264655618,0.07081923357780008,0.04626364812985496,288,288
D,Jittered Cartesian grid (seed=123456),20000,area,Finite area distortion (initial vs final spread),0.08295647008344531,0.1553333561544422,0.08641858175042058,0.048839634277724295,0.05828423832410032,0.0018906085936508995,0.05696718021846031,-0.00642285346899489,0.06638739268025905,-0.44950643871389073,0.3114465507604327,-0.016870390192666496,0.1292061755794953,0.00011619835360199282,0.22720209076418818,0.050753467433742344,0.042154610469369906,288,288
D,Jittered Cartesian grid (seed=123456),20000,divergence,Displacement divergence (∇·d),0.001586488913744688,1.3887404534271879,1.3708401572698736,1.3773811196624761,1.907315278893614,-0.09357004959376529,0.023868032864219957,-0.0008540122914721765,0.0025062032360465714,-4.816427094000764,0.12659663519399755,-0.39426300638345385,1.309957798037635,0.0012295588673347127,6.713923944517594,0.8094785845707013,1.759082069708206,288,288
D,Jittered Cartesian grid (seed=123456),20000,knn,Adaptive k-nearest-neighbour density,0.04756682692095637,0.18202663965173818,0.5151720745246599,0.518501147968595,0.7195567072201882,-0.12966694317705063,-0.008949504904707258,0.08191146005416446,0.06779169363674402,-0.4959398210948283,0.20095386966589454,-0.05471438103116755,0.1318920583843506,0.0,6.713923944517594,0.11246131267765365,0.7171268860725524,288,4096
D,Jittered Cartesian grid (seed=123456),20000,voronoi,Voronoi area method,0.7069838829338551,34.16960233675709,0.5151720745246599,0.518501147968595,0.7195567072201882,-0.01046226610087295,-0.008949504904707258,0.0002459144865051936,0.06779169363674402,-176.97709272029104,-1.1182751715796009,-14.222219905468389,31.04666212691845,0.0,6.713923944517594,0.11246131267765365,0.7171268860725524,288,4096
D,Jittered Cartesian grid (seed=123456),20000,triangulation,Delaunay triangulation area method,0.04883171198889613,0.18064210218917023,0.5151720745246599,0.518501147968595,0.7195567072201882,-0.04627560413332207,-0.008949504904707258,-0.002578108992565288,0.06779169363674402,-0.8691677507482459,0.19508778222782266,-0.07409990944030902,0.1178754733656175,0.0,6.713923944517594,0.11246131267765365,0.7171268860725524,288,4096
E,Multi-resolution (dense central),2000,histogram,Histogram occupancy (current control),0.0005868570879101753,0.55339421191319,0.7564385397707031,0.5209187949438795,0.8960457081285622,nan,0.015366894600378593,-0.011586636272655644,0.038242783849438945,-0.5,-0.5,-0.5,0.0,0.0,6.716361216837387,0.1730417748867656,0.8904747753005159,248,4096
E,Multi-resolution (dense central),2000,kernel,Gaussian KDE (Scott bandwidth),0.1242456209147349,2820099637.9950047,0.694732989000553,0.518710819463241,0.8565980755438755,-0.03120563485208955,-0.012785158336451151,0.04645819113639811,0.10821403068995676,-0.5,33359241591.031414,401941790.6684126,2791308790.722656,0.0,10.599760856833608,0.1368296799112457,0.8529561417720785,814,4096
E,Multi-resolution (dense central),2000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.03384133300278336,0.4713036403057138,0.24410740222326205,0.08863830738348508,0.20885821996931478,-0.11504682913693545,0.07359164631523332,-0.010354157676952446,0.03109679522493649,-0.5822050134748944,1.4061124865504917,0.21225211141633038,0.4321398039575922,0.005254179172627384,0.7548896545949065,0.17444303225027832,0.18045398240826413,233,233
E,Multi-resolution (dense central),2000,area,Finite area distortion (initial vs final spread),0.03159930603578687,2830235964.0022593,23645943635.590275,0.047427173291285415,23645943635.56213,0.09150945194065922,-0.010454723887426659,0.007535220483936559,0.002886330071427371,-26215927388.39765,0.4095074260617131,-798264322.4114676,2715328651.09248,1.1682668815793384e-05,179729321133.55096,7625868331.420832,22382510641.326313,233,233
E,Multi-resolution (dense central),2000,divergence,Displacement divergence (∇·d),0.0005424970295280218,2.4186225258800698,2.4020948717988504,1.4845881239503387,2.7908833372555586,0.05127743228958695,0.030712202525455343,-0.002361599073742339,0.0018915223267622265,-9.518355657747886,4.785545973902058,-0.6104836558000565,2.3289718910287576,0.0004539639850857746,10.597260082607365,1.339433119271065,2.486849151722775,248,248
E,Multi-resolution (dense central),2000,knn,Adaptive k-nearest-neighbour density,0.004664145060814917,0.18095856401969215,0.6947282374222162,0.5186914225110377,0.8565831373761709,0.1266067549667609,-0.012791548577797076,0.06217549413360851,0.10817102046506948,-0.5277400975489622,0.3955230390195695,0.12770891556927402,0.15979515681309642,0.0,10.597260082607365,0.13682565468985686,0.8529411772484532,248,4096
E,Multi-resolution (dense central),2000,voronoi,Voronoi area method,0.07262211595661938,28.360641397428655,0.6947282374222162,0.5186914225110377,0.8565831373761709,-0.012871470558634215,-0.012791548577797076,0.0011494741881593327,0.10817102046506948,-209.83269879047398,-0.6391286801902364,-12.392611869003293,25.48453584426639,0.0,10.597260082607365,0.13682565468985686,0.8529411772484532,248,4096
E,Multi-resolution (dense central),2000,triangulation,Delaunay triangulation area method,0.008887356030754745,0.14916779635617958,0.6947282374222162,0.5186914225110377,0.8565831373761709,0.032452969377058216,-0.012791548577797076,-0.004682996474713648,0.10817102046506948,-0.4816381474417026,0.3648448082823045,-0.0036114286823511034,0.12742487194941526,0.0,10.597260082607365,0.13682565468985686,0.8529411772484532,248,4096
E,Multi-resolution (dense central),5000,histogram,Histogram occupancy (current control),0.0007838690653443336,0.5524774664032059,0.8643797169356564,0.5505341128725217,1.0027934852854246,nan,0.012401447022827777,-0.012275419112769862,0.027040352985918347,-0.5,-0.5,-0.5,0.0,0.0,6.730118835542779,0.21152309479978018,0.9932676943683442,270,4096
E,Multi-resolution (dense central),5000,kernel,Gaussian KDE (Scott bandwidth),0.3570710059721023,270667320.4243643,0.7478411751352213,0.5183832272268513,0.8985325683963691,0.037463405076582815,-0.004844368664856498,0.09397114267973727,0.09507607126930287,-0.5,4076089029.329816,37192588.01395977,268099813.03127742,0.0,10.596722986095552,0.15360507806904888,0.8940605478445864,741,4096
E,Multi-resolution (dense central),5000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.044989885995164514,0.5307381897018754,0.273944501261618,0.11325257308312192,0.24256392797074688,-0.10320999425760785,0.09146631975727139,-0.005920871159226591,0.027158886385210176,-0.44680399903864654,1.4959107752545995,0.2643823031818726,0.476644598594711,0.004608059799762383,0.7545989498746115,0.20688658972049795,0.20090100552635223,259,259
E,Multi-resolution (dense central),5000,area,Finite area distortion (initial vs final spread),0.04260747705120593,2369359940.643251,19599967970.615067,0.04808261830324593,19599967970.58795,0.06078666031378453,-0.04934468453703226,0.004568361770628695,0.0027018662105175615,-20734598103.565605,0.39696620403101046,-797323579.7070779,2231174945.5168653,0.00012879899002193884,150490773831.96362,6730025889.997236,18408299649.042244,259,259
E,Multi-resolution (dense central),5000,divergence,Displacement divergence (∇·d),0.0007449290715157986,2.5570380108036357,2.5420859155008815,1.4212702300611693,2.8766498350106597,0.036089662914277794,0.052246037307615296,-0.002176614431195325,0.001735538573984401,-9.521474803612218,4.787285036558738,-0.525861882866523,2.492901388303187,0.00045902549673575307,10.594486640327073,1.4864735512977003,2.5060598146582858,270,270
E,Multi-resolution (dense central),5000,knn,Adaptive k-nearest-neighbour density,0.011208883952349424,0.20805986198123808,0.7478405128111815,0.518358794591446,0.8985168438371737,0.06780895250818114,-0.0048401808473940485,0.0331097473660455,0.09503938271099069,-0.6721497859869877,0.43734270245863255,0.12266312593898492,0.18988635313617475,0.0,10.594486640327073,0.15361286496865972,0.8940442416985979,270,4096
E,Multi-resolution (dense central),5000,voronoi,Voronoi area method,0.17945026699453592,32.620310788319244,0.7478405128111815,0.518358794591446,0.8985168438371737,-0.0005810238893318474,-0.0048401808473940485,0.0008208508433100881,0.09503938271099069,-225.98173489828727,-0.5689568492835724,-14.9836537841721,28.949712492803897,0.0,10.594486640327073,0.15361286496865972,0.8940442416985979,270,4096
E,Multi-resolution (dense central),5000,triangulation,Delaunay triangulation area method,0.022310905042104423,0.138530414286018,0.7478405128111815,0.518358794591446,0.8985168438371737,0.01644775565885654,-0.0048401808473940485,-0.016731870233443056,0.09503938271099069,-0.46994999176542934,0.27976924774037804,-0.017820620677666574,0.10729168354665415,0.0,10.594486640327073,0.15361286496865972,0.8940442416985979,270,4096
E,Multi-resolution (dense central),10000,histogram,Histogram occupancy (current control),0.0012005639728158712,0.5511192856236186,0.8195715489262521,0.5404993804372152,0.9596712831106285,nan,0.011063974982172457,-0.011820969793757862,0.031481694282685505,-0.5,-0.5,-0.5,0.0,0.0,6.745354630713327,0.19192801845985755,0.9522281560485371,280,4096
