laboratory_id,candidate_a,candidate_b,cluster,normalization,representation_transform,trajectory_correlation,derivative_correlation,normalized_rms_distance,sign_agreement,turning_point_agreement,wave_mode_equivalence,exchange_cycle_difference,state_space_geometry_difference,equivalence_level,nearest_alpha_ratio,nearest_inverse_alpha_ratio
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R1,0.9947304158847109,0.9950447204060275,0.1013004352788984,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R2,0.9947304158847109,0.9950447204060275,0.1013004352788984,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R3,0.9996984112342018,0.9950447204060274,0.1013004352788984,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R4,0.9947304158847109,0.9950447204060275,0.1013004352788984,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R5,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R6,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R1,0.9997290019549988,0.9950447204060276,0.10130043527889837,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R2,0.9997290019549988,0.9950447204060276,0.10130043527889837,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R3,0.9996536692240142,0.9950447204060274,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R4,0.9997290019549988,0.9950447204060276,0.10130043527889837,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R5,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R6,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R1,0.994869110906153,0.9950447204060278,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R2,0.994869110906153,0.9950447204060278,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R3,0.9974345554530762,0.9950447204060278,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R4,0.994869110906153,0.9950447204060278,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R1,0.9947304158847111,0.9950447204060274,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R2,0.9947304158847111,0.9950447204060274,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R3,0.9999999999811343,0.9950447204060265,0.10130043527890338,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R4,0.9947304158847111,0.9950447204060274,0.10130043527889838,0.9741908482142857,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R1,0.9998607685068305,0.9993996404960457,0.023446695186532602,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R2,0.9998607685068305,0.9993996404960457,0.023446695186532602,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R3,0.9999999486298996,0.9993996404960452,0.023446695186532623,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R4,0.9998607685068305,0.9993996404960457,0.023446695186532602,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R1,0.9998607685068309,0.9993996404960453,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R2,0.9998607685068309,0.9993996404960453,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R3,0.9999977012158586,0.9993996404960453,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R4,0.9998607685068309,0.9993996404960453,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R5,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R6,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R1,0.9999146264931965,0.9993996404960455,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R2,0.9999146264931965,0.9993996404960455,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R3,0.9999977012158583,0.9993996404960455,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R4,0.9999146264931965,0.9993996404960455,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R1,0.9997251262424152,0.9993996404960456,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R2,0.9997251262424152,0.9993996404960456,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R3,0.9998625631212074,0.9993996404960457,0.023446695186532602,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R4,0.9997251262424152,0.9993996404960456,0.023446695186532595,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R5,-1.0,-1.0,1.9999999999999996,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R6,-1.0,-1.0,1.9999999999999996,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R1,0.9998607685068304,0.9993996404960458,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R2,0.9998607685068304,0.9993996404960458,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R3,0.9999999999994187,0.9993996404960452,0.02344669518653257,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R4,0.9998607685068304,0.9993996404960458,0.0234466951865326,0.9833984375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R1,0.9926046139940984,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R2,0.9926046139940984,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R3,0.9999999793770589,0.9955455462837051,0.11842077642622238,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R4,0.9926046139940984,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R1,0.9926046139940984,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R2,0.9926046139940984,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R3,0.9926046139941003,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R4,0.9926046139940984,0.9955455462837051,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R1,0.9996480335120139,0.9955455462837048,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R2,0.9996480335120139,0.9955455462837048,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R3,0.9997398041362822,0.9955455462837048,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R4,0.9996480335120139,0.9955455462837048,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R5,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R6,-1.0,-1.0,1.9999999999999998,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R1,0.9929882598553051,0.9955455462837052,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R2,0.9929882598553051,0.9955455462837052,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R3,0.9964941299276526,0.9955455462837052,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R4,0.9929882598553051,0.9955455462837052,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N3,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R1,0.9926046139940985,0.9955455462837047,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R2,0.9926046139940985,0.9955455462837047,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R3,0.9999999999740824,0.9955455462837054,0.11842077642621823,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R4,0.9926046139940985,0.9955455462837047,0.11842077642622292,0.9755859375,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N4,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R1,0.8223595337463218,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R2,0.8223595337463218,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R3,0.9999999419333787,0.8344457240767507,0.5914659855644291,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R4,0.8223595337463218,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R5,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N0,R6,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R1,0.8223595337463218,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R2,0.8223595337463218,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R3,0.822359533746273,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R4,0.8223595337463218,0.8344457240767491,0.5914659855644315,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R5,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N1,R6,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R1,0.9949965534511305,0.8344457240767491,0.5914659855644314,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R2,0.9949965534511305,0.8344457240767491,0.5914659855644314,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T6,T9,Abell370,N2,R3,0.9916310296809265,0.8344457240767492,0.5914659855644314,0.8592819940476191,0.0,True,0.0,0.00010797754135847825,Level 3 (dynamical equivalence),0.0072973525692838015,137.035999084
