correction_id,coordinate_transform_version,laboratory_id,cluster,candidate_id,longitudinal_reference,magnitude_formulation,pair_symmetrization,depth,physical_depth,neighbour_stencil,boundary_condition,midpoint_centered,global_axis_free,scalar_roundtrip_error,vector_roundtrip_error,tensor_roundtrip_error,pair_direction_transform_pass,unordered_pair_enumeration,raw_ps1_or_antisymmetrized,pair_amplitude_antisymmetry_error,pair_response_antisymmetry_error,endpoint_closure_error,interface_closure_error,old_faulty_covariance_error,corrected_covariance_error,previous_result_invalidated,projector_idempotence_error,projector_longitudinal_error,transfer_closure_error,covariance_error_max,covariance_error_mean,response_energy,irrotational_fraction,solenoidal_fraction,helmholtz_closure_error,out_of_plane_fraction,depth_divergence_fraction,pearson_kappa_vs_gr,pearson_o3_los,pearson_o4_los,pearson_2d_midpoint
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL1_PM2_PS1,PL1,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005924025488679575,nan,0.0,False,4.3021142204224816e-16,4.3021142204224816e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL1_PM2_PS2,PL1,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005924025488679575,nan,0.0,False,4.3021142204224816e-16,4.3021142204224816e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL2_PM1_PS1,PL2,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002213168835036881,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL2_PM1_PS2,PL2,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006517712722427779,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL2_PM2_PS1,PL2,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002213168835036881,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL2_PM2_PS2,PL2,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0022131688350368805,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL3_PM1_PS1,PL3,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0061316327330566715,nan,0.0,False,4.649058915617843e-16,4.614364446098307e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL3_PM1_PS2,PL3,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.009130270921881067,nan,0.0,False,4.649058915617843e-16,4.614364446098307e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL3_PM2_PS1,PL3,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0061316327330566715,nan,0.0,False,4.649058915617843e-16,4.614364446098307e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL3_PM2_PS2,PL3,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006131632733056672,nan,0.0,False,4.649058915617843e-16,4.614364446098307e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL4_PM1_PS1,PL4,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005824151276036292,nan,0.0,False,4.649058915617843e-16,4.718447854656915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL4_PM1_PS2,PL4,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.007670851409233771,nan,0.0,False,4.649058915617843e-16,4.718447854656915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL4_PM2_PS1,PL4,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005824151276036292,nan,0.0,False,4.649058915617843e-16,4.718447854656915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL4_PM2_PS2,PL4,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005824151276036292,nan,0.0,False,4.649058915617843e-16,4.718447854656915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL5_PM1_PS1,PL5,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015585786716379913,nan,0.0,False,5.295243410419204e-16,5.297411814764175e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL5_PM1_PS2,PL5,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.017902886234751947,nan,0.0,False,5.295243410419204e-16,5.297411814764175e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL5_PM2_PS1,PL5,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015585786716379913,nan,0.0,False,5.295243410419204e-16,5.297411814764175e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL5_PM2_PS2,PL5,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015585786716379913,nan,0.0,False,5.295243410419204e-16,5.297411814764175e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL6_PM1_PS1,PL6,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002213168835036881,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL6_PM1_PS2,PL6,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006517712722427779,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL6_PM2_PS1,PL6,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002213168835036881,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,MACS1149,PL6_PM2_PS2,PL6,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0022131688350368805,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07009561751501199,-0.019812998725120157,0.22535002264553342,0.31901475846430627
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL1_PM1_PS1,PL1,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006834971311032634,nan,0.0,False,4.701100619897147e-16,4.735795089416683e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL1_PM1_PS2,PL1,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.033649895203064176,nan,0.0,True,4.701100619897147e-16,4.735795089416683e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL1_PM2_PS1,PL1,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006834971311032634,nan,0.0,False,4.701100619897147e-16,4.735795089416683e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL1_PM2_PS2,PL1,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006834971311032632,nan,0.0,False,4.701100619897147e-16,4.735795089416683e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL2_PM1_PS1,PL2,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002556846098818725,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL2_PM1_PS2,PL2,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.013836215247524389,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL2_PM2_PS1,PL2,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002556846098818725,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL2_PM2_PS2,PL2,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0025568460988187273,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL3_PM1_PS1,PL3,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005312300952400956,nan,0.0,False,4.718447854656915e-16,5.204170427930421e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL3_PM1_PS2,PL3,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015141938788258036,nan,0.0,False,4.718447854656915e-16,5.204170427930421e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL3_PM2_PS1,PL3,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005312300952400956,nan,0.0,False,4.718447854656915e-16,5.204170427930421e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL3_PM2_PS2,PL3,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.005312300952400956,nan,0.0,False,4.718447854656915e-16,5.204170427930421e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL4_PM1_PS1,PL4,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.003901284471560615,nan,0.0,False,4.9794695276828e-16,4.980011628769043e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL4_PM1_PS2,PL4,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.011364773151578272,nan,0.0,False,4.9794695276828e-16,4.980011628769043e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL4_PM2_PS1,PL4,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.003901284471560615,nan,0.0,False,4.9794695276828e-16,4.980011628769043e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL4_PM2_PS2,PL4,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.003901284471560601,nan,0.0,False,4.9794695276828e-16,4.980011628769043e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL5_PM1_PS1,PL5,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.018833697270550342,nan,0.0,False,5.030698080332741e-16,5.134781488891349e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL5_PM1_PS2,PL5,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.025205432843783404,nan,0.0,False,5.030698080332741e-16,5.134781488891349e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL5_PM2_PS1,PL5,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.018833697270550342,nan,0.0,False,5.030698080332741e-16,5.134781488891349e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL5_PM2_PS2,PL5,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.018833697270550315,nan,0.0,False,5.030698080332741e-16,5.134781488891349e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL6_PM1_PS1,PL6,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002556846098818725,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL6_PM1_PS2,PL6,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.013836215247524389,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL6_PM2_PS1,PL6,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002556846098818725,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,AbellS1063,PL6_PM2_PS2,PL6,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0025568460988187273,nan,0.0,False,4.52437566578201e-16,4.527628272299467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049945963739958875,0.025472220077588113,0.2822817570887681,0.3924424081295212
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL1_PM1_PS1,PL1,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006509093509421436,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL1_PM1_PS2,PL1,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.01723867738285824,nan,0.0,True,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL1_PM2_PS1,PL1,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006509093509421436,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL1_PM2_PS2,PL1,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.006509093509421429,nan,0.0,False,4.753142324176451e-16,4.779163176316104e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL2_PM1_PS1,PL2,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.01001671159075778,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL2_PM1_PS2,PL2,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.02958298863406761,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
