cluster_id,step_index,propagation_distance,second_moment_equals_cov_plus_centroid_outer_relative_rms_error,rms_angle_squared_equals_second_moment_trace_relative_rms_error,covariance_eigen_trace_identity_relative_rms_error,covariance_eigen_det_identity_relative_rms_error,covariance_min_eigenvalue,covariance_psd_pass,direction_mean_vector_mag_min,direction_mean_vector_mag_max,direction_mean_vector_bound_pass,direction_mean_transverse_aggregation_parity_relative_rms_error,angular_mean_angle_aggregation_parity_relative_rms_error,angular_centroid_mag_vs_observed_pearson,angular_centroid_mag_vs_observed_spearman,angular_centroid_mag_vs_observed_count,angular_centroid_mag_vs_los_mag_pearson,angular_centroid_mag_vs_los_mag_spearman,angular_centroid_mag_vs_los_mag_count,angular_centroid_mag_rms,angular_mean_angle_mag_vs_observed_pearson,angular_mean_angle_mag_vs_observed_spearman,angular_mean_angle_mag_vs_observed_count,angular_mean_angle_mag_vs_los_mag_pearson,angular_mean_angle_mag_vs_los_mag_spearman,angular_mean_angle_mag_vs_los_mag_count,angular_mean_angle_mag_rms,angular_rms_angle_mag_vs_observed_pearson,angular_rms_angle_mag_vs_observed_spearman,angular_rms_angle_mag_vs_observed_count,angular_rms_angle_mag_vs_los_mag_pearson,angular_rms_angle_mag_vs_los_mag_spearman,angular_rms_angle_mag_vs_los_mag_count,angular_rms_angle_mag_rms,angular_sigma_high_vs_observed_pearson,angular_sigma_high_vs_observed_spearman,angular_sigma_high_vs_observed_count,angular_sigma_high_vs_los_mag_pearson,angular_sigma_high_vs_los_mag_spearman,angular_sigma_high_vs_los_mag_count,angular_sigma_high_rms,angular_sigma_low_vs_observed_pearson,angular_sigma_low_vs_observed_spearman,angular_sigma_low_vs_observed_count,angular_sigma_low_vs_los_mag_pearson,angular_sigma_low_vs_los_mag_spearman,angular_sigma_low_vs_los_mag_count,angular_sigma_low_rms,angular_cov_trace_vs_observed_pearson,angular_cov_trace_vs_observed_spearman,angular_cov_trace_vs_observed_count,angular_cov_trace_vs_los_mag_pearson,angular_cov_trace_vs_los_mag_spearman,angular_cov_trace_vs_los_mag_count,angular_cov_trace_rms,angular_cov_det_vs_observed_pearson,angular_cov_det_vs_observed_spearman,angular_cov_det_vs_observed_count,angular_cov_det_vs_los_mag_pearson,angular_cov_det_vs_los_mag_spearman,angular_cov_det_vs_los_mag_count,angular_cov_det_rms,angular_cov_frobenius_mag_vs_observed_pearson,angular_cov_frobenius_mag_vs_observed_spearman,angular_cov_frobenius_mag_vs_observed_count,angular_cov_frobenius_mag_vs_los_mag_pearson,angular_cov_frobenius_mag_vs_los_mag_spearman,angular_cov_frobenius_mag_vs_los_mag_count,angular_cov_frobenius_mag_rms,angular_spread_rms_vs_observed_pearson,angular_spread_rms_vs_observed_spearman,angular_spread_rms_vs_observed_count,angular_spread_rms_vs_los_mag_pearson,angular_spread_rms_vs_los_mag_spearman,angular_spread_rms_vs_los_mag_count,angular_spread_rms_rms,angular_cov_anisotropy_ratio_low_over_high_vs_observed_pearson,angular_cov_anisotropy_ratio_low_over_high_vs_observed_spearman,angular_cov_anisotropy_ratio_low_over_high_vs_observed_count,angular_cov_anisotropy_ratio_low_over_high_vs_los_mag_pearson,angular_cov_anisotropy_ratio_low_over_high_vs_los_mag_spearman,angular_cov_anisotropy_ratio_low_over_high_vs_los_mag_count,angular_cov_anisotropy_ratio_low_over_high_rms,angular_second_moment_trace_vs_observed_pearson,angular_second_moment_trace_vs_observed_spearman,angular_second_moment_trace_vs_observed_count,angular_second_moment_trace_vs_los_mag_pearson,angular_second_moment_trace_vs_los_mag_spearman,angular_second_moment_trace_vs_los_mag_count,angular_second_moment_trace_rms,direction_mean_vector_mag_vs_observed_pearson,direction_mean_vector_mag_vs_observed_spearman,direction_mean_vector_mag_vs_observed_count,direction_mean_vector_mag_vs_los_mag_pearson,direction_mean_vector_mag_vs_los_mag_spearman,direction_mean_vector_mag_vs_los_mag_count,direction_mean_vector_mag_rms,direction_dispersion_one_minus_mean_vector_mag_vs_observed_pearson,direction_dispersion_one_minus_mean_vector_mag_vs_observed_spearman,direction_dispersion_one_minus_mean_vector_mag_vs_observed_count,direction_dispersion_one_minus_mean_vector_mag_vs_los_mag_pearson,direction_dispersion_one_minus_mean_vector_mag_vs_los_mag_spearman,direction_dispersion_one_minus_mean_vector_mag_vs_los_mag_count,direction_dispersion_one_minus_mean_vector_mag_rms,direction_mean_transverse_mag_vs_observed_pearson,direction_mean_transverse_mag_vs_observed_spearman,direction_mean_transverse_mag_vs_observed_count,direction_mean_transverse_mag_vs_los_mag_pearson,direction_mean_transverse_mag_vs_los_mag_spearman,direction_mean_transverse_mag_vs_los_mag_count,direction_mean_transverse_mag_rms,photon_count_per_bin_vs_observed_pearson,photon_count_per_bin_vs_observed_spearman,photon_count_per_bin_vs_observed_count,photon_count_per_bin_vs_los_mag_pearson,photon_count_per_bin_vs_los_mag_spearman,photon_count_per_bin_vs_los_mag_count,photon_count_per_bin_rms
MACS1149,80,2.4,2.421059150119292e-16,1.5570459136976425e-16,7.113543375089091e-17,8.469868381229995e-17,-6.617444900424222e-24,True,0.999999459907129,0.9999999999997115,True,0.0,0.0,0.7713189520011892,0.7697734043172141,1024,0.8486852274637514,0.8621333863815178,1024,0.00014980899175323157,0.840824121843854,0.8495964015848984,1024,0.9129295842237526,0.9189686114190687,1024,0.0001840350805985103,0.8537901560598473,0.8473640749431125,1024,0.923698332056852,0.9140026531542809,1024,0.00019324997149111422,0.7948611314579604,0.7800980030455479,1024,0.8415545613122488,0.8009161652421143,1024,0.00011301515541122529,0.6457335310376177,0.5820547235092681,1024,0.671117796445694,0.5331355605057484,1024,4.6156170969581635e-05,0.64683498877339,0.7859603177773914,1024,0.735660516590564,0.799055190973464,1024,5.5029814093286145e-08,nan,0.6555077176886511,1024,nan,0.620015461279574,1024,9.523587550496119e-15,0.6725030021852799,0.7822379330791034,1024,0.7605389989455624,0.800994374061226,1024,4.521278212812616e-08,0.7982162633654529,0.7859603177773914,1024,0.8452092538291827,0.799055190973464,1024,0.00012207709642351696,0.15540969628654275,0.17059081064409143,1024,0.06787583710009208,0.09094673547314247,1024,0.38074175856751347,0.7224246688151047,0.8473640749431125,1024,0.8239848571185343,0.9140026531542809,1024,1.113576195314712e-07,nan,-0.7859603177773914,1024,nan,-0.799055190973464,1024,0.9999999925485954,nan,0.7859603177773914,1024,nan,0.799055190973464,1024,2.7514861220312876e-08,0.8408240944271504,0.8495964015848984,1024,0.9129295188525799,0.9189686114190687,1024,0.00018403504320803522,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,120,3.5999999999999996,2.5462771166832503e-16,2.5533178151101664e-16,2.5203316386543517e-17,1.3871056257961102e-16,-1.3234889800848443e-23,True,0.999998784793224,0.9999999999993505,True,0.0,0.0,0.7713394815520611,0.7697551485132172,1024,0.8486919350576442,0.8621309947428654,1024,0.00022470209238460554,0.8408361798623922,0.8496019112949507,1024,0.9129269019864684,0.9189643757599599,1024,0.00027604259170714893,0.8538014922807616,0.8473650919484162,1024,0.92369415679008,0.914000518560904,1024,0.0002898645514255011,0.7948386425023681,0.7800352616414227,1024,0.8415165762597147,0.8008468412488378,1024,0.00016952065165568519,0.6457122505744715,0.5826883995287008,1024,0.6710728055667488,0.5341442152072015,1024,6.923277051598468e-05,0.6468285850211455,0.7859272818688424,1024,0.7356498223953551,0.7989867498748301,1024,1.238170576295503e-07,nan,0.6557691275341396,1024,nan,0.619999920334273,1024,4.821329015023466e-14,0.6724968320701664,0.7821875242612718,1024,0.7605291708205159,0.8009267711537086,1024,1.0172878406519996e-07,0.7981970150005556,0.7859272818688424,1024,0.8451741717545652,0.7989867498748301,1024,0.00018311315586567548,0.15539833140408382,0.1710783259972762,1024,0.06788245038151457,0.09192188443592751,1024,0.38076642156920837,0.7224161531154086,0.8473650919484162,1024,0.8239629790177577,0.914000518560904,1024,2.505495545924784e-07,-0.6468291180001606,-0.7859272818688424,1024,-0.7356501720596482,-0.7989867498748301,1024,0.999999983234807,0.6468291180001607,0.7859272818688424,1024,0.7356501720596481,0.7989867498748301,1024,6.190829683112276e-08,0.8408361182010912,0.8496019112949507,1024,0.9129267549207487,0.9189643757599599,1024,0.000276042465514791,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,159,4.77,2.4270687267442535e-16,2.477912607792613e-16,6.853493790263289e-17,8.789047394003256e-17,-2.6469779601696886e-23,True,0.9999978665578091,0.9999999999988599,True,0.0,0.0,0.771384815631499,0.7697152841404857,1024,0.8486926310359201,0.8621093917638223,1024,0.0002976794802743761,0.8409063596216751,0.8496055658085148,1024,0.9129339739586196,0.9189538033760103,1024,0.0003656823567708712,0.8538605455219341,0.8473614765504407,1024,0.9236904210785688,0.9140063076675489,1024,0.00038399664310435173,0.7949257896595419,0.7799677704872524,1024,0.8415314352054826,0.8007633462377513,1024,0.0002245610692595805,0.645895803934782,0.5813660472231931,1024,0.671293062939346,0.5352158389598553,1024,9.172063623842814e-05,0.6467995999089119,0.785866652706502,1024,0.7355741027877376,0.7989142966347186,1024,2.1735521644412975e-07,nan,0.6548822215775519,1024,nan,0.6222657576235425,1024,1.4860435992963001e-13,0.6724738886421469,0.7820757263210926,1024,0.7604539111148306,0.8008064180852585,1024,1.7857597441509772e-07,0.7982542075862137,0.785866652706502,1024,0.8451582843593407,0.7989142966347186,1024,0.00024257029690171914,0.15553004496669645,0.16837653723223586,1024,0.06805136902232013,0.09193698776971536,1024,0.3807140766471578,0.7223727999275372,0.8473614765504407,1024,0.8238636592382145,0.9140063076675489,1024,4.3982273184805345e-07,-0.6468005358898927,-0.785866652706502,1024,-0.7355747167008797,-0.7989142966347186,1024,0.9999999705798898,0.6468005358898927,0.785866652706502,1024,0.7355747167008797,0.7989142966347186,1024,1.0867689315715922e-07,0.8409062516329419,0.8496055658085148,1024,0.912933715975709,0.9189538033760103,1024,0.0003656820632234948,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
AbellS1063,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,True,0.0,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,1.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,1,0.03,1.7053984513772226e-16,2.4364814415399176e-16,2.4774667370374898e-17,2.823442618950815e-16,-8.077935669463161e-28,True,0.9999999997081059,1.0,True,0.0,0.0,0.797325027653543,0.7550770129997855,1024,0.867629768895886,0.8724753013017666,1024,2.717854272314003e-06,0.8461735499429431,0.8210119425470281,1024,0.907643197328931,0.9147644012409699,1024,3.308995105026626e-06,0.8574807043818595,0.8142086693548387,1024,0.9137753236511882,0.9093475967384307,1024,3.524677359477038e-06,0.7954967414360361,0.7481226418889922,1024,0.825509321416922,0.8024782517344968,1024,2.0744195455357336e-06,0.7076896981567595,0.5808422081277902,1024,0.7279397250275828,0.5449197264653934,1024,8.563890424181447e-07,nan,0.7533236848222588,1024,nan,0.8008883708246907,1024,2.404919349608882e-11,nan,0.6474174016658474,1024,nan,0.6341087671263328,1024,1.4986763396162448e-21,nan,0.7495011309992132,1024,nan,0.802265272959731,1024,2.0549098309722328e-11,0.8026356235141441,0.7533236848222588,1024,0.8327279062646172,0.8008883708246907,1024,2.2442412176222384e-06,0.1392048931259981,0.13335798920093234,1024,0.07994204717910858,0.040681444539745114,1024,0.3861769815664218,nan,0.8142086693548387,1024,nan,0.9093475967384307,1024,4.5706061958935515e-11,nan,-0.7533364907997634,1024,nan,-0.8008974066628392,1024,0.9999999999974817,nan,0.7533364907997634,1024,nan,0.8008974066628392,1024,1.2024590269077206e-11,0.8461735499179558,0.8210119425470281,1024,0.9076431972804879,0.9147644012409699,1024,3.308995104672375e-06,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,5,0.15,1.7509336545105865e-16,1.6522513558559754e-16,2.0627452666416865e-17,2.0943899452758593e-16,-5.169878828456423e-26,True,0.9999999927026496,0.9999999999999992,True,0.0,0.0,0.7976004403169522,0.7561143136220585,1024,0.8674622906588323,0.871981986714112,1024,1.358921537341769e-05,0.8463741928193105,0.8216345285566126,1024,0.9074586810801644,0.9139839559044417,1024,1.6543364143757012e-05,0.8577204247003756,0.8150255033617052,1024,0.9136152947929155,0.9087158353300908,1024,1.762132150807609e-05,0.7958138864050065,0.7492522776446606,1024,0.8254186828519533,0.8022466986445891,1024,1.0368994343479978e-05,0.7078538207757333,0.5825073101382592,1024,0.7280322894210968,0.5452427113617926,1024,4.28113927952986e-06,nan,0.7544046496137615,1024,nan,0.800691082987626,1024,6.012263619354106e-10,nan,0.6495790917547408,1024,nan,0.6363080209287709,1024,9.36672728253456e-19,nan,0.7507257058686789,1024,nan,0.8020352733173592,1024,5.137242617202229e-10,0.8029273758279305,0.7544046496137615,1024,0.832647945788906,0.800691082987626,1024,1.1218030006460726e-05,0.13808079509129328,0.13452857252092815,1024,0.07932019783598863,0.04075577351231469,1024,0.3867107853218357,nan,0.8150255033617052,1024,nan,0.9087158353300908,1024,1.1426450107984262e-09,nan,-0.7544005767403131,1024,nan,-0.8006866472859929,1024,0.9999999999370779,nan,0.7544005767403131,1024,nan,0.8006866472859929,1024,3.0061316829449504e-10,0.8463741921952196,0.8216345285566126,1024,0.9074586798681173,0.9139839559044417,1024,1.6543364099471778e-05,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,10,0.3,3.092706161375954e-16,3.951149391226169e-16,8.747018888409436e-17,2.059698026602704e-16,-5.169878828456423e-26,True,0.9999999708106,0.9999999999999967,True,0.0,0.0,0.7976319103426598,0.7562558896895787,1024,0.8674530050279474,0.8718898080430585,1024,2.717827145234529e-05,0.8463844342160888,0.8216370878334883,1024,0.9074480146192927,0.9139384253629926,1024,3.3086623078450395e-05,0.8577239120008742,0.8150409819576568,1024,0.9136073333793522,0.9087006920105858,1024,3.52427734597438e-05,0.7957836472588325,0.749141826407267,1024,0.8254234251139427,0.8022556058221872,1024,2.07383039296961e-05,0.7078303033399322,0.5814335378558991,1024,0.7280116836043125,0.544028409703151,1024,8.562557568682755e-06,nan,0.7543058324690651,1024,nan,0.8006248547135398,1024,2.4049067715284432e-09,nan,0.6458093194963297,1024,nan,0.6352383476085132,1024,1.4986764644532156e-17,nan,0.7506250894070524,1024,nan,0.8020504948680351,1024,2.054898175458755e-09,0.8028991764615813,0.7543058324690651,1024,0.8326503149028139,0.8006248547135398,1024,2.2436457875463656e-05,0.13809390042014907,0.13296329005817395,1024,0.0792792473759353,0.039557607677032106,1024,0.38673384102632496,nan,0.8150409819576568,1024,nan,0.9087006920105858,1024,4.570581549428465e-09,nan,-0.7543132532544167,1024,nan,-0.8006289339103069,1024,0.9999999997483027,nan,0.7543132532544167,1024,nan,0.8006289339103069,1024,1.2024532459957997e-09,0.8463844317197968,0.8216370878334883,1024,0.9074480097708308,0.9139384253629926,1024,3.308662272416719e-05,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,20,0.6,1.7256457251785801e-16,1.3506276157980518e-16,2.5956677885728076e-17,2.089421108778333e-16,-2.0679515313825692e-25,True,0.9999998832424272,0.9999999999999868,True,0.0,0.0,0.7976413325665309,0.756233929082326,1024,0.8674415771250537,0.871865086993062,1024,5.43563076995713e-05,0.8463870318234716,0.8216449109505758,1024,0.907439715955842,0.9138910508010872,1024,6.617338463078168e-05,0.8577233230232876,0.8150269897539518,1024,0.913602869724365,0.9086864874651313,1024,7.048586194852021e-05,0.7957642527396105,0.7490492901080037,1024,0.8254258751792656,0.802271933785137,1024,4.147739968144427e-05,0.7078137540824292,0.5828726860850597,1024,0.7280123698535365,0.5449619295541275,1024,1.71252405402406e-05,nan,0.7542423199341964,1024,nan,0.8006307555790001,1024,9.61963217941065e-09,nan,0.6474150937128993,1024,nan,0.6326527929653601,1024,2.39788301328792e-16,nan,0.7505501774729991,1024,nan,0.8020796192153637,1024,8.219597795517996e-09,0.8028807600764841,0.7542423199341964,1024,0.8326536513551916,0.8006307555790001,1024,4.487369550076496e-05,0.13805327943353174,0.1342261065341842,1024,0.07925601265088891,0.04001844766376397,1024,0.38675146664217797,nan,0.8150269897539518,1024,nan,0.9086864874651313,1024,1.8282333742585713e-08,nan,-0.7542512382876762,1024,nan,-0.8006336948358487,1024,0.9999999989931759,nan,0.7542512382876762,1024,nan,0.8006336948358487,1024,4.8098139637017844e-09,0.8463870218382438,0.8216449109505758,1024,0.9074396965611974,0.9138910508010872,1024,6.617338179652071e-05,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,40,1.2,1.6424577625492696e-16,2.2418450256365137e-16,1.6409181858916433e-17,6.004639878189576e-17,-3.308722450212111e-24,True,0.9999995329701376,0.9999999999999477,True,0.0,0.0,0.7976424709049179,0.756215980616551,1024,0.8674350602377748,0.8718363538015879,1024,0.00010871223323700377,0.8463858323572675,0.821635668496531,1024,0.9074356040745635,0.9138567520205993,1024,0.0001323468985438339,0.8577220795821834,0.8150232234818683,1024,0.9136009453242113,0.9086849787211215,1024,0.00014097208481637203,0.7957537191130579,0.7490218421429082,1024,0.8254286916998778,0.8022641330198126,1024,8.295574237813609e-05,0.7078043105936033,0.5816123148877526,1024,0.7280050605806535,0.5455097316538489,1024,3.425089558814481e-05,0.6374419820987046,0.7542239691366855,1024,0.6892901636521466,0.8006497881052858,1024,3.8478561758222065e-08,nan,0.6469034380542902,1024,nan,0.6357679505173056,1024,3.836617222926459e-15,0.6361585983673108,0.750525545830055,1024,0.6815753896230782,0.8020946172484086,1024,3.2878420979352576e-08,0.8028707441890971,0.7542239691366855,1024,0.8326556691294085,0.8006497881052858,1024,8.9748420833448e-05,0.13805985518893996,0.13360257637483863,1024,0.07925510004303077,0.041182955042354155,1024,0.3867536270671722,0.7090278504410611,0.8150232234818683,1024,0.810619443045653,0.9086849787211215,1024,7.312938170279777e-08,nan,-0.7542239691366855,1024,nan,-0.8006497881052858,1024,0.9999999959726127,nan,0.7542239691366855,1024,nan,0.8006497881052858,1024,1.923924694024114e-08,0.8463857924155423,0.821635668496531,1024,0.9074355264944172,0.9138567520205993,1024,0.00013234687586977253,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,80,2.4,1.762687493012742e-16,1.5114048093063648e-16,8.762923551622273e-17,1.0680855023651519e-16,-3.308722450212111e-24,True,0.9999981318873515,0.9999999999997914,True,0.0,0.0,0.79764409198065,0.7562154441742365,1024,0.8674339973134778,0.871840030666619,1024,0.00021742460966577552,0.8463860290019245,0.8216431004577641,1024,0.9074350547429116,0.913870878334883,1024,0.00026469393092604804,0.8577214758044811,0.8150286773120664,1024,0.913600385043777,0.9086861633645662,1024,0.00028194456934519345,0.7957505710720221,0.7489890297546671,1024,0.8254294743636862,0.8022622889993563,1024,0.00016591186268769337,0.7078027186984542,0.5825493753085577,1024,0.7280026188749524,0.5446386588234047,1024,6.850206649752789e-05,0.6374412143266239,0.7542009579965667,1024,0.689289912467371,0.8006402886059653,1024,1.5391461947114657e-07,nan,0.6472899511449278,1024,nan,0.6352241902819286,1024,6.138616088239417e-14,0.6361577451105219,0.7505388674808668,1024,0.681575181391589,0.802103066214863,1024,1.3151401989957396e-07,0.8028680131863906,0.7542009579965667,1024,0.8326560380319503,0.8006402886059653,1024,0.00017949729606579523,0.1380460132704666,0.1345540782552623,1024,0.07923531959365172,0.04037692695598039,1024,0.3867643288092643,0.7090273094335627,0.8150286773120664,1024,0.8106189823676623,0.9086861633645662,1024,2.9251812233145383e-07,-0.6374422408621421,-0.7542009579965667,1024,-0.6892907674620058,-0.8006402886059653,1024,0.999999983890396,0.6374422408621421,0.7542009579965667,1024,0.6892907674620058,0.8006402886059653,1024,7.695676686894142e-08,0.8463858692346553,0.8216431004577641,1024,0.9074347444214106,0.913870878334883,1024,0.00026469374953396423,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,120,3.5999999999999996,2.0012984068574359e-16,3.1059285651097053e-16,3.831135414253814e-17,8.514239715098119e-17,-6.617444900424222e-24,True,0.9999957967719477,0.99999999999953,True,0.0,0.0,0.7976298037162775,0.7562194339639511,1024,0.8674479817529936,0.8718337274694228,1024,0.0003261056459446118,0.8463735675528042,0.8216553492239468,1024,0.9074499266882688,0.9138635246048208,1024,0.00039700001438578515,0.8577344325986126,0.8150138469172449,1024,0.9136649914545873,0.9087017537193334,1024,0.0004228491669712422,0.7958036691846802,0.7489498024104141,1024,0.8255608909820296,0.8022665470102281,1024,0.00024879735942012825,0.7077861748864777,0.5836378938894634,1024,0.7279870763482365,0.5451127236333492,1024,0.0001027443411429189,0.6374699866340073,0.7541747505543237,1024,0.6894464990004532,0.8006217925219942,1024,3.46120701441743e-07,nan,0.6495694164726046,1024,nan,0.6364366000128825,1024,3.1076027665540806e-13,0.636224794618065,0.7504772995493885,1024,0.6817900026407169,0.80206829804735,1024,2.957061642057907e-07,0.8029055001289945,0.7541747505543237,1024,0.8327616470809078,0.8006217925219942,1024,0.0002691774984862609,0.138069716335964,0.13501005228386057,1024,0.07923526331664892,0.04005877611555175,1024,0.38677902457259505,0.7090248894093687,0.8150138469172449,1024,0.8107254119424184,0.9087017537193334,1024,6.579436194041992e-07,-0.637472299965429,-0.7541747505543237,1024,-0.689448426242859,-0.8006217925219942,1024,0.9999999637719172,0.6374722999654286,0.7541747505543237,1024,0.6894484262428593,0.8006217925219942,1024,1.7305760343407858e-07,0.846373208076237,0.8216553492239468,1024,0.9074492279542842,0.9138635246048208,1024,0.0003969994025755785,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,159,4.77,2.265809130751426e-16,1.419527286102127e-16,4.6321678075609443e-17,1.9087147806486618e-16,-2.6469779601696886e-23,True,0.9999926207683156,0.9999999999991749,True,0.0,0.0,0.796837164731558,0.7561924665617624,1024,0.8670338931794725,0.8717934495923039,1024,0.0004316256234117987,0.8457597351098372,0.8216552709927759,1024,0.9072019298354248,0.9138854181567843,1024,0.0005254647689967338,0.8571495885525072,0.8149961778485086,1024,0.9136488063715096,0.9086928353658537,1024,0.0005593048497673192,0.795158290057789,0.7488133001931192,1024,0.825677431756035,0.8021344033867391,1024,0.0003286513667155962,0.7077709254081352,0.5832832848159996,1024,0.7278583256211955,0.5452825173334298,1024,0.00013604967968940714,0.6354158135208435,0.7540350185072598,1024,0.6886823256655478,0.8005192091052142,1024,6.040032245268643e-07,nan,0.6476168843258587,1024,nan,0.6344761535182584,1024,9.575198508022348e-13,0.6341816901352451,0.7503475140369072,1024,0.6812247717606269,0.8019563492418282,1024,5.152887509403462e-07,0.8022544177526575,0.7540350185072598,1024,0.8327490738046432,0.8005192091052142,1024,0.00035569823753797203,0.13871941852021913,0.13508877022816865,1024,0.07965677455775286,0.0405199692158212,1024,0.3867117264892435,0.707383194077036,0.8149961778485086,1024,0.8102852529236042,0.9086928353658537,1024,1.1496989161544241e-06,-0.6354199473178913,-0.7540350185072598,1024,-0.6886857940327086,-0.8005192091052142,1024,0.9999999367399292,0.6354199473178913,0.7540350185072598,1024,0.6886857940327087,0.8005192091052142,1024,3.019931641456784e-07,0.8457591150069134,0.8216552709927759,1024,0.9072007067188862,0.9138854181567843,1024,0.0005254633585328428,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
Abell370,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,True,0.0,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,1.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,1,0.03,2.9550594796865155e-16,1.62730788666577e-16,9.451985681497185e-17,8.690234916366983e-17,-1.6155871338926322e-27,True,0.999999999845338,0.9999999999999972,True,0.0,0.0,0.7641956301872004,0.6111057752485516,1024,0.8247171016849182,0.7214798543559116,1024,3.1797194507995143e-06,0.8172992352359059,0.7478348964666333,1024,0.8980355012122706,0.841835347972248,1024,4.151591428097937e-06,0.8237043578791201,0.746654443977541,1024,0.8960652432465431,0.829959822705815,1024,4.417703483533869e-06,0.6915949740094669,0.6903863390494243,1024,0.7487932123767289,0.7078739673485445,1024,2.8455785743261203e-06,0.5647984565067724,0.5004489222828321,1024,0.6417068499970205,0.4873733151062897,1024,1.143752971568006e-06,nan,0.6958710482082827,1024,nan,0.7101183637615335,1024,2.039245323575238e-11,nan,0.5837246088885958,1024,nan,0.5757987258286581,1024,6.074175888262431e-22,nan,0.6926787470495672,1024,nan,0.7092355026464487,1024,1.742997960812107e-11,0.7005569262728528,0.6958710482082827,1024,0.7638726325495707,0.7101183637615335,1024,3.066836852953629e-06,0.1318896457588084,0.13839796796274922,1024,0.11300777239290713,0.10727671544749358,1024,0.39605995621816387,nan,0.746654443977541,1024,nan,0.829959822705815,1024,5.4277227017303223e-11,nan,-0.6958420754689925,1024,nan,-0.7101075521884836,1024,0.9999999999952973,nan,0.6958420754689925,1024,nan,0.7101075521884836,1024,1.0196217616436262e-11,0.8172992352286104,0.7478348964666333,1024,0.8980355011878015,0.841835347972248,1024,4.1515914277091365e-06,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
