candidate_a_code,candidate_b_code,cluster_id,derivative_correlation,field,normalization,transform
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N0,R1
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N0,R2
T4,T10,MACS0416,0.98161605088332,wave_transverse_amp,N0,R3
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N0,R4
T4,T10,MACS0416,-1.0,wave_transverse_amp,N0,R5
T4,T10,MACS0416,-1.0,wave_transverse_amp,N0,R6
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N1,R1
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N1,R2
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N1,R3
T4,T10,MACS0416,0.9816160508833198,wave_transverse_amp,N1,R4
T4,T10,MACS0416,-1.0,wave_transverse_amp,N1,R5
T4,T10,MACS0416,-1.0,wave_transverse_amp,N1,R6
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N2,R1
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N2,R2
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N2,R3
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N2,R4
T4,T10,MACS0416,-1.0,wave_transverse_amp,N2,R5
T4,T10,MACS0416,-1.0,wave_transverse_amp,N2,R6
T4,T10,MACS0416,0.9816160508833197,wave_transverse_amp,N3,R1
T4,T10,MACS0416,0.9816160508833197,wave_transverse_amp,N3,R2
T4,T10,MACS0416,0.9816160508833197,wave_transverse_amp,N3,R3
T4,T10,MACS0416,0.9816160508833197,wave_transverse_amp,N3,R4
T4,T10,MACS0416,-1.0,wave_transverse_amp,N3,R5
T4,T10,MACS0416,-1.0,wave_transverse_amp,N3,R6
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N4,R1
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N4,R2
T4,T10,MACS0416,0.981616050883319,wave_transverse_amp,N4,R3
T4,T10,MACS0416,0.9816160508833196,wave_transverse_amp,N4,R4
T4,T10,MACS0416,-1.0,wave_transverse_amp,N4,R5
T4,T10,MACS0416,-1.0,wave_transverse_amp,N4,R6
T4,T10,MACS1149,0.9967612863267316,q_fast,N0,R1
T4,T10,MACS1149,0.9967612863267316,q_fast,N0,R2
T4,T10,MACS1149,0.9967612863267316,q_fast,N0,R3
T4,T10,MACS1149,0.9967612863267316,q_fast,N0,R4
T4,T10,MACS1149,-1.0,q_fast,N0,R5
T4,T10,MACS1149,-1.0,q_fast,N0,R6
T4,T10,MACS1149,0.9967612863267317,q_fast,N1,R1
T4,T10,MACS1149,0.9967612863267317,q_fast,N1,R2
T4,T10,MACS1149,0.9967612863267317,q_fast,N1,R3
T4,T10,MACS1149,0.9967612863267317,q_fast,N1,R4
T4,T10,MACS1149,-1.0,q_fast,N1,R5
T4,T10,MACS1149,-1.0,q_fast,N1,R6
T4,T10,MACS1149,0.9967612863267316,q_fast,N2,R1
T4,T10,MACS1149,0.9967612863267316,q_fast,N2,R2
T4,T10,MACS1149,0.9967612863267317,q_fast,N2,R3
T4,T10,MACS1149,0.9967612863267316,q_fast,N2,R4
T4,T10,MACS1149,-1.0,q_fast,N2,R5
T4,T10,MACS1149,-1.0,q_fast,N2,R6
T4,T10,MACS1149,0.9967612863267317,q_fast,N3,R1
T4,T10,MACS1149,0.9967612863267317,q_fast,N3,R2
T4,T10,MACS1149,0.9967612863267317,q_fast,N3,R3
T4,T10,MACS1149,0.9967612863267317,q_fast,N3,R4
T4,T10,MACS1149,-1.0,q_fast,N3,R5
T4,T10,MACS1149,-1.0,q_fast,N3,R6
T4,T10,MACS1149,0.9967612863267316,q_fast,N4,R1
T4,T10,MACS1149,0.9967612863267316,q_fast,N4,R2
T4,T10,MACS1149,0.9967612863267309,q_fast,N4,R3
T4,T10,MACS1149,0.9967612863267316,q_fast,N4,R4
T4,T10,MACS1149,-1.0,q_fast,N4,R5
T4,T10,MACS1149,-1.0,q_fast,N4,R6
T4,T10,MACS1149,0.9995692006946107,q_slow,N0,R1
T4,T10,MACS1149,0.9995692006946107,q_slow,N0,R2
T4,T10,MACS1149,0.9995692006946109,q_slow,N0,R3
T4,T10,MACS1149,0.9995692006946107,q_slow,N0,R4
T4,T10,MACS1149,-1.0,q_slow,N0,R5
T4,T10,MACS1149,-1.0,q_slow,N0,R6
T4,T10,MACS1149,0.9995692006946106,q_slow,N1,R1
T4,T10,MACS1149,0.9995692006946106,q_slow,N1,R2
T4,T10,MACS1149,0.9995692006946106,q_slow,N1,R3
T4,T10,MACS1149,0.9995692006946106,q_slow,N1,R4
T4,T10,MACS1149,-1.0,q_slow,N1,R5
T4,T10,MACS1149,-1.0,q_slow,N1,R6
T4,T10,MACS1149,0.9995692006946109,q_slow,N2,R1
T4,T10,MACS1149,0.9995692006946109,q_slow,N2,R2
T4,T10,MACS1149,0.9995692006946109,q_slow,N2,R3
T4,T10,MACS1149,0.9995692006946109,q_slow,N2,R4
T4,T10,MACS1149,-1.0,q_slow,N2,R5
T4,T10,MACS1149,-1.0,q_slow,N2,R6
T4,T10,MACS1149,0.999569200694611,q_slow,N3,R1
T4,T10,MACS1149,0.999569200694611,q_slow,N3,R2
T4,T10,MACS1149,0.999569200694611,q_slow,N3,R3
T4,T10,MACS1149,0.999569200694611,q_slow,N3,R4
T4,T10,MACS1149,-1.0,q_slow,N3,R5
T4,T10,MACS1149,-1.0,q_slow,N3,R6
T4,T10,MACS1149,0.9995692006946109,q_slow,N4,R1
T4,T10,MACS1149,0.9995692006946109,q_slow,N4,R2
T4,T10,MACS1149,0.9995692006946107,q_slow,N4,R3
T4,T10,MACS1149,0.9995692006946109,q_slow,N4,R4
T4,T10,MACS1149,-1.0,q_slow,N4,R5
T4,T10,MACS1149,-1.0,q_slow,N4,R6
T4,T10,MACS1149,0.9758405663823406,delta_q,N0,R1
T4,T10,MACS1149,0.9758405663823406,delta_q,N0,R2
T4,T10,MACS1149,0.9758405663823407,delta_q,N0,R3
T4,T10,MACS1149,0.9758405663823406,delta_q,N0,R4
T4,T10,MACS1149,-1.0,delta_q,N0,R5
T4,T10,MACS1149,-1.0,delta_q,N0,R6
T4,T10,MACS1149,0.975840566382341,delta_q,N1,R1
T4,T10,MACS1149,0.975840566382341,delta_q,N1,R2
T4,T10,MACS1149,0.9758405663823408,delta_q,N1,R3
T4,T10,MACS1149,0.975840566382341,delta_q,N1,R4
T4,T10,MACS1149,-1.0,delta_q,N1,R5
T4,T10,MACS1149,-1.0,delta_q,N1,R6
T4,T10,MACS1149,0.9758405663823408,delta_q,N2,R1
T4,T10,MACS1149,0.9758405663823408,delta_q,N2,R2
T4,T10,MACS1149,0.9758405663823411,delta_q,N2,R3
T4,T10,MACS1149,0.9758405663823408,delta_q,N2,R4
T4,T10,MACS1149,-1.0,delta_q,N2,R5
T4,T10,MACS1149,-1.0,delta_q,N2,R6
T4,T10,MACS1149,0.9758405663823411,delta_q,N3,R1
T4,T10,MACS1149,0.9758405663823411,delta_q,N3,R2
T4,T10,MACS1149,0.9758405663823412,delta_q,N3,R3
T4,T10,MACS1149,0.9758405663823411,delta_q,N3,R4
T4,T10,MACS1149,-1.0,delta_q,N3,R5
T4,T10,MACS1149,-1.0,delta_q,N3,R6
T4,T10,MACS1149,0.9758405663823408,delta_q,N4,R1
T4,T10,MACS1149,0.9758405663823408,delta_q,N4,R2
T4,T10,MACS1149,0.9758405663823403,delta_q,N4,R3
T4,T10,MACS1149,0.9758405663823408,delta_q,N4,R4
T4,T10,MACS1149,-1.0,delta_q,N4,R5
T4,T10,MACS1149,-1.0,delta_q,N4,R6
T4,T10,MACS1149,0.9990346469622805,mean_q,N0,R1
T4,T10,MACS1149,0.9990346469622805,mean_q,N0,R2
T4,T10,MACS1149,0.9990346469622805,mean_q,N0,R3
T4,T10,MACS1149,0.9990346469622805,mean_q,N0,R4
T4,T10,MACS1149,-1.0,mean_q,N0,R5
T4,T10,MACS1149,-1.0,mean_q,N0,R6
T4,T10,MACS1149,0.9990346469622808,mean_q,N1,R1
T4,T10,MACS1149,0.9990346469622808,mean_q,N1,R2
T4,T10,MACS1149,0.9990346469622808,mean_q,N1,R3
T4,T10,MACS1149,0.9990346469622808,mean_q,N1,R4
T4,T10,MACS1149,-1.0,mean_q,N1,R5
T4,T10,MACS1149,-1.0,mean_q,N1,R6
T4,T10,MACS1149,0.999034646962281,mean_q,N2,R1
T4,T10,MACS1149,0.999034646962281,mean_q,N2,R2
T4,T10,MACS1149,0.9990346469622811,mean_q,N2,R3
T4,T10,MACS1149,0.999034646962281,mean_q,N2,R4
T4,T10,MACS1149,-1.0,mean_q,N2,R5
T4,T10,MACS1149,-1.0,mean_q,N2,R6
T4,T10,MACS1149,0.9990346469622807,mean_q,N3,R1
T4,T10,MACS1149,0.9990346469622807,mean_q,N3,R2
T4,T10,MACS1149,0.9990346469622807,mean_q,N3,R3
T4,T10,MACS1149,0.9990346469622807,mean_q,N3,R4
T4,T10,MACS1149,-1.0,mean_q,N3,R5
T4,T10,MACS1149,-1.0,mean_q,N3,R6
T4,T10,MACS1149,0.9990346469622805,mean_q,N4,R1
T4,T10,MACS1149,0.9990346469622805,mean_q,N4,R2
T4,T10,MACS1149,0.9990346469622813,mean_q,N4,R3
T4,T10,MACS1149,0.9990346469622805,mean_q,N4,R4
T4,T10,MACS1149,-1.0,mean_q,N4,R5
T4,T10,MACS1149,-1.0,mean_q,N4,R6
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N0,R1
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N0,R2
T4,T10,MACS1149,0.9753315098964851,dq_fast_dt,N0,R3
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N0,R4
T4,T10,MACS1149,-1.0,dq_fast_dt,N0,R5
T4,T10,MACS1149,-1.0,dq_fast_dt,N0,R6
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N1,R1
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N1,R2
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N1,R3
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N1,R4
T4,T10,MACS1149,-1.0,dq_fast_dt,N1,R5
T4,T10,MACS1149,-1.0,dq_fast_dt,N1,R6
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N2,R1
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N2,R2
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N2,R3
T4,T10,MACS1149,0.9753315098964846,dq_fast_dt,N2,R4
T4,T10,MACS1149,-1.0,dq_fast_dt,N2,R5
T4,T10,MACS1149,-1.0,dq_fast_dt,N2,R6
T4,T10,MACS1149,0.9753315098964851,dq_fast_dt,N3,R1
T4,T10,MACS1149,0.9753315098964851,dq_fast_dt,N3,R2
T4,T10,MACS1149,0.9753315098964851,dq_fast_dt,N3,R3
T4,T10,MACS1149,0.9753315098964851,dq_fast_dt,N3,R4
T4,T10,MACS1149,-1.0,dq_fast_dt,N3,R5
T4,T10,MACS1149,-1.0,dq_fast_dt,N3,R6
T4,T10,MACS1149,0.9753315098964845,dq_fast_dt,N4,R1
T4,T10,MACS1149,0.9753315098964845,dq_fast_dt,N4,R2
T4,T10,MACS1149,0.9753315098964849,dq_fast_dt,N4,R3
T4,T10,MACS1149,0.9753315098964845,dq_fast_dt,N4,R4
T4,T10,MACS1149,-1.0,dq_fast_dt,N4,R5
T4,T10,MACS1149,-1.0,dq_fast_dt,N4,R6
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N0,R1
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N0,R2
T4,T10,MACS1149,0.94387242405083,dq_slow_dt,N0,R3
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N0,R4
T4,T10,MACS1149,-1.0,dq_slow_dt,N0,R5
T4,T10,MACS1149,-1.0,dq_slow_dt,N0,R6
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N1,R1
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N1,R2
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N1,R3
T4,T10,MACS1149,0.9438724240508299,dq_slow_dt,N1,R4
T4,T10,MACS1149,-1.0,dq_slow_dt,N1,R5
T4,T10,MACS1149,-1.0,dq_slow_dt,N1,R6
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N2,R1
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N2,R2
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N2,R3
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N2,R4
T4,T10,MACS1149,-1.0,dq_slow_dt,N2,R5
T4,T10,MACS1149,-1.0,dq_slow_dt,N2,R6
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N3,R1
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N3,R2
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N3,R3
T4,T10,MACS1149,0.9438724240508298,dq_slow_dt,N3,R4
T4,T10,MACS1149,-1.0,dq_slow_dt,N3,R5
T4,T10,MACS1149,-1.0,dq_slow_dt,N3,R6
T4,T10,MACS1149,0.9438724240508302,dq_slow_dt,N4,R1
T4,T10,MACS1149,0.9438724240508302,dq_slow_dt,N4,R2
T4,T10,MACS1149,0.9438724240508337,dq_slow_dt,N4,R3
T4,T10,MACS1149,0.9438724240508302,dq_slow_dt,N4,R4
T4,T10,MACS1149,-1.0,dq_slow_dt,N4,R5
T4,T10,MACS1149,-1.0,dq_slow_dt,N4,R6
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N0,R1
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N0,R2
T4,T10,MACS1149,0.9574086221128466,J_fast_to_slow,N0,R3
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N0,R4
T4,T10,MACS1149,-1.0,J_fast_to_slow,N0,R5
T4,T10,MACS1149,-1.0,J_fast_to_slow,N0,R6
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N1,R1
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N1,R2
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N1,R3
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N1,R4
T4,T10,MACS1149,-1.0,J_fast_to_slow,N1,R5
T4,T10,MACS1149,-1.0,J_fast_to_slow,N1,R6
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N2,R1
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N2,R2
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N2,R3
T4,T10,MACS1149,0.9574086221129051,J_fast_to_slow,N2,R4
T4,T10,MACS1149,-1.0,J_fast_to_slow,N2,R5
T4,T10,MACS1149,-1.0,J_fast_to_slow,N2,R6
T4,T10,MACS1149,0.9574086221129049,J_fast_to_slow,N3,R1
T4,T10,MACS1149,0.9574086221129049,J_fast_to_slow,N3,R2
T4,T10,MACS1149,0.9574086221129049,J_fast_to_slow,N3,R3
T4,T10,MACS1149,0.9574086221129049,J_fast_to_slow,N3,R4
T4,T10,MACS1149,-1.0,J_fast_to_slow,N3,R5
T4,T10,MACS1149,-1.0,J_fast_to_slow,N3,R6
T4,T10,MACS1149,0.957408622112905,J_fast_to_slow,N4,R1
T4,T10,MACS1149,0.957408622112905,J_fast_to_slow,N4,R2
T4,T10,MACS1149,0.9574086221129033,J_fast_to_slow,N4,R3
T4,T10,MACS1149,0.957408622112905,J_fast_to_slow,N4,R4
T4,T10,MACS1149,-1.0,J_fast_to_slow,N4,R5
T4,T10,MACS1149,-1.0,J_fast_to_slow,N4,R6
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N0,R1
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N0,R2
T4,T10,MACS1149,0.9574086221129433,J_slow_to_fast,N0,R3
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N0,R4
T4,T10,MACS1149,-1.0,J_slow_to_fast,N0,R5
T4,T10,MACS1149,-1.0,J_slow_to_fast,N0,R6
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N1,R1
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N1,R2
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N1,R3
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N1,R4
T4,T10,MACS1149,-1.0,J_slow_to_fast,N1,R5
T4,T10,MACS1149,-1.0,J_slow_to_fast,N1,R6
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N2,R1
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N2,R2
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N2,R3
T4,T10,MACS1149,0.9574086221129051,J_slow_to_fast,N2,R4
T4,T10,MACS1149,-1.0,J_slow_to_fast,N2,R5
T4,T10,MACS1149,-1.0,J_slow_to_fast,N2,R6
T4,T10,MACS1149,0.9574086221129049,J_slow_to_fast,N3,R1
T4,T10,MACS1149,0.9574086221129049,J_slow_to_fast,N3,R2
T4,T10,MACS1149,0.9574086221129049,J_slow_to_fast,N3,R3
T4,T10,MACS1149,0.9574086221129049,J_slow_to_fast,N3,R4
T4,T10,MACS1149,-1.0,J_slow_to_fast,N3,R5
T4,T10,MACS1149,-1.0,J_slow_to_fast,N3,R6
T4,T10,MACS1149,0.957408622112905,J_slow_to_fast,N4,R1
T4,T10,MACS1149,0.957408622112905,J_slow_to_fast,N4,R2
T4,T10,MACS1149,0.9574086221129053,J_slow_to_fast,N4,R3
T4,T10,MACS1149,0.957408622112905,J_slow_to_fast,N4,R4
T4,T10,MACS1149,-1.0,J_slow_to_fast,N4,R5
T4,T10,MACS1149,-1.0,J_slow_to_fast,N4,R6
T4,T10,MACS1149,0.0,J_net,N0,R1
T4,T10,MACS1149,0.0,J_net,N0,R2
T4,T10,MACS1149,0.0,J_net,N0,R3
T4,T10,MACS1149,0.0,J_net,N0,R4
T4,T10,MACS1149,0.0,J_net,N0,R5
T4,T10,MACS1149,0.0,J_net,N0,R6
T4,T10,MACS1149,0.0,J_net,N1,R1
T4,T10,MACS1149,0.0,J_net,N1,R2
T4,T10,MACS1149,0.0,J_net,N1,R3
T4,T10,MACS1149,0.0,J_net,N1,R4
T4,T10,MACS1149,0.0,J_net,N1,R5
T4,T10,MACS1149,0.0,J_net,N1,R6
T4,T10,MACS1149,0.0,J_net,N2,R1
T4,T10,MACS1149,0.0,J_net,N2,R2
T4,T10,MACS1149,0.0,J_net,N2,R3
T4,T10,MACS1149,0.0,J_net,N2,R4
T4,T10,MACS1149,0.0,J_net,N2,R5
T4,T10,MACS1149,0.0,J_net,N2,R6
T4,T10,MACS1149,0.0,J_net,N3,R1
T4,T10,MACS1149,0.0,J_net,N3,R2
T4,T10,MACS1149,0.0,J_net,N3,R3
T4,T10,MACS1149,0.0,J_net,N3,R4
T4,T10,MACS1149,0.0,J_net,N3,R5
T4,T10,MACS1149,0.0,J_net,N3,R6
T4,T10,MACS1149,0.0,J_net,N4,R1
T4,T10,MACS1149,0.0,J_net,N4,R2
T4,T10,MACS1149,0.0,J_net,N4,R3
T4,T10,MACS1149,0.0,J_net,N4,R4
T4,T10,MACS1149,0.0,J_net,N4,R5
T4,T10,MACS1149,0.0,J_net,N4,R6
T4,T10,MACS1149,0.9950496700449298,grad_x,N0,R1
T4,T10,MACS1149,0.9950496700449298,grad_x,N0,R2
T4,T10,MACS1149,0.9950496700449298,grad_x,N0,R3
T4,T10,MACS1149,0.9950496700449298,grad_x,N0,R4
T4,T10,MACS1149,-1.0,grad_x,N0,R5
T4,T10,MACS1149,-1.0,grad_x,N0,R6
T4,T10,MACS1149,0.9950496700449296,grad_x,N1,R1
T4,T10,MACS1149,0.9950496700449296,grad_x,N1,R2
T4,T10,MACS1149,0.9950496700449297,grad_x,N1,R3
T4,T10,MACS1149,0.9950496700449296,grad_x,N1,R4
T4,T10,MACS1149,-1.0,grad_x,N1,R5
T4,T10,MACS1149,-1.0,grad_x,N1,R6
T4,T10,MACS1149,0.99504967004493,grad_x,N2,R1
T4,T10,MACS1149,0.99504967004493,grad_x,N2,R2
T4,T10,MACS1149,0.99504967004493,grad_x,N2,R3
T4,T10,MACS1149,0.99504967004493,grad_x,N2,R4
T4,T10,MACS1149,-1.0,grad_x,N2,R5
T4,T10,MACS1149,-1.0,grad_x,N2,R6
T4,T10,MACS1149,0.9950496700449296,grad_x,N3,R1
T4,T10,MACS1149,0.9950496700449296,grad_x,N3,R2
T4,T10,MACS1149,0.9950496700449296,grad_x,N3,R3
T4,T10,MACS1149,0.9950496700449296,grad_x,N3,R4
T4,T10,MACS1149,-1.0,grad_x,N3,R5
T4,T10,MACS1149,-1.0,grad_x,N3,R6
T4,T10,MACS1149,0.9950496700449297,grad_x,N4,R1
T4,T10,MACS1149,0.9950496700449297,grad_x,N4,R2
T4,T10,MACS1149,0.9950496700449292,grad_x,N4,R3
T4,T10,MACS1149,0.9950496700449297,grad_x,N4,R4
T4,T10,MACS1149,-1.0,grad_x,N4,R5
T4,T10,MACS1149,-1.0,grad_x,N4,R6
T4,T10,MACS1149,0.9942346067177273,grad_y,N0,R1
T4,T10,MACS1149,0.9942346067177273,grad_y,N0,R2
T4,T10,MACS1149,0.994234606717727,grad_y,N0,R3
T4,T10,MACS1149,0.9942346067177273,grad_y,N0,R4
T4,T10,MACS1149,-1.0,grad_y,N0,R5
T4,T10,MACS1149,-1.0,grad_y,N0,R6
T4,T10,MACS1149,0.994234606717727,grad_y,N1,R1
T4,T10,MACS1149,0.994234606717727,grad_y,N1,R2
T4,T10,MACS1149,0.9942346067177271,grad_y,N1,R3
T4,T10,MACS1149,0.994234606717727,grad_y,N1,R4
T4,T10,MACS1149,-1.0,grad_y,N1,R5
T4,T10,MACS1149,-1.0,grad_y,N1,R6
T4,T10,MACS1149,0.9942346067177273,grad_y,N2,R1
T4,T10,MACS1149,0.9942346067177273,grad_y,N2,R2
T4,T10,MACS1149,0.9942346067177273,grad_y,N2,R3
T4,T10,MACS1149,0.9942346067177273,grad_y,N2,R4
T4,T10,MACS1149,-1.0,grad_y,N2,R5
T4,T10,MACS1149,-1.0,grad_y,N2,R6
T4,T10,MACS1149,0.9942346067177271,grad_y,N3,R1
T4,T10,MACS1149,0.9942346067177271,grad_y,N3,R2
T4,T10,MACS1149,0.9942346067177271,grad_y,N3,R3
T4,T10,MACS1149,0.9942346067177271,grad_y,N3,R4
T4,T10,MACS1149,-1.0,grad_y,N3,R5
T4,T10,MACS1149,-1.0,grad_y,N3,R6
T4,T10,MACS1149,0.9942346067177272,grad_y,N4,R1
T4,T10,MACS1149,0.9942346067177272,grad_y,N4,R2
T4,T10,MACS1149,0.9942346067177266,grad_y,N4,R3
T4,T10,MACS1149,0.9942346067177272,grad_y,N4,R4
T4,T10,MACS1149,-1.0,grad_y,N4,R5
T4,T10,MACS1149,-1.0,grad_y,N4,R6
T4,T10,MACS1149,0.9936500686983533,grad_mag,N0,R1
T4,T10,MACS1149,0.9936500686983533,grad_mag,N0,R2
T4,T10,MACS1149,0.9936500686983533,grad_mag,N0,R3
T4,T10,MACS1149,0.9936500686983533,grad_mag,N0,R4
T4,T10,MACS1149,-1.0,grad_mag,N0,R5
T4,T10,MACS1149,-1.0,grad_mag,N0,R6
T4,T10,MACS1149,0.9936500686983532,grad_mag,N1,R1
T4,T10,MACS1149,0.9936500686983532,grad_mag,N1,R2
T4,T10,MACS1149,0.9936500686983532,grad_mag,N1,R3
T4,T10,MACS1149,0.9936500686983532,grad_mag,N1,R4
T4,T10,MACS1149,-1.0,grad_mag,N1,R5
T4,T10,MACS1149,-1.0,grad_mag,N1,R6
T4,T10,MACS1149,0.993650068698353,grad_mag,N2,R1
T4,T10,MACS1149,0.993650068698353,grad_mag,N2,R2
T4,T10,MACS1149,0.9936500686983532,grad_mag,N2,R3
T4,T10,MACS1149,0.993650068698353,grad_mag,N2,R4
T4,T10,MACS1149,-1.0,grad_mag,N2,R5
T4,T10,MACS1149,-1.0,grad_mag,N2,R6
T4,T10,MACS1149,0.9936500686983533,grad_mag,N3,R1
T4,T10,MACS1149,0.9936500686983533,grad_mag,N3,R2
T4,T10,MACS1149,0.9936500686983533,grad_mag,N3,R3
T4,T10,MACS1149,0.9936500686983533,grad_mag,N3,R4
T4,T10,MACS1149,-1.0,grad_mag,N3,R5
T4,T10,MACS1149,-1.0,grad_mag,N3,R6
T4,T10,MACS1149,0.9936500686983532,grad_mag,N4,R1
T4,T10,MACS1149,0.9936500686983532,grad_mag,N4,R2
T4,T10,MACS1149,0.9936500686983523,grad_mag,N4,R3
T4,T10,MACS1149,0.9936500686983532,grad_mag,N4,R4
T4,T10,MACS1149,-1.0,grad_mag,N4,R5
T4,T10,MACS1149,-1.0,grad_mag,N4,R6
T4,T10,MACS1149,0.9888501970093847,lap,N0,R1
T4,T10,MACS1149,0.9888501970093847,lap,N0,R2
T4,T10,MACS1149,0.9888501970093844,lap,N0,R3
T4,T10,MACS1149,0.9888501970093847,lap,N0,R4
T4,T10,MACS1149,-1.0,lap,N0,R5
T4,T10,MACS1149,-1.0,lap,N0,R6
T4,T10,MACS1149,0.9888501970093845,lap,N1,R1
T4,T10,MACS1149,0.9888501970093845,lap,N1,R2
T4,T10,MACS1149,0.9888501970093845,lap,N1,R3
T4,T10,MACS1149,0.9888501970093845,lap,N1,R4
T4,T10,MACS1149,-1.0,lap,N1,R5
T4,T10,MACS1149,-1.0,lap,N1,R6
T4,T10,MACS1149,0.9888501970093845,lap,N2,R1
T4,T10,MACS1149,0.9888501970093845,lap,N2,R2
T4,T10,MACS1149,0.9888501970093845,lap,N2,R3
T4,T10,MACS1149,0.9888501970093845,lap,N2,R4
T4,T10,MACS1149,-1.0,lap,N2,R5
T4,T10,MACS1149,-1.0,lap,N2,R6
T4,T10,MACS1149,0.9888501970093845,lap,N3,R1
T4,T10,MACS1149,0.9888501970093845,lap,N3,R2
T4,T10,MACS1149,0.9888501970093845,lap,N3,R3
T4,T10,MACS1149,0.9888501970093845,lap,N3,R4
T4,T10,MACS1149,-1.0,lap,N3,R5
T4,T10,MACS1149,-1.0,lap,N3,R6
T4,T10,MACS1149,0.9888501970093844,lap,N4,R1
T4,T10,MACS1149,0.9888501970093844,lap,N4,R2
T4,T10,MACS1149,0.9888501970093847,lap,N4,R3
T4,T10,MACS1149,0.9888501970093844,lap,N4,R4
T4,T10,MACS1149,-1.0,lap,N4,R5
T4,T10,MACS1149,-1.0,lap,N4,R6
T4,T10,MACS1149,1.0,memory,N0,R1
T4,T10,MACS1149,1.0,memory,N0,R2
T4,T10,MACS1149,1.0,memory,N0,R3
T4,T10,MACS1149,1.0,memory,N0,R4
T4,T10,MACS1149,0.0,memory,N0,R5
T4,T10,MACS1149,0.0,memory,N0,R6
T4,T10,MACS1149,1.0,memory,N1,R1
T4,T10,MACS1149,1.0,memory,N1,R2
T4,T10,MACS1149,1.0,memory,N1,R3
T4,T10,MACS1149,1.0,memory,N1,R4
T4,T10,MACS1149,0.0,memory,N1,R5
T4,T10,MACS1149,0.0,memory,N1,R6
T4,T10,MACS1149,1.0,memory,N2,R1
T4,T10,MACS1149,1.0,memory,N2,R2
T4,T10,MACS1149,1.0,memory,N2,R3
T4,T10,MACS1149,1.0,memory,N2,R4
T4,T10,MACS1149,0.0,memory,N2,R5
T4,T10,MACS1149,0.0,memory,N2,R6
T4,T10,MACS1149,1.0,memory,N3,R1
T4,T10,MACS1149,1.0,memory,N3,R2
T4,T10,MACS1149,1.0,memory,N3,R3
T4,T10,MACS1149,1.0,memory,N3,R4
T4,T10,MACS1149,0.0,memory,N3,R5
