candidate_a_code,candidate_b_code,cluster_id,field,normalization,trajectory_correlation,transform
T4,T9,Abell370,J_net,N3,0.0,R5
T4,T9,Abell370,J_net,N3,0.0,R6
T4,T9,Abell370,J_net,N4,0.0,R1
T4,T9,Abell370,J_net,N4,0.0,R2
T4,T9,Abell370,J_net,N4,0.0,R3
T4,T9,Abell370,J_net,N4,0.0,R4
T4,T9,Abell370,J_net,N4,0.0,R5
T4,T9,Abell370,J_net,N4,0.0,R6
T4,T9,Abell370,grad_x,N0,0.9999739037141688,R1
T4,T9,Abell370,grad_x,N0,0.9999739037141688,R2
T4,T9,Abell370,grad_x,N0,0.9999999998125676,R3
T4,T9,Abell370,grad_x,N0,0.9999739037141688,R4
T4,T9,Abell370,grad_x,N0,-1.0,R5
T4,T9,Abell370,grad_x,N0,-1.0,R6
T4,T9,Abell370,grad_x,N1,0.9999739037141689,R1
T4,T9,Abell370,grad_x,N1,0.9999739037141689,R2
T4,T9,Abell370,grad_x,N1,0.9999994181009074,R3
T4,T9,Abell370,grad_x,N1,0.9999739037141689,R4
T4,T9,Abell370,grad_x,N1,-1.0,R5
T4,T9,Abell370,grad_x,N1,-1.0,R6
T4,T9,Abell370,grad_x,N2,0.9999977981701956,R1
T4,T9,Abell370,grad_x,N2,0.9999977981701956,R2
T4,T9,Abell370,grad_x,N2,0.9999994181009072,R3
T4,T9,Abell370,grad_x,N2,0.9999977981701956,R4
T4,T9,Abell370,grad_x,N2,-1.0,R5
T4,T9,Abell370,grad_x,N2,-1.0,R6
T4,T9,Abell370,grad_x,N3,0.9999739697381399,R1
T4,T9,Abell370,grad_x,N3,0.9999739697381399,R2
T4,T9,Abell370,grad_x,N3,0.9999869848690698,R3
T4,T9,Abell370,grad_x,N3,0.9999739697381399,R4
T4,T9,Abell370,grad_x,N3,-1.0,R5
T4,T9,Abell370,grad_x,N3,-1.0,R6
T4,T9,Abell370,grad_x,N4,0.9999739037141689,R1
T4,T9,Abell370,grad_x,N4,0.9999739037141689,R2
T4,T9,Abell370,grad_x,N4,0.9999999999998833,R3
T4,T9,Abell370,grad_x,N4,0.9999739037141689,R4
T4,T9,Abell370,grad_x,N4,-1.0,R5
T4,T9,Abell370,grad_x,N4,-1.0,R6
T4,T9,Abell370,grad_y,N0,0.9999775146446996,R1
T4,T9,Abell370,grad_y,N0,0.9999775146446996,R2
T4,T9,Abell370,grad_y,N0,0.9999999997909687,R3
T4,T9,Abell370,grad_y,N0,0.9999775146446996,R4
T4,T9,Abell370,grad_y,N0,-1.0,R5
T4,T9,Abell370,grad_y,N0,-1.0,R6
T4,T9,Abell370,grad_y,N1,0.9999775146446997,R1
T4,T9,Abell370,grad_y,N1,0.9999775146446997,R2
T4,T9,Abell370,grad_y,N1,0.999999478735603,R3
T4,T9,Abell370,grad_y,N1,0.9999775146446997,R4
T4,T9,Abell370,grad_y,N1,-1.0,R5
T4,T9,Abell370,grad_y,N1,-1.0,R6
T4,T9,Abell370,grad_y,N2,0.9999989237519795,R1
T4,T9,Abell370,grad_y,N2,0.9999989237519795,R2
T4,T9,Abell370,grad_y,N2,0.9999994787356027,R3
T4,T9,Abell370,grad_y,N2,0.9999989237519795,R4
T4,T9,Abell370,grad_y,N2,-1.0,R5
T4,T9,Abell370,grad_y,N2,-1.0,R6
T4,T9,Abell370,grad_y,N3,0.9999775082480528,R1
T4,T9,Abell370,grad_y,N3,0.9999775082480528,R2
T4,T9,Abell370,grad_y,N3,0.9999887541240264,R3
T4,T9,Abell370,grad_y,N3,0.9999775082480528,R4
T4,T9,Abell370,grad_y,N3,-1.0,R5
T4,T9,Abell370,grad_y,N3,-1.0,R6
T4,T9,Abell370,grad_y,N4,0.9999775146446997,R1
T4,T9,Abell370,grad_y,N4,0.9999775146446997,R2
T4,T9,Abell370,grad_y,N4,0.9999999999998915,R3
T4,T9,Abell370,grad_y,N4,0.9999775146446997,R4
T4,T9,Abell370,grad_y,N4,-1.0,R5
T4,T9,Abell370,grad_y,N4,-1.0,R6
T4,T9,Abell370,grad_mag,N0,0.9999845059352449,R1
T4,T9,Abell370,grad_mag,N0,0.9999845059352449,R2
T4,T9,Abell370,grad_mag,N0,0.9999999997512693,R3
T4,T9,Abell370,grad_mag,N0,0.9999845059352449,R4
T4,T9,Abell370,grad_mag,N0,-1.0,R5
T4,T9,Abell370,grad_mag,N0,-1.0,R6
T4,T9,Abell370,grad_mag,N1,0.9999845059352447,R1
T4,T9,Abell370,grad_mag,N1,0.9999845059352447,R2
T4,T9,Abell370,grad_mag,N1,0.9999991518299762,R3
T4,T9,Abell370,grad_mag,N1,0.9999845059352447,R4
T4,T9,Abell370,grad_mag,N1,-1.0,R5
T4,T9,Abell370,grad_mag,N1,-1.0,R6
T4,T9,Abell370,grad_mag,N2,0.999981689727859,R1
T4,T9,Abell370,grad_mag,N2,0.999981689727859,R2
T4,T9,Abell370,grad_mag,N2,0.9999991518299759,R3
T4,T9,Abell370,grad_mag,N2,0.999981689727859,R4
T4,T9,Abell370,grad_mag,N2,-1.0,R5
T4,T9,Abell370,grad_mag,N2,-1.0,R6
T4,T9,Abell370,grad_mag,N3,0.9999621299339355,R1
T4,T9,Abell370,grad_mag,N3,0.9999621299339355,R2
T4,T9,Abell370,grad_mag,N3,0.9999810649669678,R3
T4,T9,Abell370,grad_mag,N3,0.9999621299339355,R4
T4,T9,Abell370,grad_mag,N3,-1.0,R5
T4,T9,Abell370,grad_mag,N3,-1.0,R6
T4,T9,Abell370,grad_mag,N4,0.9999845059352446,R1
T4,T9,Abell370,grad_mag,N4,0.9999845059352446,R2
T4,T9,Abell370,grad_mag,N4,0.9999999999999438,R3
T4,T9,Abell370,grad_mag,N4,0.9999845059352446,R4
T4,T9,Abell370,grad_mag,N4,-1.0,R5
T4,T9,Abell370,grad_mag,N4,-1.0,R6
T4,T9,Abell370,lap,N0,0.9999621859117173,R1
T4,T9,Abell370,lap,N0,0.9999621859117173,R2
T4,T9,Abell370,lap,N0,0.9999999955078545,R3
T4,T9,Abell370,lap,N0,0.9999621859117173,R4
T4,T9,Abell370,lap,N0,-1.0,R5
T4,T9,Abell370,lap,N0,-1.0,R6
T4,T9,Abell370,lap,N1,0.9999621859117171,R1
T4,T9,Abell370,lap,N1,0.9999621859117171,R2
T4,T9,Abell370,lap,N1,0.9999969613516578,R3
T4,T9,Abell370,lap,N1,0.9999621859117171,R4
T4,T9,Abell370,lap,N1,-1.0,R5
T4,T9,Abell370,lap,N1,-1.0,R6
T4,T9,Abell370,lap,N2,0.9999967193369624,R1
T4,T9,Abell370,lap,N2,0.9999967193369624,R2
T4,T9,Abell370,lap,N2,0.9999969613516582,R3
T4,T9,Abell370,lap,N2,0.9999967193369624,R4
T4,T9,Abell370,lap,N2,-1.0,R5
T4,T9,Abell370,lap,N2,-1.0,R6
T4,T9,Abell370,lap,N3,0.9999622273466438,R1
T4,T9,Abell370,lap,N3,0.9999622273466438,R2
T4,T9,Abell370,lap,N3,0.999981113673322,R3
T4,T9,Abell370,lap,N3,0.9999622273466438,R4
T4,T9,Abell370,lap,N3,-1.0,R5
T4,T9,Abell370,lap,N3,-1.0,R6
T4,T9,Abell370,lap,N4,0.999962185911717,R1
T4,T9,Abell370,lap,N4,0.999962185911717,R2
T4,T9,Abell370,lap,N4,0.9999999999998682,R3
T4,T9,Abell370,lap,N4,0.999962185911717,R4
T4,T9,Abell370,lap,N4,-1.0,R5
T4,T9,Abell370,lap,N4,-1.0,R6
T4,T9,Abell370,memory,N0,1.0,R1
T4,T9,Abell370,memory,N0,1.0,R2
T4,T9,Abell370,memory,N0,1.0,R3
T4,T9,Abell370,memory,N0,1.0,R4
T4,T9,Abell370,memory,N0,0.0,R5
T4,T9,Abell370,memory,N0,0.0,R6
T4,T9,Abell370,memory,N1,1.0,R1
T4,T9,Abell370,memory,N1,1.0,R2
T4,T9,Abell370,memory,N1,1.0,R3
T4,T9,Abell370,memory,N1,1.0,R4
T4,T9,Abell370,memory,N1,0.0,R5
T4,T9,Abell370,memory,N1,0.0,R6
T4,T9,Abell370,memory,N2,1.0,R1
T4,T9,Abell370,memory,N2,1.0,R2
T4,T9,Abell370,memory,N2,1.0,R3
T4,T9,Abell370,memory,N2,1.0,R4
T4,T9,Abell370,memory,N2,0.0,R5
T4,T9,Abell370,memory,N2,0.0,R6
T4,T9,Abell370,memory,N3,1.0,R1
T4,T9,Abell370,memory,N3,1.0,R2
T4,T9,Abell370,memory,N3,1.0,R3
T4,T9,Abell370,memory,N3,1.0,R4
T4,T9,Abell370,memory,N3,0.0,R5
T4,T9,Abell370,memory,N3,0.0,R6
T4,T9,Abell370,memory,N4,1.0,R1
T4,T9,Abell370,memory,N4,1.0,R2
T4,T9,Abell370,memory,N4,1.0,R3
T4,T9,Abell370,memory,N4,1.0,R4
T4,T9,Abell370,memory,N4,0.0,R5
T4,T9,Abell370,memory,N4,0.0,R6
T4,T9,Abell370,neighbour_coherence,N0,0.9999980690690291,R1
T4,T9,Abell370,neighbour_coherence,N0,0.9999980690690291,R2
T4,T9,Abell370,neighbour_coherence,N0,0.9999893659928317,R3
T4,T9,Abell370,neighbour_coherence,N0,0.9999980690690291,R4
T4,T9,Abell370,neighbour_coherence,N0,-1.0,R5
T4,T9,Abell370,neighbour_coherence,N0,-1.0,R6
T4,T9,Abell370,neighbour_coherence,N1,0.9999980690690291,R1
T4,T9,Abell370,neighbour_coherence,N1,0.9999980690690291,R2
T4,T9,Abell370,neighbour_coherence,N1,0.9999893659928317,R3
T4,T9,Abell370,neighbour_coherence,N1,0.9999980690690291,R4
T4,T9,Abell370,neighbour_coherence,N1,-1.0,R5
T4,T9,Abell370,neighbour_coherence,N1,-1.0,R6
T4,T9,Abell370,neighbour_coherence,N2,0.9999980690690289,R1
T4,T9,Abell370,neighbour_coherence,N2,0.9999980690690289,R2
T4,T9,Abell370,neighbour_coherence,N2,0.9999893659928316,R3
T4,T9,Abell370,neighbour_coherence,N2,0.9999980690690289,R4
T4,T9,Abell370,neighbour_coherence,N2,-1.0,R5
T4,T9,Abell370,neighbour_coherence,N2,-1.0,R6
T4,T9,Abell370,neighbour_coherence,N3,0.9999853259721083,R1
T4,T9,Abell370,neighbour_coherence,N3,0.9999853259721083,R2
T4,T9,Abell370,neighbour_coherence,N3,0.9999926629860542,R3
T4,T9,Abell370,neighbour_coherence,N3,0.9999853259721083,R4
T4,T9,Abell370,neighbour_coherence,N3,-1.0,R5
T4,T9,Abell370,neighbour_coherence,N3,-1.0,R6
T4,T9,Abell370,neighbour_coherence,N4,0.9999980690690289,R1
T4,T9,Abell370,neighbour_coherence,N4,0.9999980690690289,R2
T4,T9,Abell370,neighbour_coherence,N4,0.9999999999999952,R3
T4,T9,Abell370,neighbour_coherence,N4,0.9999980690690289,R4
T4,T9,Abell370,neighbour_coherence,N4,-1.0,R5
T4,T9,Abell370,neighbour_coherence,N4,-1.0,R6
T4,T9,Abell370,wave_longitudinal_amp,N0,0.9999845059352449,R1
T4,T9,Abell370,wave_longitudinal_amp,N0,0.9999845059352449,R2
T4,T9,Abell370,wave_longitudinal_amp,N0,0.9999999997512693,R3
T4,T9,Abell370,wave_longitudinal_amp,N0,0.9999845059352449,R4
T4,T9,Abell370,wave_longitudinal_amp,N0,-1.0,R5
T4,T9,Abell370,wave_longitudinal_amp,N0,-1.0,R6
T4,T9,Abell370,wave_longitudinal_amp,N1,0.9999845059352447,R1
T4,T9,Abell370,wave_longitudinal_amp,N1,0.9999845059352447,R2
T4,T9,Abell370,wave_longitudinal_amp,N1,0.9999991518299762,R3
T4,T9,Abell370,wave_longitudinal_amp,N1,0.9999845059352447,R4
T4,T9,Abell370,wave_longitudinal_amp,N1,-1.0,R5
T4,T9,Abell370,wave_longitudinal_amp,N1,-1.0,R6
T4,T9,Abell370,wave_longitudinal_amp,N2,0.999981689727859,R1
T4,T9,Abell370,wave_longitudinal_amp,N2,0.999981689727859,R2
T4,T9,Abell370,wave_longitudinal_amp,N2,0.9999991518299759,R3
T4,T9,Abell370,wave_longitudinal_amp,N2,0.999981689727859,R4
T4,T9,Abell370,wave_longitudinal_amp,N2,-1.0,R5
T4,T9,Abell370,wave_longitudinal_amp,N2,-1.0,R6
T4,T9,Abell370,wave_longitudinal_amp,N3,0.9999621299339355,R1
T4,T9,Abell370,wave_longitudinal_amp,N3,0.9999621299339355,R2
T4,T9,Abell370,wave_longitudinal_amp,N3,0.9999810649669678,R3
T4,T9,Abell370,wave_longitudinal_amp,N3,0.9999621299339355,R4
T4,T9,Abell370,wave_longitudinal_amp,N3,-1.0,R5
T4,T9,Abell370,wave_longitudinal_amp,N3,-1.0,R6
T4,T9,Abell370,wave_longitudinal_amp,N4,0.9999845059352446,R1
T4,T9,Abell370,wave_longitudinal_amp,N4,0.9999845059352446,R2
T4,T9,Abell370,wave_longitudinal_amp,N4,0.9999999999999438,R3
T4,T9,Abell370,wave_longitudinal_amp,N4,0.9999845059352446,R4
T4,T9,Abell370,wave_longitudinal_amp,N4,-1.0,R5
T4,T9,Abell370,wave_longitudinal_amp,N4,-1.0,R6
T4,T9,Abell370,wave_transverse_amp,N0,0.9999624165574283,R1
T4,T9,Abell370,wave_transverse_amp,N0,0.9999624165574283,R2
T4,T9,Abell370,wave_transverse_amp,N0,0.9999999968923905,R3
T4,T9,Abell370,wave_transverse_amp,N0,0.9999624165574283,R4
T4,T9,Abell370,wave_transverse_amp,N0,-1.0,R5
T4,T9,Abell370,wave_transverse_amp,N0,-1.0,R6
T4,T9,Abell370,wave_transverse_amp,N1,0.9999624165574286,R1
T4,T9,Abell370,wave_transverse_amp,N1,0.9999624165574286,R2
T4,T9,Abell370,wave_transverse_amp,N1,0.9999964577049665,R3
T4,T9,Abell370,wave_transverse_amp,N1,0.9999624165574286,R4
T4,T9,Abell370,wave_transverse_amp,N1,-1.0,R5
T4,T9,Abell370,wave_transverse_amp,N1,-1.0,R6
T4,T9,Abell370,wave_transverse_amp,N2,0.9999624288124888,R1
T4,T9,Abell370,wave_transverse_amp,N2,0.9999624288124888,R2
T4,T9,Abell370,wave_transverse_amp,N2,0.9999964577049665,R3
T4,T9,Abell370,wave_transverse_amp,N2,0.9999624288124888,R4
T4,T9,Abell370,wave_transverse_amp,N2,-1.0,R5
T4,T9,Abell370,wave_transverse_amp,N2,-1.0,R6
T4,T9,Abell370,wave_transverse_amp,N3,0.9999013000500884,R1
T4,T9,Abell370,wave_transverse_amp,N3,0.9999013000500884,R2
T4,T9,Abell370,wave_transverse_amp,N3,0.9999506500250442,R3
T4,T9,Abell370,wave_transverse_amp,N3,0.9999013000500884,R4
T4,T9,Abell370,wave_transverse_amp,N3,-1.0,R5
T4,T9,Abell370,wave_transverse_amp,N3,-1.0,R6
T4,T9,Abell370,wave_transverse_amp,N4,0.9999624165574283,R1
T4,T9,Abell370,wave_transverse_amp,N4,0.9999624165574283,R2
T4,T9,Abell370,wave_transverse_amp,N4,0.9999999999998692,R3
T4,T9,Abell370,wave_transverse_amp,N4,0.9999624165574283,R4
T4,T9,Abell370,wave_transverse_amp,N4,-1.0,R5
T4,T9,Abell370,wave_transverse_amp,N4,-1.0,R6
T4,T10,Abell2744,q_fast,N0,0.9994215601340696,R1
T4,T10,Abell2744,q_fast,N0,0.9994215601340696,R2
T4,T10,Abell2744,q_fast,N0,0.9999997997521728,R3
T4,T10,Abell2744,q_fast,N0,0.9994215601340696,R4
T4,T10,Abell2744,q_fast,N0,-1.0,R5
T4,T10,Abell2744,q_fast,N0,-1.0,R6
T4,T10,Abell2744,q_fast,N1,0.9994215601340698,R1
T4,T10,Abell2744,q_fast,N1,0.9994215601340698,R2
T4,T10,Abell2744,q_fast,N1,0.9999876183669906,R3
T4,T10,Abell2744,q_fast,N1,0.9994215601340698,R4
T4,T10,Abell2744,q_fast,N1,-1.0,R5
T4,T10,Abell2744,q_fast,N1,-1.0,R6
T4,T10,Abell2744,q_fast,N2,0.9996996227768653,R1
T4,T10,Abell2744,q_fast,N2,0.9996996227768653,R2
T4,T10,Abell2744,q_fast,N2,0.9999876183669906,R3
T4,T10,Abell2744,q_fast,N2,0.9996996227768653,R4
T4,T10,Abell2744,q_fast,N2,-1.0,R5
T4,T10,Abell2744,q_fast,N2,-1.0,R6
T4,T10,Abell2744,q_fast,N3,0.9989381885350331,R1
T4,T10,Abell2744,q_fast,N3,0.9989381885350331,R2
T4,T10,Abell2744,q_fast,N3,0.9994690942675167,R3
T4,T10,Abell2744,q_fast,N3,0.9989381885350331,R4
T4,T10,Abell2744,q_fast,N3,-1.0,R5
T4,T10,Abell2744,q_fast,N3,-1.0,R6
T4,T10,Abell2744,q_fast,N4,0.9994215601340696,R1
T4,T10,Abell2744,q_fast,N4,0.9994215601340696,R2
T4,T10,Abell2744,q_fast,N4,0.9999999999975546,R3
T4,T10,Abell2744,q_fast,N4,0.9994215601340696,R4
T4,T10,Abell2744,q_fast,N4,-1.0,R5
T4,T10,Abell2744,q_fast,N4,-1.0,R6
T4,T10,Abell2744,q_slow,N0,0.9999150975123949,R1
T4,T10,Abell2744,q_slow,N0,0.9999150975123949,R2
T4,T10,Abell2744,q_slow,N0,0.999999972234321,R3
T4,T10,Abell2744,q_slow,N0,0.9999150975123949,R4
T4,T10,Abell2744,q_slow,N0,-1.0,R5
T4,T10,Abell2744,q_slow,N0,-1.0,R6
T4,T10,Abell2744,q_slow,N1,0.9999150975123948,R1
T4,T10,Abell2744,q_slow,N1,0.9999150975123948,R2
T4,T10,Abell2744,q_slow,N1,0.9999981900059776,R3
T4,T10,Abell2744,q_slow,N1,0.9999150975123948,R4
T4,T10,Abell2744,q_slow,N1,-1.0,R5
T4,T10,Abell2744,q_slow,N1,-1.0,R6
T4,T10,Abell2744,q_slow,N2,0.9999053674709593,R1
T4,T10,Abell2744,q_slow,N2,0.9999053674709593,R2
T4,T10,Abell2744,q_slow,N2,0.9999982853184743,R3
T4,T10,Abell2744,q_slow,N2,0.9999053674709593,R4
T4,T10,Abell2744,q_slow,N2,-1.0,R5
T4,T10,Abell2744,q_slow,N2,-1.0,R6
T4,T10,Abell2744,q_slow,N3,0.9998419142482069,R1
T4,T10,Abell2744,q_slow,N3,0.9998419142482069,R2
T4,T10,Abell2744,q_slow,N3,0.9999209571241036,R3
T4,T10,Abell2744,q_slow,N3,0.9998419142482069,R4
T4,T10,Abell2744,q_slow,N3,-1.0,R5
T4,T10,Abell2744,q_slow,N3,-1.0,R6
T4,T10,Abell2744,q_slow,N4,0.9999150975123953,R1
T4,T10,Abell2744,q_slow,N4,0.9999150975123953,R2
T4,T10,Abell2744,q_slow,N4,0.9999999999995968,R3
T4,T10,Abell2744,q_slow,N4,0.9999150975123953,R4
T4,T10,Abell2744,q_slow,N4,-1.0,R5
T4,T10,Abell2744,q_slow,N4,-1.0,R6
T4,T10,Abell2744,delta_q,N0,0.975925663126646,R1
T4,T10,Abell2744,delta_q,N0,0.975925663126646,R2
T4,T10,Abell2744,delta_q,N0,0.999999782739912,R3
T4,T10,Abell2744,delta_q,N0,0.975925663126646,R4
T4,T10,Abell2744,delta_q,N0,-1.0,R5
T4,T10,Abell2744,delta_q,N0,-1.0,R6
T4,T10,Abell2744,delta_q,N1,0.9759256631266455,R1
T4,T10,Abell2744,delta_q,N1,0.9759256631266455,R2
T4,T10,Abell2744,delta_q,N1,0.9981872492583765,R3
T4,T10,Abell2744,delta_q,N1,0.9759256631266455,R4
T4,T10,Abell2744,delta_q,N1,-1.0,R5
T4,T10,Abell2744,delta_q,N1,-1.0,R6
T4,T10,Abell2744,delta_q,N2,0.9982345513002059,R1
T4,T10,Abell2744,delta_q,N2,0.9982345513002059,R2
T4,T10,Abell2744,delta_q,N2,0.9981872492583765,R3
T4,T10,Abell2744,delta_q,N2,0.9982345513002059,R4
T4,T10,Abell2744,delta_q,N2,-1.0,R5
T4,T10,Abell2744,delta_q,N2,-1.0,R6
T4,T10,Abell2744,delta_q,N3,0.9758972599650881,R1
T4,T10,Abell2744,delta_q,N3,0.9758972599650881,R2
T4,T10,Abell2744,delta_q,N3,0.9879486299825443,R3
T4,T10,Abell2744,delta_q,N3,0.9758972599650881,R4
T4,T10,Abell2744,delta_q,N3,-1.0,R5
T4,T10,Abell2744,delta_q,N3,-1.0,R6
T4,T10,Abell2744,delta_q,N4,0.9759256631266459,R1
T4,T10,Abell2744,delta_q,N4,0.9759256631266459,R2
T4,T10,Abell2744,delta_q,N4,0.99999999989246,R3
T4,T10,Abell2744,delta_q,N4,0.9759256631266459,R4
T4,T10,Abell2744,delta_q,N4,-1.0,R5
T4,T10,Abell2744,delta_q,N4,-1.0,R6
T4,T10,Abell2744,mean_q,N0,0.9998278169216793,R1
T4,T10,Abell2744,mean_q,N0,0.9998278169216793,R2
T4,T10,Abell2744,mean_q,N0,0.9999999416588639,R3
T4,T10,Abell2744,mean_q,N0,0.9998278169216793,R4
T4,T10,Abell2744,mean_q,N0,-1.0,R5
T4,T10,Abell2744,mean_q,N0,-1.0,R6
T4,T10,Abell2744,mean_q,N1,0.9998278169216791,R1
T4,T10,Abell2744,mean_q,N1,0.9998278169216791,R2
T4,T10,Abell2744,mean_q,N1,0.999996294377535,R3
T4,T10,Abell2744,mean_q,N1,0.9998278169216791,R4
T4,T10,Abell2744,mean_q,N1,-1.0,R5
T4,T10,Abell2744,mean_q,N1,-1.0,R6
T4,T10,Abell2744,mean_q,N2,0.9998792181357518,R1
T4,T10,Abell2744,mean_q,N2,0.9998792181357518,R2
T4,T10,Abell2744,mean_q,N2,0.9999964144723211,R3
T4,T10,Abell2744,mean_q,N2,0.9998792181357518,R4
T4,T10,Abell2744,mean_q,N2,-1.0,R5
T4,T10,Abell2744,mean_q,N2,-1.0,R6
T4,T10,Abell2744,mean_q,N3,0.9996814088966103,R1
T4,T10,Abell2744,mean_q,N3,0.9996814088966103,R2
T4,T10,Abell2744,mean_q,N3,0.9998407044483051,R3
T4,T10,Abell2744,mean_q,N3,0.9996814088966103,R4
T4,T10,Abell2744,mean_q,N3,-1.0,R5
T4,T10,Abell2744,mean_q,N3,-1.0,R6
T4,T10,Abell2744,mean_q,N4,0.999827816921679,R1
T4,T10,Abell2744,mean_q,N4,0.999827816921679,R2
T4,T10,Abell2744,mean_q,N4,0.9999999999992514,R3
T4,T10,Abell2744,mean_q,N4,0.999827816921679,R4
T4,T10,Abell2744,mean_q,N4,-1.0,R5
T4,T10,Abell2744,mean_q,N4,-1.0,R6
T4,T10,Abell2744,dq_fast_dt,N0,0.9785669326442807,R1
T4,T10,Abell2744,dq_fast_dt,N0,0.9785669326442807,R2
T4,T10,Abell2744,dq_fast_dt,N0,0.9999998740996341,R3
T4,T10,Abell2744,dq_fast_dt,N0,0.9785669326442807,R4
T4,T10,Abell2744,dq_fast_dt,N0,-1.0,R5
T4,T10,Abell2744,dq_fast_dt,N0,-1.0,R6
T4,T10,Abell2744,dq_fast_dt,N1,0.9785669326442807,R1
T4,T10,Abell2744,dq_fast_dt,N1,0.9785669326442807,R2
T4,T10,Abell2744,dq_fast_dt,N1,0.9785669326442867,R3
T4,T10,Abell2744,dq_fast_dt,N1,0.9785669326442807,R4
T4,T10,Abell2744,dq_fast_dt,N1,-1.0,R5
T4,T10,Abell2744,dq_fast_dt,N1,-1.0,R6
T4,T10,Abell2744,dq_fast_dt,N2,0.9969773975931773,R1
T4,T10,Abell2744,dq_fast_dt,N2,0.9969773975931773,R2
T4,T10,Abell2744,dq_fast_dt,N2,0.9987671863202143,R3
T4,T10,Abell2744,dq_fast_dt,N2,0.9969773975931773,R4
T4,T10,Abell2744,dq_fast_dt,N2,-1.0,R5
T4,T10,Abell2744,dq_fast_dt,N2,-1.0,R6
T4,T10,Abell2744,dq_fast_dt,N3,0.9798641611366627,R1
T4,T10,Abell2744,dq_fast_dt,N3,0.9798641611366627,R2
T4,T10,Abell2744,dq_fast_dt,N3,0.9899320805683316,R3
T4,T10,Abell2744,dq_fast_dt,N3,0.9798641611366627,R4
T4,T10,Abell2744,dq_fast_dt,N3,-1.0,R5
T4,T10,Abell2744,dq_fast_dt,N3,-1.0,R6
T4,T10,Abell2744,dq_fast_dt,N4,0.9785669326442812,R1
T4,T10,Abell2744,dq_fast_dt,N4,0.9785669326442812,R2
T4,T10,Abell2744,dq_fast_dt,N4,0.9999999999181198,R3
T4,T10,Abell2744,dq_fast_dt,N4,0.9785669326442812,R4
T4,T10,Abell2744,dq_fast_dt,N4,-1.0,R5
T4,T10,Abell2744,dq_fast_dt,N4,-1.0,R6
T4,T10,Abell2744,dq_slow_dt,N0,0.9509440691953083,R1
T4,T10,Abell2744,dq_slow_dt,N0,0.9509440691953083,R2
T4,T10,Abell2744,dq_slow_dt,N0,0.9999999648227582,R3
T4,T10,Abell2744,dq_slow_dt,N0,0.9509440691953083,R4
T4,T10,Abell2744,dq_slow_dt,N0,-1.0,R5
T4,T10,Abell2744,dq_slow_dt,N0,-1.0,R6
T4,T10,Abell2744,dq_slow_dt,N1,0.9509440691953083,R1
T4,T10,Abell2744,dq_slow_dt,N1,0.9509440691953083,R2
T4,T10,Abell2744,dq_slow_dt,N1,0.9509440691953064,R3
T4,T10,Abell2744,dq_slow_dt,N1,0.9509440691953083,R4
T4,T10,Abell2744,dq_slow_dt,N1,-1.0,R5
T4,T10,Abell2744,dq_slow_dt,N1,-1.0,R6
T4,T10,Abell2744,dq_slow_dt,N2,0.9975314277860765,R1
T4,T10,Abell2744,dq_slow_dt,N2,0.9975314277860765,R2
T4,T10,Abell2744,dq_slow_dt,N2,0.9993345104404442,R3
T4,T10,Abell2744,dq_slow_dt,N2,0.9975314277860765,R4
T4,T10,Abell2744,dq_slow_dt,N2,-1.0,R5
T4,T10,Abell2744,dq_slow_dt,N2,-1.0,R6
T4,T10,Abell2744,dq_slow_dt,N3,0.9504610613273512,R1
T4,T10,Abell2744,dq_slow_dt,N3,0.9504610613273512,R2
T4,T10,Abell2744,dq_slow_dt,N3,0.9752305306636755,R3
T4,T10,Abell2744,dq_slow_dt,N3,0.9504610613273512,R4
T4,T10,Abell2744,dq_slow_dt,N3,-1.0,R5
T4,T10,Abell2744,dq_slow_dt,N3,-1.0,R6
T4,T10,Abell2744,dq_slow_dt,N4,0.9509440691953082,R1
T4,T10,Abell2744,dq_slow_dt,N4,0.9509440691953082,R2
T4,T10,Abell2744,dq_slow_dt,N4,0.999999999788696,R3
T4,T10,Abell2744,dq_slow_dt,N4,0.9509440691953082,R4
T4,T10,Abell2744,dq_slow_dt,N4,-1.0,R5
T4,T10,Abell2744,dq_slow_dt,N4,-1.0,R6
T4,T10,Abell2744,J_fast_to_slow,N0,0.9594936810782213,R1
T4,T10,Abell2744,J_fast_to_slow,N0,0.9594936810782213,R2
T4,T10,Abell2744,J_fast_to_slow,N0,0.9999999999988702,R3
T4,T10,Abell2744,J_fast_to_slow,N0,0.9594936810782213,R4
T4,T10,Abell2744,J_fast_to_slow,N0,-1.0,R5
T4,T10,Abell2744,J_fast_to_slow,N0,-1.0,R6
T4,T10,Abell2744,J_fast_to_slow,N1,0.9594936810782213,R1
T4,T10,Abell2744,J_fast_to_slow,N1,0.9594936810782213,R2
T4,T10,Abell2744,J_fast_to_slow,N1,0.9594936810744734,R3
T4,T10,Abell2744,J_fast_to_slow,N1,0.9594936810782213,R4
T4,T10,Abell2744,J_fast_to_slow,N1,-1.0,R5
T4,T10,Abell2744,J_fast_to_slow,N1,-1.0,R6
T4,T10,Abell2744,J_fast_to_slow,N2,0.9594936810782215,R1
T4,T10,Abell2744,J_fast_to_slow,N2,0.9594936810782215,R2
T4,T10,Abell2744,J_fast_to_slow,N2,0.9996185379895624,R3
T4,T10,Abell2744,J_fast_to_slow,N2,0.9594936810782215,R4
T4,T10,Abell2744,J_fast_to_slow,N2,-1.0,R5
