candidate_code,cluster,quantity_name,raw_value,reciprocal,nearest_target,nearest_value,log10_distance,relative_error,is_alpha_or_3alpha,is_inverse_alpha,reciprocal_nearest,reciprocal_log10_distance
T1,MACS0416,pearson_kappa,0.003384458195645029,295.46826764968046,alpha_fs/2,0.0036486762846419008,0.03264617977465154,0.07241477960350305,False,False,inverse_alpha_fs,0.33367617543863276
T1,MACS0416,pearson_gamma,0.12508252996406274,7.994721567330853,1/pi,0.3183098861837907,0.40565347045035316,0.6070416427724753,False,False,inverse_alpha_fs,1.2340313272952619
T1,MACS0416,coherence_gain,0.0004081650746844907,2449.98913925449,alpha_fs/2,0.0036486762846419008,0.9512994930476192,0.8881333823988307,False,False,inverse_alpha_fs,1.2523294887116003
T1,MACS0416,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T1,MACS0416,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T1,MACS0416,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T1,MACS0416,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T4,MACS0416,pearson_kappa,0.003384458195645029,295.46826764968046,alpha_fs/2,0.0036486762846419008,0.03264617977465154,0.07241477960350305,False,False,inverse_alpha_fs,0.33367617543863276
T4,MACS0416,pearson_gamma,0.12508252996406274,7.994721567330853,1/pi,0.3183098861837907,0.40565347045035316,0.6070416427724753,False,False,inverse_alpha_fs,1.2340313272952619
T4,MACS0416,coherence_gain,0.0004081650746844907,2449.98913925449,alpha_fs/2,0.0036486762846419008,0.9512994930476192,0.8881333823988307,False,False,inverse_alpha_fs,1.2523294887116003
T4,MACS0416,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T4,MACS0416,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T4,MACS0416,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T4,MACS0416,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T5,MACS0416,pearson_kappa,0.003384458195645029,295.46826764968046,alpha_fs/2,0.0036486762846419008,0.03264617977465154,0.07241477960350305,False,False,inverse_alpha_fs,0.33367617543863276
T5,MACS0416,pearson_gamma,0.12508252996406274,7.994721567330853,1/pi,0.3183098861837907,0.40565347045035316,0.6070416427724753,False,False,inverse_alpha_fs,1.2340313272952619
T5,MACS0416,coherence_gain,0.0004081650746844907,2449.98913925449,alpha_fs/2,0.0036486762846419008,0.9512994930476192,0.8881333823988307,False,False,inverse_alpha_fs,1.2523294887116003
T5,MACS0416,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T5,MACS0416,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T5,MACS0416,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T5,MACS0416,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T6,MACS0416,pearson_kappa,0.003384458195645029,295.46826764968046,alpha_fs/2,0.0036486762846419008,0.03264617977465154,0.07241477960350305,False,False,inverse_alpha_fs,0.33367617543863276
T6,MACS0416,pearson_gamma,0.12508252996406274,7.994721567330853,1/pi,0.3183098861837907,0.40565347045035316,0.6070416427724753,False,False,inverse_alpha_fs,1.2340313272952619
T6,MACS0416,coherence_gain,0.0004081650746844907,2449.98913925449,alpha_fs/2,0.0036486762846419008,0.9512994930476192,0.8881333823988307,False,False,inverse_alpha_fs,1.2523294887116003
T6,MACS0416,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T6,MACS0416,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T6,MACS0416,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T6,MACS0416,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T9,MACS0416,pearson_kappa,0.003384458195645029,295.46826764968046,alpha_fs/2,0.0036486762846419008,0.03264617977465154,0.07241477960350305,False,False,inverse_alpha_fs,0.33367617543863276
T9,MACS0416,pearson_gamma,0.12508252996406274,7.994721567330853,1/pi,0.3183098861837907,0.40565347045035316,0.6070416427724753,False,False,inverse_alpha_fs,1.2340313272952619
T9,MACS0416,coherence_gain,0.0004081650746844907,2449.98913925449,alpha_fs/2,0.0036486762846419008,0.9512994930476192,0.8881333823988307,False,False,inverse_alpha_fs,1.2523294887116003
T9,MACS0416,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T9,MACS0416,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T9,MACS0416,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T9,MACS0416,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T10,MACS0416,pearson_kappa,0.003384458195645029,295.46826764968046,alpha_fs/2,0.0036486762846419008,0.03264617977465154,0.07241477960350305,False,False,inverse_alpha_fs,0.33367617543863276
T10,MACS0416,pearson_gamma,0.12508252996406274,7.994721567330853,1/pi,0.3183098861837907,0.40565347045035316,0.6070416427724753,False,False,inverse_alpha_fs,1.2340313272952619
T10,MACS0416,coherence_gain,0.0004081650746844907,2449.98913925449,alpha_fs/2,0.0036486762846419008,0.9512994930476192,0.8881333823988307,False,False,inverse_alpha_fs,1.2523294887116003
T10,MACS0416,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T10,MACS0416,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T10,MACS0416,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T10,MACS0416,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T1,MACS1149,pearson_kappa,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T1,MACS1149,pearson_gamma,0.033640315867634364,29.726236933527385,3*alpha_fs,0.021892057707851405,0.18657348069752414,0.5366447648075376,True,False,inverse_alpha_fs,0.6636947354171866
T1,MACS1149,coherence_gain,0.0047013156955088686,212.70641343130657,alpha_fs/2,0.0036486762846419008,0.11008408134517012,0.28849898668669616,False,False,inverse_alpha_fs,0.1909459143188111
T1,MACS1149,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T1,MACS1149,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T1,MACS1149,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T1,MACS1149,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T1,MACS1149,kappa_Abell2744,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T1,MACS1149,kappa_MACS0416,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T1,MACS1149,kappa_MACS1149,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T1,MACS1149,kappa_AbellS1063,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T1,MACS1149,kappa_Abell370,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T4,MACS1149,pearson_kappa,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T4,MACS1149,pearson_gamma,0.033640315867634364,29.726236933527385,3*alpha_fs,0.021892057707851405,0.18657348069752414,0.5366447648075376,True,False,inverse_alpha_fs,0.6636947354171866
T4,MACS1149,coherence_gain,0.0047013156955088686,212.70641343130657,alpha_fs/2,0.0036486762846419008,0.11008408134517012,0.28849898668669616,False,False,inverse_alpha_fs,0.1909459143188111
T4,MACS1149,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T4,MACS1149,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T4,MACS1149,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T4,MACS1149,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T4,MACS1149,kappa_Abell2744,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T4,MACS1149,kappa_MACS0416,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T4,MACS1149,kappa_MACS1149,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T4,MACS1149,kappa_AbellS1063,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T4,MACS1149,kappa_Abell370,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T5,MACS1149,pearson_kappa,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T5,MACS1149,pearson_gamma,0.033640315867634364,29.726236933527385,3*alpha_fs,0.021892057707851405,0.18657348069752414,0.5366447648075376,True,False,inverse_alpha_fs,0.6636947354171866
T5,MACS1149,coherence_gain,0.0047013156955088686,212.70641343130657,alpha_fs/2,0.0036486762846419008,0.11008408134517012,0.28849898668669616,False,False,inverse_alpha_fs,0.1909459143188111
T5,MACS1149,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T5,MACS1149,FAST_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
T5,MACS1149,K_over_omega,5.0,0.2,1/e,0.36787944117144233,1.1332644862392707,12.591409142295225,False,False,1/pi,0.20182013164188498
T5,MACS1149,K_times_DT,0.1,10.0,1/pi,0.3183098861837907,0.5028501273058662,0.6858407346410207,False,False,inverse_alpha_fs,1.136834670439749
T5,MACS1149,kappa_Abell2744,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T5,MACS1149,kappa_MACS0416,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T5,MACS1149,kappa_MACS1149,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T5,MACS1149,kappa_AbellS1063,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T5,MACS1149,kappa_Abell370,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T6,MACS1149,pearson_kappa,0.19963699360489134,5.009091661534112,1/pi,0.3183098861837907,0.20260910623719333,0.3728218875061209,False,False,1/e,1.134053460834579
T6,MACS1149,pearson_gamma,0.033640315867634364,29.726236933527385,3*alpha_fs,0.021892057707851405,0.18657348069752414,0.5366447648075376,True,False,inverse_alpha_fs,0.6636947354171866
T6,MACS1149,coherence_gain,0.0047013156955088686,212.70641343130657,alpha_fs/2,0.0036486762846419008,0.11008408134517012,0.28849898668669616,False,False,inverse_alpha_fs,0.1909459143188111
T6,MACS1149,omega_times_DT,0.020000000000000004,49.99999999999999,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.08642667277333325,True,False,inverse_alpha_fs,0.4378646661037301
