cluster_id,model,channel_id,quantity,value,sign,reciprocal,nearest_target,log_distance,relative_distance_to_alpha,relative_distance_to_3alpha,relative_distance_to_6alpha,alpha_input_dependency
Abell370,C10,CH2,channel_fraction_CH2,0.929624159696636,+,1.075703540586047,6alpha,1.3269908219855258,2.105142072369169,1.628020817649507,1.3269908219855258,indirect
Abell370,C10,CH2,channel_fraction_CH1_longitudinal,0.06977773245708337,+,14.331219499215566,6alpha,0.2024002722794461,0.9805515226630898,0.5034302679434273,0.2024002722794461,indirect
Abell370,C10,CH2,channel_fraction_CH2_transverse,0.929624159696636,+,1.075703540586047,6alpha,1.3269908219855258,2.105142072369169,1.628020817649507,1.3269908219855258,indirect
Abell370,C10,CH2,channel_fraction_CH3_irrotational,0.050136585377783975,+,19.945514686828076,6alpha,0.05883817245284807,0.8369894228364918,0.35986816811682926,0.05883817245284807,indirect
Abell370,C10,CH2,channel_fraction_CH4_solenoidal,0.9257054971115553,+,1.0802571693916296,6alpha,1.3251562627614362,2.10330751314508,1.6261862584254174,1.3251562627614362,indirect
Abell370,C10,CH2,longitudinal_to_transverse,0.0750601538581505,+,13.322647884386313,6alpha,0.23409287035002557,1.0122441207336692,0.5351228660140068,0.23409287035002557,indirect
Abell370,C10,CH2,irrotational_to_solenoidal,0.05416040580316668,+,18.46367258831601,6alpha,0.09236532974751699,0.8705165801311606,0.3933953254114982,0.09236532974751699,indirect
Abell370,C10,CH3,channel_fraction_CH3,0.050136585377783975,+,19.945514686828076,6alpha,0.05883817245284807,0.8369894228364918,0.35986816811682926,0.05883817245284807,indirect
Abell370,C10,CH3,channel_fraction_CH1_longitudinal,0.06977773245708337,+,14.331219499215566,6alpha,0.2024002722794461,0.9805515226630898,0.5034302679434273,0.2024002722794461,indirect
Abell370,C10,CH3,channel_fraction_CH2_transverse,0.929624159696636,+,1.075703540586047,6alpha,1.3269908219855258,2.105142072369169,1.628020817649507,1.3269908219855258,indirect
Abell370,C10,CH3,channel_fraction_CH3_irrotational,0.050136585377783975,+,19.945514686828076,6alpha,0.05883817245284807,0.8369894228364918,0.35986816811682926,0.05883817245284807,indirect
Abell370,C10,CH3,channel_fraction_CH4_solenoidal,0.9257054971115553,+,1.0802571693916296,6alpha,1.3251562627614362,2.10330751314508,1.6261862584254174,1.3251562627614362,indirect
Abell370,C10,CH3,longitudinal_to_transverse,0.0750601538581505,+,13.322647884386313,6alpha,0.23409287035002557,1.0122441207336692,0.5351228660140068,0.23409287035002557,indirect
Abell370,C10,CH3,irrotational_to_solenoidal,0.05416040580316668,+,18.46367258831601,6alpha,0.09236532974751699,0.8705165801311606,0.3933953254114982,0.09236532974751699,indirect
Abell370,C10,CH4,channel_fraction_CH4,0.9257054971115553,+,1.0802571693916296,6alpha,1.3251562627614362,2.10330751314508,1.6261862584254174,1.3251562627614362,indirect
Abell370,C10,CH4,channel_fraction_CH1_longitudinal,0.06977773245708337,+,14.331219499215566,6alpha,0.2024002722794461,0.9805515226630898,0.5034302679434273,0.2024002722794461,indirect
Abell370,C10,CH4,channel_fraction_CH2_transverse,0.929624159696636,+,1.075703540586047,6alpha,1.3269908219855258,2.105142072369169,1.628020817649507,1.3269908219855258,indirect
Abell370,C10,CH4,channel_fraction_CH3_irrotational,0.050136585377783975,+,19.945514686828076,6alpha,0.05883817245284807,0.8369894228364918,0.35986816811682926,0.05883817245284807,indirect
Abell370,C10,CH4,channel_fraction_CH4_solenoidal,0.9257054971115553,+,1.0802571693916296,6alpha,1.3251562627614362,2.10330751314508,1.6261862584254174,1.3251562627614362,indirect
Abell370,C10,CH4,longitudinal_to_transverse,0.0750601538581505,+,13.322647884386313,6alpha,0.23409287035002557,1.0122441207336692,0.5351228660140068,0.23409287035002557,indirect
Abell370,C10,CH4,irrotational_to_solenoidal,0.05416040580316668,+,18.46367258831601,6alpha,0.09236532974751699,0.8705165801311606,0.3933953254114982,0.09236532974751699,indirect
Abell370,A8,CH0,channel_fraction_CH0,1.0,+,1.0,6alpha,1.358683420056105,2.136834670439749,1.6597134157200863,1.358683420056105,indirect
Abell370,A8,CH0,channel_fraction_CH1_longitudinal,0.024472940846237454,+,40.861456180643,3alpha,0.04839957618554817,0.5255208309052106,0.04839957618554817,0.252630419478433,indirect
Abell370,A8,CH0,channel_fraction_CH2_transverse,0.9744544360340354,+,1.0262152472412496,6alpha,1.347444957053494,2.1255962074371375,1.6484749527174751,1.347444957053494,indirect
Abell370,A8,CH0,channel_fraction_CH3_irrotational,0.0445408810598215,+,22.451284667156234,6alpha,0.007442223585606302,0.7855934739692501,0.3084722192495875,0.007442223585606302,indirect
Abell370,A8,CH0,channel_fraction_CH4_solenoidal,0.9345453272972801,+,1.0700390562028872,6alpha,1.32928379042338,2.1074350408070237,1.6303137860873613,1.32928379042338,indirect
Abell370,A8,CH0,longitudinal_to_transverse,0.025114505041242043,+,39.81762723803793,3alpha,0.059638039188159304,0.5367592939078218,0.059638039188159304,0.24139195647582187,indirect
Abell370,A8,CH0,irrotational_to_solenoidal,0.04766048233169645,+,20.98174317751193,6alpha,0.03684185321833131,0.814993103601975,0.33787184888231253,0.03684185321833131,indirect
Abell370,A8,CH1,channel_fraction_CH1,0.024472940846237454,+,40.861456180643,3alpha,0.04839957618554817,0.5255208309052106,0.04839957618554817,0.252630419478433,indirect
Abell370,A8,CH1,channel_fraction_CH1_longitudinal,0.024472940846237454,+,40.861456180643,3alpha,0.04839957618554817,0.5255208309052106,0.04839957618554817,0.252630419478433,indirect
Abell370,A8,CH1,channel_fraction_CH2_transverse,0.9744544360340354,+,1.0262152472412496,6alpha,1.347444957053494,2.1255962074371375,1.6484749527174751,1.347444957053494,indirect
Abell370,A8,CH1,channel_fraction_CH3_irrotational,0.0445408810598215,+,22.451284667156234,6alpha,0.007442223585606302,0.7855934739692501,0.3084722192495875,0.007442223585606302,indirect
Abell370,A8,CH1,channel_fraction_CH4_solenoidal,0.9345453272972801,+,1.0700390562028872,6alpha,1.32928379042338,2.1074350408070237,1.6303137860873613,1.32928379042338,indirect
Abell370,A8,CH1,longitudinal_to_transverse,0.025114505041242043,+,39.81762723803793,3alpha,0.059638039188159304,0.5367592939078218,0.059638039188159304,0.24139195647582187,indirect
Abell370,A8,CH1,irrotational_to_solenoidal,0.04766048233169645,+,20.98174317751193,6alpha,0.03684185321833131,0.814993103601975,0.33787184888231253,0.03684185321833131,indirect
Abell370,A8,CH2,channel_fraction_CH2,0.9744544360340354,+,1.0262152472412496,6alpha,1.347444957053494,2.1255962074371375,1.6484749527174751,1.347444957053494,indirect
Abell370,A8,CH2,channel_fraction_CH1_longitudinal,0.024472940846237454,+,40.861456180643,3alpha,0.04839957618554817,0.5255208309052106,0.04839957618554817,0.252630419478433,indirect
Abell370,A8,CH2,channel_fraction_CH2_transverse,0.9744544360340354,+,1.0262152472412496,6alpha,1.347444957053494,2.1255962074371375,1.6484749527174751,1.347444957053494,indirect
Abell370,A8,CH2,channel_fraction_CH3_irrotational,0.0445408810598215,+,22.451284667156234,6alpha,0.007442223585606302,0.7855934739692501,0.3084722192495875,0.007442223585606302,indirect
Abell370,A8,CH2,channel_fraction_CH4_solenoidal,0.9345453272972801,+,1.0700390562028872,6alpha,1.32928379042338,2.1074350408070237,1.6303137860873613,1.32928379042338,indirect
Abell370,A8,CH2,longitudinal_to_transverse,0.025114505041242043,+,39.81762723803793,3alpha,0.059638039188159304,0.5367592939078218,0.059638039188159304,0.24139195647582187,indirect
Abell370,A8,CH2,irrotational_to_solenoidal,0.04766048233169645,+,20.98174317751193,6alpha,0.03684185321833131,0.814993103601975,0.33787184888231253,0.03684185321833131,indirect
Abell370,A8,CH3,channel_fraction_CH3,0.0445408810598215,+,22.451284667156234,6alpha,0.007442223585606302,0.7855934739692501,0.3084722192495875,0.007442223585606302,indirect
Abell370,A8,CH3,channel_fraction_CH1_longitudinal,0.024472940846237454,+,40.861456180643,3alpha,0.04839957618554817,0.5255208309052106,0.04839957618554817,0.252630419478433,indirect
Abell370,A8,CH3,channel_fraction_CH2_transverse,0.9744544360340354,+,1.0262152472412496,6alpha,1.347444957053494,2.1255962074371375,1.6484749527174751,1.347444957053494,indirect
Abell370,A8,CH3,channel_fraction_CH3_irrotational,0.0445408810598215,+,22.451284667156234,6alpha,0.007442223585606302,0.7855934739692501,0.3084722192495875,0.007442223585606302,indirect
Abell370,A8,CH3,channel_fraction_CH4_solenoidal,0.9345453272972801,+,1.0700390562028872,6alpha,1.32928379042338,2.1074350408070237,1.6303137860873613,1.32928379042338,indirect
Abell370,A8,CH3,longitudinal_to_transverse,0.025114505041242043,+,39.81762723803793,3alpha,0.059638039188159304,0.5367592939078218,0.059638039188159304,0.24139195647582187,indirect
Abell370,A8,CH3,irrotational_to_solenoidal,0.04766048233169645,+,20.98174317751193,6alpha,0.03684185321833131,0.814993103601975,0.33787184888231253,0.03684185321833131,indirect
Abell370,A8,CH4,channel_fraction_CH4,0.9345453272972801,+,1.0700390562028872,6alpha,1.32928379042338,2.1074350408070237,1.6303137860873613,1.32928379042338,indirect
Abell370,A8,CH4,channel_fraction_CH1_longitudinal,0.024472940846237454,+,40.861456180643,3alpha,0.04839957618554817,0.5255208309052106,0.04839957618554817,0.252630419478433,indirect
Abell370,A8,CH4,channel_fraction_CH2_transverse,0.9744544360340354,+,1.0262152472412496,6alpha,1.347444957053494,2.1255962074371375,1.6484749527174751,1.347444957053494,indirect
Abell370,A8,CH4,channel_fraction_CH3_irrotational,0.0445408810598215,+,22.451284667156234,6alpha,0.007442223585606302,0.7855934739692501,0.3084722192495875,0.007442223585606302,indirect
Abell370,A8,CH4,channel_fraction_CH4_solenoidal,0.9345453272972801,+,1.0700390562028872,6alpha,1.32928379042338,2.1074350408070237,1.6303137860873613,1.32928379042338,indirect
Abell370,A8,CH4,longitudinal_to_transverse,0.025114505041242043,+,39.81762723803793,3alpha,0.059638039188159304,0.5367592939078218,0.059638039188159304,0.24139195647582187,indirect
Abell370,A8,CH4,irrotational_to_solenoidal,0.04766048233169645,+,20.98174317751193,6alpha,0.03684185321833131,0.814993103601975,0.33787184888231253,0.03684185321833131,indirect
