transport_code,transport_name,quantity_name,value,log_abs,nearest_constant,nearest_constant_value,log10_distance_to_constant,factor_to_constant,is_alpha_or_3alpha
T7,Conserved Circulation,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T7,Conserved Circulation,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T7,Conserved Circulation,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T7,Conserved Circulation,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T7,Conserved Circulation,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T7,Conserved Circulation,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T8,Conserved Flux,median_pearson_kappa_over_rms_kappa,0.774603774260915,-0.11092039124266098,1/e,0.36787944117144233,0.3233740906605908,2.1055913638292374,False
T8,Conserved Flux,median_coherence_gain_over_memory,1.3376355242637868e-05,-4.8736622059734875,alpha_fs/2,0.0036486762846419008,2.4357975398697573,0.0036660844095547625,False
T8,Conserved Flux,median_invariant_drift,1254.7862141532605,3.0985697386278304,1/e,0.36787944117144233,3.5328642205310823,3410.862564533728,False
T8,Conserved Flux,median_wave_mode_stability,0.99615552534953,-0.0016728518090670314,1/e,0.36787944117144233,0.43262163009418475,2.707831462876701,False
T8,Conserved Flux,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,DT_over_relaxation_time,0.009090909090909092,-2.041392685158225,alpha_fs,0.0072973525692838015,0.0954419852815238,1.2457818098545455,True
T8,Conserved Flux,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
T8,Conserved Flux,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
T8,Conserved Flux,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
T8,Conserved Flux,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
T8,Conserved Flux,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
T8,Conserved Flux,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T8,Conserved Flux,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
T8,Conserved Flux,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
T8,Conserved Flux,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T8,Conserved Flux,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
T8,Conserved Flux,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
T8,Conserved Flux,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T8,Conserved Flux,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T8,Conserved Flux,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T8,Conserved Flux,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T9,Coupled Energy + Phase,median_pearson_kappa_over_rms_kappa,0.7611135247892367,-0.11855056069013141,1/e,0.36787944117144233,0.3157439212131204,2.068921063828995,False
T9,Coupled Energy + Phase,median_coherence_gain_over_memory,0.00012807767010052781,-3.8925265813986227,alpha_fs/2,0.0036486762846419008,1.4546619152948927,0.03510250296515356,False
T9,Coupled Energy + Phase,median_invariant_drift,6.300273873119838e-16,-15.200640571340156,alpha_fs/2,0.0036486762846419008,12.762775905236426,1.7267286494115983e-13,False
T9,Coupled Energy + Phase,median_wave_mode_stability,0.9941383952028852,-0.0025531527363419596,1/e,0.36787944117144233,0.4317413291669098,2.7023483346534394,False
T9,Coupled Energy + Phase,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,DT_over_relaxation_time,0.009090909090909092,-2.041392685158225,alpha_fs,0.0072973525692838015,0.0954419852815238,1.2457818098545455,True
T9,Coupled Energy + Phase,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
T9,Coupled Energy + Phase,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
T9,Coupled Energy + Phase,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
T9,Coupled Energy + Phase,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
T9,Coupled Energy + Phase,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
T9,Coupled Energy + Phase,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T9,Coupled Energy + Phase,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
T9,Coupled Energy + Phase,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
T9,Coupled Energy + Phase,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T9,Coupled Energy + Phase,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
T9,Coupled Energy + Phase,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
T9,Coupled Energy + Phase,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T9,Coupled Energy + Phase,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T9,Coupled Energy + Phase,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T9,Coupled Energy + Phase,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T10,Unified State Transport,median_pearson_kappa_over_rms_kappa,0.7596702293495475,-0.11937489279086064,1/e,0.36787944117144233,0.3149195891123912,2.0649977800621904,False
T10,Unified State Transport,median_coherence_gain_over_memory,0.0001419095277662507,-3.847988445152835,alpha_fs/2,0.0036486762846419008,1.4101237790491048,0.0388934278339736,False
T10,Unified State Transport,median_invariant_drift,5.840292636804753e-16,-15.233565391352426,alpha_fs/2,0.0036486762846419008,12.795700725248697,1.600660672854936e-13,False
T10,Unified State Transport,median_wave_mode_stability,0.9789604818468224,-0.009234839210405603,1/e,0.36787944117144233,0.42505964269284624,2.6610904885837283,False
T10,Unified State Transport,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,DT_over_relaxation_time,0.01,-2.0,alpha_fs,0.0072973525692838015,0.1368346704397488,1.37035999084,True
T10,Unified State Transport,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
T10,Unified State Transport,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
T10,Unified State Transport,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
T10,Unified State Transport,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
T10,Unified State Transport,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
T10,Unified State Transport,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T10,Unified State Transport,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
T10,Unified State Transport,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
T10,Unified State Transport,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T10,Unified State Transport,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
T10,Unified State Transport,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
T10,Unified State Transport,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T10,Unified State Transport,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
T10,Unified State Transport,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
T10,Unified State Transport,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Transport,median_pearson_kappa_over_rms_kappa,0.07443591066729686,-1.1282174939965455,3*alpha_fs,0.021892057707851405,0.5314959217235409,3.400133128673466,True
WR1,Wrong: Random Transport,median_coherence_gain_over_memory,481976862207.7524,11.683026189988455,1/e,0.36787944117144233,12.117320671891708,1310148946277.0425,False
WR1,Wrong: Random Transport,median_wave_mode_stability,0.987156826679324,-0.005613846772080902,1/e,0.36787944117144233,0.4286806351311709,2.6833704638017015,False
WR1,Wrong: Random Transport,median_wave_coherence_over_grid,0.3372395833333333,-0.4720614559502602,1/pi,0.3183098861837907,0.025088416743873618,1.0594693974996827,False
WR1,Wrong: Random Transport,DT_over_relaxation_time,0.005,-2.3010299956639813,alpha_fs/2,0.0036486762846419008,0.1368346704397488,1.37035999084,False
WR1,Wrong: Random Transport,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR1,Wrong: Random Transport,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR1,Wrong: Random Transport,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR1,Wrong: Random Transport,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
WR1,Wrong: Random Transport,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR1,Wrong: Random Transport,corr_len/grid_n_Abell2744,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Transport,coherence/grid_n_Abell2744,0.3372395833333333,-0.4720614559502602,1/pi,0.3183098861837907,0.025088416743873618,1.0594693974996827,False
WR1,Wrong: Random Transport,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Transport,corr_len/grid_n_MACS0416,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Transport,coherence/grid_n_MACS0416,0.3424479166666667,-0.4654054715417541,1/e,0.36787944117144233,0.031110989638502316,0.9308699490686574,False
WR1,Wrong: Random Transport,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Transport,corr_len/grid_n_MACS1149,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Transport,coherence/grid_n_MACS1149,0.3385416666666667,-0.470387872060694,1/pi,0.3183098861837907,0.026762000633439812,1.0635600129340446,False
WR1,Wrong: Random Transport,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Transport,corr_len/grid_n_AbellS1063,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Transport,coherence/grid_n_AbellS1063,0.3372395833333333,-0.4720614559502602,1/pi,0.3183098861837907,0.025088416743873618,1.0594693974996827,False
WR1,Wrong: Random Transport,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Transport,corr_len/grid_n_Abell370,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
WR1,Wrong: Random Transport,coherence/grid_n_Abell370,0.3372395833333333,-0.4720614559502602,1/pi,0.3183098861837907,0.025088416743873618,1.0594693974996827,False
WR1,Wrong: Random Transport,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Non-conserved Transport,median_pearson_kappa_over_rms_kappa,0.7647698925471996,-0.11646921769585548,1/e,0.36787944117144233,0.3178252642073963,2.0788601018636292,False
WR2,Wrong: Non-conserved Transport,median_coherence_gain_over_memory,1.7916665617003534e-05,-4.7467428115755315,alpha_fs/2,0.0036486762846419008,2.3088781454718013,0.00491045634616006,False
WR2,Wrong: Non-conserved Transport,median_wave_mode_stability,0.9940237448100965,-0.002603241239678045,1/e,0.36787944117144233,0.4316912406635738,2.7020366825740965,False
WR2,Wrong: Non-conserved Transport,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,DT_over_relaxation_time,0.01,-2.0,alpha_fs,0.0072973525692838015,0.1368346704397488,1.37035999084,True
WR2,Wrong: Non-conserved Transport,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR2,Wrong: Non-conserved Transport,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR2,Wrong: Non-conserved Transport,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR2,Wrong: Non-conserved Transport,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
WR2,Wrong: Non-conserved Transport,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR2,Wrong: Non-conserved Transport,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Non-conserved Transport,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR2,Wrong: Non-conserved Transport,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR2,Wrong: Non-conserved Transport,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Non-conserved Transport,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR2,Wrong: Non-conserved Transport,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR2,Wrong: Non-conserved Transport,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Non-conserved Transport,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Non-conserved Transport,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Non-conserved Transport,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Pure Diffusion,median_pearson_kappa_over_rms_kappa,0.7538484021264865,-0.12271598137090102,1/e,0.36787944117144233,0.31157850053235076,2.049172412913315,False
WR3,Wrong: Pure Diffusion,median_coherence_gain_over_memory,0.0003791539068457548,-3.4211844646337384,alpha_fs/2,0.0036486762846419008,0.9833197985300085,0.10391546886241974,False
WR3,Wrong: Pure Diffusion,median_wave_mode_stability,0.9983409105966293,-0.000721131749441632,1/e,0.36787944117144233,0.4335733501538102,2.713771955882074,False
WR3,Wrong: Pure Diffusion,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,DT_over_relaxation_time,0.009090909090909092,-2.041392685158225,alpha_fs,0.0072973525692838015,0.0954419852815238,1.2457818098545455,True
WR3,Wrong: Pure Diffusion,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR3,Wrong: Pure Diffusion,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR3,Wrong: Pure Diffusion,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR3,Wrong: Pure Diffusion,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
WR3,Wrong: Pure Diffusion,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR3,Wrong: Pure Diffusion,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Pure Diffusion,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR3,Wrong: Pure Diffusion,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
WR3,Wrong: Pure Diffusion,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Pure Diffusion,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR3,Wrong: Pure Diffusion,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR3,Wrong: Pure Diffusion,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Pure Diffusion,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR3,Wrong: Pure Diffusion,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR3,Wrong: Pure Diffusion,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR4,Wrong: Frozen Transport,median_pearson_kappa_over_rms_kappa,0.7640416781510388,-0.11688295019746017,1/e,0.36787944117144233,0.3174115317057916,2.076880609903323,False
WR4,Wrong: Frozen Transport,median_coherence_gain_over_memory,408165074684.49066,11.610835840848651,1/e,0.36787944117144233,12.045130322751902,1109507705526.48,False
WR4,Wrong: Frozen Transport,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR4,Wrong: Frozen Transport,DT_over_relaxation_time,0.005,-2.3010299956639813,alpha_fs/2,0.0036486762846419008,0.1368346704397488,1.37035999084,False
WR4,Wrong: Frozen Transport,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR4,Wrong: Frozen Transport,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR4,Wrong: Frozen Transport,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR4,Wrong: Frozen Transport,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
WR4,Wrong: Frozen Transport,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR4,Wrong: Frozen Transport,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR4,Wrong: Frozen Transport,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
