decomposition_code,decomposition_name,quantity_name,value,log_abs,nearest_constant,nearest_constant_value,log10_distance_to_constant,factor_to_constant,is_alpha_or_3alpha
D7,Slow->Fast coupling removed,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D7,Slow->Fast coupling removed,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D7,Slow->Fast coupling removed,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D7,Slow->Fast coupling removed,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D7,Slow->Fast coupling removed,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D7,Slow->Fast coupling removed,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D8,Bidirectional removed (independent),median_pearson_kappa_over_rms_kappa,0.756065322048013,-0.1214406809809895,1/e,0.36787944117144233,0.3128538009222623,2.0551986260511494,False
D8,Bidirectional removed (independent),median_coherence_gain_over_memory,0.00021674700512524427,-3.6640468946202236,alpha_fs/2,0.0036486762846419008,1.2261822285164936,0.05940428479160543,False
D8,Bidirectional removed (independent),median_wave_mode_stability,0.9726537571570897,-0.012041731280782831,1/e,0.36787944117144233,0.422252750622469,2.643947033462534,False
D8,Bidirectional removed (independent),median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),DT_over_relaxation_time,0.011111111111111112,-1.9542425094393248,2*alpha_fs,0.014594705138567603,0.11843783466355724,0.7613111060222222,False
D8,Bidirectional removed (independent),K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
D8,Bidirectional removed (independent),K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
D8,Bidirectional removed (independent),omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D8,Bidirectional removed (independent),FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
D8,Bidirectional removed (independent),FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D8,Bidirectional removed (independent),SLOW_times_DT,0.025,-1.6020599913279623,3*alpha_fs,0.021892057707851405,0.057653424392123995,1.1419666590333333,True
D8,Bidirectional removed (independent),corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D8,Bidirectional removed (independent),corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D8,Bidirectional removed (independent),coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D8,Bidirectional removed (independent),max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D8,Bidirectional removed (independent),corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D8,Bidirectional removed (independent),coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D8,Bidirectional removed (independent),max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D8,Bidirectional removed (independent),corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D8,Bidirectional removed (independent),corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D8,Bidirectional removed (independent),max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D9,Coupling additive (no multiplicative),median_pearson_kappa_over_rms_kappa,0.7576560866128174,-0.1205278835231825,1/e,0.36787944117144233,0.31376659838006926,2.0595227724610137,False
D9,Coupling additive (no multiplicative),median_coherence_gain_over_memory,1.6754994565318247e-05,-4.775855708697267,alpha_fs/2,0.0036486762846419008,2.3379910425935373,0.004592074839810752,False
D9,Coupling additive (no multiplicative),median_wave_mode_stability,0.9834284044761716,-0.007257252087029486,1/e,0.36787944117144233,0.42703722981622233,2.6732355614780494,False
D9,Coupling additive (no multiplicative),median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),DT_over_relaxation_time,0.01,-2.0,alpha_fs,0.0072973525692838015,0.1368346704397488,1.37035999084,True
D9,Coupling additive (no multiplicative),K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
D9,Coupling additive (no multiplicative),K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
D9,Coupling additive (no multiplicative),omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D9,Coupling additive (no multiplicative),FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
D9,Coupling additive (no multiplicative),FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D9,Coupling additive (no multiplicative),SLOW_times_DT,0.025,-1.6020599913279623,3*alpha_fs,0.021892057707851405,0.057653424392123995,1.1419666590333333,True
D9,Coupling additive (no multiplicative),corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D9,Coupling additive (no multiplicative),corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D9,Coupling additive (no multiplicative),coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D9,Coupling additive (no multiplicative),max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D9,Coupling additive (no multiplicative),corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D9,Coupling additive (no multiplicative),coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D9,Coupling additive (no multiplicative),max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D9,Coupling additive (no multiplicative),corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D9,Coupling additive (no multiplicative),corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D9,Coupling additive (no multiplicative),max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D10,Coupling multiplicative,median_pearson_kappa_over_rms_kappa,0.8650037756417218,-0.06298199688572129,1/e,0.36787944117144233,0.3713124850175305,2.351324044875357,False
D10,Coupling multiplicative,median_coherence_gain_over_memory,7.571559697624681e-05,-4.120814649126071,alpha_fs/2,0.0036486762846419008,1.6829499830223416,0.02075152495576294,False
D10,Coupling multiplicative,median_wave_mode_stability,0.9727471087266029,-0.012000051365595498,1/e,0.36787944117144233,0.42229443053765636,2.6442007893376,False
D10,Coupling multiplicative,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,DT_over_relaxation_time,0.008333333333333333,-2.0791812460476247,alpha_fs,0.0072973525692838015,0.057653424392123995,1.1419666590333333,True
D10,Coupling multiplicative,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
D10,Coupling multiplicative,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
D10,Coupling multiplicative,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D10,Coupling multiplicative,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
D10,Coupling multiplicative,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D10,Coupling multiplicative,SLOW_times_DT,0.025,-1.6020599913279623,3*alpha_fs,0.021892057707851405,0.057653424392123995,1.1419666590333333,True
D10,Coupling multiplicative,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D10,Coupling multiplicative,corr_len/grid_n_MACS0416,0.03125,-1.505149978319906,3*alpha_fs,0.021892057707851405,0.1545634374001804,1.4274583237916665,True
D10,Coupling multiplicative,coherence/grid_n_MACS0416,0.029947916666666668,-1.5236333840139191,3*alpha_fs,0.021892057707851405,0.13608003170616723,1.3679808936336804,True
D10,Coupling multiplicative,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D10,Coupling multiplicative,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D10,Coupling multiplicative,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D10,Coupling multiplicative,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D10,Coupling multiplicative,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D10,Coupling multiplicative,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D10,Coupling multiplicative,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D11,Neighbour interaction only on fast,median_pearson_kappa_over_rms_kappa,0.7542779809686224,-0.12246857010906131,1/e,0.36787944117144233,0.3118259117941905,2.050340129273784,False
D11,Neighbour interaction only on fast,median_coherence_gain_over_memory,0.00012450637865091683,-3.904808398432238,alpha_fs/2,0.0036486762846419008,1.466943732328508,0.03412371198151839,False
D11,Neighbour interaction only on fast,median_wave_mode_stability,0.9900508671315199,-0.004342491516578854,1/e,0.36787944117144233,0.429951990386673,2.691237281373731,False
D11,Neighbour interaction only on fast,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,DT_over_relaxation_time,0.01,-2.0,alpha_fs,0.0072973525692838015,0.1368346704397488,1.37035999084,True
D11,Neighbour interaction only on fast,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
D11,Neighbour interaction only on fast,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
D11,Neighbour interaction only on fast,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D11,Neighbour interaction only on fast,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
D11,Neighbour interaction only on fast,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D11,Neighbour interaction only on fast,SLOW_times_DT,0.025,-1.6020599913279623,3*alpha_fs,0.021892057707851405,0.057653424392123995,1.1419666590333333,True
D11,Neighbour interaction only on fast,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D11,Neighbour interaction only on fast,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D11,Neighbour interaction only on fast,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D11,Neighbour interaction only on fast,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D11,Neighbour interaction only on fast,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D11,Neighbour interaction only on fast,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D11,Neighbour interaction only on fast,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D11,Neighbour interaction only on fast,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D11,Neighbour interaction only on fast,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D11,Neighbour interaction only on fast,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D12,Neighbour interaction only on slow,median_pearson_kappa_over_rms_kappa,0.7693298511254256,-0.11388741597310256,1/e,0.36787944117144233,0.3204070659301493,2.091255354405347,False
D12,Neighbour interaction only on slow,median_coherence_gain_over_memory,6.826712008509645e-05,-4.165788417897294,alpha_fs/2,0.0036486762846419008,1.7279237517935635,0.01871010601089719,False
D12,Neighbour interaction only on slow,median_wave_mode_stability,0.9299890656267196,-0.03152215764595237,1/e,0.36787944117144233,0.4027723242572994,2.527972377758718,False
D12,Neighbour interaction only on slow,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,DT_over_relaxation_time,0.0125,-1.9030899869919435,2*alpha_fs,0.014594705138567603,0.06728531221617595,0.856474994275,False
D12,Neighbour interaction only on slow,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
D12,Neighbour interaction only on slow,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
D12,Neighbour interaction only on slow,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D12,Neighbour interaction only on slow,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
D12,Neighbour interaction only on slow,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D12,Neighbour interaction only on slow,SLOW_times_DT,0.025,-1.6020599913279623,3*alpha_fs,0.021892057707851405,0.057653424392123995,1.1419666590333333,True
D12,Neighbour interaction only on slow,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D12,Neighbour interaction only on slow,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D12,Neighbour interaction only on slow,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D12,Neighbour interaction only on slow,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D12,Neighbour interaction only on slow,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D12,Neighbour interaction only on slow,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D12,Neighbour interaction only on slow,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D12,Neighbour interaction only on slow,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D12,Neighbour interaction only on slow,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D12,Neighbour interaction only on slow,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D13,Neighbour interaction equally on both,median_pearson_kappa_over_rms_kappa,0.7585772008369891,-0.12000021422943513,1/e,0.36787944117144233,0.3142942676738167,2.062026620518515,False
D13,Neighbour interaction equally on both,median_coherence_gain_over_memory,7.194216778289501e-05,-4.143016480029254,alpha_fs/2,0.0036486762846419008,1.7051518139255235,0.019717333676795547,False
D13,Neighbour interaction equally on both,median_wave_mode_stability,0.9700035099315861,-0.013226694248021323,1/e,0.36787944117144233,0.4210677876552305,2.6367429145885235,False
D13,Neighbour interaction equally on both,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,DT_over_relaxation_time,0.01,-2.0,alpha_fs,0.0072973525692838015,0.1368346704397488,1.37035999084,True
D13,Neighbour interaction equally on both,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
D13,Neighbour interaction equally on both,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
D13,Neighbour interaction equally on both,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D13,Neighbour interaction equally on both,FAST_over_SLOW_timescale,0.8,-0.09691001300805639,1/e,0.36787944117144233,0.33738446889519547,2.1746254627672363,False
D13,Neighbour interaction equally on both,FAST_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
D13,Neighbour interaction equally on both,SLOW_times_DT,0.025,-1.6020599913279623,3*alpha_fs,0.021892057707851405,0.057653424392123995,1.1419666590333333,True
D13,Neighbour interaction equally on both,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D13,Neighbour interaction equally on both,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D13,Neighbour interaction equally on both,coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
D13,Neighbour interaction equally on both,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D13,Neighbour interaction equally on both,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D13,Neighbour interaction equally on both,coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
D13,Neighbour interaction equally on both,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D13,Neighbour interaction equally on both,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D13,Neighbour interaction equally on both,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D13,Neighbour interaction equally on both,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
D14,Layer update order reversed,median_pearson_kappa_over_rms_kappa,0.7651756778625303,-0.11623884305923277,1/e,0.36787944117144233,0.31805563884401905,2.079963140712548,False
D14,Layer update order reversed,median_coherence_gain_over_memory,1.7206378047577456e-05,-4.7643105392887835,alpha_fs/2,0.0036486762846419008,2.3264458731850532,0.004715786412733564,False
D14,Layer update order reversed,median_wave_mode_stability,0.995108447728329,-0.0021295869090562814,1/e,0.36787944117144233,0.4321648949941956,2.7049852108060044,False
D14,Layer update order reversed,median_wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
D14,Layer update order reversed,DT_over_relaxation_time,0.009090909090909092,-2.041392685158225,alpha_fs,0.0072973525692838015,0.0954419852815238,1.2457818098545455,True
D14,Layer update order reversed,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
