cluster_id,lane,depth,depth_profile,orientation_rule,metric,raw_value,reciprocal,d_alpha,d_3alpha,d_6alpha,d_inv_alpha,nearest_target,log_distance,input_dependency
MACS1149,L2,9,gaussian,O3,gamma_mag_ssim,0.00279455528289885,357.83868943994526,0.41685262415352875,0.8939738788731912,1.1950038745371725,0.41685262415352875,alpha,0.41685262415352875,False
MACS1149,L2,9,gaussian,O3,gamma_mag_mean_difference,-0.9446203789165618,-1.0586263247326468,2.1120919811019214,1.634970726382259,1.333940730718278,2.1120919811019214,6alpha,1.333940730718278,False
MACS1149,L2,9,gaussian,O3,gamma_mag_rms_difference,1.1445615036510801,0.8736970418890222,2.1954738051336755,1.718352550414013,1.4173225547500317,2.1954738051336755,6alpha,1.4173225547500317,True
MACS1149,L2,9,gaussian,O3,gamma_mag_normalized_rms_difference,0.3717317050817222,2.69011221353895,1.7070642741903803,1.2299430194707177,0.9289130238067366,1.7070642741903803,6alpha,0.9289130238067366,True
MACS1149,L2,9,gaussian,O3,gamma_mag_rms_amplitude_ratio,25.62259171444892,0.03902805817399364,3.5454577267756835,3.068336472056021,2.7673064763920396,3.5454577267756835,1/alpha,0.7282116141038142,True
MACS1149,L2,9,gaussian,O3,gamma_mag_variance_ratio,680.964302496499,0.0014685057591622304,4.969959016368486,4.492837761648825,4.191807765984843,4.969959016368486,1/alpha,0.6962896754889891,True
MACS1149,L2,9,gaussian,O3,gamma_mag_sign_agreement,1.0,1.0,2.136834670439749,1.6597134157200863,1.358683420056105,2.136834670439749,6alpha,1.358683420056105,False
MACS1149,L2,9,gaussian,O3,gamma_mag_rms_x,0.04601865064163555,21.730319904148736,0.79976855058108,0.3226472958614175,0.021617300197436323,0.79976855058108,6alpha,0.021617300197436323,True
MACS1149,L2,9,gaussian,O3,gamma_mag_rms_y,1.1791170966404905,0.8480921893586089,2.2083916069170146,1.731270352197352,1.430240356533371,2.2083916069170146,6alpha,1.430240356533371,True
MACS1149,L2,9,gaussian,O3,gamma1_pearson,-0.3450122078551766,-2.8984481627959178,1.6746691327893675,1.197547878069705,0.8965178824057238,1.6746691327893675,6alpha,0.8965178824057238,True
MACS1149,L2,9,gaussian,O3,gamma1_spearman,-0.32814603603277753,-3.0474236778533355,1.652901832835863,1.1757805781162005,0.8747505824522193,1.652901832835863,6alpha,0.8747505824522193,False
MACS1149,L2,9,gaussian,O3,gamma1_ssim,0.00247885942515454,403.41133904261505,0.4689134307112386,0.946034685430901,1.2470646810948822,0.4689134307112386,alpha,0.4689134307112386,False
MACS1149,L2,9,gaussian,O3,gamma1_mean_difference,0.3973279466617008,2.516812644068643,1.7359837833282712,1.2588625286086088,0.9578325329446276,1.7359837833282712,6alpha,0.9578325329446276,False
MACS1149,L2,9,gaussian,O3,gamma1_rms_difference,0.6243145393762107,1.6017567058411912,1.9322381195746772,1.4551168648550148,1.1540868691910335,1.9322381195746772,6alpha,1.1540868691910335,True
MACS1149,L2,9,gaussian,O3,gamma1_normalized_rms_difference,0.26677202496815755,3.748518984025263,1.562974955808094,1.0858537010884317,0.7848237054244505,1.562974955808094,6alpha,0.7848237054244505,True
MACS1149,L2,9,gaussian,O3,gamma1_rms_amplitude_ratio,14.40414690585961,0.06942445162047048,3.2953222124696575,2.818200957749995,2.5171709620860137,3.2953222124696575,1/alpha,0.9783471284098401,True
MACS1149,L2,9,gaussian,O3,gamma1_variance_ratio,129.62697918338137,0.007714443446107888,4.249530070825153,3.7724088161054903,3.471378820441509,4.249530070825153,1/alpha,0.024139270054344797,True
MACS1149,L2,9,gaussian,O3,gamma1_sign_agreement,0.3472222222222222,2.88,1.677442182680518,1.2003209279608555,0.8992909322968743,1.677442182680518,6alpha,0.8992909322968743,False
MACS1149,L2,9,gaussian,O3,gamma1_rms_x,0.04207291352718142,23.768261243755912,0.7608372581630698,0.28371600344340736,0.017313992220573827,0.7608372581630698,6alpha,0.017313992220573827,True
MACS1149,L2,9,gaussian,O3,gamma1_rms_y,0.6060244272030492,1.6500985028198358,1.9193248001929786,1.442203545473316,1.141173549809335,1.9193248001929786,6alpha,1.141173549809335,True
MACS1149,L2,9,gaussian,O3,gamma2_pearson,-0.25412709759936053,-3.9350388425579546,1.5418856468259041,1.0647643921062417,0.7637343964422606,1.5418856468259041,6alpha,0.7637343964422606,True
MACS1149,L2,9,gaussian,O3,gamma2_spearman,-0.20328418311370458,-4.919221872961272,1.4449382593401254,0.9678170046204629,0.6667870089564818,1.4449382593401254,6alpha,0.6667870089564818,False
MACS1149,L2,9,gaussian,O3,gamma2_ssim,1.1129244158601516e-05,89853.3616253827,2.8166996592861984,3.293820914005861,3.594850909669842,2.8166996592861984,alpha,2.8166996592861984,False
MACS1149,L2,9,gaussian,O3,gamma2_mean_difference,-0.673510451117244,-1.484757954893147,1.965179009663316,1.4880577549436536,1.1870277592796723,1.965179009663316,6alpha,1.1870277592796723,False
MACS1149,L2,9,gaussian,O3,gamma2_rms_difference,1.0145568792253408,0.9856519831234543,2.1431110703958485,1.665989815676186,1.3649598200122048,2.1431110703958485,6alpha,1.3649598200122048,True
