candidate_id,candidate_label,family,cluster_id,cluster_label,metric_group,cmp_finite_pixels,cmp_rms_error,cmp_mean_abs_error,cmp_median_abs_error,cmp_max_abs_error,cmp_mean_relative_error_percent,cmp_median_relative_error_percent,cmp_pearson_correlation,cmp_predicted_min,cmp_predicted_max,cmp_predicted_mean,cmp_observed_min,cmp_observed_max,cmp_observed_mean,cmp_predicted_dynamic_range,cmp_observed_dynamic_range,cmp_predicted_peak_index,cmp_observed_peak_index,cmp_peak_location_distance_pixels,cmp_ssim,pipeline_runtime_seconds,max_conservation_error
5,sqrt(gamma1^2 + gamma2^2),direct,Abell2744,Abell 2744,comparison_gamma2,4096,0.15976217453091737,0.04886844041967703,0.037603377941108865,4.811578602721447,169.49718818686964,100.0,-0.02485423762398053,-4.739094424935983,4.739886988784767,4.336808689942018e-19,-0.3903151304543438,0.1792275607585907,-0.005067061197881819,9.47898141372075,0.5695426912129344,"[19, 18]","[33, 33]",20.518284528683193,0.4322837098024042,0.009489364922046661,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,Abell2744,Abell 2744,comparison_gamma,4096,0.5335251306045629,0.13431695359176715,0.07042340876271301,4.720705477283686,206.22691628726497,100.0,-0.027910961824530824,0.0,4.739910009729294,0.06039364741918467,0.0010240572737529874,0.4387801225358414,0.07598132846631889,4.739910009729294,0.43775606526208843,"[19, 18]","[33, 33]",20.518284528683193,0.06138002231876197,0.009489364922046661,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS0416,MACS J0416,comparison_kappa,25,0.5807003077102626,0.5698305641043754,0.5739773660898209,0.7863929271697998,2000000000000846.0,508.7558765362149,nan,-0.5,-0.5,-0.5,-0.167955681681633,0.2863929271697998,0.06983056410437545,0.0,0.4543486088514328,"[20, 0]","[32, 32]",34.17601498127012,-0.004839926989065742,0.009478834923356771,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS0416,MACS J0416,comparison_gamma1,4096,0.528320947539229,0.10859841077461269,0.040885475360684834,4.833871610283302,454.37042668610707,100.0,0.0009612129053160397,-4.739947365310466,4.739947365310466,2.286988957586611e-19,-0.5153349921150346,0.3970712721347809,-0.010922311339233118,9.479894730620932,0.9124062642498155,"[41, 17]","[29, 32]",19.209372712298546,0.06437594592809867,0.009478834923356771,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS0416,MACS J0416,comparison_gamma2,4096,0.1629923876152975,0.05501748558865137,0.04053681899630843,4.862415618146175,256.23146343088536,100.0,-7.993912126074897e-05,-4.739778330629937,4.739859060063477,0.0,-0.3220425773234601,0.4376878175695812,0.007521701997983666,9.479637390693414,0.7597303948930413,"[18, 18]","[29, 33]",18.601075237738275,0.4220469561842788,0.009478834923356771,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS0416,MACS J0416,comparison_gamma,4096,0.5445068226671322,0.14377461288390025,0.07641509266954585,4.738080770272002,250.63578310250102,100.0,-0.010057820563498675,0.0,4.73994943499471,0.06271683998478875,0.0,0.5607741560817849,0.0834989090779363,4.73994943499471,0.5607741560817849,"[41, 17]","[29, 32]",19.209372712298546,0.060074848219310875,0.009478834923356771,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS1149,MACS J1149,comparison_kappa,25,0.5176523609073103,0.5092472227693846,0.48785638328020764,0.7149682492017746,2401.878235504037,654.0323492207526,nan,-0.5,-0.5,-0.5,-0.1546057164669037,0.2149682492017746,0.009247222769384602,0.0,0.3695739656686783,"[20, 0]","[33, 32]",34.539832078341085,-0.0009367790210695901,0.009466815972700715,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS1149,MACS J1149,comparison_gamma1,4096,0.5324930683757315,0.12667288161707266,0.058028751984238625,4.9098192590339895,176.01229046336522,100.0,-0.007389755862849732,-4.739932149593711,4.739932149593711,-7.453889935837843e-20,-0.35520619153976446,1.4502143396271567,-0.03444096246959224,9.479864299187422,1.8054205311669211,"[41, 17]","[32, 33]",18.35755975068582,0.04237929177074241,0.009466815972700715,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS1149,MACS J1149,comparison_gamma2,4096,0.16989618788505706,0.06557313034457378,0.04902230780423846,4.80868789870442,108.72817709600574,100.0,-0.023969533586628174,-4.739930324231311,4.737384532600708,4.336808689942018e-19,-0.471298966818654,0.2979532480239868,0.0010645807427233653,9.47731485683202,0.7692522148426408,"[43, 18]","[32, 33]",18.601075237738275,0.4049105825632314,0.009466815972700715,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,MACS1149,MACS J1149,comparison_gamma,4096,0.5442847850164794,0.16515733576690134,0.09417857584499174,4.69852918918469,153.1589848387697,100.0,0.03139063866127699,0.0,4.739951899737578,0.0627370110061522,0.003379303263500333,1.5389487716346064,0.10618757622865749,4.739951899737578,1.535569468371106,"[25, 17]","[32, 33]",17.46424919657298,0.06320986086021387,0.009466815972700715,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,AbellS1063,Abell S1063,comparison_kappa,25,0.5454082918500109,0.539740184038759,0.545792244374752,0.722885474562645,1661.0089090055544,802.2219894889561,nan,-0.5,-0.5,-0.5,-0.08533000200986862,0.22288547456264496,0.03974018403875906,0.0,0.3082154765725136,"[20, 0]","[33, 31]",33.61547262794322,-0.005570453705823736,0.009488255949690938,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,AbellS1063,Abell S1063,comparison_gamma1,4096,0.537639385787028,0.1006985178044423,0.0312599318731331,4.836513815672449,307.36091047879773,100.0,-0.015206062054469744,-4.7398810011889125,4.7398810011889125,5.014435047745458e-19,-0.25548869371414185,0.30773400255702005,-0.0028520251225155105,9.479762002377825,0.563222696271162,"[26, 17]","[33, 32]",16.55294535724685,0.06239276263988828,0.009488255949690938,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,AbellS1063,Abell S1063,comparison_gamma2,4096,0.15956415006736477,0.047279878634415975,0.03361161984503269,4.806776855809172,128.31242721193144,100.0,-0.0054254648308413546,-4.739629587383321,4.7315067010935845,4.336808689942018e-19,-0.20429740846157074,0.31596895910444694,0.013527305282462342,9.471136288476906,0.5202663675660177,"[43, 18]","[30, 33]",19.849433241279208,0.4099126438150307,0.009488255949690938,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,AbellS1063,Abell S1063,comparison_gamma,4096,0.5519006359707498,0.1300665913740341,0.06324062884533448,4.728246022457939,206.50700693612114,100.0,0.009389165457028434,0.0,4.7398940264012035,0.06523622174360401,0.0,0.3626261450130663,0.0672595968597144,4.7398940264012035,0.3626261450130663,"[26, 17]","[33, 32]",16.55294535724685,0.0636149858373365,0.009488255949690938,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,Abell370,Abell 370,comparison_kappa,25,0.5612759749148191,0.5589670360285329,0.5511489696800709,0.7142609357833862,8293.128235899705,1077.5367971777828,nan,-0.5,-0.5,-0.5,-0.010179196913091037,0.21426093578338623,0.058967036028533,0.0,0.22444013269647728,"[20, 0]","[32, 32]",34.17601498127012,-0.018607017276945234,0.009518095990642905,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,Abell370,Abell 370,comparison_gamma1,4096,0.5299001154104268,0.11786145062890595,0.04982871003448963,4.9181002737945665,583.470465488853,100.0,-0.010496443814450218,-4.739522148796576,4.739522148796576,-5.421010862427522e-19,-0.4928266704082489,0.3075925409793854,-0.011296329791970056,9.479044297593152,0.8004192113876343,"[38, 17]","[29, 0]",19.235384061671343,0.06108991697751714,0.009518095990642905,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,Abell370,Abell 370,comparison_gamma2,4096,0.16856090287928924,0.06492886137074777,0.04902278019913606,4.79903757767621,119.8946001371756,100.0,-0.016870731638182295,-4.739334406338464,4.739479479043072,0.0,-0.32441097497940063,0.2763311266899109,0.0182991790713386,9.478813885381536,0.6007421016693115,"[20, 18]","[31, 0]",21.095023109728988,0.36038731830149323,0.009518095990642905,2.220446049250313e-16
5,sqrt(gamma1^2 + gamma2^2),direct,Abell370,Abell 370,comparison_gamma,4096,0.5445727814108778,0.15702867076828758,0.08939419582046888,4.702956391663457,173.7456727432072,100.0,-0.00772310044502183,0.0,4.73971534571382,0.0631970226433441,0.0014949318720027804,0.5116289854049683,0.09705151540649613,4.73971534571382,0.5101340535329655,"[43, 17]","[29, 0]",22.02271554554524,0.0581558825128872,0.009518095990642905,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell2744,Abell 2744,comparison_kappa,25,0.5567551329841356,0.5512439729208275,0.5431494581557457,0.7083742767572403,1837.9839668269924,921.5588760259058,nan,-0.5,-0.5,-0.5,-0.13970666074208693,0.2083742767572403,0.051243972920827476,0.0,0.3480809374993272,"[20, 0]","[33, 32]",34.539832078341085,-0.007204360225312317,0.009457526030018926,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell2744,Abell 2744,comparison_gamma1,4096,0.5270163564426189,0.10583068919087699,0.04028659461746183,4.8588470864648885,567.9212605632295,100.0,0.005661165909191819,-4.739944958568281,4.739944958568281,-3.6591823321385775e-19,-0.3198103600506129,0.3131638814442414,-0.013846408134187567,9.479889917136562,0.6329742414948543,"[19, 17]","[32, 33]",20.615528128088304,0.0636008439473922,0.009457526030018926,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell2744,Abell 2744,comparison_gamma2,4096,0.1604119063075912,0.04860189339747651,0.037216635420918465,4.879154765487379,164.96934795284858,100.0,-0.03967598692562088,-4.739925406173288,4.739944958568281,0.0,-0.3903151304543438,0.1792275607585907,-0.005067061197881819,9.479870364741569,0.5695426912129344,"[18, 18]","[33, 33]",21.213203435596427,0.4273042419064546,0.009457526030018926,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell2744,Abell 2744,comparison_gamma,4096,0.5430861337501176,0.13650324868728525,0.07042340876271301,4.7208701474020955,207.52786242925293,100.0,-0.019389550953861412,0.0,4.739955458731752,0.06263807031469289,0.0010240572737529874,0.4387801225358414,0.07598132846631889,4.739955458731752,0.43775606526208843,"[19, 18]","[33, 33]",20.518284528683193,0.06074635042782674,0.009457526030018926,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS0416,MACS J0416,comparison_kappa,25,0.5807003077102626,0.5698305641043754,0.5739773660898209,0.7863929271697998,2000000000000846.0,508.7558765362149,nan,-0.5,-0.5,-0.5,-0.167955681681633,0.2863929271697998,0.06983056410437545,0.0,0.4543486088514328,"[20, 0]","[32, 32]",34.17601498127012,-0.004839926989065742,0.009504156070761383,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS0416,MACS J0416,comparison_gamma1,4096,0.5283357902255695,0.10858739378788362,0.04101103875372198,4.833942616697517,454.382829005554,100.0,0.0009264372875168149,-4.739969026357563,4.739969026357563,4.0657581468206416e-20,-0.5153349921150346,0.3970712721347809,-0.010922311339233118,9.479938052715125,0.9124062642498155,"[39, 17]","[29, 32]",18.027756377319946,0.06436566171736141,0.009504156070761383,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS0416,MACS J0416,comparison_gamma2,4096,0.16300276441537717,0.05500138263986938,0.04041301003760796,4.862737737710883,254.82584724715866,100.0,-0.0006979078310008052,-4.739937207261591,4.739930066477691,8.673617379884035e-19,-0.3220425773234601,0.4376878175695812,0.007521701997983666,9.479867273739282,0.7597303948930413,"[43, 18]","[29, 33]",20.518284528683193,0.42187837247143833,0.009504156070761383,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS0416,MACS J0416,comparison_gamma,4096,0.5445123550703179,0.14378052527662105,0.07642802247215832,4.738024782718082,250.67180937984648,100.0,-0.009987067593067958,0.0,4.739985834134505,0.06268005904997051,0.0,0.5607741560817849,0.0834989090779363,4.739985834134505,0.5607741560817849,"[40, 17]","[29, 32]",18.601075237738275,0.06007931197520755,0.009504156070761383,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS1149,MACS J1149,comparison_kappa,25,0.5176523609073103,0.5092472227693846,0.48785638328020764,0.7149682492017746,2401.878235504037,654.0323492207526,nan,-0.5,-0.5,-0.5,-0.1546057164669037,0.2149682492017746,0.009247222769384602,0.0,0.3695739656686783,"[20, 0]","[33, 32]",34.539832078341085,-0.0009367790210695901,0.009431945974938571,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS1149,MACS J1149,comparison_gamma1,4096,0.5325373489153307,0.12665224341798992,0.05809392221271992,4.910655978374263,176.01271755404076,100.0,-0.007326819444588194,-4.739986272178229,4.739986272178229,3.2187251995663413e-19,-0.35520619153976446,1.4502143396271567,-0.03444096246959224,9.479972544356459,1.8054205311669211,"[43, 17]","[32, 33]",19.4164878389476,0.04238538310478995,0.009431945974938571,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS1149,MACS J1149,comparison_gamma2,4096,0.1697404719231984,0.06536004915059329,0.0487958599102548,4.8087049889049265,108.04988033513436,100.0,-0.023780422629428546,-4.739986272178229,4.739587426729423,4.336808689942018e-19,-0.471298966818654,0.2979532480239868,0.0010645807427233653,9.479573698907652,0.7692522148426408,"[44, 18]","[32, 33]",19.209372712298546,0.4054203036955376,0.009431945974938571,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,MACS1149,MACS J1149,comparison_gamma,4096,0.544320609892621,0.16529325872513728,0.09423886257268133,4.698535905863015,153.2686500087855,100.0,0.03130540410442831,0.0,4.739993156668628,0.06260498147557039,0.003379303263500333,1.5389487716346064,0.10618757622865749,4.739993156668628,1.535569468371106,"[43, 17]","[32, 33]",19.4164878389476,0.06313571757040025,0.009431945974938571,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,AbellS1063,Abell S1063,comparison_kappa,25,0.5454082918500109,0.539740184038759,0.545792244374752,0.722885474562645,1661.0089090055544,802.2219894889561,nan,-0.5,-0.5,-0.5,-0.08533000200986862,0.22288547456264496,0.03974018403875906,0.0,0.3082154765725136,"[20, 0]","[33, 31]",33.61547262794322,-0.005570453705823736,0.009450656012631953,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,AbellS1063,Abell S1063,comparison_gamma1,4096,0.5275724555595368,0.09817942129699464,0.0312599318731331,4.83641957318361,294.98438984373144,100.0,-0.01602075698329127,-4.739957776420086,4.739957776420086,-3.9132922163148676e-19,-0.25548869371414185,0.30773400255702005,-0.0028520251225155105,9.479915552840172,0.563222696271162,"[26, 17]","[33, 32]",16.55294535724685,0.06454720154786353,0.009450656012631953,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,AbellS1063,Abell S1063,comparison_gamma2,4096,0.15891506362990343,0.046462834382032095,0.03350113641973288,4.8066826133203335,108.65533347309028,100.0,-0.005359470516666476,-4.739561424709927,4.739080851118424,-4.336808689942018e-19,-0.20429740846157074,0.31596895910444694,0.013527305282462342,9.478642275828351,0.5202663675660177,"[44, 18]","[30, 33]",20.518284528683193,0.411796743656777,0.009450656012631953,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,AbellS1063,Abell S1063,comparison_gamma,4096,0.5420982320867335,0.12776396404931883,0.06320615438005292,4.728317431355917,199.51320539755443,100.0,0.011842768756623573,0.0,4.739976577986225,0.06263177738275738,0.0,0.3626261450130663,0.0672595968597144,4.739976577986225,0.3626261450130663,"[25, 17]","[33, 32]",17.0,0.06602272005395424,0.009450656012631953,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell370,Abell 370,comparison_kappa,25,0.5612759749148191,0.5589670360285329,0.5511489696800709,0.7142609357833862,8293.128235899705,1077.5367971777828,nan,-0.5,-0.5,-0.5,-0.010179196913091037,0.21426093578338623,0.058967036028533,0.0,0.22444013269647728,"[20, 0]","[32, 32]",34.17601498127012,-0.018607017276945234,0.009459846070967615,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell370,Abell 370,comparison_gamma1,4096,0.5301514686735405,0.11749441101180114,0.04963335953652859,4.927329990726277,582.5965267871934,100.0,-0.009951635852010384,-4.739914251116684,4.739914251116684,4.0657581468206416e-19,-0.4928266704082489,0.3075925409793854,-0.011296329791970056,9.479828502233367,0.8004192113876343,"[41, 17]","[29, 0]",20.808652046684813,0.06117424098680477,0.009459846070967615,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell370,Abell 370,comparison_gamma2,4096,0.16770373137852845,0.06421714804231843,0.048813756200529274,4.799433194237541,116.58710016137996,100.0,-0.01690098376564558,-4.739902310354476,4.739877755085099,0.0,-0.32441097497940063,0.2763311266899109,0.0182991790713386,9.479780065439575,0.6007421016693115,"[44, 18]","[31, 0]",22.20360331117452,0.3626332406979778,0.009459846070967615,2.220446049250313e-16
6,sqrt(kappa^2 + gamma^2),composite,Abell370,Abell 370,comparison_gamma,4096,0.5446675977955613,0.15691789076051477,0.08936691656708717,4.703549879003192,173.45467866037535,100.0,-0.007745144064671082,0.0,4.739938492517215,0.06279233036346121,0.0014949318720027804,0.5116289854049683,0.09705151540649613,4.739938492517215,0.5101340535329655,"[40, 17]","[29, 0]",20.248456731316587,0.0580178128574688,0.009459846070967615,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell2744,Abell 2744,comparison_kappa,25,0.5567551329841356,0.5512439729208275,0.5431494581557457,0.7083742767572403,1837.9839668269924,921.5588760259058,nan,-0.5,-0.5,-0.5,-0.13970666074208693,0.2083742767572403,0.051243972920827476,0.0,0.3480809374993272,"[20, 0]","[33, 32]",34.539832078341085,-0.007204360225312317,0.009499446023255587,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell2744,Abell 2744,comparison_gamma1,4096,0.5163890360522315,0.10356620056201973,0.04027333438751241,4.85928739649098,551.0178615590431,100.0,0.007337798461552876,-4.7399274205293125,4.7399274205293125,4.387630666777276e-19,-0.3198103600506129,0.3131638814442414,-0.013846408134187567,9.479854841058625,0.6329742414948543,"[25, 17]","[32, 33]",17.46424919657298,0.06634615721335131,0.009499446023255587,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell2744,Abell 2744,comparison_gamma2,4096,0.15970133459304486,0.04869003092963983,0.03739474098411414,4.813092777200709,168.9401582326227,100.0,-0.02466458661016744,-4.739539301664185,4.739901438772201,0.0,-0.3903151304543438,0.1792275607585907,-0.005067061197881819,9.479440740436386,0.5695426912129344,"[20, 18]","[33, 33]",19.849433241279208,0.43251104230523696,0.009499446023255587,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell2744,Abell 2744,comparison_gamma,4096,0.5335373000283873,0.13430917815176674,0.07041844028888475,4.72089795566735,206.193744828357,100.0,-0.027810614110490565,0.0,4.73993879433204,0.06036784935243508,0.0010240572737529874,0.4387801225358414,0.07598132846631889,4.73993879433204,0.43775606526208843,"[27, 17]","[33, 33]",17.08800749063506,0.061386568420973196,0.009499446023255587,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS0416,MACS J0416,comparison_kappa,25,0.5807003077102626,0.5698305641043754,0.5739773660898209,0.7863929271697998,2000000000000846.0,508.7558765362149,nan,-0.5,-0.5,-0.5,-0.167955681681633,0.2863929271697998,0.06983056410437545,0.0,0.4543486088514328,"[20, 0]","[32, 32]",34.17601498127012,-0.004839926989065742,0.009470615070313215,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS0416,MACS J0416,comparison_gamma1,4096,0.5175533089860017,0.10632480160713584,0.04103878521848318,4.825386234057468,450.1360637866444,100.0,0.0049999087146338555,-4.739936516118568,4.739936516118568,3.7269449679189215e-19,-0.5153349921150346,0.3970712721347809,-0.010922311339233118,9.479873032237135,0.9124062642498155,"[35, 17]","[29, 32]",16.15549442140351,0.0677707768079457,0.009470615070313215,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS0416,MACS J0416,comparison_gamma2,4096,0.16313756398791288,0.05509891966073876,0.04064611558403304,4.861142984501961,257.6772208428636,100.0,-0.002360855059936456,-4.738206616276849,4.739914361233484,-4.336808689942018e-19,-0.3220425773234601,0.4376878175695812,0.007521701997983666,9.478120977510333,0.7597303948930413,"[19, 18]","[29, 33]",18.027756377319946,0.4210852886827999,0.009470615070313215,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS0416,MACS J0416,comparison_gamma,4096,0.5346663050996922,0.14156181754705988,0.07641006423722208,4.737897884029308,247.39176064547496,100.0,-0.009738601873190662,0.0,4.739950882807303,0.060418594540450093,0.0,0.5607741560817849,0.0834989090779363,4.739950882807303,0.5607741560817849,"[40, 17]","[29, 32]",18.601075237738275,0.06172622351423117,0.009470615070313215,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS1149,MACS J1149,comparison_kappa,25,0.5176523609073103,0.5092472227693846,0.48785638328020764,0.7149682492017746,2401.878235504037,654.0323492207526,nan,-0.5,-0.5,-0.5,-0.1546057164669037,0.2149682492017746,0.009247222769384602,0.0,0.3695739656686783,"[20, 0]","[33, 32]",34.539832078341085,-0.0009367790210695901,0.009496795013546944,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS1149,MACS J1149,comparison_gamma1,4096,0.5428061160054787,0.1289460335531982,0.058028751984238625,4.909888050323468,179.32165342391087,100.0,-0.008550981352547797,-4.739947733820636,4.739947733820636,4.336808689942018e-19,-0.35520619153976446,1.4502143396271567,-0.03444096246959224,9.479895467641272,1.8054205311669211,"[41, 17]","[32, 33]",18.35755975068582,0.040641515857606926,0.009496795013546944,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS1149,MACS J1149,comparison_gamma2,4096,0.16975369402763194,0.06555604546329794,0.04902230780423846,4.799493692291451,109.50296443193203,100.0,-0.02183337977016502,-4.7399265764445415,4.737929336734997,-4.336808689942018e-19,-0.471298966818654,0.2979532480239868,0.0010645807427233653,9.477855913179539,0.7692522148426408,"[44, 18]","[32, 33]",19.209372712298546,0.40593000009488683,0.009496795013546944,2.220446049250313e-16
7,|kappa - gamma|,composite,MACS1149,MACS J1149,comparison_gamma,4096,0.5538924229281311,0.16742467598639907,0.09420663437673035,4.69853050125761,155.58835828225978,100.0,0.02996789298828399,0.0,4.739972662669836,0.06500909780156863,0.003379303263500333,1.5389487716346064,0.10618757622865749,4.739972662669836,1.535569468371106,"[42, 17]","[32, 33]",18.867962264113206,0.061839961920127445,0.009496795013546944,2.220446049250313e-16
7,|kappa - gamma|,composite,AbellS1063,Abell S1063,comparison_kappa,25,0.5454082918500109,0.539740184038759,0.545792244374752,0.722885474562645,1661.0089090055544,802.2219894889561,nan,-0.5,-0.5,-0.5,-0.08533000200986862,0.22288547456264496,0.03974018403875906,0.0,0.3082154765725136,"[20, 0]","[33, 31]",33.61547262794322,-0.005570453705823736,0.009542056010104716,2.220446049250313e-16
7,|kappa - gamma|,composite,AbellS1063,Abell S1063,comparison_gamma1,4096,0.537676273269902,0.10046443308033395,0.031197571860892483,4.836734039395658,1060.9323657810346,100.0,-0.013186420652370051,-4.739967124368351,4.739967124368351,8.673617379884035e-19,-0.25548869371414185,0.30773400255702005,-0.0028520251225155105,9.479934248736702,0.563222696271162,"[35, 17]","[33, 32]",15.132745950421556,0.06275257747042019,0.009542056010104716,2.220446049250313e-16
7,|kappa - gamma|,composite,AbellS1063,Abell S1063,comparison_gamma2,4096,0.15891357089136426,0.04678057289471797,0.03351518304811584,4.78698799798821,119.94157859671768,100.0,-0.0021656035798306964,-4.739870751510666,4.736898726998606,4.336808689942018e-19,-0.20429740846157074,0.31596895910444694,0.013527305282462342,9.476769478509272,0.5202663675660177,"[45, 18]","[30, 33]",21.213203435596427,0.4124239962818465,0.009542056010104716,2.220446049250313e-16
7,|kappa - gamma|,composite,AbellS1063,Abell S1063,comparison_gamma,4096,0.5519668883520051,0.130011324868875,0.06314652578698267,4.728252227298316,205.53423371783322,100.0,0.008630038576294281,0.0,4.739967639688202,0.0650313143419815,0.0,0.3626261450130663,0.0672595968597144,4.739967639688202,0.3626261450130663,"[35, 17]","[33, 32]",15.132745950421556,0.06348571815035538,0.009542056010104716,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell370,Abell 370,comparison_kappa,25,0.5612759749148191,0.5589670360285329,0.5511489696800709,0.7142609357833862,8293.128235899705,1077.5367971777828,nan,-0.5,-0.5,-0.5,-0.010179196913091037,0.21426093578338623,0.058967036028533,0.0,0.22444013269647728,"[20, 0]","[32, 32]",34.17601498127012,-0.018607017276945234,0.009460614994168282,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell370,Abell 370,comparison_gamma1,4096,0.5301461294733584,0.11751635192072732,0.0495859794318676,4.925585539814301,582.4330158565217,100.0,-0.010120710477213477,-4.739925588927782,4.739925588927782,8.673617379884035e-19,-0.4928266704082489,0.3075925409793854,-0.011296329791970056,9.479851177855563,0.8004192113876343,"[35, 17]","[29, 0]",18.027756377319946,0.061135583398214524,0.009460614994168282,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell370,Abell 370,comparison_gamma2,4096,0.16782884799984402,0.0643143566904524,0.048659640940881585,4.798968438959676,116.42723665238029,100.0,-0.017445064630038483,-4.739873389413266,4.739638698935873,-4.336808689942018e-19,-0.32441097497940063,0.2763311266899109,0.0182991790713386,9.47951208834914,0.6007421016693115,"[44, 18]","[31, 0]",22.20360331117452,0.36218146623972886,0.009460614994168282,2.220446049250313e-16
7,|kappa - gamma|,composite,Abell370,Abell 370,comparison_gamma,4096,0.5446666818676582,0.15692436450825137,0.08936316147446632,4.703454518648676,173.49516614713923,100.0,-0.007646427934221927,0.0,4.739926305836991,0.0628229543348537,0.0014949318720027804,0.5116289854049683,0.09705151540649613,4.739926305836991,0.5101340535329655,"[35, 17]","[29, 0]",18.027756377319946,0.058042386425498575,0.009460614994168282,2.220446049250313e-16
8,|kappa| * |gamma|,composite,Abell2744,Abell 2744,comparison_kappa,25,0.5567551329841356,0.5512439729208275,0.5431494581557457,0.7083742767572403,1837.9839668269924,921.5588760259058,nan,-0.5,-0.5,-0.5,-0.13970666074208693,0.2083742767572403,0.051243972920827476,0.0,0.3480809374993272,"[20, 0]","[33, 32]",34.539832078341085,-0.007204360225312317,0.009442184935323894,2.220446049250313e-16
8,|kappa| * |gamma|,composite,Abell2744,Abell 2744,comparison_gamma1,4096,0.5270335952578844,0.10581719757367747,0.04027333438751241,4.859173436668245,567.6335790416956,100.0,0.00564677268263168,-4.739997440429364,4.739997440429364,-7.386127300057499e-19,-0.3198103600506129,0.3131638814442414,-0.013846408134187567,9.479994880858728,0.6329742414948543,"[19, 17]","[32, 33]",20.615528128088304,0.06359577112311854,0.009442184935323894,2.220446049250313e-16
8,|kappa| * |gamma|,composite,Abell2744,Abell 2744,comparison_gamma2,4096,0.16037242388988532,0.048500010430856555,0.03715951554477215,4.879207247348462,164.2065827559052,100.0,-0.03966674964303461,-4.739990444718189,4.739997440429364,0.0,-0.3903151304543438,0.1792275607585907,-0.005067061197881819,9.479987885147553,0.5695426912129344,"[18, 18]","[33, 33]",21.213203435596427,0.42743364289736324,0.009442184935323894,2.220446049250313e-16
8,|kappa| * |gamma|,composite,Abell2744,Abell 2744,comparison_gamma,4096,0.5430983713841069,0.13656348403768953,0.07049160924875994,4.720985405073484,207.6362594620901,100.0,-0.01935706922421635,0.0,4.739997462543379,0.06257386405307888,0.0010240572737529874,0.4387801225358414,0.07598132846631889,4.739997462543379,0.43775606526208843,"[18, 18]","[33, 33]",21.213203435596427,0.06073980599060467,0.009442184935323894,2.220446049250313e-16
