cluster_id,candidate_id,observable,pearson_vs_gr,spearman_vs_gr,ssim_vs_gr,rms_difference,nrmse,rms_amplitude_ratio,sign_agreement
MACS1149,PL6_PM2_PS2,kappa_central,-0.05262792511787973,-0.06333064072113781,5.983868131088411e-06,0.04680232731631133,0.3610906659818842,86.18944388481252,0.3576388888888889
MACS1149,PL6_PM2_PS2,gamma1_central,-0.04731691938411021,-0.020733616258555073,1.3348968581410645e-05,0.6060288180471166,0.25895846529703426,2233.766260122843,0.5243055555555556
MACS1149,PL6_PM2_PS2,gamma2_central,0.020581001912663915,0.03650951054740404,3.0495205831567944e-05,1.0114599661255508,0.27285283682761313,52367.189766358235,0.4791666666666667
MACS1149,PL6_PM2_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM2_PS2,kappa_los,-0.11766460228780871,-0.1036409542296115,-2.9663568544778033e-06,0.04701837398728148,0.3627575154908101,20.492418725372865,0.3125
MACS1149,PL6_PM2_PS2,gamma1_los,0.018243744605194585,-0.0029151545840717923,1.3307833769260664e-05,0.6060074588988786,0.2589493384501203,531.1006772403161,0.5
MACS1149,PL6_PM2_PS2,gamma2_los,0.041702623419823046,0.017008166250718364,3.0412822304784286e-05,1.0114597175941729,0.2728527697834455,15748.335581554955,0.5208333333333334
MACS1149,PL6_PM2_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM1_PS1,kappa_central,0.006179746104416375,0.0218352764348207,2.1511612928571593e-05,0.06226129957020219,0.29862274539545747,90.57372864413516,0.3715277777777778
AbellS1063,PL1_PM1_PS1,gamma1_central,-0.0042959061055295785,-0.036782288238107294,1.622123520047111e-05,1.903371792773021,0.318574562898479,5539.522232155709,0.5069444444444444
AbellS1063,PL1_PM1_PS1,gamma2_central,-0.0330806721130102,-0.005889586824686833,0.00024853330687529227,0.8372322983247591,0.21467521090033564,21862.180585693604,0.4548611111111111
AbellS1063,PL1_PM1_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM1_PS1,kappa_los,-0.00817508344778556,-0.007503647082936474,-2.4776250315824212e-05,0.062389722925287966,0.2992387000114604,20.40310679125351,0.3923611111111111
AbellS1063,PL1_PM1_PS1,gamma1_los,-0.008122817633171256,0.01275424086420795,1.6739389773815017e-05,1.9033582299562648,0.3185722928383488,1247.8610419662036,0.5173611111111112
AbellS1063,PL1_PM1_PS1,gamma2_los,-0.04055102917278547,-0.05723056798042029,0.00024860726869659153,0.8372350636656227,0.21467591996296292,7553.498879675466,0.4791666666666667
AbellS1063,PL1_PM1_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM1_PS2,kappa_central,0.01866662343520341,0.023253921367686243,2.040524008265694e-05,0.06225648896469378,0.298599672375237,81.87071723869806,0.40625
AbellS1063,PL1_PM1_PS2,gamma1_central,-0.030356670346250465,-0.043854916428551334,1.622066893497651e-05,1.9033771837783997,0.31857546521151564,5007.244092817593,0.4930555555555556
AbellS1063,PL1_PM1_PS2,gamma2_central,0.07118302233913855,0.10161446214066688,0.00024861379777475615,0.8372289652059521,0.2146743562534422,24687.082312374125,0.5416666666666666
AbellS1063,PL1_PM1_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM1_PS2,kappa_los,-0.013407717089453706,-0.002086774451530971,5.654907467070496e-06,0.06239302825712321,0.2992545533147788,18.596016377856618,0.4027777777777778
AbellS1063,PL1_PM1_PS2,gamma1_los,0.007008336928390626,0.015708578983960872,1.6414192921826357e-05,1.9033580411052842,0.31857226122964327,1137.3383969863548,0.5104166666666666
AbellS1063,PL1_PM1_PS2,gamma2_los,0.04445609963700033,0.03427856077868737,0.00024917779556311664,0.8372264340721176,0.21467370724397275,8135.253528576312,0.5416666666666666
AbellS1063,PL1_PM1_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM2_PS1,kappa_central,0.004331539574318495,-0.038022597848321536,1.7320050791348185e-05,0.062264238347876456,0.2986368406016811,120.8181346644049,0.3368055555555556
AbellS1063,PL1_PM2_PS1,gamma1_central,-0.014338086254904604,-0.0018531802965088475,1.6263391383051236e-05,1.9033713365024774,0.318574486530746,7389.283182918812,0.53125
AbellS1063,PL1_PM2_PS1,gamma2_central,-0.007376261462068505,0.037275598905272295,0.0002484014340033154,0.837231499339249,0.2146750060320055,32604.92983537712,0.4930555555555556
AbellS1063,PL1_PM2_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM2_PS1,kappa_los,-0.0013030558756511497,-0.02275659187634882,-2.842208911634441e-05,0.0623607764675389,0.29909986463953325,23.03905410651943,0.3958333333333333
AbellS1063,PL1_PM2_PS1,gamma1_los,-0.016632181324378832,0.021232452808957154,1.674823775271864e-05,1.9033631033547687,0.31857310851755777,1409.0770969568364,0.5104166666666666
AbellS1063,PL1_PM2_PS1,gamma2_los,-0.04453407357823284,-0.04728950403690888,0.0002481992528798356,0.8372352944266046,0.21467597913251785,8811.678498440786,0.4895833333333333
AbellS1063,PL1_PM2_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM2_PS2,kappa_central,0.02999369939972335,0.011980617211016401,2.4766211432742367e-05,0.06225054764284902,0.2985711761206967,136.8825042029775,0.3680555555555556
AbellS1063,PL1_PM2_PS2,gamma1_central,-0.03441961115199937,-0.0215800810998718,1.617923316965343e-05,1.903376773645639,0.3185753965660385,8371.78631215971,0.5347222222222222
AbellS1063,PL1_PM2_PS2,gamma2_central,0.0360488668734961,0.07249004336311282,0.00024841501601971327,0.8372306743821487,0.21467479450428514,41420.1388579037,0.5347222222222222
AbellS1063,PL1_PM2_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL1_PM2_PS2,kappa_los,0.005726096682537977,-0.0020124262043411337,-1.8269001829963336e-05,0.06232705035992852,0.298938104719396,26.21610528991201,0.4166666666666667
AbellS1063,PL1_PM2_PS2,gamma1_los,-0.008475669023554185,0.02281787894497828,1.664725382429775e-05,1.9033603012926168,0.3185726395257777,1603.3860101622497,0.4930555555555556
AbellS1063,PL1_PM2_PS2,gamma2_los,-0.00774967039338519,0.0011343131226665701,0.0002485572349153041,0.8372317022544143,0.21467505806159873,10557.622132207169,0.5347222222222222
AbellS1063,PL1_PM2_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM1_PS1,kappa_central,-0.0007045320019995819,0.015184122429459589,1.6971624420730316e-05,0.06226901563965787,0.29865975383987514,80.45231170905451,0.4027777777777778
AbellS1063,PL2_PM1_PS1,gamma1_central,-0.030826619796326775,-0.07134970200418761,1.6251539351553187e-05,1.903376200531142,0.3185753006416894,4920.493024472476,0.4756944444444444
AbellS1063,PL2_PM1_PS1,gamma2_central,0.0447754654256915,0.05352169562229483,0.00024874019080454643,0.8372294606844174,0.21467448329935795,22125.90932291339,0.5416666666666666
AbellS1063,PL2_PM1_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM1_PS1,kappa_los,-0.04100356935925198,-0.04136776661884266,5.25397623084645e-05,0.062414354711152364,0.29935684100063986,17.738689947444364,0.3888888888888889
AbellS1063,PL2_PM1_PS1,gamma1_los,0.03626944610434665,0.043946847031495526,1.5699443408723062e-05,1.9033577551903007,0.318572213374967,1084.9043898790953,0.5208333333333334
AbellS1063,PL2_PM1_PS1,gamma2_los,0.02609143530961328,0.01836954293912687,0.0002486183346526313,0.8372285371817726,0.21467424650351832,7530.187030523025,0.5208333333333334
AbellS1063,PL2_PM1_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM1_PS2,kappa_central,-0.013177883291620016,0.005032572569917493,2.2162541493047113e-05,0.0622740025025661,0.29868367224027553,69.089551878783,0.3854166666666667
AbellS1063,PL2_PM1_PS2,gamma1_central,-0.018701796690202773,-0.06112581330954189,1.619264963319872e-05,1.903376619398652,0.31857537074913467,4225.542917003995,0.4930555555555556
AbellS1063,PL2_PM1_PS2,gamma2_central,0.11198218686426399,0.11829810833946204,0.0002487243790966182,0.8372274382790212,0.21467396473323738,23413.534365234314,0.5520833333333334
AbellS1063,PL2_PM1_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM1_PS2,kappa_los,-0.03229886035721335,-0.009002166146228936,1.8389846463428097e-05,0.06244027320390054,0.29948115339878123,17.377418735184314,0.3923611111111111
AbellS1063,PL2_PM1_PS2,gamma1_los,0.018508763177645028,0.013712730429330987,1.6242584591783562e-05,1.9033533133274207,0.31857146992351376,1062.8084195613894,0.5173611111111112
AbellS1063,PL2_PM1_PS2,gamma2_los,0.09392271209810733,0.0920340876666305,0.00024970785111260916,0.8372210872226856,0.21467233625526178,7889.688178395527,0.5451388888888888
AbellS1063,PL2_PM1_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM2_PS1,kappa_central,0.0004191111336473488,0.013941803407159134,2.3259332231850733e-05,0.062262029573105615,0.2986262466951841,97.10942314456915,0.4166666666666667
AbellS1063,PL2_PM2_PS1,gamma1_central,-0.02180197947570107,-0.06157541926383179,1.618971300345474e-05,1.9033759388935065,0.318575256850405,5939.2484334740975,0.46875
AbellS1063,PL2_PM2_PS1,gamma2_central,0.04708883771180834,0.0639073419898806,0.00024863349898944764,0.837229902284202,0.21467459653021045,29682.835518620126,0.5381944444444444
AbellS1063,PL2_PM2_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM2_PS1,kappa_los,-0.04097153502915035,-0.038318986131037784,4.4536605373772516e-05,0.06238369946101205,0.2992098097786628,20.972834559810348,0.40625
AbellS1063,PL2_PM2_PS1,gamma1_los,0.025573767832781275,0.028481406909966284,1.5840307736693767e-05,1.903365898620898,0.31857357637186173,1282.705943991239,0.4965277777777778
