cluster_id,candidate_id,pearson_kappa_los_vs_gr,pearson_kappa_central_vs_gr,delta_r_vs_o3_los,delta_r_vs_o4_los,delta_r_vs_2d_midpoint,f_irr_3d,delta_f_irr_vs_o3,pearson_o3_los,pearson_o4_los,pearson_2d_midpoint
Abell370,PL2_PM2_PS2,-0.1893927762289394,-0.19768063229379337,-0.3095179530191354,-0.4996061351670959,-0.6889711388240662,0.5181278958541903,0.2981278958541903,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM1_PS1,-0.18044189924540854,-0.22435084367953492,-0.3005670760356045,-0.49065525818356504,-0.6800202618405353,0.5031177619081059,0.2831177619081059,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM1_PS2,-0.18882637158015286,-0.23318204952721305,-0.3089515483703488,-0.49903973051830935,-0.6884047341752797,0.48979683401116025,0.2697968340111603,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM2_PS1,-0.18519442473640138,-0.2141081008743178,-0.3053196015265974,-0.49540778367455784,-0.6847727873315282,0.5156712705658715,0.2956712705658715,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM2_PS2,-0.18863522044808662,-0.19325835629975915,-0.3087603972382826,-0.4988485793862431,-0.6882135830432135,0.5170303646980648,0.2970303646980649,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM1_PS1,-0.1669720518049153,-0.20891843330940163,-0.2870972285951113,-0.4771854107430718,-0.6665504144000421,0.500619109728807,0.280619109728807,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM1_PS2,-0.19223116729477485,-0.24385332828772135,-0.3123563440849708,-0.5024445262329313,-0.6918095298899016,0.49238987956637764,0.2723898795663776,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM2_PS1,-0.18841366627444575,-0.22504021298744703,-0.30853884306464174,-0.49862702521260227,-0.6879920288695726,0.5192398553962181,0.2992398553962181,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM2_PS2,-0.18030441784544327,-0.2011883509882607,-0.30042959463563923,-0.49051777678359976,-0.67988278044057,0.5237862666839592,0.30378626668395925,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM1_PS1,-0.17494556746188802,-0.2126452332089193,-0.295070744252084,-0.48515892640004454,-0.6745239300570148,0.5025413768012287,0.2825413768012287,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM1_PS2,-0.18341094654265083,-0.22974782879776628,-0.3035361233328468,-0.4936243054808073,-0.6829893091377777,0.5048155177352606,0.2848155177352606,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM2_PS1,-0.18343475866457817,-0.22893169565018737,-0.30355993545477417,-0.49364811760273464,-0.683013121259705,0.513557930567161,0.29355793056716106,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM2_PS2,-0.18326249492580848,-0.2129426603092306,-0.30338767171600445,-0.493475853863965,-0.6828408575209353,0.5283978619274262,0.30839786192742624,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM1_PS1,-0.1777360864305499,-0.22096391674059965,-0.29786126322074585,-0.4879494453687064,-0.6773144490256767,0.5022003725775684,0.28220037257756847,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM1_PS2,-0.19073694536497734,-0.2377983922702539,-0.31086212215517334,-0.5009503043031338,-0.6903153079601042,0.4897609458907011,0.2697609458907011,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM2_PS1,-0.19336066479749248,-0.22441349583215586,-0.31348584158768844,-0.503574023735649,-0.6929390273926193,0.5169106746679129,0.2969106746679129,0.12012517679019598,0.3102133589381565,0.49957836259512683
