architecture_code,architecture_name,is_wrong,quantity_name,value,log_abs,nearest_constant,nearest_constant_value,log10_distance_to_constant,factor_to_constant,is_alpha_or_3alpha
A6,Rotational Cell,False,corr_len/grid_n_MACS1149,0.07421875,-1.1294863643590205,3*alpha_fs,0.021892057707851405,0.5302270513610657,3.390213519005208,True
A6,Rotational Cell,False,wave_coherence/grid_n_MACS1149,0.055989583333333336,-1.2518927644519255,3*alpha_fs,0.021892057707851405,0.4078206512681609,2.5575294967934026,True
A6,Rotational Cell,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A6,Rotational Cell,False,corr_len/grid_n_AbellS1063,0.05859375,-1.2321487062561682,3*alpha_fs,0.021892057707851405,0.42756470946391806,2.676484357109375,True
A6,Rotational Cell,False,wave_coherence/grid_n_AbellS1063,0.045572916666666664,-1.3412931756812363,3*alpha_fs,0.021892057707851405,0.31842024003885,2.0817100555295136,True
A6,Rotational Cell,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A6,Rotational Cell,False,corr_len/grid_n_Abell370,0.0703125,-1.1529674602085436,3*alpha_fs,0.021892057707851405,0.5067459555115429,3.2117812285312497,True
A6,Rotational Cell,False,wave_coherence/grid_n_Abell370,0.05078125,-1.2942966130050129,3*alpha_fs,0.021892057707851405,0.3654168027150736,2.319619776161458,True
A6,Rotational Cell,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A7,Loop Constituent,False,median_pearson_kappa_over_rms_kappa,0.7171314317998617,-0.14440124199684806,1/e,0.36787944117144233,0.28989323990640375,1.9493653396783812,False
A7,Loop Constituent,False,median_coherence_gain_over_memory,0.001927145461702051,-2.7150855033879826,alpha_fs/2,0.0036486762846419008,0.27722083728425273,0.528176607449074,False
A7,Loop Constituent,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,median_relaxation_time_over_steps,0.6,-0.2218487496163564,1/e,0.36787944117144233,0.2124457322868954,1.630969097075427,False
A7,Loop Constituent,False,DT_over_relaxation_time,0.008333333333333333,-2.0791812460476247,alpha_fs,0.0072973525692838015,0.057653424392123995,1.1419666590333333,True
A7,Loop Constituent,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A7,Loop Constituent,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A7,Loop Constituent,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A7,Loop Constituent,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A7,Loop Constituent,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A7,Loop Constituent,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A7,Loop Constituent,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A7,Loop Constituent,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A7,Loop Constituent,False,median_activity_over_DT,0.09613548114334444,-1.0171162957775133,1/pi,0.3183098861837907,0.5199664230833794,0.302018521309251,False
A7,Loop Constituent,False,wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,wave_mode_count_over_internal_nodes,0.3333333333333333,-0.47712125471966244,1/pi,0.3183098861837907,0.02002861797447137,1.0471975511965976,False
A7,Loop Constituent,False,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,wave_coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A7,Loop Constituent,False,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A7,Loop Constituent,False,wave_coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A7,Loop Constituent,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A7,Loop Constituent,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A7,Loop Constituent,False,wave_coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A7,Loop Constituent,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A7,Loop Constituent,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,wave_coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A7,Loop Constituent,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,wave_coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A7,Loop Constituent,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A8,Dual-Layer Constituent,False,median_pearson_kappa_over_rms_kappa,0.7646835735633418,-0.1165182389433055,1/e,0.36787944117144233,0.31777624295994633,2.0786254625383576,False
A8,Dual-Layer Constituent,False,median_coherence_gain_over_memory,1.427682091946879e-05,-4.8453684879967645,alpha_fs/2,0.0036486762846419008,2.4075038218930347,0.003912876836885514,False
A8,Dual-Layer Constituent,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,median_relaxation_time_over_steps,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A8,Dual-Layer Constituent,False,DT_over_relaxation_time,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A8,Dual-Layer Constituent,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A8,Dual-Layer Constituent,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A8,Dual-Layer Constituent,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A8,Dual-Layer Constituent,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A8,Dual-Layer Constituent,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A8,Dual-Layer Constituent,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A8,Dual-Layer Constituent,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A8,Dual-Layer Constituent,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A8,Dual-Layer Constituent,False,median_activity_over_DT,0.09079823291984779,-1.0419226034681977,1/pi,0.3183098861837907,0.5447727307740639,0.28525106149992874,False
A8,Dual-Layer Constituent,False,wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,wave_mode_count_over_internal_nodes,1.0,0.0,1/e,0.36787944117144233,0.4342944819032518,2.718281828459045,False
A8,Dual-Layer Constituent,False,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,wave_coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A8,Dual-Layer Constituent,False,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A8,Dual-Layer Constituent,False,wave_coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A8,Dual-Layer Constituent,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A8,Dual-Layer Constituent,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A8,Dual-Layer Constituent,False,wave_coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A8,Dual-Layer Constituent,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A8,Dual-Layer Constituent,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,wave_coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A8,Dual-Layer Constituent,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,wave_coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A8,Dual-Layer Constituent,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A9,Cooperative Cell,False,median_pearson_kappa_over_rms_kappa,0.6063737730515695,-0.21725959112485269,1/e,0.36787944117144233,0.2170348907783991,1.6482948085402302,False
A9,Cooperative Cell,False,median_coherence_gain_over_memory,0.0011370418008478332,-2.9442235691347323,alpha_fs/2,0.0036486762846419008,0.5063589030310023,0.31163131835890673,False
A9,Cooperative Cell,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,median_relaxation_time_over_steps,0.45,-0.3467874862246563,1/e,0.36787944117144233,0.0875069956785955,1.2232268228065704,False
A9,Cooperative Cell,False,DT_over_relaxation_time,0.011111111111111112,-1.9542425094393248,2*alpha_fs,0.014594705138567603,0.11843783466355724,0.7613111060222222,False
A9,Cooperative Cell,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A9,Cooperative Cell,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A9,Cooperative Cell,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A9,Cooperative Cell,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A9,Cooperative Cell,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A9,Cooperative Cell,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A9,Cooperative Cell,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A9,Cooperative Cell,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A9,Cooperative Cell,False,median_activity_over_DT,0.06583448995412053,-1.181546524737745,3*alpha_fs,0.021892057707851405,0.4781668909823414,3.0072317016828225,True
A9,Cooperative Cell,False,wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,wave_mode_count_over_internal_nodes,1.0,0.0,1/e,0.36787944117144233,0.4342944819032518,2.718281828459045,False
A9,Cooperative Cell,False,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,wave_coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A9,Cooperative Cell,False,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A9,Cooperative Cell,False,wave_coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A9,Cooperative Cell,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A9,Cooperative Cell,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A9,Cooperative Cell,False,wave_coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A9,Cooperative Cell,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A9,Cooperative Cell,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,wave_coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A9,Cooperative Cell,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,wave_coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A9,Cooperative Cell,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A10,Unified Microcell,False,median_pearson_kappa_over_rms_kappa,0.06295600588094631,-1.2009628327279118,3*alpha_fs,0.021892057707851405,0.45875058299217447,2.8757463880778853,True
A10,Unified Microcell,False,median_coherence_gain_over_memory,0.007061833135321787,-2.1510825486343133,alpha_fs,0.0072973525692838015,0.014247878194564417,0.9677253590633171,True
A10,Unified Microcell,False,median_correlation_length_over_grid,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A10,Unified Microcell,False,median_relaxation_time_over_steps,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A10,Unified Microcell,False,DT_over_relaxation_time,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A10,Unified Microcell,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A10,Unified Microcell,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A10,Unified Microcell,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A10,Unified Microcell,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A10,Unified Microcell,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A10,Unified Microcell,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A10,Unified Microcell,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A10,Unified Microcell,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A10,Unified Microcell,False,median_activity_over_DT,19.425452116440557,1.288371135549673,1/e,0.36787944117144233,1.7226656174529247,52.80385349772166,False
A10,Unified Microcell,False,wave_coherence_over_grid,0.016927083333333332,-1.7714178677246752,2*alpha_fs,0.014594705138567603,0.06438680705109237,1.159809888080729,False
A10,Unified Microcell,False,wave_mode_count_over_internal_nodes,0.5,-0.3010299956639812,1/e,0.36787944117144233,0.13326448623927062,1.3591409142295225,False
A10,Unified Microcell,False,corr_len/grid_n_Abell2744,0.09765625,-1.0102999566398119,1/pi,0.3183098861837907,0.5131500839456781,0.30679615757712825,False
A10,Unified Microcell,False,wave_coherence/grid_n_Abell2744,0.16927083333333334,-0.7714178677246752,1/pi,0.3183098861837907,0.2742679950305414,0.5317800064670223,False
A10,Unified Microcell,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A10,Unified Microcell,False,corr_len/grid_n_MACS0416,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A10,Unified Microcell,False,wave_coherence/grid_n_MACS0416,0.016927083333333332,-1.7714178677246752,2*alpha_fs,0.014594705138567603,0.06438680705109237,1.159809888080729,False
A10,Unified Microcell,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A10,Unified Microcell,False,corr_len/grid_n_MACS1149,0.0078125,-2.1072099696478683,alpha_fs,0.0072973525692838015,0.029624700791880468,1.07059374284375,True
A10,Unified Microcell,False,wave_coherence/grid_n_MACS1149,0.010416666666666666,-1.9822712330395684,2*alpha_fs,0.014594705138567603,0.1464665582638008,0.7137291618958332,False
A10,Unified Microcell,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A10,Unified Microcell,False,corr_len/grid_n_AbellS1063,0.00390625,-2.4082399653118496,alpha_fs/2,0.0036486762846419008,0.029624700791880468,1.07059374284375,False
A10,Unified Microcell,False,wave_coherence/grid_n_AbellS1063,0.006510416666666667,-2.186391215695493,alpha_fs,0.0072973525692838015,0.04955654525574438,0.8921614523697916,True
A10,Unified Microcell,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A10,Unified Microcell,False,corr_len/grid_n_Abell370,0.0234375,-1.630088714928206,3*alpha_fs,0.021892057707851405,0.029624700791880468,1.07059374284375,True
A10,Unified Microcell,False,wave_coherence/grid_n_Abell370,0.23697916666666666,-0.6252898320464372,1/pi,0.3183098861837907,0.12813995935230338,0.7444920090538312,False
A10,Unified Microcell,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Internal Topology,True,median_pearson_kappa_over_rms_kappa,0.11208210261492706,-0.9504637304569791,1/pi,0.3183098861837907,0.4533138577628452,0.3521163101739522,False
WR1,Wrong: Random Internal Topology,True,median_coherence_gain_over_memory,739311023386.0963,11.86882718172851,1/e,0.36787944117144233,12.303121663631762,2009655720449.8857,False
WR1,Wrong: Random Internal Topology,True,median_correlation_length_over_grid,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR1,Wrong: Random Internal Topology,True,median_relaxation_time_over_steps,1.05,0.021189299069938092,1/e,0.36787944117144233,0.4554837809731899,2.8541959198819975,False
WR1,Wrong: Random Internal Topology,True,DT_over_relaxation_time,0.004761904761904762,-2.322219294733919,alpha_fs/2,0.0036486762846419008,0.11564537136981075,1.3051047531809523,False
WR1,Wrong: Random Internal Topology,True,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR1,Wrong: Random Internal Topology,True,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
WR1,Wrong: Random Internal Topology,True,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
WR1,Wrong: Random Internal Topology,True,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
WR1,Wrong: Random Internal Topology,True,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
WR1,Wrong: Random Internal Topology,True,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR1,Wrong: Random Internal Topology,True,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
WR1,Wrong: Random Internal Topology,True,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
WR1,Wrong: Random Internal Topology,True,median_activity_over_DT,3.5319899330838593,0.548019457076437,1/e,0.36787944117144233,0.9823139389796888,9.600944053402134,False
WR1,Wrong: Random Internal Topology,True,wave_coherence_over_grid,0.014322916666666666,-1.843968534873287,2*alpha_fs,0.014594705138567603,0.008163860097519376,0.9813775976067707,False
WR1,Wrong: Random Internal Topology,True,corr_len/grid_n_Abell2744,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR1,Wrong: Random Internal Topology,True,wave_coherence/grid_n_Abell2744,0.014322916666666666,-1.843968534873287,2*alpha_fs,0.014594705138567603,0.008163860097519376,0.9813775976067707,False
WR1,Wrong: Random Internal Topology,True,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Internal Topology,True,corr_len/grid_n_MACS0416,0.03515625,-1.4539974558725246,3*alpha_fs,0.021892057707851405,0.2057159598475617,1.6058906142656248,True
WR1,Wrong: Random Internal Topology,True,wave_coherence/grid_n_MACS0416,0.036458333333333336,-1.4382031886892928,3*alpha_fs,0.021892057707851405,0.2215102270307936,1.665368044423611,True
WR1,Wrong: Random Internal Topology,True,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Internal Topology,True,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
WR1,Wrong: Random Internal Topology,True,wave_coherence/grid_n_MACS1149,0.016927083333333332,-1.7714178677246752,2*alpha_fs,0.014594705138567603,0.06438680705109237,1.159809888080729,False
WR1,Wrong: Random Internal Topology,True,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Internal Topology,True,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR1,Wrong: Random Internal Topology,True,wave_coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR1,Wrong: Random Internal Topology,True,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR1,Wrong: Random Internal Topology,True,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR1,Wrong: Random Internal Topology,True,wave_coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR1,Wrong: Random Internal Topology,True,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
WR2,Wrong: Disconnected Internal Nodes,True,median_pearson_kappa_over_rms_kappa,0.6975986863346478,-0.15639434590540705,1/e,0.36787944117144233,0.27790013599784474,1.8962698326203744,False
WR2,Wrong: Disconnected Internal Nodes,True,median_coherence_gain_over_memory,0.0020359541770382005,-2.691232000835968,alpha_fs/2,0.0036486762846419008,0.253367334732238,0.5579980294793456,False
WR2,Wrong: Disconnected Internal Nodes,True,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
WR2,Wrong: Disconnected Internal Nodes,True,median_relaxation_time_over_steps,0.6,-0.2218487496163564,1/e,0.36787944117144233,0.2124457322868954,1.630969097075427,False
WR2,Wrong: Disconnected Internal Nodes,True,DT_over_relaxation_time,0.008333333333333333,-2.0791812460476247,alpha_fs,0.0072973525692838015,0.057653424392123995,1.1419666590333333,True
WR2,Wrong: Disconnected Internal Nodes,True,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
WR2,Wrong: Disconnected Internal Nodes,True,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
