cluster_id,step_index,propagation_distance,eigen_trace_identity_relative_rms_error,eigen_gap_identity_relative_rms_error,symmetric_reconstruction_relative_rms_error,principal_axis_global_nematic_order,principal_axis_orientation_count,neighbor_nematic_coherence_mean,neighbor_nematic_pair_count,lambda_high_vs_observed_pearson,lambda_high_vs_observed_spearman,lambda_high_vs_observed_count,lambda_high_vs_los_mag_pearson,lambda_high_vs_los_mag_spearman,lambda_high_vs_los_mag_count,lambda_high_rms,lambda_low_vs_observed_pearson,lambda_low_vs_observed_spearman,lambda_low_vs_observed_count,lambda_low_vs_los_mag_pearson,lambda_low_vs_los_mag_spearman,lambda_low_vs_los_mag_count,lambda_low_rms,abs_lambda_high_vs_observed_pearson,abs_lambda_high_vs_observed_spearman,abs_lambda_high_vs_observed_count,abs_lambda_high_vs_los_mag_pearson,abs_lambda_high_vs_los_mag_spearman,abs_lambda_high_vs_los_mag_count,abs_lambda_high_rms,abs_lambda_low_vs_observed_pearson,abs_lambda_low_vs_observed_spearman,abs_lambda_low_vs_observed_count,abs_lambda_low_vs_los_mag_pearson,abs_lambda_low_vs_los_mag_spearman,abs_lambda_low_vs_los_mag_count,abs_lambda_low_rms,mean_eigenvalue_vs_observed_pearson,mean_eigenvalue_vs_observed_spearman,mean_eigenvalue_vs_observed_count,mean_eigenvalue_vs_los_mag_pearson,mean_eigenvalue_vs_los_mag_spearman,mean_eigenvalue_vs_los_mag_count,mean_eigenvalue_rms,eigenvalue_gap_vs_observed_pearson,eigenvalue_gap_vs_observed_spearman,eigenvalue_gap_vs_observed_count,eigenvalue_gap_vs_los_mag_pearson,eigenvalue_gap_vs_los_mag_spearman,eigenvalue_gap_vs_los_mag_count,eigenvalue_gap_rms,spectral_magnitude_vs_observed_pearson,spectral_magnitude_vs_observed_spearman,spectral_magnitude_vs_observed_count,spectral_magnitude_vs_los_mag_pearson,spectral_magnitude_vs_los_mag_spearman,spectral_magnitude_vs_los_mag_count,spectral_magnitude_rms,minimum_abs_eigenvalue_vs_observed_pearson,minimum_abs_eigenvalue_vs_observed_spearman,minimum_abs_eigenvalue_vs_observed_count,minimum_abs_eigenvalue_vs_los_mag_pearson,minimum_abs_eigenvalue_vs_los_mag_spearman,minimum_abs_eigenvalue_vs_los_mag_count,minimum_abs_eigenvalue_rms,symmetric_frobenius_mag_vs_observed_pearson,symmetric_frobenius_mag_vs_observed_spearman,symmetric_frobenius_mag_vs_observed_count,symmetric_frobenius_mag_vs_los_mag_pearson,symmetric_frobenius_mag_vs_los_mag_spearman,symmetric_frobenius_mag_vs_los_mag_count,symmetric_frobenius_mag_rms,neighbor_nematic_coherence_vs_observed_pearson,neighbor_nematic_coherence_vs_observed_spearman,neighbor_nematic_coherence_vs_observed_count,neighbor_nematic_coherence_vs_los_mag_pearson,neighbor_nematic_coherence_vs_los_mag_spearman,neighbor_nematic_coherence_vs_los_mag_count,neighbor_nematic_coherence_rms,principal_vs_displacement_nematic_alignment_vs_observed_pearson,principal_vs_displacement_nematic_alignment_vs_observed_spearman,principal_vs_displacement_nematic_alignment_vs_observed_count,principal_vs_displacement_nematic_alignment_vs_los_mag_pearson,principal_vs_displacement_nematic_alignment_vs_los_mag_spearman,principal_vs_displacement_nematic_alignment_vs_los_mag_count,principal_vs_displacement_nematic_alignment_rms,principal_vs_response_nematic_alignment_vs_observed_pearson,principal_vs_response_nematic_alignment_vs_observed_spearman,principal_vs_response_nematic_alignment_vs_observed_count,principal_vs_response_nematic_alignment_vs_los_mag_pearson,principal_vs_response_nematic_alignment_vs_los_mag_spearman,principal_vs_response_nematic_alignment_vs_los_mag_count,principal_vs_response_nematic_alignment_rms,principal_vs_displacement_nematic_alignment_mean,principal_vs_displacement_nematic_alignment_mean_abs,principal_vs_response_nematic_alignment_mean,principal_vs_response_nematic_alignment_mean_abs
MACS1149,159,4.77,8.126591268751735e-17,6.566549406247688e-17,6.732207160552966e-17,0.028218451256500462,1024,0.2377680621991196,1984,0.3649384617785677,0.2550989663367649,1024,0.5376747175697127,0.3557200285208497,1024,0.004529663068673491,-0.6305552847317354,-0.5601383245677507,1024,-0.5579395899825292,-0.47832622174737144,1024,0.003955434802169593,0.5188803550496575,0.4443544220903558,1024,0.6416641906288921,0.5320034667584579,1024,0.004529663068673491,0.703848754962245,0.6348480259218804,1024,0.6756366204181878,0.5589519258279093,1024,0.003955434802169593,-0.11792330179154803,-0.10852226109079315,1024,0.061690886120575536,0.0033309826729132396,1024,0.0026101870441049856,0.6820434057709078,0.6973372071437907,1024,0.7694957723975744,0.7403212842429011,1024,0.006713741010717037,0.7282257443980167,0.72398778083774,1024,0.7996815597955097,0.765144459444961,1024,0.005517498490222928,0.5761952325628936,0.5768190332184993,1024,0.6162614701566251,0.5445137932730134,1024,0.002391761359397435,0.7398618114223565,0.7396356982507402,1024,0.8116251102849509,0.7735352777877119,1024,0.006013593932908918,0.09074920144699644,0.12358445609205511,1024,0.14516447718065761,0.14034353542307418,1024,0.4103425027796363,-0.27540085225755573,-0.35646460022048293,1024,-0.2285779467046997,-0.2546669252020599,1024,0.7550143713057739,-0.2757749148265706,-0.35644799285914874,1024,-0.22927696255608934,-0.2549045244438881,1024,0.7541887528856999,-0.0846066063594342,0.6947669147993456,-0.0845563252699062,0.6935815257312822
AbellS1063,0,0.0,0.0,0.0,0.0,nan,0,nan,0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan
AbellS1063,1,0.03,7.167434917710996e-17,4.728836031844777e-17,5.715251243388719e-17,0.022357329399210115,1024,0.2026121172905079,1984,0.45738104255938855,0.22562763750804662,1024,0.5703921334364224,0.31320516459838355,1024,4.884876114501594e-07,-0.5957647146541436,-0.5482996790286818,1024,-0.6001954038780084,-0.4982126747907875,1024,4.6370289139464595e-07,0.6126162945122574,0.4233144758958587,1024,0.6968436393807562,0.5092677674164938,1024,4.884876114501594e-07,0.7018233650324079,0.6432646202882484,1024,0.7132858265156569,0.604525092089264,1024,4.6370289139464595e-07,-0.06771734603464505,-0.14219034984979614,1024,0.014524171740337473,-0.05479341382948287,1024,2.880781744356613e-07,0.7226982346276847,0.6823798033938917,1024,0.8069354490721469,0.7362172211394035,1024,7.585017453581372e-07,0.7576098611989387,0.7070668898862742,1024,0.8183415380078779,0.7751088866139761,1024,6.141816078924051e-07,0.6786439014787486,0.5526409502181532,1024,0.7227216222354359,0.5285886202703669,1024,2.764443353638064e-07,0.7711201045656402,0.7172505207960804,1024,0.831297643590218,0.7798521989664545,1024,6.735284092211974e-07,-0.02284014377740504,-0.021435877261998425,1024,0.07656942189089536,0.06869456762749446,1024,0.38970213651360214,-0.28249752257960614,-0.31891648710750303,1024,-0.24932976433351067,-0.21782674924898077,1024,0.7378262796584482,-0.2821646943957098,-0.3188760751198054,1024,-0.24708624488104233,-0.21370734166011016,1024,0.738904713652658,-0.021060490196036286,0.6733395880866379,-0.02213587364516071,0.6743525826588775
AbellS1063,5,0.15,7.965169988671406e-17,5.716250658215554e-17,5.872882964497099e-17,0.022332589797400597,1024,0.20258296840205495,1984,0.4574754102184996,0.22615967652528432,1024,0.5703832800201066,0.31266920284672056,1024,7.326890662130564e-06,-0.5967243659240384,-0.5501707451183749,1024,-0.6005459247608519,-0.4987177464058365,1024,6.9500492871219136e-06,0.6126660099978681,0.4239971322687934,1024,0.6968581496422013,0.5090041283706459,1024,7.326890662130564e-06,0.7028668738389762,0.6455602469422788,1024,0.7135468726967277,0.6049454505221372,1024,6.9500492871219136e-06,-0.06816937399886536,-0.14327236517416495,1024,0.014458453707755553,-0.05524523236892926,1024,4.319161508972284e-06,0.7231761783947982,0.6843108280881196,1024,0.8069290554610061,0.7360417039196052,1024,1.137331961980005e-05,0.758155334051819,0.7084291292647164,1024,0.8183031008683116,0.774983079715328,1024,9.208495165104392e-06,0.6788662139364287,0.5539770939131679,1024,0.7227671049058382,0.5280844203740791,1024,4.146098004448148e-06,0.771610907235226,0.7186922095164867,1024,0.8312462618511313,0.779710678778342,1024,1.0098837154258894e-05,-0.022702841208352854,-0.02117473043773693,1024,0.07660563247775833,0.06867391459838353,1024,0.3896250375967589,-0.28223144205810663,-0.3188093104034046,1024,-0.2478241525077164,-0.21509726369716042,1024,0.7386919197598641,-0.28283908375070554,-0.31985617758028756,1024,-0.24804841192287663,-0.21551989083398898,1024,0.7383743300245286,-0.021600167633409953,0.6743597314489762,-0.02101199156046001,0.6740669467231561
AbellS1063,10,0.3,7.298520293054108e-17,5.98692211800466e-17,5.517129708629686e-17,0.022236994654689396,1024,0.20258378377977732,1984,0.4574954422415906,0.22632121271725913,1024,0.5703813426113554,0.3125111311780273,1024,2.6864915284369477e-05,-0.5968788875801742,-0.5504781600922681,1024,-0.6005302921413371,-0.49869305888348475,1024,2.5481426913289126e-05,0.6126701813370318,0.4240742682032759,1024,0.6968580242478061,0.5089142295794292,1024,2.6864915284369477e-05,0.7030418962602566,0.6459593823760819,1024,0.7135095386392313,0.6049094641835348,1024,2.5481426913289126e-05,-0.068238949827783,-0.1435391669944925,1024,0.014495894429289816,-0.05524111964451756,1024,1.5836124652326546e-05,0.7232645581680961,0.6847203459158858,1024,0.8068888305081214,0.7358426391173736,1024,4.1700386155660356e-05,0.758264873623686,0.7087992409341248,1024,0.8182521214704939,0.7748452810957729,1024,3.3762951650555084e-05,0.678908678812695,0.5542527135040412,1024,0.7227788659381787,0.5279938622058508,1024,1.5201640918529946e-05,0.7717054218999178,0.7190158518703955,1024,0.8311965018411898,0.7795045061154424,1024,3.702737893469701e-05,-0.022655486554436326,-0.021199496191259565,1024,0.07663266261317483,0.068754280362635,1024,0.3896236314631793,-0.28244019613173027,-0.3192201916887204,1024,-0.24786403202439886,-0.2151753942851012,1024,0.7387693965514128,-0.2824079298921221,-0.3190659980509263,1024,-0.2476661362832782,-0.2142579102889636,1024,0.7385714272590048,-0.02132772622988991,0.6745344414280592,-0.021425152593985627,0.6741357262438668
AbellS1063,20,0.6,7.08072359571543e-17,6.605228657940517e-17,4.662128223830431e-17,0.022203703129341678,1024,0.2025819873051786,1984,0.45750580104274374,0.22632050863672126,1024,0.5703786125990232,0.3124406784207138,1024,0.00010257444162396866,-0.5969706879461733,-0.5506665183999714,1024,-0.6005257232482991,-0.4986612411487018,1024,9.728775256933799e-05,0.6126649157350279,0.42397699333023386,1024,0.6968647963180232,0.5089577596380802,1024,0.00010257444162396866,0.7031443076467226,0.6461935170946285,1024,0.7134913479034874,0.604855641137973,1024,9.728775256933799e-05,-0.06828386741864859,-0.14363363672126458,1024,0.014511156708024641,-0.05523263715041842,1024,6.046329445359108e-05,0.7233151882089274,0.6848998082218726,1024,0.8068658060152566,0.7356688988627423,1024,0.00015921559548045768,0.7583269649214994,0.7089821789392747,1024,0.8182228605951499,0.7747866188934983,1024,0.00012890943773642222,0.6789185452797964,0.5542028578964309,1024,0.7227945883955971,0.5281720951648666,1024,5.80411900028003e-05,0.7717592345643253,0.7192067918067377,1024,0.8311685660439817,0.7794018332916101,1024,0.00014137334570017674,-0.022628608853635247,-0.021143169748229742,1024,0.07663651894027161,0.06878315884056935,1024,0.3896232927091338,-0.2825148745476421,-0.3192915273406766,1024,-0.2478472654755193,-0.21501925604391675,1024,0.7388053264015555,-0.2823400804119479,-0.31895949189972106,1024,-0.2476123367357284,-0.2143230433266576,1024,0.7387368058335665,-0.02122098871009355,0.6745824119646828,-0.021536736517799807,0.6742870150980433
AbellS1063,40,1.2,7.455921461727715e-17,8.332419069168747e-17,4.7897004138233195e-17,0.02218772259592927,1024,0.20258317374953466,1984,0.4575113630946246,0.22633920588656034,1024,0.570377052270913,0.3124266191617195,1024,0.00040052740515517305,-0.5970203805292783,-0.5507510304162793,1024,-0.6005245266439952,-0.49862298610614403,1024,0.00037987452258127235,0.6126621551964934,0.42394231456977327,1024,0.6968685709539183,0.5089919243079895,1024,0.00040052740515517305,0.7031994218488654,0.6462961452149345,1024,0.7134825723029086,0.604800320524283,1024,0.00037987452258127235,-0.06830850538810238,-0.1436896949431371,1024,0.014518223966151302,-0.05522178536942994,1024,0.00023609054894935098,0.7233420690948625,0.6850662059223231,1024,0.806853551907258,0.7355769101816751,1024,0.0006216902131773894,0.758359701655098,0.7090399358951434,1024,0.818207201813766,0.7746826831950504,1024,0.0005033525755838168,0.6789237201580406,0.554169263196481,1024,0.7228029600435888,0.5282750585616194,1024,0.00022663415417766084,0.7717875584482314,0.7192873699127387,1024,0.831153658429073,0.7793091852335312,1024,0.0005520207017736615,-0.022617690875776968,-0.021155798494385238,1024,0.07663491485947417,0.06874630078320577,1024,0.38962297746157226,-0.28255478702122666,-0.31932676489521494,1024,-0.2478377040272491,-0.21487808230813246,1024,0.7388247349729223,-0.28258439826912757,-0.3194175912846005,1024,-0.24772838514828452,-0.2144755941098634,1024,0.7392473995297572,-0.021168805460872225,0.6746049329885044,-0.02102183663855274,0.6751553793028848
AbellS1063,80,2.4,7.285252696611688e-17,5.436678624850523e-17,5.3667667848841176e-17,0.022180714829216557,1024,0.20258262435391114,1984,0.4575142027373356,0.22636271994134896,1024,0.5703765739284516,0.31240778780130174,1024,0.0015825686245085695,-0.5970451667497559,-0.5507751367927902,1024,-0.6005252879310932,-0.49860768632429725,1024,0.0015009438962484013,0.6126606848669931,0.42391964988198266,1024,0.69687050891441,0.5090206351477005,1024,0.0015825686245085695,0.703227076140855,0.6463351155139118,1024,0.7134795950393775,0.6047939279200343,1024,0.0015009438962484013,-0.0683200943116539,-0.14370159725699164,1024,0.01452173962999903,-0.05521003951791717,1024,0.0009328372000813984,0.7233555187477444,0.6851484492346757,1024,0.8068486191806593,0.7355312455296473,1024,0.002456414275830879,0.7583758319380006,0.7090943065589014,1024,0.8182003036852238,0.7746600967384307,1024,0.0019888389638979065,0.6789264441949713,0.5541300693798726,1024,0.7228073766677472,0.5283275405013947,1024,0.0008954750731571368,0.7718014678473536,0.7193409359130248,1024,0.8311470492922699,0.7792937513411058,1024,0.0021811364081515574,-0.02261254128937428,-0.021152412202274515,1024,0.07663485678497825,0.06874495967741935,1024,0.389623147673572,-0.28257981175041624,-0.3193723289643087,1024,-0.24783886432230273,-0.21487678590587225,1024,0.7388299718512447,-0.2825673196457305,-0.31920923932479794,1024,-0.24793363493238157,-0.21461347096058936,1024,0.738855877382068,-0.0211360699788828,0.6746135000064198,-0.020890853447485598,0.6744762900293829
AbellS1063,120,3.5999999999999996,6.909799752622102e-17,6.187447401254169e-17,6.111486448262159e-17,0.02217498835302079,1024,0.2025870929897299,1984,0.45750002343662605,0.226339239414205,1024,0.5703595057516462,0.31239077810957727,1024,0.0035461196908204064,-0.5970522491062372,-0.550790112474072,1024,-0.6005289387958817,-0.4986176105071168,1024,0.0033631476978110224,0.6126610314966798,0.42392562897861386,1024,0.6968700430790902,0.5090471331628639,1024,0.0035461196908204064,0.7032366293330741,0.6463532427937916,1024,0.7134838649278973,0.6047983200414849,1024,0.0033631476978110224,-0.06832583768241106,-0.1437043688756169,1024,0.014516598976436383,-0.05520345692368214,1024,0.002090249656264795,0.7233530544214584,0.6851527295973107,1024,0.8068432249121702,0.7355210307739074,1024,0.005504078496512492,0.758378960739015,0.7091079187826336,1024,0.8182001568709877,0.7746632595129104,1024,0.004456415570099852,0.6789295371257189,0.5541369537229096,1024,0.7228077696266831,0.5283383140512123,1024,0.0020065112921405165,0.7718053047469244,0.7193666069129533,1024,0.8311475657352424,0.7792909350189543,1024,0.004887302660866809,-0.022598258480440107,-0.02116727612474072,1024,0.07664681952872589,0.06873098982547743,1024,0.38962233850358957,-0.28258382474521726,-0.3193901768471497,1024,-0.24784041054872202,-0.21489329268292684,1024,0.7388297034927116,-0.28249082382241386,-0.31901029745726345,1024,-0.2480406284594479,-0.21468057095343682,1024,0.7387196756202494,-0.021122535606046815,0.6746139278673453,-0.020366790710839557,0.6744680591493655
AbellS1063,159,4.77,7.368174397800453e-17,7.403901199658035e-17,4.6539894843956183e-17,0.022144034886489933,1024,0.2025963418909154,1984,0.45715331917201973,0.2263000791252414,1024,0.5700584559319317,0.3123444876081825,1024,0.006213430394611162,-0.5969678658881202,-0.5508247241792432,1024,-0.6005067880252939,-0.498621209140977,1024,0.0058892743305305065,0.6128374932541009,0.4239227567770546,1024,0.6969706902167817,0.5090287711894714,1024,0.006213430394611162,0.703235444043996,0.6464077922716543,1024,0.7135524699048856,0.6048107699735356,1024,0.0058892743305305065,-0.06822634776317879,-0.14366088352049208,1024,0.014630372160825881,-0.05517817707960804,1024,0.0036618424668300098,0.7230640721430358,0.6850249892711537,1024,0.8066634987867861,0.7353891106680495,1024,0.009640756080843867,0.7583061902907129,0.7090990786603247,1024,0.8182104674621802,0.7746533465059724,1024,0.007805498950810199,0.6791250398654691,0.5541699225734926,1024,0.7228614838902813,0.5283582518239038,1024,0.003516312775881046,0.7717403303730285,0.7193365437915743,1024,0.8311310167137377,0.7792723495279308,1024,0.008560973625057105,-0.022728581073243312,-0.02113049629854803,1024,0.07654003141876131,0.0687713347578857,1024,0.3896176428233009,-0.2825233711378693,-0.31922623784064086,1024,-0.24780404914868495,-0.21473981430155212,1024,0.7388241838369957,-0.28028829219948886,-0.3178638084722123,1024,-0.24670135609278612,-0.21370809044417424,1024,0.7375589881318935,-0.021091704861308635,0.6746088954140395,-0.020239930500160513,0.6731489370467403
Abell370,0,0.0,0.0,0.0,0.0,nan,0,nan,0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan
Abell370,1,0.03,8.239162948517086e-17,5.487264366999608e-17,5.119439842944118e-17,0.03422679388649377,1024,0.11572437944977752,1984,0.39174920280733444,0.21272407642514843,1024,0.5200039964630706,0.2911892143802303,1024,6.584536337357139e-07,-0.4781499381375556,-0.43140601530648737,1024,-0.4526375898765535,-0.3568560792325299,1024,6.258983789251201e-07,0.49161862249524063,0.3266217656998784,1024,0.608424581389904,0.42009321802803806,1024,6.584536337357139e-07,0.6008175057343537,0.5569115898362063,1024,0.5975031365781589,0.48739786361848225,1024,6.258983789251201e-07,-0.029610600622158152,-0.0971377337994421,1024,0.07640427398487698,-0.003749564140619412,1024,3.95756192365824e-07,0.6511821916944953,0.5951154133288034,1024,0.7340564226933999,0.6097098405872255,1024,1.0119921352748437e-06,0.6677204371893467,0.635607979132394,1024,0.7378496977237171,0.6715753299120235,1024,8.316123930134118e-07,0.555174117617004,0.4597187254130606,1024,0.6227820021514127,0.4368323081324655,1024,3.6569221526765635e-07,0.687042447908422,0.6489335526786353,1024,0.7630070925531669,0.6800938215256419,1024,9.084657222597113e-07,0.045916197920220655,-0.04010907660396252,1024,0.08064337714297326,0.020972491685144125,1024,0.33265910342538396,-0.30572111396139395,-0.32302556818181816,1024,-0.23898740824317058,-0.22366796902939703,1024,0.7393436183753918,-0.30550466865011466,-0.32261373694657036,1024,-0.23855100530464066,-0.22298827426507403,1024,0.739580739154154,-0.053095505264790094,0.6754538413439288,-0.05241833265179882,0.6753981740483161
Abell370,5,0.15,7.191005581850898e-17,6.369725003805341e-17,5.279188608148839e-17,0.034801676674165186,1024,0.11620805904500552,1984,0.3919783927077316,0.21299494626636148,1024,0.5203597638373871,0.2915818342750876,1024,9.87617351871146e-06,-0.4782649961241088,-0.4315861369894857,1024,-0.4527948671321677,-0.3570391401723768,1024,9.384567718878197e-06,0.4915888835619091,0.32686018078106,1024,0.6084189258450082,0.4200534877691152,1024,9.87617351871146e-06,0.6008082631274481,0.556895150114441,1024,0.597481928386211,0.48734494581932625,1024,9.384567718878197e-06,-0.029565162093680045,-0.09704281703740791,1024,0.0765437543924928,-0.003537054752878907,1024,5.933041810529849e-06,0.6511724791671105,0.595632934875903,1024,0.7341351896946995,0.6103172497496603,1024,1.517939026383587e-05,0.6675698237274178,0.6352221318217581,1024,0.7376997114913183,0.6710613175917316,1024,1.2472022141141927e-05,0.5552826906490822,0.45974841973034836,1024,0.6229196518959906,0.4361250312924683,1024,5.482479215899844e-06,0.6868746338176114,0.6485195533223661,1024,0.7628432243228327,0.6794760970245333,1024,1.3623836267436138e-05,0.04515976446599398,-0.04145931308561619,1024,0.08056103998786016,0.02092378719333381,1024,0.3325292736861224,-0.3057854307321257,-0.3236583130677348,1024,-0.23928969199328096,-0.22451158044846578,1024,0.7397959616876139,-0.30556792285887413,-0.3230683941599313,1024,-0.23935556431330673,-0.22451866595737072,1024,0.7401190548838029,-0.05263322923980713,0.675923259106904,-0.05262486243146504,0.6763709841229846
Abell370,10,0.3,7.00331250919852e-17,5.0351416197279765e-17,5.623784243996269e-17,0.034858111060421505,1024,0.11624831003971998,1984,0.391988124409805,0.21304635532150776,1024,0.520348585015502,0.29161170740648024,1024,3.6210976620102755e-05,-0.47825360614307166,-0.4315912443673557,1024,-0.4528021312861437,-0.3570522494814391,1024,3.441011027157845e-05,0.4916022934333876,0.3269098575745655,1024,0.608408887750725,0.4200938885809313,1024,3.6210976620102755e-05,0.6007750156235836,0.5568294806344325,1024,0.5974602483865649,0.4872339022602103,1024,3.441011027157845e-05,-0.02956827142342917,-0.09704268292682927,1024,0.07651559238843579,-0.0035392452256634,1024,2.175392031923154e-05,0.6511495805642895,0.5956475641048566,1024,0.7341028433679402,0.610287566608254,1024,5.5656525550430605e-05,0.6675402604245483,0.6351678952685788,1024,0.737658494046911,0.6709505981331807,1024,4.5729718448617366e-05,0.5552903195453869,0.45984952793076317,1024,0.6229149761679984,0.43618640923396035,1024,2.0101824974215686e-05,0.686844907687965,0.64845857771261,1024,0.7627977599366336,0.6793736253665689,1024,4.995288296668989e-05,0.04500524384543385,-0.04181932175810028,1024,0.08056461490504288,0.020848897611043558,1024,0.33261191967987613,-0.30580461544367166,-0.3237921666011015,1024,-0.2393498801613474,-0.22469444022244475,1024,0.7398224422269954,-0.3058078611042922,-0.3240193052177956,1024,-0.23954696237498738,-0.22530392809884844,1024,0.7398909326044281,-0.052578349809018196,0.6759642835684744,-0.052420067524374274,0.676180080715305
Abell370,20,0.6,7.950504236487101e-17,5.1741498535687864e-17,5.903345772939209e-17,0.03486929429977875,1024,0.1162908617248686,1984,0.3919949426965691,0.21303354776124742,1024,0.5203434778910975,0.29162759951004935,1024,0.00013825629491597382,-0.4782529260581503,-0.4315782021135827,1024,-0.45281083010000384,-0.3570338092768758,1024,0.00013138418762020614,0.4916091872778557,0.3269441787068164,1024,0.6084035656892531,0.4201510085115514,1024,0.00013825629491597382,0.6007608201648674,0.5568169524712109,1024,0.5974501780993495,0.4872237322079966,1024,0.00013138418762020614,-0.029572046411979955,-0.09702120288248336,1024,0.07649836736224518,-0.003528225806451613,1024,8.305917424376195e-05,0.6511419358988899,0.5956409479829768,1024,0.7340891114398261,0.6102515579178885,1024,0.0002125039057918844,0.6675298625739757,0.6351431406909377,1024,0.737642197054215,0.6709111360954152,1024,0.00017460268444001225,0.5552994618985759,0.45992876493097773,1024,0.622915712938156,0.4363033871861812,1024,7.674966076052555e-05,0.6868328697412115,0.6484416127244117,1024,0.7627754054052591,0.679342534064087,1024,0.00019072652631585952,0.044906862742890345,-0.04199891817466562,1024,0.08055034736103839,0.020812363654245047,1024,0.33265121176944773,-0.3058118514184527,-0.32389122961519207,1024,-0.23938050592796126,-0.22480211984121307,1024,0.7398349302023918,-0.30589277768817913,-0.3242460191509906,1024,-0.2392741646174086,-0.22467719583720763,1024,0.7396626136994094,-0.052532493414225265,0.6759842759460761,-0.052393879155888515,0.675970731997388
Abell370,40,1.2,7.821067371286788e-17,5.4735298257940417e-17,5.437902708135761e-17,0.03487251085793989,1024,0.11631299768167001,1984,0.39199943315385277,0.21303961626493098,1024,0.5203422230683196,0.29162219038337744,1024,0.0005398494414334988,-0.4782505867046905,-0.43156323760818255,1024,-0.45281229400612416,-0.3570511430691653,1024,0.0005130261743740429,0.491613243273974,0.32697141433016236,1024,0.6084002914182838,0.42016525776053215,1024,0.0005398494414334988,0.6007514879339249,0.5567854811887561,1024,0.5974416700686201,0.4872256097560976,1024,0.0005130261743740429,-0.029572763639905558,-0.09703100413060582,1024,0.07649138843706706,-0.003543134432444031,1024,0.00032432421274544997,0.6511388804041311,0.5956099349116658,1024,0.7340825296487558,0.6102218524247193,1024,0.0008297721193954575,0.6675250084572734,0.6351248569487161,1024,0.7376335496406216,0.6709028212395394,1024,0.0006817796792833901,0.5553040965921001,0.4599534524533295,1024,0.6229140155672832,0.4363088074887347,1024,0.0002996827387841418,0.6868271852333966,0.6484467983334525,1024,0.7627632909098361,0.6793122250733138,1024,0.0007447370509172526,0.04485168142792039,-0.04215232950075102,1024,0.08054029064852865,0.020727326371504186,1024,0.33267508167853294,-0.3058214264401884,-0.32394048172519846,1024,-0.23940038382950998,-0.2248402184214291,1024,0.7398336873662513,-0.3056713491493448,-0.3239581396180531,1024,-0.23915894567493182,-0.22485155076532437,1024,0.7398686100257609,-0.05250766799136662,0.6759912264242195,-0.05242099715703553,0.6760093572921126
Abell370,80,2.4,7.552812780827465e-17,6.335857795708802e-17,5.0366920153921306e-17,0.03487658650935706,1024,0.11632286197346241,1984,0.3920001237708232,0.2130589281882555,1024,0.5203414832832078,0.29163774721049995,1024,0.0021330526502757984,-0.47825070421292065,-0.43155335812888923,1024,-0.45281484281488,-0.35703292638223305,1024,0.0020270749233484505,0.49161422733014726,0.3270075794828696,1024,0.6083998525998142,0.42018803420713824,1024,0.0021330526502757984,0.6007480783386902,0.5567704384521851,1024,0.5974391846791345,0.4871958483835205,1024,0.0020270749233484505,-0.029573643483189294,-0.09702310278234748,1024,0.07648838332883556,-0.0035395022709391317,1024,0.0012814701066642654,0.6511354466257069,0.5956185962198698,1024,0.7340789493292068,0.6102366157642515,1024,0.0032786018621261373,0.6675222396906275,0.6350960343501896,1024,0.7376300766054814,0.6708604981760962,1024,0.0026938528373617607,0.5553038151645555,0.4599802186896502,1024,0.6229130741051586,0.43634290510335455,1024,0.0011841044060194718,0.6868233939930818,0.6484389863922466,1024,0.7627580009559136,0.6792835142336028,1024,0.002942608766675709,0.04481981374105394,-0.042205806093984694,1024,0.08052574902500328,0.02069179824404549,1024,0.3326804719583641,-0.3058246329727398,-0.32399051614691365,1024,-0.23940703276790265,-0.22486905219583722,1024,0.7398330473219681,-0.30578276189297376,-0.32419168201487736,1024,-0.23905275327650488,-0.22449371021386166,1024,0.7395361945838249,-0.05249277036241905,0.6759914189019111,-0.052789875767107336,0.6756161549078971
