cluster_id,step_index,propagation_distance,centroid_plus_spread_energy_identity_relative_rms_error,quadrature_total_angle_vs_prior_rms_angle_relative_rms_error,centroid_plus_spread_fraction_max_abs_error,energy_fraction_min,energy_fraction_max,energy_fraction_bounds_pass,energy_fraction_defined_count,zero_total_fraction_undefined_pass,nonzero_total_fraction_defined_pass,second_moment_tensor_decomposition_relative_rms_error,second_moment_tensor_frobenius_identity_relative_rms_error,centroid_energy_vs_observed_pearson,centroid_energy_vs_observed_spearman,centroid_energy_vs_observed_count,centroid_energy_vs_los_mag_pearson,centroid_energy_vs_los_mag_spearman,centroid_energy_vs_los_mag_count,centroid_energy_rms,spread_energy_vs_observed_pearson,spread_energy_vs_observed_spearman,spread_energy_vs_observed_count,spread_energy_vs_los_mag_pearson,spread_energy_vs_los_mag_spearman,spread_energy_vs_los_mag_count,spread_energy_rms,total_angular_second_moment_energy_vs_observed_pearson,total_angular_second_moment_energy_vs_observed_spearman,total_angular_second_moment_energy_vs_observed_count,total_angular_second_moment_energy_vs_los_mag_pearson,total_angular_second_moment_energy_vs_los_mag_spearman,total_angular_second_moment_energy_vs_los_mag_count,total_angular_second_moment_energy_rms,centroid_angle_mag_vs_observed_pearson,centroid_angle_mag_vs_observed_spearman,centroid_angle_mag_vs_observed_count,centroid_angle_mag_vs_los_mag_pearson,centroid_angle_mag_vs_los_mag_spearman,centroid_angle_mag_vs_los_mag_count,centroid_angle_mag_rms,spread_angle_rms_vs_observed_pearson,spread_angle_rms_vs_observed_spearman,spread_angle_rms_vs_observed_count,spread_angle_rms_vs_los_mag_pearson,spread_angle_rms_vs_los_mag_spearman,spread_angle_rms_vs_los_mag_count,spread_angle_rms_rms,quadrature_total_angle_mag_vs_observed_pearson,quadrature_total_angle_mag_vs_observed_spearman,quadrature_total_angle_mag_vs_observed_count,quadrature_total_angle_mag_vs_los_mag_pearson,quadrature_total_angle_mag_vs_los_mag_spearman,quadrature_total_angle_mag_vs_los_mag_count,quadrature_total_angle_mag_rms,centroid_energy_fraction_vs_observed_pearson,centroid_energy_fraction_vs_observed_spearman,centroid_energy_fraction_vs_observed_count,centroid_energy_fraction_vs_los_mag_pearson,centroid_energy_fraction_vs_los_mag_spearman,centroid_energy_fraction_vs_los_mag_count,centroid_energy_fraction_rms,spread_energy_fraction_vs_observed_pearson,spread_energy_fraction_vs_observed_spearman,spread_energy_fraction_vs_observed_count,spread_energy_fraction_vs_los_mag_pearson,spread_energy_fraction_vs_los_mag_spearman,spread_energy_fraction_vs_los_mag_count,spread_energy_fraction_rms,centroid_minus_spread_fraction_balance_vs_observed_pearson,centroid_minus_spread_fraction_balance_vs_observed_spearman,centroid_minus_spread_fraction_balance_vs_observed_count,centroid_minus_spread_fraction_balance_vs_los_mag_pearson,centroid_minus_spread_fraction_balance_vs_los_mag_spearman,centroid_minus_spread_fraction_balance_vs_los_mag_count,centroid_minus_spread_fraction_balance_rms,centroid_tensor_frobenius_mag_vs_observed_pearson,centroid_tensor_frobenius_mag_vs_observed_spearman,centroid_tensor_frobenius_mag_vs_observed_count,centroid_tensor_frobenius_mag_vs_los_mag_pearson,centroid_tensor_frobenius_mag_vs_los_mag_spearman,centroid_tensor_frobenius_mag_vs_los_mag_count,centroid_tensor_frobenius_mag_rms,spread_tensor_frobenius_mag_vs_observed_pearson,spread_tensor_frobenius_mag_vs_observed_spearman,spread_tensor_frobenius_mag_vs_observed_count,spread_tensor_frobenius_mag_vs_los_mag_pearson,spread_tensor_frobenius_mag_vs_los_mag_spearman,spread_tensor_frobenius_mag_vs_los_mag_count,spread_tensor_frobenius_mag_rms,full_second_moment_tensor_frobenius_mag_vs_observed_pearson,full_second_moment_tensor_frobenius_mag_vs_observed_spearman,full_second_moment_tensor_frobenius_mag_vs_observed_count,full_second_moment_tensor_frobenius_mag_vs_los_mag_pearson,full_second_moment_tensor_frobenius_mag_vs_los_mag_spearman,full_second_moment_tensor_frobenius_mag_vs_los_mag_count,full_second_moment_tensor_frobenius_mag_rms,centroid_only_relative_tensor_residual_vs_observed_pearson,centroid_only_relative_tensor_residual_vs_observed_spearman,centroid_only_relative_tensor_residual_vs_observed_count,centroid_only_relative_tensor_residual_vs_los_mag_pearson,centroid_only_relative_tensor_residual_vs_los_mag_spearman,centroid_only_relative_tensor_residual_vs_los_mag_count,centroid_only_relative_tensor_residual_rms,spread_only_relative_tensor_residual_vs_observed_pearson,spread_only_relative_tensor_residual_vs_observed_spearman,spread_only_relative_tensor_residual_vs_observed_count,spread_only_relative_tensor_residual_vs_los_mag_pearson,spread_only_relative_tensor_residual_vs_los_mag_spearman,spread_only_relative_tensor_residual_vs_los_mag_count,spread_only_relative_tensor_residual_rms,centroid_spread_tensor_cosine_vs_observed_pearson,centroid_spread_tensor_cosine_vs_observed_spearman,centroid_spread_tensor_cosine_vs_observed_count,centroid_spread_tensor_cosine_vs_los_mag_pearson,centroid_spread_tensor_cosine_vs_los_mag_spearman,centroid_spread_tensor_cosine_vs_los_mag_count,centroid_spread_tensor_cosine_rms
MACS1149,80,2.4,1.7525847704534755e-16,1.338004024686904e-16,6.661338147750939e-16,0.00016333672705053678,0.9998366632729492,True,1024,True,True,2.421059150119292e-16,4.9529294660189e-16,0.685096978749022,0.7697734043172141,1024,0.7832520346800638,0.8621333863815178,1024,6.463136601976388e-08,0.64683498877339,0.7859603177773914,1024,0.735660516590564,0.799055190973464,1024,5.5029814093286145e-08,0.7224246688151047,0.8473640749431125,1024,0.8239848571185343,0.9140026531542809,1024,1.113576195314712e-07,0.7713189520011892,0.7697734043172141,1024,0.8486852274637514,0.8621333863815178,1024,0.00014980899175323157,0.7982162633654529,0.7859603177773914,1024,0.8452092538291827,0.799055190973464,1024,0.00012207709642351696,0.8537901560598474,0.8473640749431125,1024,0.9236983320568523,0.9140026531542809,1024,0.00019324997149111422,0.06708713132776788,0.10976159940020863,1024,0.13690069144493122,0.2242604360381947,1024,0.6068408352148229,-0.06708713132776788,-0.10976159940020863,1024,-0.1369006914449312,-0.2242604360381947,1024,0.5233206951763574,0.06708713132776789,0.10976159940020863,1024,0.13690069144493122,0.2242604360381947,1024,0.53314228735693,0.685096978749022,0.7697734043172141,1024,0.7832520346800638,0.8621333863815178,1024,6.463136601976388e-08,0.6725030021852799,0.7822379330791034,1024,0.7605389989455624,0.800994374061226,1024,4.521278212812616e-08,0.7316607092230129,0.8381087622966971,1024,0.8274826253573947,0.9118527152921823,1024,9.345793811832049e-08,-0.04578066095246075,-0.07793271409649927,1024,-0.11335282865225696,-0.18976597704026893,1024,0.5582583505381842,0.10913189710106914,0.1742555215935084,1024,0.16949209069193716,0.27444444692797365,1024,0.6782814261855505,-0.21112415600711718,-0.3010271661367106,1024,-0.19543791922026268,-0.25006577006294256,1024,0.6505547340539967
MACS1149,120,3.5999999999999996,1.627223541512425e-16,1.3880752081288659e-16,6.661338147750939e-16,0.00016333672799524038,0.9998366632720046,True,1024,True,True,2.5462771166832503e-16,3.831873462958926e-16,0.6850977346687149,0.7697551485132172,1024,0.7832348823136529,0.8621309947428654,1024,1.4541352414978073e-07,0.6468285850211455,0.7859272818688424,1024,0.7356498223953551,0.7989867498748301,1024,1.238170576295503e-07,0.7224161531154086,0.8473650919484162,1024,0.8239629790177577,0.914000518560904,1024,2.505495545924784e-07,0.7713394815520611,0.7697551485132172,1024,0.8486919350576442,0.8621309947428654,1024,0.00022470209238460554,0.7981970150005556,0.7859272818688424,1024,0.8451741717545652,0.7989867498748301,1024,0.00018311315586567548,0.8538014922807616,0.8473650919484162,1024,0.9236941567900799,0.914000518560904,1024,0.0002898645514255011,0.06709690318863283,0.10977125536265327,1024,0.13692243895070585,0.22430340730276804,1024,0.6068401822857685,-0.06709690318863282,-0.10977125536265327,1024,-0.13692243895070585,-0.22430340730276804,1024,0.5233263398093206,0.06709690318863283,0.10977125536265327,1024,0.13692243895070585,0.22430340730276804,1024,0.5331518822527878,0.6850977346687149,0.7697551485132172,1024,0.7832348823136529,0.8621309947428654,1024,1.4541352414978073e-07,0.6724968320701664,0.7821875242612718,1024,0.7605291708205159,0.8009267711537086,1024,1.0172878406519996e-07,0.7316542175646423,0.8381036213907659,1024,0.8274613212138062,0.9118500219047279,1024,2.1027484567396563e-07,-0.04578548413818296,-0.07794407438101891,1024,-0.11336764881615122,-0.18980482440454904,1024,0.5582609379702564,0.10913788976653052,0.17425742149352647,1024,0.16950836920260048,0.27446254068020887,1024,0.678279813641127,-0.2111332698444176,-0.30103289377647086,1024,-0.1954435189273727,-0.2500731237930048,1024,0.6505585660101313
MACS1149,159,4.77,2.9344481258691316e-16,1.2499959723328562e-16,6.661338147750939e-16,0.00016333672928290515,0.999836663270717,True,1024,True,True,2.4270687267442535e-16,5.295495168465153e-16,0.6850815316231781,0.7697152841404857,1024,0.783167469532913,0.8621093917638223,1024,2.552521939635007e-07,0.6467995999089119,0.785866652706502,1024,0.7355741027877376,0.7989142966347186,1024,2.1735521644412975e-07,0.7223727999275372,0.8473614765504407,1024,0.8238636592382145,0.9140063076675489,1024,4.3982273184805345e-07,0.771384815631499,0.7697152841404857,1024,0.8486926310359201,0.8621093917638223,1024,0.0002976794802743761,0.7982542075862137,0.785866652706502,1024,0.8451582843593407,0.7989142966347186,1024,0.00024257029690171914,0.8538605455219341,0.8473614765504407,1024,0.9236904210785688,0.9140063076675489,1024,0.00038399664310435173,0.06713905456199185,0.10984322245774841,1024,0.1370050191102493,0.22437263071311064,1024,0.6068567021922951,-0.06713905456199183,-0.10984322245774841,1024,-0.1370050191102493,-0.22437263071311064,1024,0.5233064217573044,0.06713905456199186,0.10984322245774841,1024,0.13700501911024932,0.22437263071311064,1024,0.5331503878797081,0.6850815316231781,0.7697152841404857,1024,0.783167469532913,0.8621093917638223,1024,2.552521939635007e-07,0.6724738886421469,0.7820757263210926,1024,0.7604539111148306,0.8008064180852585,1024,1.7857597441509772e-07,0.7316142050419161,0.8381175241885449,1024,0.82736436905385,0.9118351691581432,1024,3.691211771764894e-07,-0.04584498386022349,-0.07797626651044225,1024,-0.11349665402351079,-0.18993513518346328,1024,0.5582160806595816,0.10917792155957556,0.1743681018454598,1024,0.1695925212669886,0.27463705207066735,1024,0.6783071205756642,-0.2110686766699231,-0.30093565242319453,1024,-0.19526906915207948,-0.24989740540733854,1024,0.650584248025072
AbellS1063,0,0.0,0.0,0.0,0.0,nan,nan,True,0,True,True,0.0,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan
AbellS1063,1,0.03,1.120317047510198e-16,1.202215546453288e-16,6.661338147750939e-16,0.0016911382378248035,0.9983088617621748,True,1024,True,True,1.7053984513772226e-16,2.9636142124127923e-16,nan,0.7550770129997855,1024,nan,0.8724753013017666,1024,2.434399865664892e-11,nan,0.7533236848222588,1024,nan,0.8008883708246907,1024,2.404919349608882e-11,nan,0.8142086693548387,1024,nan,0.9093475967384307,1024,4.5706061958935515e-11,0.797325027653543,0.7550770129997855,1024,0.867629768895886,0.8724753013017666,1024,2.717854272314003e-06,0.8026356235141441,0.7533236848222588,1024,0.8327279062646172,0.8008883708246907,1024,2.2442412176222384e-06,0.8574807043818597,0.8142086693548387,1024,0.9137753236511882,0.9093475967384307,1024,3.5246773594770376e-06,0.11789828176126306,0.15394433740433444,1024,0.16997080775015,0.2773266956047493,1024,0.5952223341771777,-0.1178982817612631,-0.15394433740433444,1024,-0.16997080775015,-0.2773266956047493,1024,0.5369930487222011,0.11789828176126309,0.15394433740433444,1024,0.16997080775015,0.2773266956047493,1024,0.5341369889443943,nan,0.7550770129997855,1024,nan,0.8724753013017666,1024,2.434399865664892e-11,nan,0.7495011309992132,1024,nan,0.802265272959731,1024,2.0549098309722328e-11,nan,0.8068013174129175,1024,nan,0.9072269285101209,1024,3.8205103440518906e-11,-0.10313947802706976,-0.12710560313997568,1024,-0.15297214800460174,-0.24526470075459553,1024,0.5715171041342559,0.15428633387637947,0.21046347498390672,1024,0.20063039277260344,0.3200570752270939,1024,0.6633823401947423,-0.16254196351956027,-0.24733021394066604,1023,-0.15594043701268595,-0.21528938499635583,1023,0.6622705680180772
AbellS1063,5,0.15,1.991665544027693e-16,1.0499898702931491e-16,6.661338147750939e-16,0.0016911382378670594,0.9983088617621327,True,1024,True,True,1.7509336545105865e-16,3.185869432508392e-16,nan,0.7561143136220585,1024,nan,0.871981986714112,1024,6.085980892899715e-10,nan,0.7544046496137615,1024,nan,0.800691082987626,1024,6.012263619354106e-10,nan,0.8150255033617052,1024,nan,0.9087158353300908,1024,1.1426450107984262e-09,0.7976004403169522,0.7561143136220585,1024,0.8674622906588324,0.871981986714112,1024,1.358921537341769e-05,0.8029273758279305,0.7544046496137615,1024,0.832647945788906,0.800691082987626,1024,1.1218030006460726e-05,0.8577204247003756,0.8150255033617052,1024,0.9136152947929155,0.9087158353300908,1024,1.762132150807609e-05,0.11709970010617941,0.15320585750303983,1024,0.16875410818870662,0.27611158670695946,1024,0.5958758546925138,-0.11709970010617939,-0.15320585750303983,1024,-0.1687541081887066,-0.27611158670695946,1024,0.5363251872935936,0.1170997001061794,0.15320585750303983,1024,0.1687541081887066,0.27611158670695946,1024,0.5342522638811033,nan,0.7561143136220585,1024,nan,0.871981986714112,1024,6.085980892899715e-10,nan,0.7507257058686789,1024,nan,0.8020352733173592,1024,5.137242617202229e-10,nan,0.8075696257420786,1024,nan,0.9066085446320006,1024,9.551220524686566e-10,-0.1022884909607347,-0.12634569907374293,1024,-0.15167072699422515,-0.24384756544596237,1024,0.5708068260657708,0.15343985749588232,0.20944876081825334,1024,0.1994326838918761,0.3189409399363422,1024,0.664093734210824,-0.16140627480328845,-0.24567202810957728,1024,-0.15644501363166363,-0.21651322553823046,1024,0.6622740033875445
AbellS1063,10,0.3,2.3605236722066837e-16,1.212236529550532e-16,6.661338147750939e-16,0.0016911382380254815,0.9983088617619748,True,1024,True,True,3.092706161375954e-16,5.328194827791971e-16,nan,0.7562558896895787,1024,nan,0.8718898080430585,1024,2.434391094377238e-09,nan,0.7543058324690651,1024,nan,0.8006248547135398,1024,2.4049067715284432e-09,nan,0.8150409819576568,1024,nan,0.9087006920105858,1024,4.570581549428465e-09,0.7976319103426598,0.7562558896895787,1024,0.8674530050279474,0.8718898080430585,1024,2.717827145234529e-05,0.8028991764615813,0.7543058324690651,1024,0.8326503149028139,0.8006248547135398,1024,2.2436457875463656e-05,0.8577239120008741,0.8150409819576568,1024,0.9136073333793521,0.9087006920105858,1024,3.52427734597438e-05,0.11734678226903276,0.15346447857807025,1024,0.16878756724261024,0.27611807989414205,1024,0.5958247698096988,-0.11734678226903274,-0.15346447857807025,1024,-0.16878756724261018,-0.27611807989414205,1024,0.5363456361483301,0.11734678226903276,0.15346447857807025,1024,0.16878756724261018,0.27611807989414205,1024,0.5341793663819999,nan,0.7562558896895787,1024,nan,0.8718898080430585,1024,2.434391094377238e-09,nan,0.7506250894070524,1024,nan,0.8020504948680351,1024,2.054898175458755e-09,nan,0.8075967049030828,1024,nan,0.9065766039625206,1024,3.820488921331477e-09,-0.1025570318278308,-0.1267411464666333,1024,-0.15168843401503485,-0.24396471103640655,1024,0.5708295843391737,0.15363733471330104,0.20979954938845577,1024,0.19947415442346283,0.31900652000929836,1024,0.664055289966578,-0.16125148831817532,-0.2454589599277591,1024,-0.156528164975638,-0.2166796120627995,1024,0.6622725100730572
AbellS1063,20,0.6,8.400795343573356e-17,1.0815864806712812e-16,8.881784197001252e-16,0.0016911382386944394,0.9983088617613053,True,1024,True,True,1.7256457251785801e-16,1.1182640080173474e-16,nan,0.756233929082326,1024,nan,0.871865086993062,1024,9.737565039319894e-09,nan,0.7542423199341964,1024,nan,0.8006307555790001,1024,9.61963217941065e-09,nan,0.8150269897539518,1024,nan,0.9086864874651313,1024,1.8282333742585713e-08,0.7976413325665309,0.756233929082326,1024,0.8674415771250537,0.871865086993062,1024,5.43563076995713e-05,0.8028807600764841,0.7542423199341964,1024,0.8326536513551916,0.8006307555790001,1024,4.487369550076496e-05,0.8577233230232876,0.8150269897539518,1024,0.9136028697243649,0.9086864874651313,1024,7.048586194852021e-05,0.11749001770174537,0.15365433445390173,1024,0.16882671152397127,0.27605816599313354,1024,0.5957678960946616,-0.11749001770174537,-0.15365433445390173,1024,-0.16882671152397127,-0.27605816599313354,1024,0.5363990765714431,0.11749001770174537,0.15365433445390173,1024,0.16882671152397127,0.27605816599313354,1024,0.5341598175897482,nan,0.756233929082326,1024,nan,0.871865086993062,1024,9.737565039319894e-09,nan,0.7505501774729991,1024,nan,0.8020796192153637,1024,8.219597795517996e-09,nan,0.8075982471747372,1024,nan,0.9065472449216794,1024,1.5281960637685702e-08,-0.10270626855601733,-0.12693529388098132,1024,-0.15172212385249995,-0.24388730688076676,1024,0.5708837482092631,0.153746552165222,0.2098484885737787,1024,0.19950344323197894,0.3189676391173736,1024,0.6640105731168857,-0.1612025486567878,-0.24528727603533368,1024,-0.1565457278649504,-0.2167109045311494,1024,0.6622367087397663
AbellS1063,40,1.2,2.2021720418062124e-16,1.161705203245173e-16,6.661338147750939e-16,0.0016911382414406143,0.9983088617585596,True,1024,True,True,1.6424577625492696e-16,2.383906968854304e-16,0.6982548178710243,0.756215980616551,1024,0.8383339677827755,0.8718363538015879,1024,3.895027127561013e-08,0.6374419820987046,0.7542239691366855,1024,0.6892901636521466,0.8006497881052858,1024,3.8478561758222065e-08,0.7090278504410611,0.8150232234818683,1024,0.810619443045653,0.9086849787211215,1024,7.312938170279777e-08,0.7976424709049179,0.756215980616551,1024,0.8674350602377748,0.8718363538015879,1024,0.00010871223323700377,0.8028707441890971,0.7542239691366855,1024,0.8326556691294085,0.8006497881052858,1024,8.9748420833448e-05,0.8577220795821834,0.8150232234818683,1024,0.9136009453242113,0.9086849787211215,1024,0.00014097208481637203,0.11756922911254482,0.15379224483227236,1024,0.16885763216371763,0.2760470236392247,1024,0.5957342066679834,-0.11756922911254482,-0.15379224483227236,1024,-0.16885763216371763,-0.2760470236392247,1024,0.5364520445159447,0.11756922911254482,0.15379224483227236,1024,0.16885763216371763,0.2760470236392247,1024,0.5341910539491818,0.6982548178710243,0.756215980616551,1024,0.8383339677827755,0.8718363538015879,1024,3.895027127561013e-08,0.6361585983673108,0.750525545830055,1024,0.6815753896230782,0.8020946172484086,1024,3.2878420979352576e-08,0.7118169603319059,0.8075980348329876,1024,0.8218602711893275,0.906539242990487,1024,6.112788046668735e-08,-0.10279804449754926,-0.12703871548887777,1024,-0.15175763985790994,-0.24385191286388672,1024,0.5709383040256535,0.15380465744269747,0.20991387865674843,1024,0.19953171142094162,0.31899809339460694,1024,0.6639792355162584,-0.1611500045472006,-0.24522543988269796,1024,-0.15654209092111845,-0.21667362179028682,1024,0.6622094041165622
AbellS1063,80,2.4,2.1846392743479316e-16,1.2089240649820686e-16,6.661338147750939e-16,0.0016911382525661098,0.9983088617474342,True,1024,True,True,1.762687493012742e-16,3.3469758121694957e-16,0.6982547000721692,0.7562154441742365,1024,0.8383335297879143,0.871840030666619,1024,1.5580131393035778e-07,0.6374412143266239,0.7542009579965667,1024,0.689289912467371,0.8006402886059653,1024,1.5391461947114657e-07,0.7090273094335627,0.8150286773120664,1024,0.8106189823676623,0.9086861633645662,1024,2.9251812233145383e-07,0.79764409198065,0.7562154441742365,1024,0.8674339973134778,0.871840030666619,1024,0.00021742460966577552,0.8028680131863906,0.7542009579965667,1024,0.8326560380319503,0.8006402886059653,1024,0.00017949729606579523,0.8577214758044811,0.8150286773120664,1024,0.913600385043777,0.9086861633645662,1024,0.00028194456934519345,0.11758492247332522,0.1538377194943137,1024,0.16885293860952996,0.27605338271582863,1024,0.595731893686284,-0.11758492247332518,-0.1538377194943137,1024,-0.16885293860952996,-0.27605338271582863,1024,0.5364503940950381,0.11758492247332518,0.1538377194943137,1024,0.16885293860953,0.27605338271582863,1024,0.5341825801722995,0.698254700072169,0.7562154441742365,1024,0.8383335297879143,0.871840030666619,1024,1.5580131393035778e-07,0.6361577451105219,0.7505388674808668,1024,0.681575181391589,0.802103066214863,1024,1.3151401989957396e-07,0.7118163974145005,0.807596850189543,1024,0.8218597253314185,0.906538717724054,1024,2.445120499405112e-07,-0.10280963125501726,-0.12705009253629926,1024,-0.15174788417714344,-0.24381613886703382,1024,0.5709325157719207,0.1538183930544904,0.2099253898147486,1024,0.1995268277948891,0.31896427517702597,1024,0.6639778440897213,-0.16115273651134668,-0.2452330059545097,1024,-0.15656532664068537,-0.2167129050139475,1024,0.6622119178148778
AbellS1063,120,3.5999999999999996,1.5380576990356826e-16,1.3758068663573736e-16,6.661338147750939e-16,0.0016911382712024173,0.9983088617287975,True,1024,True,True,2.0012984068574359e-16,3.0547590193352597e-16,0.6982049215939851,0.7562194339639511,1024,0.8383417175948124,0.8718337274694228,1024,3.5050602228050926e-07,0.6374699866340073,0.7541747505543237,1024,0.6894464990004532,0.8006217925219942,1024,3.46120701441743e-07,0.7090248894093687,0.8150138469172449,1024,0.8107254119424184,0.9087017537193334,1024,6.579436194041992e-07,0.7976298037162773,0.7562194339639511,1024,0.8674479817529936,0.8718337274694228,1024,0.0003261056459446118,0.8029055001289945,0.7541747505543237,1024,0.8327616470809078,0.8006217925219942,1024,0.0002691774984862609,0.8577344325986124,0.8150138469172449,1024,0.9136649914545873,0.9087017537193334,1024,0.0004228491669712422,0.1176470686672939,0.1539297528789071,1024,0.16888580808248313,0.2761023442529147,1024,0.595752093624857,-0.1176470686672939,-0.1539297528789071,1024,-0.16888580808248316,-0.2761023442529147,1024,0.5364380881102951,0.11764706866729391,0.1539297528789071,1024,0.16888580808248316,0.2761023442529147,1024,0.5342029191867621,0.6982049215939851,0.7562194339639511,1024,0.8383417175948125,0.8718337274694228,1024,3.5050602228050926e-07,0.636224794618065,0.7504772995493885,1024,0.6817900026407169,0.80206829804735,1024,2.957061642057907e-07,0.7118428544147721,0.8075757501251699,1024,0.822022832172101,0.9065399023674987,1024,5.499169351581707e-07,-0.10287533472675715,-0.12719074100565053,1024,-0.1517816816439703,-0.24391123444317286,1024,0.5709188390812384,0.15388613537397583,0.21005329777912882,1024,0.1995645964858947,0.3190579961197339,1024,0.6640058389893382,-0.161227115374931,-0.2453420602067091,1024,-0.15664428806605304,-0.2168573421071454,1024,0.6621658142449428
AbellS1063,159,4.77,1.288911824194639e-16,1.0506018160314124e-16,8.881784197001252e-16,0.0016911382966044454,0.9983088617033957,True,1024,True,True,2.265809130751426e-16,3.6422810203417055e-17,0.6966527078958917,0.7561924665617624,1024,0.8375574958578117,0.8717934495923039,1024,6.136390095183924e-07,0.6354158135208435,0.7540350185072598,1024,0.6886823256655478,0.8005192091052142,1024,6.040032245268643e-07,0.707383194077036,0.8149961778485086,1024,0.8102852529236042,0.9086928353658537,1024,1.1496989161544241e-06,0.796837164731558,0.7561924665617624,1024,0.8670338931794725,0.8717934495923039,1024,0.0004316256234117987,0.8022544177526575,0.7540350185072598,1024,0.8327490738046432,0.8005192091052142,1024,0.00035569823753797203,0.8571495885525071,0.8149961778485086,1024,0.9136488063715094,0.9086928353658537,1024,0.0005593048497673192,0.11806101746755657,0.1542165371754524,1024,0.16930183660850515,0.276467404423861,1024,0.5958221713607803,-0.11806101746755655,-0.1542165371754524,1024,-0.16930183660850515,-0.276467404423861,1024,0.5364057972024809,0.11806101746755654,0.1542165371754524,1024,0.16930183660850515,0.276467404423861,1024,0.5342943742123889,0.6966527078958917,0.7561924665617624,1024,0.8375574958578117,0.8717934495923039,1024,6.136390095183924e-07,0.6341816901352451,0.7503475140369072,1024,0.6812247717606269,0.8019563492418282,1024,5.152887509403462e-07,0.7103531713607568,0.8075593662828124,1024,0.8220622889062489,0.90652775418425,1024,9.596608963168165e-07,-0.10326786117850963,-0.12743335821829627,1024,-0.15217443795949187,-0.2440730835598312,1024,0.5708869950688399,0.15439480947487816,0.21043895509977828,1024,0.20002751003253916,0.3194187535762821,1024,0.6640758972225286,-0.1617642759442518,-0.24565650481009943,1024,-0.1570308255258068,-0.2171461492382519,1024,0.6621095745089236
Abell370,0,0.0,0.0,0.0,0.0,nan,nan,True,0,True,True,0.0,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan
Abell370,1,0.03,1.6686859347375042e-16,1.1584696044128443e-16,6.661338147750939e-16,0.0010784421171785288,0.9989215578828216,True,1024,True,True,2.9550594796865155e-16,5.712173334616094e-16,nan,0.6111057752485516,1024,nan,0.7214798543559116,1024,3.820113089457628e-11,nan,0.6958710482082827,1024,nan,0.7101183637615335,1024,2.039245323575238e-11,nan,0.746654443977541,1024,nan,0.829959822705815,1024,5.4277227017303223e-11,0.7641956301872004,0.6111057752485516,1024,0.8247171016849182,0.7214798543559116,1024,3.1797194507995143e-06,0.7005569262728528,0.6958710482082827,1024,0.7638726325495707,0.7101183637615335,1024,3.066836852953629e-06,0.8237043578791199,0.746654443977541,1024,0.8960652432465431,0.829959822705815,1024,4.417703483533869e-06,0.037680518668200734,-0.03129188720406265,1024,0.07714549857221996,0.06334345495672698,1024,0.5353643254773611,-0.037680518668200734,0.03129188720406265,1024,-0.07714549857221999,-0.06334345495672698,1024,0.5981541581601154,0.03768051866820074,-0.03129188720406265,1024,0.07714549857221999,0.06334345495672698,1024,0.537407402103965,nan,0.6111057752485516,1024,nan,0.7214798543559116,1024,3.820113089457627e-11,nan,0.6926787470495672,1024,nan,0.7092355026464487,1024,1.742997960812107e-11,nan,0.7377581181603605,1024,nan,0.8248113511193763,1024,4.7567827949610804e-11,-0.029686517506984048,0.04648719691009227,1024,-0.06958198025362129,-0.04192707960803948,1024,0.6332957063008102,0.055116330356698474,-0.007258433320220299,1024,0.08959057741812519,0.0877087095880123,1024,0.6005400925206678,-0.08193956847323912,-0.13189162971175167,1024,-0.06560416910734657,-0.13434554037622487,1024,0.6670890559233456
